25,8.18,0
29,8.9454,0.001
26,8.9454,0.001
26,8.18,0.002
26,8.9454,0.003
26,8.9454,0.004
25,8.18,0.005
26,8.9454,0.006
26,8.9454,0.007
26,8.9454,0.008
26,8.9454,0.009
19,8.9454,0.009
28,8.9454,0.01
27,9.7108,0.011
26,9.7108,0.012
27,9.7108,0.013
28,9.7108,0.014
27,10.476,0.015
28,9.7108,0.016
27,11.242,0.017
27,10.476,0.019
27,9.7108,0.021
26,9.7108,0.022
25,8.9454,0.023
27,8.9454,0.024
26,8.18,0.026
26,9.7108,0.027
23,9.7108,0.028
27,8.9454,0.029
27,9.7108,0.031
26,9.7108,0.032
28,9.7108,0.033
27,10.476,0.034
27,9.7108,0.036
27,9.7108,0.037
26,9.7108,0.038
26,9.7108,0.039
23,9.7108,0.041
26,9.7108,0.042
26,9.7108,0.043
22,9.7108,0.044
27,9.7108,0.046
26,9.7108,0.047
27,9.7108,0.048
25,9.7108,0.049
28,9.7108,0.051
26,9.7108,0.052
26,10.476,0.053
27,9.7108,0.054
27,9.7108,0.056
26,9.7108,0.057
26,9.7108,0.058
27,9.7108,0.059
27,9.7108,0.062
26,9.7108,0.063
26,9.7108,0.064
27,9.7108,0.065
27,9.7108,0.067
27,9.7108,0.068
26,9.7108,0.069
27,9.7108,0.07
25,9.7108,0.072
27,9.7108,0.073
27,9.7108,0.074
27,8.9454,0.075
27,9.7108,0.077
25,9.7108,0.078
26,9.7108,0.079
30,9.7108,0.08
27,9.7108,0.082
26,9.7108,0.083
27,9.7108,0.084
26,9.7108,0.085
27,9.7108,0.086
27,9.7108,0.088
27,9.7108,0.089
27,9.7108,0.09
27,9.7108,0.091
26,9.7108,0.093
24,9.7108,0.094
26,9.7108,0.095
26,9.7108,0.096
27,9.7108,0.098
25,9.7108,0.099
27,9.7108,0.1
28,9.7108,0.102
29,9.7108,0.104
31,10.476,0.105
27,9.7108,0.106
28,9.7108,0.108
24,9.7108,0.109
28,9.7108,0.11
25,9.7108,0.112
27,9.7108,0.113
28,9.7108,0.114
25,10.476,0.116
26,9.7108,0.117
26,9.7108,0.118
27,9.7108,0.12
27,9.7108,0.121
28,9.7108,0.122
30,9.7108,0.124
27,9.7108,0.125
27,10.476,0.126
27,9.7108,0.128
27,9.7108,0.129
27,9.7108,0.13
27,9.7108,0.132
27,9.7108,0.133
26,9.7108,0.134
27,9.7108,0.136
27,9.7108,0.137
26,9.7108,0.138
26,9.7108,0.14
27,10.476,0.141
25,9.7108,0.142
26,9.7108,0.144
27,9.7108,0.145
26,9.7108,0.147
26,9.7108,0.149
26,9.7108,0.15
27,9.7108,0.151
27,9.7108,0.153
26,10.476,0.154
26,9.7108,0.155
27,9.7108,0.157
27,9.7108,0.158
29,10.476,0.159
23,9.7108,0.161
25,9.7108,0.162
27,9.7108,0.163
27,9.7108,0.165
26,9.7108,0.166
27,9.7108,0.167
26,9.7108,0.169
27,9.7108,0.17
27,9.7108,0.171
29,9.7108,0.173
27,9.7108,0.174
25,9.7108,0.175
32,9.7108,0.177
28,9.7108,0.178
27,10.476,0.179
27,9.7108,0.181
27,9.7108,0.182
26,9.7108,0.183
27,9.7108,0.185
27,9.7108,0.186
26,10.476,0.187
27,9.7108,0.19
26,10.476,0.191
27,10.476,0.192
27,9.7108,0.193
27,10.476,0.195
27,9.7108,0.196
27,9.7108,0.197
27,10.476,0.199
27,10.476,0.2
32,9.7108,0.201
29,9.7108,0.203
27,10.476,0.204
27,9.7108,0.205
26,10.476,0.207
27,9.7108,0.208
27,9.7108,0.209
27,10.476,0.211
27,9.7108,0.212
27,9.7108,0.213
26,10.476,0.215
27,10.476,0.216
24,9.7108,0.217
27,10.476,0.219
27,9.7108,0.22
27,10.476,0.221
27,9.7108,0.223
28,10.476,0.224
28,10.476,0.225
26,9.7108,0.227
26,10.476,0.228
30,10.476,0.229
26,9.7108,0.232
27,9.7108,0.233
27,10.476,0.234
26,10.476,0.236
23,9.7108,0.237
28,10.476,0.238
27,10.476,0.24
27,10.476,0.241
27,9.7108,0.242
31,9.7108,0.244
25,10.476,0.245
28,10.476,0.246
27,10.476,0.248
27,9.7108,0.249
27,10.476,0.25
27,10.476,0.252
26,10.476,0.253
27,10.476,0.254
27,10.476,0.256
28,10.476,0.257
28,9.7108,0.258
27,10.476,0.26
27,10.476,0.261
27,10.476,0.262
22,9.7108,0.264
27,10.476,0.265
30,10.476,0.266
28,8.9454,0.268
24,9.7108,0.269
27,10.476,0.27
28,9.7108,0.272
26,10.476,0.273
28,10.476,0.275
26,10.476,0.277
27,9.7108,0.278
28,10.476,0.279
25,10.476,0.28
27,10.476,0.282
26,9.7108,0.283
27,10.476,0.284
27,10.476,0.286
27,10.476,0.287
27,10.476,0.288
27,10.476,0.29
26,10.476,0.291
28,10.476,0.292
23,10.476,0.294
26,10.476,0.295
27,10.476,0.296
29,10.476,0.298
31,10.476,0.299
23,10.476,0.3
25,10.476,0.302
28,9.7108,0.303
27,10.476,0.304
27,9.7108,0.306
27,9.7108,0.307
28,10.476,0.308
29,9.7108,0.31
27,10.476,0.311
28,10.476,0.312
27,9.7108,0.314
27,10.476,0.315
27,9.7108,0.316
27,9.7108,0.319
27,10.476,0.32
31,10.476,0.321
27,9.7108,0.323
28,10.476,0.324
28,10.476,0.325
27,10.476,0.327
30,10.476,0.328
31,9.7108,0.329
28,10.476,0.331
27,9.7108,0.332
25,10.476,0.333
27,10.476,0.335
26,10.476,0.336
27,10.476,0.337
28,10.476,0.339
27,10.476,0.34
27,10.476,0.341
33,10.476,0.343
27,10.476,0.344
29,10.476,0.345
27,10.476,0.347
27,10.476,0.348
27,10.476,0.349
27,10.476,0.351
28,10.476,0.352
27,10.476,0.353
27,10.476,0.355
27,9.7108,0.356
27,10.476,0.357
27,10.476,0.36
26,10.476,0.361
28,9.7108,0.362
28,10.476,0.364
26,9.7108,0.365
26,9.7108,0.366
27,10.476,0.367
27,9.7108,0.369
27,10.476,0.37
27,10.476,0.371
24,9.7108,0.373
26,10.476,0.374
26,9.7108,0.375
25,10.476,0.377
27,10.476,0.378
28,10.476,0.379
27,10.476,0.381
28,10.476,0.382
31,9.7108,0.383
29,10.476,0.385
26,10.476,0.386
26,10.476,0.387
27,10.476,0.389
27,10.476,0.39
26,10.476,0.391
27,10.476,0.393
27,10.476,0.394
27,10.476,0.395
28,10.476,0.397
26,10.476,0.398
26,10.476,0.399
27,10.476,0.401
27,10.476,0.403
27,10.476,0.404
29,10.476,0.406
27,10.476,0.407
27,10.476,0.408
27,10.476,0.41
27,10.476,0.411
27,10.476,0.412
26,10.476,0.414
25,9.7108,0.415
27,10.476,0.416
27,10.476,0.418
26,10.476,0.419
28,10.476,0.42
30,10.476,0.422
26,10.476,0.423
27,10.476,0.424
27,10.476,0.426
