-8.7354,8.9454,0,1
-6.0031,8.9454,0.001,1
-6.6861,8.9454,0.002,1
-6.6861,8.9454,0.002,1
-7.3692,8.18,0.003,1
-6.0031,8.9454,0.004,1
-6.6861,8.9454,0.005,1
-6.6861,8.9454,0.006,1
-7.3692,8.18,0.007,1
-4.6369,8.9454,0.008,1
-6.6861,8.18,0.009,1
-7.3692,14.303,0.011,1
-4.6369,8.18,0.012,1
-6.6861,8.18,0.013,1
-7.3692,8.9454,0.014,1
-6.6861,8.9454,0.016,1
-6.6861,8.18,0.017,1
-6.0031,8.18,0.019,1
-6.0031,8.9454,0.02,1
-6.0031,8.18,0.021,1
-8.0523,8.9454,0.023,1
-7.3692,9.7108,0.024,1
-6.6861,8.9454,0.026,1
-6.0031,8.18,0.027,1
-6.0031,8.18,0.028,1
-7.3692,8.18,0.03,1
-7.3692,8.9454,0.031,1
-3.2708,8.18,0.033,1
-8.0523,8.9454,0.034,1
-6.6861,8.9454,0.036,1
-6.0031,8.18,0.037,1
-7.3692,8.9454,0.038,1
-6.6861,8.9454,0.04,1
-6.6861,8.9454,0.041,1
-5.32,8.9454,0.043,1
-7.3692,8.9454,0.044,1
-6.6861,8.9454,0.045,1
-6.0031,8.9454,0.047,1
-6.0031,8.9454,0.048,1
-7.3692,8.9454,0.05,1
-6.0031,8.18,0.051,1
-6.6861,8.9454,0.052,1
-8.7354,8.9454,0.055,1
-3.2708,8.9454,0.056,1
-6.6861,8.9454,0.058,1
-7.3692,8.9454,0.059,1
-6.6861,8.9454,0.061,1
-6.6861,8.9454,0.062,1
-6.0031,8.18,0.063,1
-6.6861,8.9454,0.065,1
-6.6861,8.9454,0.066,1
-6.6861,8.9454,0.068,1
-6.6861,8.18,0.069,1
-6.0031,8.9454,0.07,1
-6.6861,8.18,0.072,1
-6.0031,8.9454,0.073,1
-5.32,8.9454,0.075,1
-6.6861,8.9454,0.076,1
-6.0031,8.18,0.077,1
-6.0031,8.18,0.079,1
-7.3692,8.9454,0.08,1
-6.6861,8.9454,0.082,1
-6.0031,8.9454,0.083,1
-6.0031,9.7108,0.085,1
-6.0031,8.9454,0.086,1
