58	50
52	52
54	54
55	53
59	49
56	53
55	53
56	52
57	52
56	53
56	52
57	53
60	51
58	49
55	51
61	49
58	50
58	52
58	51
56	50
55	50
56	54
56	49
55	53
58	51
56	48
58	50
57	49
57	51
59	50
57	50
58	49
56	52
54	52
58	52
57	53
62	63
72	75
83	83
95	85
95	85
86	75
71	64
61	53
51	43
42	36
37	39
41	41
48	44
43	30
30	28
32	26
31	28
33	34
43	45
54	59
69	64
67	66
66	57
55	45
47	37
37	32
37	37
47	50
59	56
67	60
66	63
71	64
69	66
72	65
75	75
87	75
82	79
77	70
70	61
60	53
48	40
41	34
34	35
40	38
49	44
57	56
63	64
71	70
79	76
79	72
77	67
63	57
55	48
46	42
41	38
36	37
44	45
53	56
63	65
70	70
79	76
80	74
82	76
77	67
69	65
65	62
63	49
54	45
45	41
42	39
46	44
51	51
56	56
54	47
48	38
32	28
33	28
37	34
44	44
53	46
46	43
46	35
30	33
33	30
35	37
44	48
56	60
68	69
73	68
67	59
59	56
60	61
69	68
77	71
85	80
91	84
89	81
89	84
81	77
74	68
65	53
54	45
45	38
35	33
32	31
32	33
34	28
34	26
29	24
28	22
32	33
34	41
46	52
59	60
65	64
74	73
78	72
74	65
61	56
53	43
43	33
31	30
35	32
37	40
48	49
59	64
77	74
82	75
81	72
78	71
85	80
85	80
87	80
85	82
89	85
89	85
92	84
86	78
75	65
64	52
53	46
47	43
52	48
58	57
69	68
77	69
72	58
59	51
48	38
37	30
33	28
33	26
28	27
35	31
34	33
43	42
53	51
55	50
52	46
45	33
30	29
30	25
30	32
32	27
29	25
31	23
30	25
36	37
40	43
45	45
49	47
45	40
35	32
30	33
30	27
33	33
39	42
52	52
62	61
67	59
66	58
58	52
48	47
47	44
50	47
58	60
65	66
76	73
75	72
77	76
78	79
84	78
83	79
83	77
74	63
66	61
66	64
72	73
82	79
89	86
90	78
83	68
65	53
51	46
44	37
43	39
48	50
55	55
60	57
59	51
51	42
43	33
31	32
31	28
30	24
29	25
35	35
33	38
44	45
56	56
64	61
66	63
65	57
53	48
45	36
37	33
35	34
41	39
51	49
58	57
72	64
70	59
65	56
60	52
62	60
70	72
80	78
83	75
76	67
74	67
79	77
84	81
85	78
85	72
72	65
74	74
82	76
90	85
94	83
89	82
81	72
73	63
63	56
67	57
65	70
82	73
79	72
72	63
63	56
53	47
48	46
51	47
57	56
64	58
68	58
61	54
52	46
51	40
40	36
38	36
38	38
43	44
51	47
54	50
54	48
47	41
37	29
32	27
32	24
31	26
30	28
33	35
42	43
52	46
54	52
53	51
56	47
46	40
35	31
29	29
33	32
33	39
46	48
55	57
69	65
73	69
73	67
74	62
64	54
52	48
58	51
59	56
67	65
75	72
84	79
86	80
86	81
90	84
95	91
91	83
87	74
75	70
79	75
85	80
86	78
85	72
75	63
65	56
59	49
48	42
46	39
45	42
50	47
56	55
65	63
72	68
76	66
68	62
63	53
54	45
47	38
35	31
32	30
38	35
41	37
41	39
38	28
34	27
31	29
32	31
33	37
46	47
52	49
55	52
54	46
45	36
34	28
32	29
32	25
29	25
25	26
25	26
31	32
33	36
47	49
54	50
57	51
51	43
43	36
36	35
35	36
49	49
54	53
64	62
71	62
70	61
63	60
62	57
63	62
69	65
71	67
73	69
74	70
74	71
80	76
84	80
85	79
86	78
83	80
91	81
91	85
93	88
93	84
91	81
81	71
70	61
62	54
57	49
53	52
56	59
71	65
75	72
75	67
69	58
59	49
51	45
45	38
39	29
29	28
33	27
29	26
30	26
30	25
33	24
36	34
39	39
48	49
56	53
56	45
51	40
39	32
31	34
44	44
51	53
62	62
70	60
66	60
62	52
53	43
52	44
55	55
63	61
70	67
77	70
79	74
79	75
84	76
83	79
81	77
86	78
83	81
85	79
85	78
80	73
73	66
68	64
67	64
68	61
