57	47
57	47
56	50
56	46
58	46
56	47
54	49
56	47
58	48
58	48
57	48
51	40
48	39
42	38
45	39
50	41
42	31
42	31
42	32
43	29
38	25
41	26
42	30
44	30
40	27
40	28
38	31
42	31
41	28
43	28
41	31
48	33
50	33
48	29
47	32
53	41
56	37
52	39
48	39
58	47
66	49
62	46
59	37
63	53
73	58
75	51
69	55
70	62
82	61
77	54
72	57
75	62
84	65
81	59
83	67
93	78
95	75
87	67
88	71
95	86
100	96
108	102
107	89
97	88
103	102
107	109
107	96
101	91
100	89
102	97
100	84
93	83
96	85
96	78
85	66
84	65
88	69
83	63
77	57
74	58
84	71
88	70
82	56
69	44
60	46
71	62
90	80
97	94
96	91
97	82
95	88
98	97
105	102
102	93
101	90
99	100
104	115
108	112
105	96
103	99
105	115
110	116
108	109
106	118
112	123
115	127
112	113
106	110
103	115
112	123
113	118
106	107
104	90
100	92
102	95
97	77
86	69
88	74
92	73
87	62
78	57
74	62
86	64
77	55
68	44
61	47
66	49
68	47
59	38
52	35
55	41
52	37
46	28
46	30
49	35
47	28
41	29
40	26
42	25
41	27
38	27
41	25
39	30
41	23
37	27
40	26
36	28
40	27
40	29
39	25
38	26
41	26
43	25
42	31
50	34
56	40
64	45
67	53
75	51
68	45
53	34
45	32
45	30
42	28
39	29
43	30
44	31
54	42
62	45
67	53
69	54
71	48
61	43
61	47
64	42
60	42
63	48
66	46
63	49
73	62
82	67
84	77
91	81
95	85
96	88
95	81
83	60
72	47
61	39
51	37
52	32
48	32
44	29
51	40
64	57
76	72
87	86
91	90
95	88
93	76
82	57
63	43
59	40
59	45
62	43
56	36
50	36
54	44
59	35
48	26
40	26
44	34
45	30
42	27
42	28
42	26
39	24
37	25
40	27
41	26
39	26
39	25
41	26
38	27
49	35
54	37
49	34
47	35
54	44
55	42
53	37
57	51
71	56
70	53
66	57
80	65
81	59
72	64
86	75
92	68
86	69
86	82
99	84
93	77
95	92
104	102
103	94
102	99
109	113
110	109
112	113
114	120
112	113
108	95
104	97
105	107
105	92
97	79
88	64
75	48
63	46
64	52
74	53
67	42
52	32
48	32
44	35
53	41
57	42
52	37
44	31
43	29
46	42
55	43
51	38
46	38
46	40
54	43
55	39
47	38
50	36
46	31
40	30
41	30
42	27
39	26
41	25
41	25
41	24
39	20
38	22
38	21
40	18
38	25
38	29
46	28
42	33
44	35
43	34
43	37
54	37
45	33
52	43
53	41
53	43
60	48
59	47
66	54
73	54
70	57
81	69
93	78
92	83
97	80
96	85
104	98
106	102
108	107
109	118
111	118
112	124
118	126
117	122
119	122
120	126
116	128
115	124
115	123
112	120
107	120
114	120
116	125
113	123
111	123
114	121
113	124
112	120
116	122
113	121
114	123
114	120
112	121
115	122
114	114
111	108
110	103
106	95
100	86
94	73
89	63
76	52
67	47
56	47
62	48
70	56
75	55
70	53
60	47
49	36
47	35
44	34
43	30
37	27
40	28
40	27
41	28
40	29
40	30
39	27
38	27
34	25
38	26
39	23
39	26
37	27
39	28
35	26
39	27
40	30
47	36
57	47
64	48
68	48
60	42
50	34
46	33
43	33
44	35
52	43
49	37
50	40
53	40
54	47
72	52
73	50
74	51
63	44
70	61
84	61
86	67
89	75
91	72
89	68
76	50
74	53
72	49
67	47
61	48
74	49
57	36
47	36
56	36
51	34
43	28
43	30
44	35
50	43
58	46
51	41
52	45
54	40
45	35
48	38
47	36
53	46
56	41
50	42
56	47
59	50
55	40
52	45
61	52
70	52
70	52
67	53
78	57
72	52
76	56
76	63
77	59
90	68
91	69
94	76
98	79
97	82
100	82
99	85
91	66
95	88
96	65
90	84
98	73
96	94
103	91
109	92
106	107
107	111
108	110
111	113
111	126
111	103
104	88
100	87
103	99
108	117
114	122
116	119
111	120
110	100
106	107
106	93
103	84
98	80
96	72
88	72
98	90
104	79
91	68
88	66
85	63
82	65
87	71
84	57
75	61
81	56
69	47
59	42
54	40
51	39
48	44
47	40
46	36
44	34
44	30
39	27
38	28
41	28
41	31
50	44
64	56
77	61
82	60
82	64
88	75
94	76
87	63
76	51
61	46
71	59
82	57
72	51
72	56
80	61
79	53
80	67
87	65
88	73
88	62
89	79
100	86
95	70
94	93
106	111
112	117
115	115
109	106
109	122
118	128
118	123
119	123
119	117
118	122
120	124
115	119
119	121
118	120
117	120
118	119
119	120
117	123
113	126
112	119
116	123
113	115
116	108
107	100
102	78
84	60
75	53
71	55
76	54
74	50
57	48
58	48
59	46
48	35
39	30
38	30
41	28
42	29
39	30
38	26
38	27
39	28
36	28
37	31
45	37
55	41
56	39
50	40
58	49
70	52
67	48
58	46
58	47
68	56
74	53
73	49
62	49
68	53
79	57
73	51
63	47
65	49
72	55
72	50
61	46
52	38
48	38
42	35
40	29
40	29
39	27
42	29
40	30
40	26
40	29
42	30
36	33
40	29
