45	40
46	40
45	42
45	39
48	41
44	42
47	38
47	44
47	47
53	48
57	54
63	57
68	68
74	72
80	73
81	77
83	76
77	75
72	63
67	62
64	57
62	57
70	65
73	73
77	70
66	56
60	53
51	45
46	43
43	39
41	40
46	45
51	51
55	52
54	46
50	42
44	33
32	29
31	31
30	32
31	30
34	39
44	43
49	45
52	44
48	42
44	36
37	33
29	29
34	30
31	29
32	28
32	39
36	37
41	38
46	37
35	32
31	34
35	35
39	42
47	44
54	48
54	54
60	56
62	57
63	66
71	67
69	70
74	68
72	70
71	69
73	70
72	74
76	72
72	72
74	75
76	78
84	84
85	88
85	82
79	71
68	60
58	49
49	47
49	44
50	45
52	47
54	49
51	48
48	42
43	34
34	31
33	34
38	40
49	44
54	48
54	44
49	42
40	38
34	32
31	34
34	35
30	32
28	32
34	36
38	40
47	44
54	49
53	43
50	44
39	38
33	33
30	29
31	29
33	37
37	36
42	42
52	49
56	53
59	54
59	52
55	47
48	40
39	37
35	31
34	36
39	37
45	46
52	45
48	44
49	45
46	46
48	45
45	41
40	35
31	29
33	29
35	33
37	33
43	39
47	47
54	50
52	47
55	49
52	39
41	33
27	27
36	27
36	39
48	48
58	59
69	64
73	68
76	69
78	74
86	78
87	83
89	80
87	82
86	79
86	77
85	74
75	66
68	60
59	50
53	44
47	42
46	41
51	49
55	56
65	65
76	68
76	67
75	64
64	55
56	47
49	42
48	40
41	35
37	30
30	31
30	26
28	27
32	27
31	31
34	32
40	37
45	42
52	51
56	55
60	57
62	55
58	54
54	45
45	38
36	31
31	33
33	32
35	28
35	33
35	35
39	40
46	45
45	43
46	41
41	32
30	25
31	28
33	27
36	33
40	38
45	43
54	51
58	51
56	51
50	46
49	41
48	44
49	47
53	55
65	59
68	63
70	66
75	71
78	73
80	78
85	80
84	80
86	81
88	83
90	82
85	80
84	73
77	65
68	58
61	55
52	45
47	39
41	34
35	27
32	29
29	30
34	28
33	35
40	40
49	45
58	56
63	60
74	71
83	77
88	80
84	81
84	72
76	67
69	56
60	50
52	43
46	40
48	44
52	48
54	54
67	63
77	69
75	72
81	71
81	73
81	76
83	74
75	60
62	52
50	41
48	35
39	35
34	31
35	29
30	28
33	26
33	26
37	31
36	38
44	43
50	45
52	40
45	40
40	31
32	29
32	32
31	25
25	26
30	26
32	24
31	24
32	28
31	35
41	42
49	49
55	52
65	62
74	67
77	73
79	76
85	78
89	84
86	78
87	78
85	76
75	62
64	51
52	39
44	35
40	34
38	41
46	47
55	54
65	60
72	67
75	71
77	70
77	68
76	69
71	59
66	59
68	64
73	70
79	71
77	74
83	72
80	72
73	60
60	58
58	55
57	55
66	61
76	73
85	79
87	76
85	71
73	61
62	52
53	44
50	39
46	37
44	41
46	41
46	40
44	37
37	32
28	28
33	29
32	26
31	30
36	34
44	45
50	47
56	55
64	59
69	62
62	56
58	50
52	47
49	40
42	38
39	33
30	33
32	25
30	27
30	22
32	33
37	31
37	39
44	45
53	50
50	50
52	43
52	42
45	39
42	29
30	28
31	31
32	31
38	40
48	44
56	54
66	58
67	63
72	65
73	63
70	64
71	65
67	58
59	53
52	48
50	43
45	45
52	52
58	59
66	72
85	87
100	96
100	94
99	96
100	95
100	94
100	97
101	95
100	94
99	95
99	92
96	95
98	94
98	94
99	95
96	92
99	91
99	89
96	93
95	89
95	89
97	89
94	90
94	90
96	89
96	94
95	89
97	91
97	89
97	91
97	91
94	90
92	90
97	90
94	90
97	89
95	88
96	93
96	90
97	90
94	91
95	92
92	92
95	88
95	90
98	89
94	88
96	85
90	79
86	79
81	75
82	74
75	65
69	59
66	58
57	51
50	46
42	33
26	29
31	32
36	30
28	28
32	32
34	31
29	31
30	31
36	34
31	34
32	32
31	29
33	29
29	33
30	30
34	30
31	32
32	36
32	31
31	32
36	32
42	44
48	48
58	58
65	66
72	73
72	74
73	63
60	50
47	31
30	32
34	38
47	49
59	61
73	73
80	78
76	73
78	73
77	77
81	75
79	76
77	79
75	75
76	78
77	75
77	77
77	71
65	56
50	45
46	40
45	43
54	56
67	68
81	81
81	70
62	54
52	40
37	34
39	40
53	53
65	66
71	60
64	54
52	43
38	33
35	34
38	35
37	36
34	30
34	31
35	38
50	48
60	60
67	60
68	63
72	66
70	70
78	75
83	75
85	75
79	67
67	58
57	47
46	36
29	31
33	31
38	34
43	42
55	53
63	55
62	55
56	43
46	36
37	31
36	40
46	43
56	53
65	64
76	70
78	69
81	76
88	78
90	82
90	81
86	71
72	60
62	47
51	40
41	32
28	31
32	34
36	41
50	48
57	57
68	65
69	62
63	52
51	39
34	30
34	34
36	37
44	43
52	47
57	59
67	62
65	62
69	58
64	59
65	61
73	65
70	63
63	58
62	57
67	61
75	68
74	68
72	64
66	58
64	51
54	52
53	50
59	55
67	65
75	70
77	74
78	75
82	73
83	73
77	67
72	59
59	49
53	49
49	42
49	40
48	43
48	44
48	43
46	40
41	38
41	37
42	38
43	36
44	39
