37	26
40	23
38	25
39	24
39	22
36	24
37	27
38	26
37	28
40	28
42	31
44	36
43	43
48	44
53	50
63	51
64	50
55	41
48	35
36	29
41	34
39	33
45	41
52	46
59	50
56	47
55	47
53	46
53	46
65	52
72	52
63	52
63	56
72	63
81	67
85	66
81	59
74	57
81	67
89	80
99	88
101	88
96	69
88	69
93	82
103	100
107	99
105	94
105	101
106	108
109	104
108	111
110	106
109	92
94	73
83	57
64	49
58	50
57	54
66	55
74	55
66	42
52	37
43	35
46	44
52	44
54	44
48	36
43	30
38	28
45	37
49	40
46	35
39	29
41	31
40	32
45	39
51	42
47	36
41	30
41	36
47	41
53	46
58	46
53	42
56	46
63	50
61	49
59	52
69	53
68	53
66	55
83	65
90	68
90	69
90	70
92	77
95	77
93	81
96	86
99	91
102	92
103	96
108	103
108	106
110	107
109	113
110	120
110	117
110	118
110	118
112	121
113	120
110	117
113	121
112	116
110	122
112	114
111	102
106	102
104	95
104	98
105	104
111	112
108	108
106	97
102	95
105	104
112	114
109	103
104	94
103	96
104	108
109	108
109	99
101	88
101	89
104	102
108	100
105	94
98	85
102	91
101	102
108	110
105	89
94	78
91	74
92	87
101	93
100	82
87	68
91	76
94	85
99	83
94	73
87	61
81	58
78	63
87	75
95	74
88	63
77	54
70	53
72	60
84	67
85	59
74	50
58	45
53	45
62	52
69	56
70	48
53	39
44	36
48	43
51	46
50	44
40	33
41	33
46	42
52	44
54	38
40	29
40	31
41	40
48	42
51	40
47	34
42	35
48	39
52	39
45	33
42	33
40	38
48	35
40	34
43	34
43	39
43	29
39	30
39	35
45	37
41	33
42	29
43	37
46	35
40	29
41	28
40	34
47	41
50	35
39	29
39	30
43	41
50	41
45	35
43	35
49	42
48	43
48	40
49	41
55	48
55	47
51	42
53	50
64	52
66	51
67	54
69	51
62	51
68	58
79	61
77	56
74	54
76	60
86	72
89	73
90	63
86	64
91	78
99	83
94	71
90	65
86	79
96	89
101	85
95	71
94	82
99	91
100	80
95	81
103	88
101	87
97	80
99	91
106	101
105	93
100	94
106	106
106	110
109	107
106	93
103	96
108	109
107	105
107	96
108	104
109	113
104	107
110	110
108	106
109	102
111	109
110	106
109	112
110	105
109	109
110	112
111	109
112	115
113	115
110	107
103	89
97	77
91	82
96	92
104	96
104	92
100	80
93	71
88	73
94	88
103	99
101	92
98	79
85	65
82	62
85	71
92	85
100	83
96	61
68	48
58	51
65	59
79	65
79	55
57	42
52	42
54	51
66	53
67	50
57	43
49	40
49	41
57	52
69	57
63	46
49	37
43	38
51	46
60	49
64	49
51	42
46	35
49	40
52	43
50	39
43	35
47	42
54	41
47	35
44	33
45	40
52	45
55	38
45	33
40	35
51	42
55	49
53	42
49	36
42	30
43	34
46	35
43	33
39	30
41	33
42	28
38	28
42	27
38	29
40	28
40	28
46	35
50	43
53	42
58	46
58	44
60	44
50	37
41	32
44	31
41	32
42	37
49	46
67	53
73	56
79	59
75	49
60	43
52	41
54	51
62	52
64	50
58	49
56	45
65	56
80	62
84	63
81	57
74	56
81	64
93	88
105	102
108	96
101	82
93	81
97	88
