75	72
75	73
74	72
75	74
76	70
79	72
75	72
75	76
73	75
72	73
76	77
75	72
74	73
79	73
79	71
76	73
78	75
75	71
75	74
75	74
75	73
76	72
76	72
74	70
75	71
78	75
76	70
76	71
73	75
77	74
77	71
73	71
78	70
76	74
75	70
75	73
75	72
78	72
79	70
75	71
74	71
75	71
77	73
76	74
77	71
77	72
77	69
78	73
74	71
76	68
74	73
75	74
75	70
71	67
68	59
58	56
52	48
52	47
52	51
58	59
65	64
71	65
64	57
57	49
51	40
45	35
41	33
37	36
36	35
39	40
40	36
36	28
33	28
34	32
35	31
35	36
43	40
49	45
48	44
44	41
40	32
29	30
32	27
32	29
31	33
40	41
53	46
53	56
60	56
64	60
67	64
63	56
57	48
51	42
42	46
42	42
49	45
54	50
63	62
70	67
68	64
67	56
57	52
54	48
56	54
59	58
65	66
71	73
75	78
82	81
81	78
80	74
77	69
70	63
60	56
53	46
55	48
55	53
63	62
69	71
77	70
65	57
59	51
54	53
60	58
63	60
65	58
63	54
61	57
64	65
63	62
64	55
58	52
54	50
55	50
55	51
57	57
62	56
56	52
54	50
54	48
51	45
49	38
45	40
44	40
46	44
53	44
56	51
57	55
61	63
67	69
75	73
84	79
84	85
88	83
80	81
84	76
80	74
74	68
67	63
58	54
55	50
51	45
52	45
44	43
42	41
38	32
39	36
34	31
34	32
31	28
34	30
29	33
33	28
34	25
32	29
34	34
38	35
38	40
47	49
54	52
58	53
60	54
56	47
48	39
37	32
38	36
40	39
44	42
48	48
55	56
64	66
69	67
74	66
68	54
53	43
44	36
36	28
31	28
37	37
47	45
49	53
64	59
61	64
65	57
56	48
51	46
49	46
48	48
53	54
63	68
76	73
79	81
80	79
80	76
70	67
67	59
56	51
53	44
48	43
48	47
56	52
57	55
55	49
47	41
44	38
37	37
39	35
43	42
48	43
47	38
40	31
28	31
27	30
33	33
43	43
48	48
52	47
55	46
51	41
38	33
35	33
33	36
43	45
49	52
58	57
62	60
72	68
75	73
81	79
79	77
82	76
82	79
81	76
82	78
81	81
80	78
80	83
82	82
81	81
83	77
83	79
82	78
75	73
75	66
71	57
62	52
56	47
49	39
44	35
40	41
42	38
42	43
48	46
52	55
61	55
59	54
53	46
50	40
40	36
39	37
41	36
41	38
41	34
30	29
30	31
28	27
29	32
31	32
34	32
36	35
32	35
36	34
33	36
34	35
39	39
46	41
51	50
55	56
64	63
68	63
74	65
75	70
79	76
81	77
80	78
81	78
79	73
72	66
65	58
60	53
51	44
43	35
34	32
34	28
35	38
46	42
53	53
56	52
54	43
50	41
40	35
35	33
32	28
28	28
32	29
32	28
31	28
30	31
28	30
32	29
33	28
34	31
32	31
33	31
34	29
33	31
34	29
30	28
32	33
29	29
35	29
33	27
33	27
33	32
34	33
31	31
34	33
37	32
37	34
34	35
35	31
35	33
36	36
43	43
47	47
54	50
61	55
68	67
72	71
79	79
81	75
80	74
80	75
84	80
84	80
84	80
85	83
89	82
86	81
86	82
85	81
87	83
83	80
84	81
82	75
74	70
71	63
67	57
58	54
52	50
51	48
55	49
60	58
65	61
73	67
81	73
79	70
66	59
61	50
51	44
49	46
49	45
56	56
65	60
66	61
65	57
60	56
59	60
62	62
70	66
73	69
77	71
79	73
80	76
82	77
80	78
85	78
82	68
71	64
64	55
64	58
69	70
77	75
79	74
74	67
64	56
59	52
57	51
59	57
66	63
70	68
68	60
61	52
51	50
51	45
51	52
56	58
63	58
60	53
54	46
49	41
45	44
45	40
43	42
35	36
32	26
32	30
33	29
31	25
31	29
35	35
37	35
38	38
38	33
31	31
29	30
30	26
29	19
29	22
29	25
32	32
35	34
38	36
42	39
43	40
42	40
38	34
34	28
31	32
34	30
32	34
37	37
42	41
47	43
50	48
52	50
51	51
54	52
57	54
60	56
61	61
71	69
78	78
82	81
87	85
90	80
83	75
82	73
71	59
61	54
53	51
50	41
41	34
34	32
28	31
32	33
29	27
30	25
34	31
36	36
45	48
48	50
58	59
65	63
67	65
63	63
60	54
54	49
57	52
57	59
65	66
68	71
72	69
75	76
78	76
81	77
86	81
85	83
83	81
81	76
74	66
65	60
59	53
51	45
46	41
44	35
35	26
28	27
30	26
28	20
26	25
28	23
31	30
33	35
42	42
49	49
49	47
50	41
43	35
40	35
45	40
51	47
53	52
56	54
60	63
65	63
66	66
70	71
75	70
79	75
82	75
81	81
90	82
85	79
86	78
80	76
83	68
71	60
62	55
56	52
52	44
49	43
45	38
41	35
36	32
30	32
30	29
26	27
30	30
32	29
33	33
38	38
42	41
44	44
46	41
46	43
