63	63
64	65
62	65
61	64
64	64
62	63
63	64
61	66
63	62
65	64
62	64
63	63
63	66
65	61
65	63
63	61
62	64
63	65
64	64
62	64
61	62
63	64
63	65
64	63
67	63
65	64
65	64
64	61
64	61
61	63
66	66
66	65
65	63
65	64
65	64
62	63
65	66
63	63
63	63
63	64
61	61
64	64
65	61
66	64
64	65
65	63
62	67
65	63
64	63
66	64
60	64
64	66
62	66
67	67
61	67
64	65
65	64
62	63
61	64
63	63
62	62
65	61
65	66
63	64
63	63
63	63
64	62
62	63
61	66
66	63
65	65
64	64
65	64
64	66
66	63
60	64
62	66
60	63
63	65
64	65
66	64
63	67
61	61
64	67
64	65
63	62
65	64
67	65
60	68
63	65
65	65
66	64
62	64
62	63
60	62
66	66
63	62
63	66
65	63
66	64
65	66
64	65
64	65
64	62
65	64
63	62
64	60
62	63
63	67
60	65
65	67
63	66
67	67
62	62
63	66
64	65
65	66
60	69
63	64
63	64
63	64
66	66
62	67
64	63
64	64
64	63
66	65
62	65
63	62
67	64
62	65
65	66
61	65
64	63
65	64
66	63
64	61
64	63
63	65
66	66
63	64
63	60
64	63
62	63
64	63
66	64
64	64
66	62
63	65
61	62
63	67
61	65
63	63
64	65
63	63
66	66
64	65
65	65
63	64
65	64
63	65
63	64
64	65
64	66
67	64
65	63
65	64
63	63
63	64
62	64
65	63
62	65
63	60
65	66
62	64
62	65
63	63
64	65
63	63
63	63
65	66
62	66
64	68
64	66
64	67
65	63
61	65
62	63
65	64
64	64
65	63
64	66
63	64
64	66
64	61
61	64
62	62
63	63
61	63
62	65
62	64
65	67
63	63
64	66
67	65
60	65
62	64
64	66
66	63
64	65
61	65
64	65
60	65
63	66
66	66
66	63
63	62
66	61
65	66
65	67
63	67
63	64
62	64
61	66
62	65
64	65
63	64
64	62
59	62
61	64
62	65
62	65
64	65
63	63
62	62
63	65
65	62
64	66
63	67
63	65
61	65
62	63
64	65
62	66
67	65
67	62
63	61
66	65
65	64
63	66
63	67
61	63
63	64
60	67
66	63
63	63
64	64
66	67
64	61
62	65
66	63
65	65
61	63
65	61
62	64
64	62
63	64
64	65
63	65
65	64
64	64
65	66
67	63
63	66
66	66
65	62
65	61
62	67
62	64
63	63
63	65
65	65
65	66
63	66
65	65
63	62
62	62
65	63
63	63
66	63
67	65
65	65
63	66
65	63
62	63
64	64
65	65
62	65
65	61
63	65
60	66
64	67
63	67
64	61
65	64
63	64
63	64
63	65
61	65
66	67
63	63
60	66
62	62
62	65
66	63
62	65
63	64
64	61
66	65
67	62
64	66
63	63
66	64
65	64
67	66
61	63
59	63
62	67
66	65
63	66
63	65
68	65
65	65
63	65
65	63
65	64
66	67
65	65
65	64
63	64
67	64
64	61
64	66
63	63
65	61
64	63
62	62
64	63
63	64
65	63
63	63
64	61
63	64
61	65
65	65
63	64
63	63
62	66
66	70
63	64
64	63
65	65
61	64
65	65
67	65
63	65
64	65
65	64
64	66
64	65
65	63
65	63
62	65
66	67
64	65
63	63
64	63
64	64
63	63
62	61
66	63
63	63
67	66
65	64
67	65
63	63
65	62
65	64
65	65
63	63
63	65
63	66
63	64
66	66
65	62
67	66
63	65
62	67
62	66
63	66
67	65
64	66
62	65
65	69
66	67
66	65
64	65
62	64
62	66
62	63
63	63
64	64
65	63
63	63
65	63
61	66
61	65
63	65
65	64
62	64
65	65
61	62
62	64
66	65
61	65
67	66
64	67
66	64
62	67
65	63
63	65
63	63
62	62
64	61
63	64
65	63
64	65
63	66
66	64
63	63
60	65
61	64
67	63
64	60
66	62
64	64
64	63
64	65
65	67
64	64
64	64
65	63
63	65
64	64
64	62
63	65
62	65
66	61
62	65
63	67
61	67
62	63
67	64
64	64
65	63
66	62
64	65
65	65
64	65
64	65
65	65
62	65
64	62
67	64
65	64
64	63
63	64
66	66
64	65
65	64
63	65
64	65
66	64
64	64
64	60
64	67
63	62
60	65
63	62
63	65
64	62
66	65
61	66
66	64
60	65
63	65
62	62
63	64
62	62
62	66
64	64
63	61
63	62
63	65
61	66
62	67
64	62
63	65
64	65
63	65
61	66
66	62
65	62
68	64
62	63
64	65
65	61
64	66
63	62
61	67
64	65
61	66
65	63
66	68
64	67
64	63
64	65
63	66
63	67
63	64
63	64
65	67
65	65
62	65
66	63
60	65
65	65
63	62
64	63
63	64
63	64
63	62
64	63
63	63
62	66
65	64
64	66
64	66
64	65
63	65
64	62
63	64
61	64
62	66
65	65
64	60
61	63
66	62
64	64
65	66
64	64
63	63
66	63
64	66
64	64
68	64
64	64
62	64
61	63
64	63
64	65
60	62
66	63
64	63
66	63
67	61
62	64
62	65
62	64
62	64
67	65
64	62
62	63
61	63
63	64
62	66
62	66
63	62
63	65
66	65
62	63
65	67
66	63
64	64
63	62
62	64
63	64
61	64
62	64
65	64
67	65
60	62
61	65
65	62
65	64
63	64
64	63
62	65
63	65
62	65
63	62
63	63
62	65
63	65
61	62
63	64
63	66
64	63
64	63
64	61
64	63
65	65
67	63
65	65
61	63
62	66
62	65
63	63
65	62
64	64
64	65
63	61
67	64
66	63
63	64
65	65
66	66
64	67
62	66
64	65
64	64
64	63
66	63
66	65
64	64
61	64
61	67
65	62
61	62
66	65
62	64
65	66
62	64
61	67
63	62
65	63
63	64
68	68
64	64
64	66
67	63
62	65
67	64
63	64
63	65
68	65
62	63
63	67
61	65
66	62
64	64
63	62
65	64
62	63
64	64
63	64
62	61
63	66
66	66
66	64
67	62
63	64
64	68
66	67
64	62
61	64
62	65
62	62
59	64
67	65
64	66
65	63
62	63
65	64
61	63
63	65
63	66
63	66
65	63
63	62
63	64
65	63
65	63
64	63
64	62
65	65
66	67
62	61
65	61
62	63
63	65
64	64
64	65
65	62
63	63
64	64
64	60
63	64
64	64
66	66
61	66
62	64
63	64
62	62
63	63
65	64
65	63
67	64
64	65
63	64
62	64
65	63
66	64
64	63
64	64
64	67
64	63
67	62
64	65
63	63
65	63
64	62
62	66
64	64
63	65
62	66
62	65
63	65
66	65
65	66
61	62
63	60
63	64
65	62
64	63
65	66
63	64
63	65
65	66
64	64
64	64
64	63
65	65
67	65
62	65
63	66
63	65
60	63
