-49.448,8.9454,0
-49.448,8.9454,0.001
-49.448,8.18,0.001
-49.448,8.18,0.002
-71.443,8.9454,0.003
-64.111,8.9454,0.004
-42.117,8.9454,0.005
-56.78,8.9454,0.006
-34.786,8.9454,0.007
-49.448,8.9454,0.008
-56.78,8.9454,0.009
-49.448,8.9454,0.01
-49.448,12.007,0.01
-42.117,9.7108,0.011
-42.117,14.303,0.012
-49.448,23.488,0.013
-49.448,26.55,0.014
-56.78,34.969,0.015
-42.117,41.092,0.016
-42.117,51.042,0.017
-49.448,61.758,0.018
-34.786,74.004,0.02
-34.786,85.485,0.021
-34.786,98.497,0.022
-34.786,110.74,0.024
-27.454,122.99,0.025
-42.117,135.24,0.026
-42.117,147.48,0.028
-34.786,159.73,0.029
-42.117,171.21,0.03
-12.792,182.69,0.032
-34.786,192.64,0.034
-34.786,198,0.035
-71.443,196.47,0.037
-49.448,199.53,0.038
-49.448,197.23,0.039
-42.117,196.47,0.041
-34.786,198,0.042
-42.117,198.76,0.043
-42.117,198.76,0.045
-49.448,196.47,0.046
-27.454,196.47,0.047
-34.786,195.7,0.049
-42.117,195.7,0.05
-12.792,195.7,0.051
1.8712,194.17,0.053
-34.786,194.94,0.054
-20.123,194.94,0.055
-34.786,195.7,0.057
-34.786,195.7,0.058
-49.448,195.7,0.059
-34.786,194.94,0.061
-42.117,194.94,0.062
-49.448,194.94,0.063
-34.786,194.17,0.065
-49.448,193.41,0.066
-49.448,193.41,0.067
-42.117,193.41,0.069
-42.117,193.41,0.07
-49.448,194.17,0.071
-42.117,194.17,0.073
-42.117,193.41,0.074
-42.117,193.41,0.075
-34.786,194.17,0.078
-49.448,193.41,0.079
-42.117,193.41,0.08
-42.117,192.64,0.082
-42.117,192.64,0.083
-42.117,192.64,0.084
-42.117,192.64,0.085
-64.111,192.64,0.087
-56.78,192.64,0.088
-34.786,192.64,0.089
-42.117,192.64,0.091
-42.117,192.64,0.092
-49.448,192.64,0.093
-42.117,191.88,0.095
-42.117,191.88,0.096
-49.448,191.88,0.097
-42.117,191.88,0.099
-49.448,191.88,0.1
-42.117,191.88,0.102
-64.111,191.11,0.103
-20.123,191.88,0.104
-42.117,191.88,0.106
-34.786,191.88,0.107
-34.786,191.88,0.109
-49.448,191.88,0.11
-42.117,191.11,0.111
-42.117,191.88,0.113
-64.111,191.11,0.114
-20.123,191.11,0.116
-49.448,191.11,0.117
-34.786,191.11,0.119
-49.448,191.11,0.121
-42.117,191.11,0.122
-71.443,191.11,0.124
-49.448,191.11,0.125
-49.448,191.11,0.126
-42.117,191.11,0.128
-42.117,191.11,0.129
-42.117,191.11,0.131
-34.786,190.35,0.132
-49.448,191.11,0.133
-27.454,190.35,0.135
-42.117,190.35,0.136
-34.786,191.11,0.138
-64.111,190.35,0.139
-42.117,190.35,0.141
-42.117,190.35,0.142
-64.111,190.35,0.143
-34.786,190.35,0.145
-49.448,190.35,0.146
-34.786,190.35,0.148
-49.448,190.35,0.149
-49.448,190.35,0.15
-42.117,189.58,0.152
-49.448,190.35,0.153
-34.786,190.35,0.155
-42.117,189.58,0.156
-34.786,189.58,0.157
-42.117,190.35,0.159
