15.172,-5.5972,0
15.855,-5.5972,0.001
15.855,-7.128,0.001
15.855,-4.8318,0.002
15.855,-5.5972,0.003
15.855,-6.3626,0.004
15.855,-6.3626,0.005
15.855,-5.5972,0.006
15.172,-6.3626,0.007
15.855,-6.3626,0.008
15.855,-7.128,0.009
16.538,-5.5972,0.009
15.855,-6.3626,0.01
19.954,-7.128,0.011
16.538,-7.128,0.012
18.588,-6.3626,0.013
17.905,-6.3626,0.014
17.222,-5.5972,0.015
18.588,-7.128,0.016
17.222,-7.128,0.017
17.222,-5.5972,0.018
17.222,-6.3626,0.02
16.538,-7.128,0.021
17.222,-7.128,0.023
16.538,-6.3626,0.024
16.538,-5.5972,0.026
17.222,-7.128,0.027
16.538,-6.3626,0.028
17.222,-6.3626,0.029
17.222,-7.128,0.031
17.905,-4.8318,0.032
17.222,-5.5972,0.033
17.222,-6.3626,0.034
17.905,-4.0664,0.036
17.222,-6.3626,0.037
16.538,-5.5972,0.038
17.222,-5.5972,0.039
17.222,-4.8318,0.041
16.538,-6.3626,0.042
16.538,-6.3626,0.043
16.538,-7.128,0.044
17.222,-6.3626,0.046
17.222,-6.3626,0.047
17.222,-7.128,0.048
17.222,-6.3626,0.049
17.222,-6.3626,0.051
16.538,-7.128,0.052
17.222,-6.3626,0.053
17.222,-6.3626,0.054
17.222,-8.6588,0.056
17.222,-6.3626,0.057
17.222,-7.128,0.058
17.222,-7.128,0.059
17.222,-5.5972,0.061
17.222,-7.128,0.062
16.538,-7.128,0.063
17.222,-6.3626,0.064
17.222,-7.128,0.067
17.222,-7.128,0.068
16.538,-6.3626,0.069
17.222,-5.5972,0.07
16.538,-6.3626,0.072
17.222,-6.3626,0.073
17.222,-6.3626,0.074
16.538,-6.3626,0.075
17.222,-7.128,0.077
17.222,-7.128,0.078
17.222,-5.5972,0.079
17.222,-5.5972,0.08
17.222,-6.3626,0.081
17.222,-7.128,0.083
17.222,-6.3626,0.084
17.222,-7.128,0.085
17.222,-6.3626,0.086
16.538,-7.128,0.088
16.538,-4.8318,0.089
17.222,-6.3626,0.09
17.222,-6.3626,0.091
17.222,-2.5356,0.093
17.222,-7.128,0.094
17.222,-5.5972,0.095
17.222,-7.128,0.096
17.222,-7.128,0.098
17.222,-6.3626,0.099
17.222,-4.8318,0.1
