9,35,0,1
10,35,0.001,1
10,36,0.002,1
10,36,0.003,1
16,36,0.004,1
2,35,0.005,1
12,36,0.005,1
11,36,0.006,1
10,36,0.007,1
10,35,0.008,1
10,36,0.009,1
11,36,0.01,1
9,37,0.011,1
10,37,0.013,1
10,37,0.014,1
10,36,0.016,1
10,36,0.017,1
15,36,0.02,1
10,37,0.021,1
10,36,0.023,1
11,37,0.024,1
9,36,0.026,1
11,36,0.027,1
8,36,0.029,1
11,36,0.03,1
10,36,0.032,1
11,36,0.033,1
10,36,0.035,1
11,36,0.036,1
10,36,0.038,1
9,36,0.039,1
10,37,0.04,1
10,36,0.042,1
10,37,0.043,1
10,37,0.045,1
9,36,0.046,1
11,36,0.048,1
10,37,0.049,1
10,36,0.051,1
10,36,0.052,1
8,36,0.054,1
9,36,0.055,1
10,37,0.057,1
11,36,0.058,1
9,36,0.06,1
10,36,0.062,1
15,37,0.064,1
10,36,0.065,1
9,36,0.067,1
12,37,0.068,1
10,36,0.069,1
10,36,0.071,1
10,37,0.072,1
13,36,0.074,1
10,36,0.075,1
11,36,0.077,1
11,36,0.078,1
10,37,0.08,1
8,36,0.081,1
11,36,0.083,1
10,36,0.084,1
10,36,0.086,1
12,36,0.087,1
9,36,0.089,1
10,37,0.09,1
10,36,0.092,1
10,36,0.093,1
10,36,0.095,1
10,36,0.096,1
6,37,0.098,1
5,36,0.099,1
10,36,0.1,1
10,36,0.102,1
11,36,0.105,1
8,37,0.106,1
11,36,0.108,1
11,37,0.109,1
11,36,0.111,1
11,36,0.112,1
10,36,0.114,1
11,36,0.116,1
14,36,0.117,1
10,37,0.119,1
8,36,0.12,1
10,36,0.122,1
10,37,0.123,1
10,36,0.125,1
10,36,0.127,1
8,37,0.128,1
10,36,0.13,1
10,37,0.131,1
9,37,0.133,1
8,37,0.134,1
10,36,0.136,1
10,37,0.137,1
10,36,0.139,1
10,36,0.14,1
10,36,0.142,1
8,37,0.144,1
10,37,0.145,1
9,37,0.148,1
7,36,0.149,1
7,37,0.151,1
10,37,0.152,1
10,37,0.154,1
8,37,0.155,1
9,37,0.157,1
12,37,0.158,1
10,36,0.16,1
10,36,0.161,1
10,37,0.163,1
11,37,0.165,1
12,37,0.166,1
10,37,0.168,1
11,37,0.169,1
10,37,0.171,1
10,36,0.173,1
10,36,0.174,1
10,36,0.176,1
9,37,0.177,1
11,37,0.179,1
13,37,0.18,1
10,37,0.182,1
11,36,0.183,1
9,36,0.185,1
10,37,0.187,1
10,37,0.188,1
10,36,0.191,1
10,36,0.192,1
10,37,0.194,1
11,36,0.195,1
10,36,0.197,1
9,36,0.199,1
10,37,0.2,1
10,37,0.202,1
11,37,0.203,1
9,36,0.205,1
9,38,0.206,1
6,37,0.208,1
11,36,0.209,1
10,37,0.211,1
10,36,0.212,1
10,37,0.214,1
11,37,0.216,1
10,36,0.217,1
10,37,0.219,1
10,37,0.22,1
11,36,0.222,1
8,37,0.224,1
9,37,0.225,1
6,37,0.226,1
10,37,0.228,1
