0,36,0,1
0,36,0.001,1
0,36,0.002,1
0,36,0.002,1
0,35,0.003,1
0,36,0.004,1
0,36,0.005,1
0,36,0.006,1
0,36,0.007,1
0,36,0.008,1
0,36,0.009,1
0,35,0.01,1
1,38,0.011,1
0,37,0.012,1
0,37,0.013,1
0,37,0.015,1
0,37,0.016,1
0,37,0.018,1
1,37,0.019,1
0,36,0.02,1
0,37,0.022,1
0,36,0.024,1
0,36,0.026,1
0,36,0.027,1
0,36,0.029,1
0,36,0.03,1
0,37,0.031,1
0,36,0.033,1
1,37,0.034,1
0,36,0.036,1
0,37,0.037,1
0,36,0.038,1
0,36,0.04,1
2,36,0.041,1
0,36,0.043,1
0,37,0.044,1
0,36,0.045,1
0,36,0.047,1
0,36,0.048,1
0,37,0.05,1
0,36,0.051,1
0,36,0.052,1
0,36,0.054,1
0,36,0.055,1
0,36,0.057,1
0,36,0.058,1
2,35,0.06,1
1,37,0.061,1
0,36,0.062,1
0,37,0.064,1
0,36,0.065,1
0,36,0.068,1
0,37,0.069,1
0,36,0.07,1
0,36,0.072,1
0,37,0.073,1
0,37,0.075,1
0,37,0.076,1
0,37,0.077,1
0,35,0.079,1
0,37,0.08,1
0,36,0.082,1
3,36,0.083,1
0,36,0.085,1
0,36,0.086,1
0,36,0.087,1
0,36,0.089,1
0,37,0.09,1
0,37,0.092,1
0,36,0.093,1
0,37,0.094,1
0,37,0.096,1
2,37,0.097,1
0,37,0.099,1
0,37,0.1,1
2,37,0.102,1
0,37,0.103,1
0,36,0.105,1
0,37,0.106,1
0,37,0.109,1
0,36,0.11,1
0,36,0.112,1
0,37,0.113,1
0,37,0.115,1
0,37,0.116,1
0,37,0.117,1
0,37,0.119,1
0,37,0.12,1
0,36,0.122,1
0,37,0.123,1
0,36,0.125,1
0,36,0.126,1
0,37,0.128,1
0,37,0.129,1
0,36,0.131,1
0,36,0.132,1
0,37,0.134,1
0,36,0.135,1
0,36,0.137,1
0,36,0.138,1
0,37,0.14,1
0,37,0.141,1
0,37,0.143,1
0,36,0.144,1
0,37,0.146,1
0,36,0.147,1
0,37,0.149,1
0,37,0.15,1
0,36,0.153,1
0,36,0.154,1
0,36,0.156,1
0,37,0.157,1
2,37,0.159,1
2,37,0.16,1
2,37,0.162,1
0,36,0.163,1
0,37,0.165,1
0,36,0.166,1
0,37,0.168,1
4,37,0.169,1
0,37,0.171,1
0,37,0.172,1
0,37,0.174,1
2,37,0.175,1
3,37,0.177,1
0,37,0.178,1
0,37,0.18,1
0,37,0.181,1
0,36,0.183,1
0,37,0.184,1
4,37,0.186,1
0,36,0.187,1
0,36,0.189,1
0,36,0.19,1
0,37,0.192,1
0,37,0.193,1
0,36,0.196,1
0,37,0.197,1
0,37,0.199,1
0,37,0.2,1
0,36,0.202,1
0,36,0.203,1
0,37,0.205,1
0,37,0.206,1
0,37,0.208,1
0,37,0.209,1
0,37,0.211,1
0,37,0.212,1
0,37,0.214,1
0,36,0.215,1
0,37,0.217,1
0,37,0.218,1
0,37,0.22,1
0,37,0.221,1
0,37,0.223,1
0,37,0.224,1
0,37,0.226,1
0,37,0.227,1
0,36,0.229,1
0,37,0.23,1
0,37,0.232,1
0,37,0.233,1
0,37,0.235,1
0,37,0.237,1
0,37,0.239,1
0,37,0.24,1
0,37,0.242,1
0,37,0.243,1
0,37,0.245,1
0,36,0.246,1
0,37,0.247,1
0,37,0.249,1
0,37,0.25,1
0,37,0.252,1
0,37,0.253,1
0,37,0.255,1
0,37,0.256,1
0,37,0.258,1
0,37,0.259,1
0,36,0.261,1
0,37,0.262,1
0,37,0.264,1
0,37,0.265,1
0,36,0.267,1
0,37,0.268,1
0,37,0.27,1
