32,9.7108,0
33,8.9454,0.001
31,8.18,0.001
34,8.9454,0.002
33,8.9454,0.003
31,10.476,0.004
33,8.18,0.005
32,8.9454,0.006
31,8.9454,0.007
32,8.9454,0.008
32,8.18,0.009
29,8.9454,0.009
33,8.9454,0.01
34,10.476,0.011
32,9.7108,0.012
32,9.7108,0.013
34,11.242,0.014
30,9.7108,0.015
30,10.476,0.016
31,10.476,0.017
32,9.7108,0.018
30,10.476,0.02
31,8.9454,0.021
32,9.7108,0.022
33,9.7108,0.023
31,9.7108,0.025
33,8.9454,0.026
31,9.7108,0.027
32,9.7108,0.028
32,9.7108,0.03
31,10.476,0.032
33,9.7108,0.033
32,9.7108,0.034
32,9.7108,0.036
33,9.7108,0.037
32,9.7108,0.038
33,8.9454,0.039
34,9.7108,0.041
30,9.7108,0.042
29,9.7108,0.043
32,9.7108,0.044
32,9.7108,0.046
32,9.7108,0.047
34,9.7108,0.048
32,9.7108,0.049
32,9.7108,0.051
30,9.7108,0.052
32,9.7108,0.053
35,9.7108,0.054
33,9.7108,0.056
32,9.7108,0.057
28,9.7108,0.058
32,9.7108,0.059
34,9.7108,0.061
33,9.7108,0.062
32,9.7108,0.063
33,9.7108,0.064
32,9.7108,0.066
34,9.7108,0.067
32,9.7108,0.068
32,9.7108,0.069
33,10.476,0.071
31,9.7108,0.072
33,9.7108,0.073
33,9.7108,0.075
31,9.7108,0.077
33,9.7108,0.078
33,9.7108,0.079
32,8.9454,0.08
33,9.7108,0.082
33,9.7108,0.083
33,9.7108,0.084
33,9.7108,0.085
34,9.7108,0.086
32,9.7108,0.088
32,9.7108,0.089
32,9.7108,0.09
33,9.7108,0.091
33,9.7108,0.093
33,9.7108,0.094
30,10.476,0.095
33,9.7108,0.096
33,9.7108,0.098
32,9.7108,0.099
32,9.7108,0.1
31,9.7108,0.102
32,9.7108,0.103
32,9.7108,0.104
32,9.7108,0.105
32,9.7108,0.107
32,9.7108,0.108
31,9.7108,0.109
33,9.7108,0.111
33,9.7108,0.112
32,9.7108,0.113
32,9.7108,0.115
33,9.7108,0.117
34,8.9454,0.118
33,9.7108,0.12
32,9.7108,0.121
32,9.7108,0.122
34,9.7108,0.124
32,9.7108,0.125
