MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
10 ,  4 ,  183480 ,  0 ,  255 ,  8.37 ,  0.09 ,  1.59
10 ,  4 ,  183505 ,  235 ,  0 ,  7.82 ,  0.09 ,  1.49
10 ,  4 ,  183531 ,  235 ,  0 ,  7.93 ,  0.08 ,  1.49
10 ,  4 ,  183557 ,  235 ,  0 ,  13.11 ,  0.09 ,  1.79
10 ,  4 ,  183581 ,  235 ,  0 ,  21.04 ,  0.10 ,  2.58
10 ,  4 ,  183607 ,  235 ,  0 ,  29.08 ,  0.12 ,  3.97
10 ,  4 ,  183632 ,  235 ,  0 ,  35.91 ,  0.14 ,  5.56
10 ,  4 ,  183658 ,  235 ,  0 ,  41.52 ,  0.17 ,  7.04
10 ,  4 ,  183686 ,  235 ,  0 ,  46.37 ,  0.21 ,  8.53
10 ,  4 ,  183711 ,  235 ,  0 ,  49.67 ,  0.23 ,  9.82
10 ,  4 ,  183736 ,  235 ,  0 ,  52.42 ,  0.26 ,  10.91
10 ,  4 ,  183761 ,  235 ,  0 ,  54.85 ,  0.29 ,  11.81
10 ,  4 ,  183787 ,  235 ,  0 ,  56.83 ,  0.31 ,  12.60
10 ,  4 ,  183812 ,  235 ,  0 ,  58.59 ,  0.33 ,  13.20
10 ,  4 ,  183837 ,  235 ,  0 ,  60.13 ,  0.35 ,  13.79
10 ,  4 ,  183863 ,  235 ,  0 ,  61.46 ,  0.36 ,  14.39
10 ,  4 ,  183887 ,  235 ,  0 ,  62.78 ,  0.38 ,  14.88
10 ,  4 ,  183915 ,  235 ,  0 ,  63.99 ,  0.40 ,  15.28
10 ,  4 ,  183941 ,  235 ,  0 ,  64.98 ,  0.41 ,  15.68
10 ,  4 ,  183966 ,  235 ,  0 ,  66.08 ,  0.42 ,  16.07
10 ,  4 ,  183991 ,  235 ,  0 ,  66.96 ,  0.43 ,  16.37
10 ,  4 ,  184016 ,  235 ,  0 ,  67.84 ,  0.43 ,  16.67
10 ,  4 ,  184042 ,  235 ,  0 ,  68.61 ,  0.44 ,  16.97
10 ,  4 ,  184067 ,  235 ,  0 ,  69.49 ,  0.45 ,  17.26
10 ,  4 ,  184092 ,  235 ,  0 ,  70.27 ,  0.46 ,  17.46
10 ,  4 ,  184118 ,  235 ,  0 ,  70.93 ,  0.46 ,  17.66
10 ,  4 ,  184145 ,  235 ,  0 ,  71.70 ,  0.47 ,  17.86
10 ,  4 ,  184170 ,  235 ,  0 ,  72.36 ,  0.47 ,  18.16
10 ,  4 ,  184196 ,  235 ,  0 ,  72.91 ,  0.47 ,  18.26
10 ,  4 ,  184221 ,  235 ,  0 ,  73.57 ,  0.48 ,  18.45
10 ,  4 ,  184247 ,  235 ,  0 ,  74.23 ,  0.48 ,  18.65
