MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
8,1,134829,0,255,8.7,0.05,1.79,0.0,0.04553924336533036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1,134853,225,0,8.26,0.05,1.69,0.024,0.04548842461885942,0.0008479807477789658,0.049,0.017305729546509507,0.010903225806451613,-0.013166556945358779,0.0,0.07227069852577632
8,1,134878,225,0,8.37,0.05,1.69,0.049,0.0490805075930934,0.0008952884574491464,0.048999999999999995,0.018271193009166256,0.010903225806451613,0.0,0.0,0.21297900716945148
8,1,134902,225,0,12.12,0.05,1.69,0.073,0.05592439597016254,0.0009742487011381238,0.05,0.019484974022762475,0.010903225806451613,0.06322580645161294,0.1999999999999999,0.33096971678207326
8,1,134928,225,0,18.51,0.06,2.18,0.099,0.06562899343219707,0.0010755208095640208,0.05,0.021510416191280416,0.01406451612903226,0.19225806451612903,0.4000000000000001,0.4375761538232932
8,1,134952,225,0,25.22,0.07,3.18,0.123,0.0778032036613272,0.001187509879040189,0.04899999999999999,0.024234895490616106,0.020516129032258065,0.27518104015799866,0.4081632653061226,0.5393252430099202
8,1,134977,225,0,31.28,0.08,4.27,0.148,0.09205593033968315,0.0012978411271517309,0.04999999999999999,0.02595682254303462,0.02754838709677419,0.2941935483870969,0.8,0.6038574697613598
8,1,135002,225,0,36.46,0.11,5.46,0.173,0.10799607714939519,0.0013948226355771495,0.05200000000000002,0.026823512222637482,0.035225806451612905,0.28287841191067,0.9615384615384612,0.6380118737098139
8,1,135029,225,0,40.53,0.13,6.55,0.2,0.1252325477725935,0.001468691920352935,0.05200000000000002,0.028244075391402584,0.04225806451612903,0.2580645161290321,0.7692307692307688,0.6803493988848677
8,1,135054,225,0,44.06,0.15,7.54,0.225,0.14337424589140832,0.001512500646108645,0.04899999999999999,0.030867360124666232,0.04864516129032258,0.2343647136273865,0.8163265306122452,0.7509699472525372
8,1,135078,225,0,46.7,0.17,8.33,0.249,0.1620300751879678,0.0015225685220661474,0.05000000000000002,0.03045137044132294,0.05374193548387097,0.20516129032258074,0.7999999999999999,0.7336265565098058
8,1,135104,225,0,48.9,0.19,9.13,0.275,0.18005557371689862,0.0014985111089318491,0.05099999999999999,0.029382570763369597,0.05890322580645162,0.18848829854522467,0.7843137254901958,0.7004083097769916
8,1,135129,225,0,50.66,0.21,9.82,0.3,0.19775089898659437,0.0014429029719172934,0.04899999999999999,0.029446999426883547,0.06335483870967742,0.16984858459512825,0.6122448979591838,0.715920235371027
8,1,135153,225,0,52.31,0.22,10.42,0.324,0.21513566525007893,0.0013606724495271632,0.04899999999999999,0.027768825500554355,0.0672258064516129,0.1435154707044108,0.4081632653061229,0.6738229780306926
8,1,135178,225,0,53.75,0.23,10.91,0.349,0.2307682249100983,0.0012583390951912605,0.04899999999999999,0.025680389697780834,0.07038709677419355,0.11718235681369339,0.40816326530612235,0.6090425709348717
8,1,135202,225,0,54.96,0.24,11.31,0.373,0.24497875122588764,0.0011432036743970516,0.049000000000000044,0.02333068723259287,0.07296774193548387,0.10533245556287014,0.4081632653061219,0.5463303333755791
8,1,135227,225,0,56.06,0.25,11.71,0.398,0.2575384112455017,0.001022586834964006,0.04999999999999999,0.020451736699280125,0.0755483870967742,0.10193548387096771,0.6000000000000006,0.46479241582215847
8,1,135252,225,0,57.05,0.27,12.1,0.423,0.26821837201699555,0.0009031892978336557,0.05199999999999999,0.017369024958339536,0.07806451612903226,0.09801488833746894,0.5769230769230775,0.4156712852364979
8,1,135279,225,0,58.15,0.28,12.5,0.45,0.2791533180777996,0.00079061811005975,0.05199999999999999,0.015204194424225964,0.08064516129032258,0.08684863523573204,0.38461538461538397,0.40146352503331323
8,1,135304,225,0,59.03,0.29,12.8,0.475,0.28909447531872784,0.0006890957787340018,0.04899999999999999,0.014063179157836775,0.08258064516129032,0.07899934167215283,0.4081632653061218,0.4018920415501875
8,1,135328,225,0,59.8,0.3,13.1,0.499,0.29884602811375877,0.0006013463926660289,0.049000000000000044,0.012272375360531192,0.08451612903225807,0.07768268597761688,0.40816326530612246,0.38207764308730524
8,1,135353,225,0,60.68,0.31,13.39,0.524,0.3078162798300058,0.0005286365621149454,0.049000000000000044,0.010788501267651938,0.08638709677419355,0.0776826859776166,0.40816326530612246,0.3686011835266914
8,1,135377,225,0,61.35,0.32,13.69,0.548,0.31690748610656666,0.00047093838687738376,0.04999999999999993,0.009418767737547688,0.08832258064516128,0.07741935483870958,0.20000000000000046,0.3561948349133664
8,1,135403,225,0,62.12,0.32,13.99,0.574,0.3256260215756741,0.00042717596013490145,0.050999999999999934,0.008375999218331412,0.09025806451612903,0.0632511068943709,0.19607843137254943,0.33651904697805396
8,1,135428,225,0,62.78,0.33,14.19,0.599,0.3340699575024474,0.0003955161987405855,0.049000000000000044,0.008071759157971125,0.0915483870967742,0.05266622778143536,0.40816326530612246,0.3233015991620522
8,1,135452,225,0,63.44,0.34,14.39,0.623,0.3414677999346147,0.00037366862468846487,0.049000000000000044,0.007625890299764583,0.09283870967741936,0.0645161290322579,0.4081632653061213,0.2832725113582491
8,1,135477,225,0,63.99,0.35,14.68,0.648,0.3479503105590016,0.0003591652587668559,0.051000000000000045,0.007042456054252071,0.09470967741935483,0.06198608475648308,0.3921568627450969,0.2497932811568539
8,1,135503,225,0,64.65,0.36,14.88,0.674,0.35420725727361424,0.000349599053071076,0.050999999999999934,0.0068548833935505185,0.096,0.05060088551549655,0.19607843137254943,0.2551134870424118
8,1,135528,225,0,65.2,0.36,15.08,0.699,0.3609610983981646,0.00034280681229898315,0.050999999999999934,0.006721702201940855,0.09729032258064516,0.05060088551549655,0.19607843137254943,0.25043426981776307
8,1,135554,225,0,65.75,0.37,15.28,0.725,0.36697940503432014,0.00033699069153844794,0.050000000000000044,0.006739813830768953,0.09858064516129032,0.038709677419355125,0.2,0.2417783589408271
8,1,135578,225,0,66.3,0.37,15.38,0.749,0.37305001634520596,0.0003307804651989201,0.049000000000000044,0.006750621738753466,0.09922580645161291,0.039499670836076375,0.20408163265306123,0.24717961718848705
8,1,135603,225,0,66.74,0.38,15.58,0.774,0.379091206276556,0.0003232451027183352,0.049000000000000044,0.006596838830986427,0.10051612903225807,0.03949967083607609,0.20408163265306123,0.24497801735927932
8,1,135627,225,0,67.18,0.38,15.68,0.798,0.38505393919581066,0.00031386544848952804,0.04899999999999993,0.006405417316112826,0.10116129032258064,0.039499670836076466,0.20408163265306167,0.23003382457919233
8,1,135652,225,0,67.62,0.39,15.88,0.823,0.3903628636809364,0.00030248007479190167,0.04899999999999993,0.0061730627508551445,0.10245161290322581,0.03818301514154059,0.20408163265306167,0.203014190311623
8,1,135676,225,0,68.06,0.39,15.97,0.847,0.39500163452108017,0.00028921485024798523,0.049000000000000044,0.005902343882611938,0.10303225806451613,0.0381830151415405,0.20408163265306123,0.1867356946047434
8,1,135701,225,0,68.5,0.4,16.17,0.872,0.39951291271656886,0.00027440481006625996,0.05300000000000005,0.0051774492465332025,0.1043225806451613,0.03651856360316495,0.3773584905660367,0.16813979164481985
8,1,135729,225,0,68.94,0.41,16.27,0.9,0.40391304347825563,0.0002585153786740371,0.052000000000000046,0.004971449589885324,0.10496774193548387,0.024813895781637813,0.19230769230769124,0.16804134081021663
8,1,135753,225,0,69.27,0.41,16.37,0.924,0.40825106243870013,0.00024206907725474026,0.04899999999999993,0.004940185250096747,0.10561290322580646,0.026333113890717453,0.0,0.17746228926352958
8,1,135778,225,0,69.6,0.41,16.47,0.949,0.41260869565216857,0.00022558313423596488,0.04899999999999993,0.004603737433387045,0.10625806451612903,0.026333113890717453,0.20408163265306167,0.15077623072766153
8,1,135802,225,0,69.94,0.42,16.57,0.973,0.41563909774435553,0.00020952211187995928,0.049000000000000044,0.004275961466937941,0.10690322580645162,0.02633311389071796,0.20408163265306123,0.12809308097217023
8,1,135827,225,0,70.27,0.42,16.67,0.998,0.4188852566198049,0.00019426734220189345,0.04999999999999993,0.0038853468440378743,0.10754838709677421,0.025806451612903104,0.0,0.11840470742072189
8,1,135852,225,0,70.6,0.42,16.77,1.023,0.4215593331153916,0.00018010215469373847,0.050000000000000044,0.003602043093874766,0.10819354838709677,0.025806451612903045,0.0,0.10898986596926886
8,1,135877,225,0,70.82,0.42,16.87,1.048,0.42433474991826836,0.00016720961221714604,0.050000000000000044,0.003344192244342918,0.10883870967741936,0.025806451612903045,0.2,0.09794050343249419
8,1,135902,225,0,71.15,0.43,16.97,1.073,0.42645635828701633,0.00015567847421613123,0.04899999999999993,0.00317711171869656,0.10948387096774193,0.026333113890717453,0.20408163265306167,0.08766370229033119
8,1,135926,225,0,71.37,0.43,17.07,1.097,0.4286302713304946,0.00014551353840183977,0.051000000000000156,0.0028532066353301826,0.11012903225806452,0.012650221378874288,0.0,0.061150318250867745
8,1,135953,225,0,71.59,0.43,17.07,1.124,0.4295750245178106,0.00013664803335491983,0.050999999999999934,0.002679373203037647,0.11012903225806452,0.011385199240986663,0.0,0.04448461306719442
8,1,135977,225,0,71.81,0.43,17.16,1.148,0.4308989865969215,0.00012895745123062596,0.04899999999999993,0.0026317847189923703,0.11070967741935483,0.025016458196181864,0.0,0.06544755855922016
8,1,136002,225,0,72.03,0.43,17.26,1.173,0.4327819548872124,0.00012227505297047258,0.051000000000000156,0.002397550058244553,0.11135483870967743,0.012650221378874288,0.0,0.07127793909325532
8,1,136028,225,0,72.25,0.43,17.26,1.199,0.43453416149067753,0.0001164089957251413,0.050000000000000044,0.002328179914502824,0.11135483870967743,0.012903225806451523,0.2,0.06485779666557495
8,1,136052,225,0,72.47,0.44,17.36,1.223,0.43602484472049113,0.00011116038754811441,0.04899999999999993,0.0022685793377166235,0.112,0.013166556945358726,0.20408163265306167,0.07125177629076992
8,1,136077,225,0,72.58,0.44,17.36,1.248,0.43802549852892525,0.00010634116968607543,0.04899999999999993,0.0021702279527770524,0.112,0.013166556945359011,0.0,0.07865715753447662
8,1,136101,225,0,72.8,0.44,17.46,1.272,0.4398790454396805,0.00010179035277958448,0.04899999999999993,0.0020773541383588695,0.11264516129032259,0.026333113890717453,0.0,0.07065133997371462
8,1,136126,225,0,72.91,0.44,17.56,1.297,0.44148741418763726,9.738669276407918e-05,0.050000000000000044,0.001947733855281582,0.11329032258064516,0.012903225806451245,0.0,0.05746976135992061
8,1,136151,225,0,73.13,0.44,17.56,1.322,0.4427525335076765,9.305606554435286e-05,0.052000000000000046,0.0017895397220067842,0.11329032258064516,0.0,0.0,0.05752256896421652
8,1,136178,225,0,73.24,0.44,17.56,1.349,0.4444785877737765,8.877305612312725e-05,0.052000000000000046,0.0017071741562139841,0.11329032258064516,0.01240694789081904,0.19230769230769232,0.06324339276284165
8,1,136203,225,0,73.35,0.45,17.66,1.374,0.4460411899313443,8.455773327557737e-05,0.04899999999999993,0.0017256680260321936,0.11393548387096775,0.013166556945359011,0.20408163265306167,0.05910961965694878
8,1,136227,225,0,73.57,0.45,17.66,1.398,0.447374959136967,8.046883488488988e-05,0.04899999999999993,0.0016422211200997957,0.11393548387096775,0.013166556945359011,0.0,0.048435196242602466
8,1,136252,225,0,73.68,0.45,17.76,1.423,0.4484145145472318,7.659362960831117e-05,0.049000000000000155,0.0015631352981287944,0.11458064516129034,0.01316655694535895,0.0,0.02368387695058347
8,1,136276,225,0,73.79,0.45,17.76,1.447,0.4485354691075456,7.303395463585006e-05,0.04899999999999993,0.001490488870119391,0.11458064516129034,0.013166556945358444,0.0,0.0026018907072483588
8,1,136301,225,0,73.9,0.45,17.86,1.472,0.44854200719188697,6.988840853577116e-05,0.050000000000000044,0.001397768170715422,0.1152258064516129,0.012903225806451245,0.0,0.014056881333770465
8,1,136326,225,0,74.01,0.45,17.86,1.497,0.4492383131742341,6.723226906731127e-05,0.04899999999999993,0.001372087123822681,0.1152258064516129,0.0,0.0,0.029754955267494148
8,1,136350,225,0,74.12,0.45,17.86,1.521,0.4499999999999942,6.509863806772387e-05,0.04999999999999982,0.001301972761354482,0.1152258064516129,0.0,0.0,0.03046747303040009
8,1,136376,225,0,74.23,0.45,17.86,1.547,0.4507616868257541,6.346553486943308e-05,0.052000000000000046,0.0012204910551814041,0.1152258064516129,0.0,0.0,0.028038323232830963
8,1,136402,225,0,74.23,0.45,17.86,1.573,0.4514579928081014,6.2253025239837e-05,0.051000000000000156,0.0012206475537222903,0.1152258064516129,0.012650221378874288,0.0,0.024742162311149448
8,1,136427,225,0,74.34,0.45,17.96,1.598,0.45202353710362275,6.1331663919173e-05,0.050000000000000044,0.0012266332783834588,0.11587096774193549,0.0129032258064518,0.0,0.018698921216082614
8,1,136452,225,0,74.45,0.45,17.96,1.623,0.4523929388689055,6.053983558636489e-05,0.04899999999999993,0.001235506848701326,0.11587096774193549,0.013166556945358444,0.0,0.028153791755342883
8,1,136476,225,0,74.56,0.45,18.06,1.647,0.45340307289963455,5.970515957617906e-05,0.04899999999999993,0.0012184726444118192,0.11651612903225805,0.013166556945358444,0.0,0.04223068763301319
8,1,136501,225,0,74.56,0.45,18.06,1.672,0.45446224256292317,5.866523843172899e-05,0.050000000000000044,0.0011733047686345787,0.11651612903225805,0.0,0.2,0.04269369074860859
8,1,136526,225,0,74.67,0.46,18.06,1.697,0.455537757437065,5.7285102407917065e-05,0.050000000000000044,0.0011457020481583403,0.11651612903225805,0.0,0.2,0.04269369074860859
8,1,136551,225,0,74.78,0.46,18.06,1.722,0.4565969271003536,5.547090975214175e-05,0.050000000000000044,0.0011094181950428341,0.11651612903225805,0.0129032258064518,0.0,0.041386073880352835
8,1,136576,225,0,74.78,0.46,18.16,1.747,0.4576070611310826,5.318019645695315e-05,0.04899999999999993,0.0010853101317745556,0.11716129032258064,0.013166556945359011,0.0,0.039562081779428875
8,1,136600,225,0,74.89,0.46,18.16,1.771,0.4585354691075456,5.0428168570437745e-05,0.050999999999999934,0.0009887876190281923,0.11716129032258064,0.0,0.0,0.034164695626535645
8,1,136627,225,0,74.89,0.46,18.16,1.798,0.45934946060803594,4.728860222192566e-05,0.051000000000000156,0.0009272274945475591,0.11716129032258064,0.012650221378874288,0.0,0.02903678633924933
8,1,136651,225,0,75.0,0.46,18.26,1.822,0.46001634521084733,4.3888040829788366e-05,0.050000000000000044,0.0008777608165957666,0.11780645161290323,0.0129032258064518,0.0,0.011899313501144693
8,1,136677,225,0,75.11,0.46,18.26,1.848,0.4599444262830932,4.039307986994345e-05,0.050000000000000044,0.0008078615973988682,0.11780645161290323,0.0,0.0,0.010264792415821669
