MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
17,5,311739,0,245,10.14,0.14,1.79,0.0,0.0765894974590628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5,311773,255,0,9.92,0.14,1.79,0.034,0.12554488989271603,0.0026684220357664186,0.066,0.04043063690555179,0.011548387096774193,0.0,0.0,1.462599185711312
17,5,311805,255,0,11.57,0.14,1.79,0.066,0.1731210437160094,0.002850406715639468,0.065,0.04385241100983797,0.011548387096774193,0.11811414392059551,0.15384615384615355,1.4386406880686047
17,5,311838,255,0,22.91,0.15,2.98,0.099,0.21905653461717534,0.0031043373939079,0.067,0.046333393938923884,0.0192258064516129,0.3726528647087145,0.8955223880597014,1.3428193219169682
17,5,311872,255,0,36.68,0.2,5.66,0.133,0.26308993828444627,0.0033673165150306856,0.067,0.050258455448219184,0.036516129032258066,0.5729417428984112,1.7910447761194033,1.2821387431176012
17,5,311905,255,0,47.47,0.27,8.93,0.166,0.3049598304060546,0.0035735151803531285,0.067,0.053336047467957136,0.05761290322580645,0.6114588348579683,2.238805970149253,1.2136544535192024
17,5,311939,255,0,55.29,0.35,12.01,0.2,0.34440478667023283,0.003668524335426444,0.066,0.05558370205191581,0.07748387096774194,0.5434995112414468,2.424242424242424,1.1545992781690713
17,5,311971,255,0,61.01,0.43,14.49,0.232,0.38116338276521333,0.0036198245247726,0.068,0.05323271359959706,0.09348387096774194,0.4136622390891842,1.764705882352941,1.037785407485232
17,5,312007,255,0,65.64,0.47,16.37,0.268,0.4149741943792286,0.0034212923578472464,0.06899999999999998,0.049583947215177504,0.10561290322580646,0.287050023375409,0.8695652173913045,0.9335132526854752
17,5,312040,255,0,68.94,0.49,17.56,0.301,0.4455757972005111,0.003091573542506195,0.066,0.04684202337130598,0.11329032258064516,0.21309872922776144,0.4545454545454549,0.8747359475463404
17,5,312073,255,0,71.7,0.5,18.55,0.334,0.4727067669172871,0.0026677393520819805,0.065,0.04104214387818431,0.11967741935483872,0.167741935483871,0.30769230769230793,0.8114951410144937
17,5,312105,255,0,73.9,0.51,19.25,0.366,0.4983229813664532,0.0021964740105343415,0.066,0.03327990925052032,0.12419354838709677,0.13587487781036148,0.30303030303030326,0.68486433474991
17,5,312139,255,0,75.77,0.52,19.94,0.4,0.5179078130107811,0.0017250781238454423,0.067,0.025747434684260332,0.12864516129032258,0.11458834857968236,0.1492537313432837,0.4755724483174109
17,5,312172,255,0,77.42,0.52,20.44,0.433,0.5301863354037197,0.0012940544175947047,0.066,0.019606885115071283,0.1318709677419355,0.0879765395894427,0.0,0.26419804451840745
17,5,312205,255,0,78.97,0.52,20.84,0.466,0.535344883948996,0.0009322855606640097,0.066,0.01412553879793954,0.1344516129032258,0.07722385141739954,0.0,0.06785739051185294
17,5,312238,255,0,80.29,0.52,21.23,0.499,0.534664923177502,0.0006550743513954664,0.066,0.009925368960537369,0.13696774193548386,0.07722385141739996,0.0,-0.04992718951529078
17,5,312271,255,0,81.5,0.52,21.63,0.532,0.5320496894409869,0.0004647342106479293,0.06799999999999995,0.006834326627175436,0.1395483870967742,0.06641366223908925,0.0,-0.09028325288925355
