MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
9 ,  5 ,  168659 ,  0 ,  255 ,  8.92 ,  0.08 ,  1.59
9 ,  5 ,  168684 ,  230 ,  0 ,  8.37 ,  0.07 ,  1.49
9 ,  5 ,  168710 ,  230 ,  0 ,  8.48 ,  0.08 ,  1.49
9 ,  5 ,  168734 ,  230 ,  0 ,  13.00 ,  0.07 ,  1.69
9 ,  5 ,  168760 ,  230 ,  0 ,  20.05 ,  0.08 ,  2.48
9 ,  5 ,  168785 ,  230 ,  0 ,  27.32 ,  0.10 ,  3.67
9 ,  5 ,  168810 ,  230 ,  0 ,  33.81 ,  0.13 ,  4.96
9 ,  5 ,  168836 ,  230 ,  0 ,  39.10 ,  0.14 ,  6.35
9 ,  5 ,  168863 ,  230 ,  0 ,  43.50 ,  0.18 ,  7.64
9 ,  5 ,  168889 ,  230 ,  0 ,  47.03 ,  0.20 ,  8.83
9 ,  5 ,  168913 ,  230 ,  0 ,  49.67 ,  0.22 ,  9.72
9 ,  5 ,  168939 ,  230 ,  0 ,  51.87 ,  0.24 ,  10.52
9 ,  5 ,  168964 ,  230 ,  0 ,  53.75 ,  0.26 ,  11.31
9 ,  5 ,  168989 ,  230 ,  0 ,  55.40 ,  0.28 ,  11.91
9 ,  5 ,  169014 ,  230 ,  0 ,  56.94 ,  0.30 ,  12.50
9 ,  5 ,  169039 ,  230 ,  0 ,  58.26 ,  0.31 ,  12.90
9 ,  5 ,  169064 ,  230 ,  0 ,  59.36 ,  0.33 ,  13.49
9 ,  5 ,  169090 ,  230 ,  0 ,  60.46 ,  0.34 ,  13.89
9 ,  5 ,  169116 ,  230 ,  0 ,  61.68 ,  0.35 ,  14.29
9 ,  5 ,  169142 ,  230 ,  0 ,  62.56 ,  0.36 ,  14.68
9 ,  5 ,  169166 ,  230 ,  0 ,  63.44 ,  0.37 ,  14.98
9 ,  5 ,  169192 ,  230 ,  0 ,  64.21 ,  0.39 ,  15.28
9 ,  5 ,  169217 ,  230 ,  0 ,  64.98 ,  0.40 ,  15.58
9 ,  5 ,  169242 ,  230 ,  0 ,  65.86 ,  0.40 ,  15.78
9 ,  5 ,  169267 ,  230 ,  0 ,  66.52 ,  0.41 ,  16.07
9 ,  5 ,  169292 ,  230 ,  0 ,  67.18 ,  0.42 ,  16.27
9 ,  5 ,  169317 ,  230 ,  0 ,  67.84 ,  0.43 ,  16.47
9 ,  5 ,  169345 ,  230 ,  0 ,  68.50 ,  0.43 ,  16.77
9 ,  5 ,  169370 ,  230 ,  0 ,  69.05 ,  0.43 ,  16.97
9 ,  5 ,  169395 ,  230 ,  0 ,  69.71 ,  0.44 ,  17.07
9 ,  5 ,  169420 ,  230 ,  0 ,  70.27 ,  0.45 ,  17.26
9 ,  5 ,  169445 ,  230 ,  0 ,  70.82 ,  0.45 ,  17.46
9 ,  5 ,  169470 ,  230 ,  0 ,  71.26 ,  0.45 ,  17.56
9 ,  5 ,  169495 ,  230 ,  0 ,  71.81 ,  0.46 ,  17.76
9 ,  5 ,  169521 ,  230 ,  0 ,  72.25 ,  0.46 ,  17.96
9 ,  5 ,  169549 ,  230 ,  0 ,  72.69 ,  0.46 ,  17.96
9 ,  5 ,  169577 ,  230 ,  0 ,  73.24 ,  0.47 ,  18.16
9 ,  5 ,  169602 ,  230 ,  0 ,  73.57 ,  0.47 ,  18.26
9 ,  5 ,  169627 ,  230 ,  0 ,  74.01 ,  0.47 ,  18.45
9 ,  5 ,  169652 ,  230 ,  0 ,  74.34 ,  0.48 ,  18.55
9 ,  5 ,  169677 ,  230 ,  0 ,  74.67 ,  0.48 ,  18.65
9 ,  5 ,  169702 ,  230 ,  0 ,  75.00 ,  0.48 ,  18.75
9 ,  5 ,  169728 ,  230 ,  0 ,  75.33 ,  0.48 ,  18.85
9 ,  5 ,  169752 ,  230 ,  0 ,  75.55 ,  0.48 ,  18.85
9 ,  5 ,  169778 ,  230 ,  0 ,  75.88 ,  0.48 ,  18.95
9 ,  5 ,  169805 ,  230 ,  0 ,  76.10 ,  0.48 ,  19.05
9 ,  5 ,  169830 ,  230 ,  0 ,  76.32 ,  0.49 ,  19.15
9 ,  5 ,  169856 ,  230 ,  0 ,  76.54 ,  0.49 ,  19.15
9 ,  5 ,  169880 ,  230 ,  0 ,  76.76 ,  0.49 ,  19.25
9 ,  5 ,  169906 ,  230 ,  0 ,  76.98 ,  0.49 ,  19.35
9 ,  5 ,  169930 ,  230 ,  0 ,  77.20 ,  0.49 ,  19.35
9 ,  5 ,  169956 ,  230 ,  0 ,  77.42 ,  0.49 ,  19.45
9 ,  5 ,  169980 ,  230 ,  0 ,  77.53 ,  0.49 ,  19.45
9 ,  5 ,  170006 ,  230 ,  0 ,  77.75 ,  0.49 ,  19.55
9 ,  5 ,  170034 ,  230 ,  0 ,  77.86 ,  0.49 ,  19.55
9 ,  5 ,  170058 ,  230 ,  0 ,  77.97 ,  0.49 ,  19.65
9 ,  5 ,  170084 ,  230 ,  0 ,  78.08 ,  0.50 ,  19.65
9 ,  5 ,  170108 ,  230 ,  0 ,  78.30 ,  0.50 ,  19.74
9 ,  5 ,  170133 ,  230 ,  0 ,  78.41 ,  0.50 ,  19.74
9 ,  5 ,  170159 ,  230 ,  0 ,  78.53 ,  0.50 ,  19.74
9 ,  5 ,  170183 ,  230 ,  0 ,  78.64 ,  0.50 ,  19.84
9 ,  5 ,  170209 ,  230 ,  0 ,  78.75 ,  0.50 ,  19.84
9 ,  5 ,  170233 ,  230 ,  0 ,  78.86 ,  0.50 ,  19.84
9 ,  5 ,  170261 ,  230 ,  0 ,  78.86 ,  0.50 ,  19.94
9 ,  5 ,  170287 ,  230 ,  0 ,  78.97 ,  0.50 ,  19.94
9 ,  5 ,  170311 ,  230 ,  0 ,  79.08 ,  0.50 ,  19.94
9 ,  5 ,  170337 ,  230 ,  0 ,  79.19 ,  0.50 ,  19.94
9 ,  5 ,  170361 ,  230 ,  0 ,  79.19 ,  0.50 ,  20.04
9 ,  5 ,  170387 ,  230 ,  0 ,  79.30 ,  0.50 ,  20.04
9 ,  5 ,  170412 ,  230 ,  0 ,  79.41 ,  0.50 ,  20.04
9 ,  5 ,  170437 ,  230 ,  0 ,  79.41 ,  0.50 ,  20.04
9 ,  5 ,  170462 ,  230 ,  0 ,  79.52 ,  0.50 ,  20.04
9 ,  5 ,  170489 ,  230 ,  0 ,  79.52 ,  0.50 ,  20.14
9 ,  5 ,  170515 ,  230 ,  0 ,  79.63 ,  0.50 ,  20.14
9 ,  5 ,  170540 ,  230 ,  0 ,  79.74 ,  0.50 ,  20.14
9 ,  5 ,  170565 ,  230 ,  0 ,  79.74 ,  0.50 ,  20.14
9 ,  5 ,  170590 ,  230 ,  0 ,  79.85 ,  0.50 ,  20.14
9 ,  5 ,  170615 ,  230 ,  0 ,  79.85 ,  0.50 ,  20.24
9 ,  5 ,  170640 ,  230 ,  0 ,  79.96 ,  0.50 ,  20.24
9 ,  5 ,  170665 ,  230 ,  0 ,  79.96 ,  0.50 ,  20.24
9 ,  5 ,  170690 ,  230 ,  0 ,  80.07 ,  0.50 ,  20.24
9 ,  5 ,  170716 ,  230 ,  0 ,  80.07 ,  0.50 ,  20.24
9 ,  5 ,  170742 ,  230 ,  0 ,  80.07 ,  0.50 ,  20.24
9 ,  5 ,  170768 ,  230 ,  0 ,  80.18 ,  0.50 ,  20.24
9 ,  5 ,  170792 ,  230 ,  0 ,  80.18 ,  0.50 ,  20.34
9 ,  5 ,  170818 ,  230 ,  0 ,  80.18 ,  0.50 ,  20.34
9 ,  5 ,  170843 ,  230 ,  0 ,  80.18 ,  0.50 ,  20.34
9 ,  5 ,  170868 ,  230 ,  0 ,  80.29 ,  0.50 ,  20.34
9 ,  5 ,  170893 ,  230 ,  0 ,  80.29 ,  0.50 ,  20.34
9 ,  5 ,  170918 ,  230 ,  0 ,  80.40 ,  0.50 ,  20.44
9 ,  5 ,  170943 ,  230 ,  0 ,  80.40 ,  0.50 ,  20.44
9 ,  5 ,  170971 ,  230 ,  0 ,  80.40 ,  0.50 ,  20.44
9 ,  5 ,  170996 ,  230 ,  0 ,  80.40 ,  0.50 ,  20.44
9 ,  5 ,  171021 ,  230 ,  0 ,  80.51 ,  0.50 ,  20.44
9 ,  5 ,  171046 ,  230 ,  0 ,  80.51 ,  0.50 ,  20.44
9 ,  5 ,  171071 ,  230 ,  0 ,  80.51 ,  0.50 ,  20.44
9 ,  5 ,  171097 ,  230 ,  0 ,  80.51 ,  0.50 ,  20.44
9 ,  5 ,  171121 ,  230 ,  0 ,  80.51 ,  0.50 ,  20.44
9 ,  5 ,  171147 ,  230 ,  0 ,  80.62 ,  0.50 ,  20.44
9 ,  5 ,  171171 ,  230 ,  0 ,  80.62 ,  0.50 ,  20.44
9 ,  5 ,  171199 ,  230 ,  0 ,  80.62 ,  0.50 ,  20.44
9 ,  5 ,  171224 ,  230 ,  0 ,  80.62 ,  0.50 ,  20.44
9 ,  5 ,  171249 ,  230 ,  0 ,  80.73 ,  0.50 ,  20.44
9 ,  5 ,  171274 ,  230 ,  0 ,  80.73 ,  0.50 ,  20.44
9 ,  5 ,  171299 ,  230 ,  0 ,  80.73 ,  0.50 ,  20.54
9 ,  5 ,  171324 ,  230 ,  0 ,  80.73 ,  0.50 ,  20.54
9 ,  5 ,  171350 ,  230 ,  0 ,  80.73 ,  0.50 ,  20.54
9 ,  5 ,  171374 ,  230 ,  0 ,  80.84 ,  0.50 ,  20.54
9 ,  5 ,  171400 ,  230 ,  0 ,  80.73 ,  0.50 ,  20.54
9 ,  5 ,  171427 ,  230 ,  0 ,  80.84 ,  0.50 ,  20.54
9 ,  5 ,  171452 ,  230 ,  0 ,  80.84 ,  0.51 ,  20.54
9 ,  5 ,  171478 ,  230 ,  0 ,  80.84 ,  0.50 ,  20.54
9 ,  5 ,  171502 ,  230 ,  0 ,  80.84 ,  0.50 ,  20.54
9 ,  5 ,  171528 ,  230 ,  0 ,  80.84 ,  0.50 ,  20.54
9 ,  5 ,  171552 ,  230 ,  0 ,  80.84 ,  0.51 ,  20.54
9 ,  5 ,  171578 ,  230 ,  0 ,  80.84 ,  0.51 ,  20.54
9 ,  5 ,  171602 ,  230 ,  0 ,  80.84 ,  0.51 ,  20.64
9 ,  5 ,  171628 ,  0 ,  255 ,  80.84 ,  0.50 ,  20.64
9 ,  5 ,  171656 ,  0 ,  255 ,  80.62 ,  0.51 ,  20.64
9 ,  5 ,  171680 ,  0 ,  255 ,  75.00 ,  0.50 ,  20.04
9 ,  5 ,  171706 ,  0 ,  255 ,  68.17 ,  0.48 ,  18.95
9 ,  5 ,  171730 ,  0 ,  255 ,  61.90 ,  0.44 ,  17.56
9 ,  5 ,  171755 ,  0 ,  255 ,  56.06 ,  0.40 ,  15.97
9 ,  5 ,  171781 ,  0 ,  255 ,  51.10 ,  0.33 ,  14.49
9 ,  5 ,  171805 ,  0 ,  255 ,  46.70 ,  0.28 ,  12.90
9 ,  5 ,  171831 ,  0 ,  255 ,  42.95 ,  0.23 ,  11.41
9 ,  5 ,  171856 ,  0 ,  255 ,  39.43 ,  0.19 ,  10.12
9 ,  5 ,  171884 ,  0 ,  255 ,  36.13 ,  0.17 ,  8.93
9 ,  5 ,  171909 ,  0 ,  255 ,  33.37 ,  0.15 ,  7.94
9 ,  5 ,  171934 ,  0 ,  255 ,  30.95 ,  0.14 ,  7.04
9 ,  5 ,  171959 ,  0 ,  255 ,  28.64 ,  0.12 ,  6.35
9 ,  5 ,  171984 ,  0 ,  255 ,  26.43 ,  0.11 ,  5.66
9 ,  5 ,  172009 ,  0 ,  255 ,  24.67 ,  0.11 ,  5.16
9 ,  5 ,  172035 ,  0 ,  255 ,  22.80 ,  0.11 ,  4.66
9 ,  5 ,  172059 ,  0 ,  255 ,  21.26 ,  0.10 ,  4.27
9 ,  5 ,  172084 ,  0 ,  255 ,  19.72 ,  0.10 ,  3.87
9 ,  5 ,  172109 ,  0 ,  255 ,  18.40 ,  0.10 ,  3.57
9 ,  5 ,  172137 ,  0 ,  255 ,  17.07 ,  0.09 ,  3.27
9 ,  5 ,  172162 ,  0 ,  255 ,  15.86 ,  0.09 ,  2.98
9 ,  5 ,  172186 ,  0 ,  255 ,  14.87 ,  0.09 ,  2.78
9 ,  5 ,  172212 ,  0 ,  255 ,  13.88 ,  0.09 ,  2.58
9 ,  5 ,  172236 ,  0 ,  255 ,  13.00 ,  0.08 ,  2.38
9 ,  5 ,  172262 ,  0 ,  255 ,  12.23 ,  0.08 ,  2.18
9 ,  5 ,  172286 ,  0 ,  255 ,  11.46 ,  0.08 ,  2.08
9 ,  5 ,  172312 ,  0 ,  255 ,  10.69 ,  0.08 ,  1.98
