MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
18,4,330005,0,240,12.01,0.12,1.98,0.0,0.0561556559382647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,4,330038,255,0,11.9,0.12,1.98,0.033,0.10706192358366273,0.0026169849302755026,0.067,0.039059476571276154,0.012774193548387096,0.0,0.0,1.499028823903306
18,4,330072,255,0,13.0,0.12,1.98,0.067,0.1565905871397862,0.002801650532182993,0.066,0.042449250487621104,0.012774193548387096,0.11730205278592377,0.30303030303030326,1.475749400650586
18,4,330104,255,0,24.56,0.14,3.18,0.099,0.2044613840266014,0.0030585918459766414,0.066,0.046342300696615775,0.020516129032258065,0.3782991202346041,1.0606060606060606,1.4212646140043683
18,4,330138,255,0,37.89,0.19,5.85,0.133,0.2503940516640745,0.003324116942145635,0.068,0.04888407267861228,0.03774193548387097,0.5645161290322581,1.764705882352941,1.31833740361133
18,4,330172,255,0,48.46,0.26,9.13,0.167,0.29410832747217186,0.003531879127725967,0.067,0.05271461384665622,0.05890322580645162,0.6018295618680789,2.238805970149254,1.2676104060714197
18,4,330205,255,0,56.06,0.34,12.1,0.2,0.33532394887085964,0.0036274474589161445,0.066,0.054961325135093095,0.07806451612903226,0.5239491691104594,2.424242424242424,1.2068534213323074
18,4,330238,255,0,61.68,0.42,14.49,0.233,0.37376065328010416,0.0035787821022828068,0.069,0.051866407279460965,0.09348387096774194,0.3899018232819075,1.7391304347826084,1.0697714383914771
18,4,330274,255,0,66.19,0.46,16.27,0.269,0.4091381781198716,0.00338054921039614,0.06999999999999998,0.048293560148516296,0.10496774193548387,0.2737327188940094,1.0000000000000004,0.9630801075717726
18,4,330308,255,0,69.38,0.49,17.46,0.303,0.44117626081012823,0.003052208647199247,0.067,0.04555535294327234,0.11264516129032259,0.2012518054886854,0.5970149253731339,0.9023352335964551
18,4,330341,255,0,72.03,0.5,18.36,0.336,0.46959463877083407,0.002631414897804408,0.067,0.03927484922096131,0.1184516129032258,0.17236398651901758,0.2985074626865674,0.8202944976740918
18,4,330375,255,0,74.23,0.51,19.25,0.37,0.4961359921542924,0.0021650595616958448,0.066,0.03280393275296734,0.12419354838709677,0.14467253176930614,0.15151515151515163,0.7079457537123344
18,4,330407,255,0,75.99,0.51,19.84,0.402,0.5163190585158481,0.0017002561691150042,0.066,0.02576145710780309,0.128,0.10654936461388094,0.15151515151515163,0.5034324942791687
18,4,330441,255,0,77.75,0.52,20.34,0.436,0.5293625367767175,0.0012770015196642106,0.06699999999999995,0.01905972417409271,0.13122580645161291,0.09629272989889254,0.14925373134328382,0.26840299971212683
18,4,330474,255,0,79.19,0.52,20.84,0.469,0.5343020594965606,0.0009234749529423212,0.067,0.013783208252870464,0.1344516129032258,0.08570052961001413,0.0,0.07157738603484765
18,4,330508,255,0,80.51,0.52,21.23,0.503,0.5341582216410523,0.0006542022353706471,0.06700000000000006,0.009764212468218606,0.13696774193548386,0.06644198363023608,0.0,-0.035861880528706515
18,4,330541,255,0,81.72,0.52,21.53,0.536,0.5318993135011373,0.00047074416181818536,0.06799999999999995,0.006922708262032143,0.13890322580645162,0.06641366223908925,0.147058823529412,-0.07470722842912926
18,4,330576,255,0,82.93,0.53,21.93,0.571,0.5290781301078715,0.0003642210708488101,0.06899999999999995,0.005278566244185657,0.14148387096774193,0.056100981767180626,0.0,-0.06675478867300516
18,4,330610,255,0,84.03,0.52,22.13,0.605,0.5272932330826999,0.0003188489352970443,0.06700000000000006,0.0047589393327917015,0.14277419354838708,0.04718343765045768,-0.14925373134328357,-0.03425175528047833
18,4,330643,255,0,85.02,0.52,22.42,0.638,0.5267832625040795,0.000315699638384352,0.06700000000000006,0.004711934901258981,0.1446451612903226,0.05681271064034688,0.14925373134328357,-0.013905627143783619
18,4,330677,255,0,85.9,0.53,22.72,0.672,0.5263615560640664,0.00033605057832453866,0.06699999999999995,0.0050156802735005805,0.14658064516129032,0.04814636494944648,0.14925373134328382,-0.011319668411782498
18,4,330710,255,0,86.89,0.53,22.92,0.705,0.52602484472049,0.00036390190469838047,0.06599999999999995,0.005513665222702739,0.1478709677419355,0.0391006842619748,0.0,0.003269042170643431
18,4,330743,255,0,87.67,0.53,23.12,0.738,0.5265773128473289,0.0003874691236999013,0.06600000000000006,0.005870744298483347,0.14916129032258066,0.039100684261974314,-0.15151515151515152,-0.0008915569556292606
18,4,330776,255,0,88.44,0.52,23.32,0.771,0.5259660019614185,0.0003996681244995379,0.06700000000000006,0.005965195888052799,0.1504516129032258,0.03755416466056807,0.0,-0.00966075148936581
18,4,330810,255,0,89.21,0.53,23.51,0.805,0.5259300424975414,0.0003977678872247381,0.06699999999999995,0.005936834137682663,0.15167741935483872,0.027924891670678922,0.14925373134328382,-0.0013173752030956412
18,4,330843,255,0,89.87,0.53,23.61,0.838,0.5258777378228111,0.0003824763049667901,0.06799999999999995,0.00562465154362927,0.1523225806451613,0.028462998102466643,-0.147058823529412,-0.0022594850297087622
18,4,330878,255,0,90.53,0.52,23.81,0.873,0.5257763975155212,0.00035674911773747906,0.06800000000000006,0.0052463105549629225,0.15361290322580645,0.028462998102466594,-0.14705882352941177,-0.004182451012441076
18,4,330911,255,0,91.19,0.52,23.91,0.906,0.5255933311539651,0.00032458421186630206,0.06699999999999995,0.004844540475616452,0.15425806451612903,0.01925854597977884,0.14925373134328382,0.006294125970344
18,4,330945,255,0,91.85,0.53,24.01,0.94,0.5261981039555342,0.000289999801550362,0.06699999999999995,0.004328355247020331,0.15490322580645163,0.028887818969668053,0.0,0.008001834566949154
18,4,330978,255,0,92.4,0.52,24.21,0.973,0.5261294540699507,0.0002563136191018174,0.06699999999999995,0.00382557640450474,0.1561935483870968,0.028887818969667224,0.0,-0.004244875654419472
18,4,331012,255,0,92.95,0.53,24.31,1.007,0.5259136972866881,0.0002257603425227046,0.06599999999999995,0.0034206112503440116,0.15683870967741934,0.009775171065493174,0.15151515151515177,0.0044082538361704575
18,4,331044,255,0,93.39,0.53,24.31,1.039,0.526420398823138,0.0001994215167117126,0.06600000000000006,0.0030215381319956425,0.15683870967741934,0.019550342130987577,-0.15151515151515152,0.017831139112603714
18,4,331078,255,0,93.94,0.52,24.51,1.073,0.52709055246812,0.00017740004036738454,0.06700000000000017,0.0026477617965281206,0.15812903225806452,0.028887818969667956,0.0,0.022444170126809337
18,4,331111,255,0,94.38,0.53,24.61,1.106,0.5279241582216342,0.00015914306109313258,0.06699999999999995,0.0023752695685542195,0.1587741935483871,0.019258545979778424,0.14925373134328382,0.01385683546959516
18,4,331145,255,0,94.82,0.53,24.71,1.14,0.5280189604445829,0.00014380262685104484,0.06999999999999984,0.0020543232407292168,0.15941935483870967,0.01751152073732732,0.0,0.012562462055760438
18,4,331181,255,0,95.15,0.53,24.8,1.176,0.5288035305655374,0.00013053495647655212,0.06800000000000006,0.0019196317128904706,0.16,0.018026565464895714,0.0,0.02499855777551196
18,4,331213,255,0,95.48,0.53,24.9,1.208,0.5297188623733177,0.00011868054082645684,0.06600000000000006,0.0017981900125220718,0.16064516129032258,0.0,0.0,0.016048025201343512
18,4,331247,255,0,95.82,0.53,24.8,1.242,0.5298627002288261,0.00010782044833665694,0.06699999999999995,0.0016092604229351794,0.16,0.009629272989889212,0.0,0.0006342917644535796
18,4,331280,255,0,95.93,0.53,25.0,1.275,0.5297613599215361,9.774330772560802e-05,0.06699999999999995,0.0014588553391881806,0.16129032258064516,0.019258545979778424,0.0,0.014637502256614185
18,4,331314,255,0,96.15,0.53,25.0,1.309,0.5308434128800192,8.836950284121414e-05,0.06600000000000006,0.001338931861230516,0.16129032258064516,0.0,0.0,0.0069343318771239474
18,4,331346,255,0,96.37,0.53,25.0,1.341,0.5302190258254262,7.967208752628707e-05,0.06600000000000006,0.0012071528413073788,0.16129032258064516,0.0,0.0,-0.00946040991807576
18,4,331380,255,0,96.48,0.53,25.0,1.375,0.5302190258254262,7.162303080486509e-05,0.06699999999999995,0.0010690004597741067,0.16129032258064516,0.009629272989889626,0.0,0.0009758334837746104
18,4,331413,255,0,96.59,0.53,25.1,1.408,0.5302844066688391,6.418020354337272e-05,0.06699999999999995,0.0009579134857219816,0.16193548387096776,0.009629272989889626,0.0,-0.010539001624761816
18,4,331447,255,0,96.7,0.53,25.1,1.442,0.5295129127165672,5.7308915605545965e-05,0.07000000000000006,0.0008186987943649416,0.16193548387096776,0.009216589861750692,0.0,-0.013589875309391188
18,4,331483,255,0,96.81,0.53,25.2,1.478,0.5293331153971818,5.1010408792958375e-05,0.06800000000000006,0.0007501530704846813,0.1625806451612903,0.009487666034155124,0.0,-0.004807414956830794
18,4,331515,255,0,96.81,0.53,25.2,1.51,0.5291860084995027,4.532710645227667e-05,0.06600000000000006,0.0006867743401860095,0.1625806451612903,0.0,0.0,-0.00396247535835582
18,4,331549,255,0,96.92,0.53,25.2,1.544,0.5290715920235303,4.0314764317059825e-05,0.06699999999999995,0.0006017129002546248,0.1625806451612903,0.0,0.0,0.005415875834948011
18,4,331582,255,0,96.81,0.53,25.2,1.577,0.5295488721804442,3.5998872318998566e-05,0.06699999999999995,0.0005372966017760984,0.1625806451612903,0.0,0.0,0.001756500270793636
18,4,331616,255,0,96.92,0.53,25.2,1.611,0.5291892775416734,3.234579026370099e-05,0.06699999999999995,0.0004827729890104629,0.1625806451612903,0.0,-0.14925373134328382,-0.00975833483774279
18,4,331649,255,0,96.92,0.52,25.2,1.644,0.5288950637463155,2.9268652811140328e-05,0.06600000000000006,0.0004434644365324288,0.1625806451612903,0.009775171065493998,0.0,-0.007924950716713322
18,4,331682,255,0,96.92,0.53,25.3,1.677,0.5286662307943704,2.6662129361298525e-05,0.06600000000000006,0.00040397165698937126,0.16322580645161291,0.009775171065493998,0.15151515151515152,-0.005943713037534572
18,4,331715,255,0,96.92,0.53,25.3,1.71,0.5285027786858382,2.4438634820871386e-05,0.06699999999999995,0.0003647557435950956,0.16322580645161291,0.0,0.0,-0.0039033339350967844
18,4,331749,255,0,96.92,0.53,25.3,1.744,0.5284047074207189,2.2538912099356878e-05,0.06899999999999995,0.00032665089999067964,0.16322580645161291,0.0,0.0,-0.0018950969105188085
18,4,331784,255,0,96.92,0.53,25.3,1.779,0.5283720169990124,2.091185784592042e-05,0.06800000000000006,0.00030752732126353534,0.16322580645161291,0.0,0.0,0.0
18,4,331817,255,0,96.92,0.53,25.3,1.812,0.5284047074207189,1.9483446162386285e-05,0.06600000000000006,0.0002952037297331253,0.16322580645161291,0.0,0.0,0.0019812376791787513
