MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
3 ,  5 ,  55859 ,  0 ,  255 ,  11.02 ,  0.02 ,  1.79
3 ,  5 ,  55878 ,  200 ,  0 ,  10.69 ,  0.02 ,  1.69
3 ,  5 ,  55899 ,  200 ,  0 ,  10.80 ,  0.02 ,  1.69
3 ,  5 ,  55918 ,  200 ,  0 ,  10.91 ,  0.02 ,  1.69
3 ,  5 ,  55938 ,  200 ,  0 ,  13.33 ,  0.02 ,  1.69
3 ,  5 ,  55958 ,  200 ,  0 ,  16.41 ,  0.02 ,  1.79
3 ,  5 ,  55977 ,  200 ,  0 ,  19.72 ,  0.03 ,  2.18
3 ,  5 ,  55998 ,  200 ,  0 ,  22.91 ,  0.03 ,  2.58
3 ,  5 ,  56020 ,  200 ,  0 ,  25.66 ,  0.04 ,  2.98
3 ,  5 ,  56040 ,  200 ,  0 ,  28.42 ,  0.04 ,  3.47
3 ,  5 ,  56059 ,  200 ,  0 ,  30.62 ,  0.05 ,  3.87
3 ,  5 ,  56079 ,  200 ,  0 ,  32.49 ,  0.06 ,  4.17
3 ,  5 ,  56098 ,  200 ,  0 ,  34.14 ,  0.06 ,  4.46
3 ,  5 ,  56119 ,  200 ,  0 ,  35.47 ,  0.07 ,  4.76
3 ,  5 ,  56138 ,  200 ,  0 ,  36.68 ,  0.07 ,  5.06
3 ,  5 ,  56158 ,  200 ,  0 ,  37.78 ,  0.08 ,  5.36
3 ,  5 ,  56177 ,  200 ,  0 ,  38.77 ,  0.08 ,  5.56
3 ,  5 ,  56197 ,  200 ,  0 ,  39.65 ,  0.09 ,  5.75
3 ,  5 ,  56219 ,  200 ,  0 ,  40.64 ,  0.09 ,  6.05
3 ,  5 ,  56239 ,  200 ,  0 ,  41.19 ,  0.10 ,  6.25
3 ,  5 ,  56258 ,  200 ,  0 ,  41.96 ,  0.10 ,  6.35
3 ,  5 ,  56278 ,  200 ,  0 ,  42.62 ,  0.11 ,  6.55
3 ,  5 ,  56297 ,  200 ,  0 ,  43.06 ,  0.11 ,  6.75
3 ,  5 ,  56316 ,  200 ,  0 ,  43.72 ,  0.11 ,  6.95
