MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
2 ,  3 ,  30241 ,  0 ,  255 ,  12.01 ,  0.01 ,  1.69
2 ,  3 ,  30261 ,  195 ,  0 ,  11.68 ,  0.01 ,  1.69
2 ,  3 ,  30280 ,  195 ,  0 ,  11.68 ,  0.01 ,  1.69
2 ,  3 ,  30300 ,  195 ,  0 ,  11.90 ,  0.01 ,  1.69
2 ,  3 ,  30319 ,  195 ,  0 ,  13.33 ,  0.02 ,  1.59
2 ,  3 ,  30339 ,  195 ,  0 ,  16.19 ,  0.01 ,  1.69
2 ,  3 ,  30358 ,  195 ,  0 ,  18.84 ,  0.02 ,  1.89
2 ,  3 ,  30377 ,  195 ,  0 ,  21.59 ,  0.02 ,  2.18
2 ,  3 ,  30400 ,  195 ,  0 ,  24.12 ,  0.02 ,  2.48
2 ,  3 ,  30419 ,  195 ,  0 ,  26.66 ,  0.03 ,  2.88
2 ,  3 ,  30439 ,  195 ,  0 ,  28.64 ,  0.04 ,  3.18
2 ,  3 ,  30457 ,  195 ,  0 ,  30.29 ,  0.04 ,  3.57
2 ,  3 ,  30477 ,  195 ,  0 ,  31.83 ,  0.05 ,  3.87
2 ,  3 ,  30496 ,  195 ,  0 ,  33.15 ,  0.05 ,  4.07
2 ,  3 ,  30516 ,  195 ,  0 ,  34.25 ,  0.05 ,  4.27
2 ,  3 ,  30535 ,  195 ,  0 ,  35.36 ,  0.06 ,  4.56
2 ,  3 ,  30555 ,  195 ,  0 ,  36.24 ,  0.07 ,  4.66
2 ,  3 ,  30574 ,  195 ,  0 ,  37.23 ,  0.06 ,  4.86
2 ,  3 ,  30596 ,  195 ,  0 ,  38.00 ,  0.07 ,  5.06
2 ,  3 ,  30615 ,  195 ,  0 ,  38.77 ,  0.07 ,  5.26
2 ,  3 ,  30633 ,  195 ,  0 ,  39.32 ,  0.07 ,  5.46
2 ,  3 ,  30653 ,  195 ,  0 ,  39.87 ,  0.08 ,  5.56
2 ,  3 ,  30673 ,  195 ,  0 ,  40.42 ,  0.08 ,  5.66
2 ,  3 ,  30693 ,  195 ,  0 ,  40.97 ,  0.09 ,  5.85
2 ,  3 ,  30711 ,  195 ,  0 ,  41.41 ,  0.08 ,  5.95
2 ,  3 ,  30731 ,  195 ,  0 ,  41.85 ,  0.09 ,  6.05
2 ,  3 ,  30750 ,  195 ,  0 ,  42.29 ,  0.09 ,  6.15
2 ,  3 ,  30772 ,  195 ,  0 ,  42.62 ,  0.09 ,  6.25
