MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
9,4,164941,0,255,8.92,0.08,1.59,0.0,0.07017692452475065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4,164966,230,0,8.37,0.07,1.49,0.025,0.06841520798042541,0.0011236683636514457,0.051,0.022032713012773448,0.00961290322580645,-0.012650221378874157,-0.19607843137254893,0.027929624106767695
9,4,164992,230,0,8.48,0.07,1.49,0.051,0.0716013353541958,0.0011742873648135999,0.051,0.02302524244732549,0.00961290322580645,0.02530044275774828,0.0,0.21136633466691335
9,4,165017,230,0,12.89,0.07,1.69,0.076,0.079194891048438,0.00125797132494837,0.05000000000000001,0.025159426498967394,0.010903225806451613,0.12774193548387097,0.19999999999999987,0.3810824822266467
9,4,165042,230,0,19.94,0.08,2.48,0.101,0.09065545946552814,0.0013639534932099538,0.05,0.027279069864199073,0.016,0.2554838709677419,0.6,0.5249546791880882
9,4,165067,230,0,27.32,0.1,3.67,0.126,0.1054426250078424,0.0014790203889304952,0.04999999999999999,0.02958040777860991,0.02367741935483871,0.32000000000000006,0.8,0.6472102522445773
9,4,165092,230,0,33.7,0.12,4.96,0.151,0.123015972077757,0.001589259986017532,0.04999999999999999,0.03178519972035065,0.032,0.34580645161290324,0.8000000000000004,0.747849201396112
9,4,165117,230,0,39.1,0.14,6.35,0.176,0.142835085077648,0.0016817620325146124,0.05299999999999999,0.0317313591040493,0.040967741935483866,0.3140596469872185,0.9433962264150948,0.7800674779648048
9,4,165145,230,0,43.39,0.17,7.54,0.204,0.16435954840989164,0.0017460294407400125,0.05300000000000002,0.032943951712075696,0.04864516129032258,0.28971393791844197,1.1320754716981127,0.8342237999852091
9,4,165170,230,0,46.92,0.2,8.73,0.229,0.1870489464768641,0.0017749380857755917,0.05000000000000002,0.03549876171551182,0.056322580645161296,0.2812903225806453,0.9999999999999994,0.920066305420942
9,4,165195,230,0,49.56,0.22,9.72,0.254,0.21036286368093876,0.001765177326948402,0.05000000000000002,0.03530354653896803,0.06270967741935485,0.21806451612903197,0.7999999999999994,0.9223097268863253
9,4,165220,230,0,51.76,0.24,10.42,0.279,0.23316443282118038,0.0017171919602424293,0.04999999999999999,0.03434383920484859,0.0672258064516129,0.19225806451612903,0.8000000000000004,0.8880679960771378
9,4,165245,230,0,53.75,0.26,11.21,0.304,0.25476626348479564,0.0016347128069590688,0.04999999999999999,0.03269425613918138,0.0723225806451613,0.1922580645161293,0.8000000000000009,0.8372016999019185
9,4,165270,230,0,55.4,0.28,11.91,0.329,0.2750245178162763,0.0015240009466854403,0.05099999999999999,0.02988237150363609,0.07683870967741936,0.15053763440860207,0.7843137254901958,0.7536744674986602
9,4,165296,230,0,56.94,0.3,12.4,0.355,0.2932036613272273,0.0013929409393382101,0.04999999999999999,0.02785881878676421,0.08,0.1406451612903226,0.5999999999999995,0.6994442628309806
9,4,165320,230,0,58.15,0.31,13.0,0.379,0.3099967309578253,0.0012501083749557047,0.049000000000000044,0.02551241581542252,0.08387096774193549,0.13034891375905194,0.40816326530612246,0.6491383738850146
9,4,165345,230,0,59.36,0.32,13.39,0.404,0.32501144164759305,0.0011039149920339941,0.04999999999999999,0.022078299840679886,0.08638709677419355,0.10193548387096743,0.6000000000000006,0.5646943445570375
9,4,165370,230,0,60.57,0.34,13.79,0.429,0.3382314481856772,0.0009619062709257431,0.05299999999999999,0.01814917492312723,0.08896774193548386,0.09738283627510647,0.5660377358490561,0.4758615159720397
9,4,165398,230,0,61.57,0.35,14.19,0.457,0.35023210199411114,0.0008302556437595392,0.05299999999999999,0.015665200825651687,0.0915483870967742,0.09738283627510673,0.3773584905660371,0.43139020644309123
9,4,165423,230,0,62.56,0.36,14.59,0.482,0.361095129127161,0.0007134696779681136,0.04999999999999999,0.014269393559362275,0.09412903225806452,0.08903225806451616,0.40000000000000047,0.432755802549848
9,4,165448,230,0,63.44,0.37,14.88,0.507,0.37186989212160354,0.000614293308294,0.050000000000000044,0.01228586616587999,0.096,0.07612903225806454,0.4,0.40490356325596133
9,4,165473,230,0,64.21,0.38,15.18,0.532,0.3813403072899591,0.0005337861206914755,0.049000000000000044,0.010893594299826021,0.09793548387096775,0.07899934167215275,0.40816326530612246,0.3770072919654895
9,4,165497,230,0,64.98,0.39,15.48,0.556,0.39034324942791254,0.0004715303569325915,0.04999999999999993,0.009430607138651842,0.09987096774193549,0.07741935483870958,0.4000000000000009,0.35076822491009785
9,4,165523,230,0,65.75,0.4,15.78,0.582,0.39887871853546397,0.0004259273585742971,0.050999999999999934,0.00835151683479015,0.10180645161290322,0.06198608475648321,0.3921568627450978,0.3158792120967342
9,4,165548,230,0,66.52,0.41,15.97,0.607,0.40645308924484597,0.00039454019044118027,0.050000000000000044,0.007890803808823598,0.10303225806451613,0.0503225806451615,0.1999999999999989,0.30375939849623584
9,4,165573,230,0,67.18,0.41,16.17,0.632,0.4140666884602758,0.00037444506487729966,0.050000000000000044,0.007488901297545986,0.1043225806451613,0.051612903225806646,0.2,0.2793723439032334
9,4,165598,230,0,67.73,0.42,16.37,0.657,0.42042170644000765,0.0003625609945308206,0.052000000000000046,0.00697232681790039,0.10561290322580646,0.0620347394540944,0.38461538461538464,0.2341137123745774
9,4,165625,230,0,68.5,0.43,16.67,0.684,0.4262406015037538,0.00035593365277995656,0.051999999999999935,0.006844877938076096,0.10754838709677421,0.06203473945409426,0.1923076923076927,0.2280156914024155
9,4,165650,230,0,69.05,0.43,16.87,0.709,0.43227852239293324,0.0003519554629651331,0.050999999999999934,0.006901087509120266,0.10883870967741936,0.05060088551549628,0.19607843137254943,0.22851245761462394
9,4,165676,230,0,69.6,0.44,17.07,0.735,0.4378947368420996,0.00034851116868035703,0.050000000000000044,0.006970223373607134,0.11012903225806452,0.05032258064516122,0.2,0.21523373651519775
9,4,165700,230,0,70.27,0.44,17.26,0.759,0.44304020921869314,0.00034404740868923154,0.050000000000000044,0.006880948173784624,0.11135483870967743,0.037419354838709694,0.2,0.1848970251716207
9,4,165726,230,0,70.82,0.45,17.36,0.785,0.44713958810068066,0.00033757437493083843,0.050000000000000044,0.006751487498616763,0.112,0.03870967741935457,0.2,0.1607714939522696
9,4,165750,230,0,71.26,0.45,17.56,0.809,0.4510787839163066,0.0003286145931735085,0.04999999999999993,0.006572291863470178,0.11329032258064516,0.03870967741935493,0.0,0.15469107551487135
