MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
3 ,  3 ,  48507 ,  0 ,  255 ,  11.13 ,  0.02 ,  1.79
3 ,  3 ,  48527 ,  200 ,  0 ,  10.80 ,  0.02 ,  1.69
3 ,  3 ,  48546 ,  200 ,  0 ,  10.91 ,  0.02 ,  1.69
3 ,  3 ,  48567 ,  200 ,  0 ,  11.02 ,  0.02 ,  1.69
3 ,  3 ,  48586 ,  200 ,  0 ,  13.33 ,  0.02 ,  1.69
3 ,  3 ,  48609 ,  200 ,  0 ,  16.96 ,  0.03 ,  1.79
3 ,  3 ,  48628 ,  200 ,  0 ,  20.16 ,  0.03 ,  2.18
3 ,  3 ,  48648 ,  200 ,  0 ,  23.35 ,  0.04 ,  2.48
3 ,  3 ,  48670 ,  200 ,  0 ,  25.99 ,  0.04 ,  2.98
3 ,  3 ,  48690 ,  200 ,  0 ,  28.75 ,  0.05 ,  3.47
3 ,  3 ,  48709 ,  200 ,  0 ,  30.95 ,  0.05 ,  3.77
3 ,  3 ,  48729 ,  200 ,  0 ,  32.71 ,  0.06 ,  4.17
3 ,  3 ,  48748 ,  200 ,  0 ,  34.36 ,  0.06 ,  4.46
3 ,  3 ,  48768 ,  200 ,  0 ,  35.69 ,  0.07 ,  4.76
3 ,  3 ,  48787 ,  200 ,  0 ,  36.90 ,  0.07 ,  5.06
3 ,  3 ,  48806 ,  200 ,  0 ,  38.00 ,  0.08 ,  5.36
3 ,  3 ,  48826 ,  200 ,  0 ,  38.99 ,  0.09 ,  5.56
3 ,  3 ,  48846 ,  200 ,  0 ,  39.87 ,  0.09 ,  5.75
3 ,  3 ,  48868 ,  200 ,  0 ,  40.64 ,  0.09 ,  5.95
3 ,  3 ,  48887 ,  200 ,  0 ,  41.41 ,  0.10 ,  6.15
3 ,  3 ,  48907 ,  200 ,  0 ,  42.07 ,  0.10 ,  6.35
3 ,  3 ,  48926 ,  200 ,  0 ,  42.73 ,  0.11 ,  6.55
3 ,  3 ,  48946 ,  200 ,  0 ,  43.28 ,  0.11 ,  6.65
3 ,  3 ,  48965 ,  200 ,  0 ,  43.72 ,  0.11 ,  6.85
3 ,  3 ,  48985 ,  200 ,  0 ,  44.39 ,  0.11 ,  6.95
3 ,  3 ,  49004 ,  200 ,  0 ,  44.83 ,  0.12 ,  7.14
3 ,  3 ,  49024 ,  200 ,  0 ,  45.27 ,  0.12 ,  7.24
3 ,  3 ,  49046 ,  200 ,  0 ,  45.60 ,  0.12 ,  7.34
3 ,  3 ,  49065 ,  200 ,  0 ,  46.04 ,  0.13 ,  7.54
3 ,  3 ,  49085 ,  200 ,  0 ,  46.48 ,  0.13 ,  7.64
3 ,  3 ,  49104 ,  200 ,  0 ,  46.70 ,  0.14 ,  7.74
3 ,  3 ,  49124 ,  200 ,  0 ,  47.03 ,  0.13 ,  7.84
3 ,  3 ,  49143 ,  200 ,  0 ,  47.36 ,  0.13 ,  7.94
3 ,  3 ,  49163 ,  200 ,  0 ,  47.69 ,  0.14 ,  7.94
3 ,  3 ,  49182 ,  200 ,  0 ,  47.91 ,  0.14 ,  8.04
3 ,  3 ,  49202 ,  200 ,  0 ,  48.13 ,  0.14 ,  8.14
3 ,  3 ,  49221 ,  200 ,  0 ,  48.46 ,  0.14 ,  8.24
3 ,  3 ,  49243 ,  200 ,  0 ,  48.68 ,  0.15 ,  8.33
3 ,  3 ,  49263 ,  200 ,  0 ,  48.90 ,  0.15 ,  8.43
3 ,  3 ,  49283 ,  200 ,  0 ,  49.23 ,  0.15 ,  8.43
3 ,  3 ,  49302 ,  200 ,  0 ,  49.34 ,  0.15 ,  8.43
3 ,  3 ,  49321 ,  200 ,  0 ,  49.56 ,  0.15 ,  8.53
3 ,  3 ,  49341 ,  200 ,  0 ,  49.67 ,  0.15 ,  8.63
3 ,  3 ,  49360 ,  200 ,  0 ,  49.89 ,  0.15 ,  8.63
3 ,  3 ,  49380 ,  200 ,  0 ,  50.11 ,  0.15 ,  8.73
3 ,  3 ,  49399 ,  200 ,  0 ,  50.22 ,  0.15 ,  8.73
3 ,  3 ,  49421 ,  200 ,  0 ,  50.44 ,  0.16 ,  8.83
3 ,  3 ,  49440 ,  200 ,  0 ,  50.55 ,  0.16 ,  8.93
3 ,  3 ,  49460 ,  200 ,  0 ,  50.77 ,  0.16 ,  8.93
