MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
28 ,  1 ,  1154587 ,  0 ,  195 ,  12.56 ,  0.05 ,  1.98
28 ,  1 ,  1154629 ,  255 ,  0 ,  12.56 ,  0.05 ,  1.98
28 ,  1 ,  1154670 ,  255 ,  0 ,  15.86 ,  0.05 ,  2.08
28 ,  1 ,  1154712 ,  255 ,  0 ,  32.71 ,  0.08 ,  4.37
28 ,  1 ,  1154754 ,  255 ,  0 ,  47.91 ,  0.15 ,  8.04
28 ,  1 ,  1154796 ,  255 ,  0 ,  57.93 ,  0.24 ,  11.71
28 ,  1 ,  1154837 ,  255 ,  0 ,  64.65 ,  0.33 ,  14.49
28 ,  1 ,  1154879 ,  255 ,  0 ,  69.38 ,  0.40 ,  16.37
28 ,  1 ,  1154923 ,  255 ,  0 ,  73.02 ,  0.44 ,  17.76
28 ,  1 ,  1154965 ,  255 ,  0 ,  75.66 ,  0.47 ,  18.65
28 ,  1 ,  1155007 ,  255 ,  0 ,  77.86 ,  0.48 ,  19.45
28 ,  1 ,  1155048 ,  255 ,  0 ,  79.63 ,  0.50 ,  20.04
28 ,  1 ,  1155090 ,  255 ,  0 ,  81.39 ,  0.50 ,  20.54
28 ,  1 ,  1155132 ,  255 ,  0 ,  82.82 ,  0.51 ,  20.94
28 ,  1 ,  1155173 ,  255 ,  0 ,  84.14 ,  0.51 ,  21.33
28 ,  1 ,  1155215 ,  255 ,  0 ,  85.46 ,  0.51 ,  21.73
28 ,  1 ,  1155256 ,  255 ,  0 ,  86.56 ,  0.52 ,  22.03
28 ,  1 ,  1155300 ,  255 ,  0 ,  87.78 ,  0.52 ,  22.32
28 ,  1 ,  1155342 ,  255 ,  0 ,  88.77 ,  0.52 ,  22.62
28 ,  1 ,  1155384 ,  255 ,  0 ,  89.76 ,  0.52 ,  22.82
28 ,  1 ,  1155425 ,  255 ,  0 ,  90.64 ,  0.52 ,  23.12
28 ,  1 ,  1155467 ,  255 ,  0 ,  91.52 ,  0.52 ,  23.22
28 ,  1 ,  1155509 ,  255 ,  0 ,  92.29 ,  0.52 ,  23.42
28 ,  1 ,  1155550 ,  255 ,  0 ,  92.95 ,  0.52 ,  23.61
28 ,  1 ,  1155592 ,  255 ,  0 ,  93.72 ,  0.53 ,  23.71
28 ,  1 ,  1155633 ,  255 ,  0 ,  94.38 ,  0.52 ,  23.91
28 ,  1 ,  1155677 ,  255 ,  0 ,  94.93 ,  0.52 ,  24.01
28 ,  1 ,  1155719 ,  255 ,  0 ,  95.48 ,  0.53 ,  24.11
