MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
10 ,  3 ,  179784 ,  0 ,  255 ,  8.59 ,  0.09 ,  1.59
10 ,  3 ,  179809 ,  235 ,  0 ,  8.04 ,  0.09 ,  1.49
10 ,  3 ,  179834 ,  235 ,  0 ,  8.15 ,  0.08 ,  1.49
10 ,  3 ,  179860 ,  235 ,  0 ,  13.22 ,  0.09 ,  1.79
10 ,  3 ,  179886 ,  235 ,  0 ,  21.04 ,  0.09 ,  2.68
10 ,  3 ,  179910 ,  235 ,  0 ,  29.08 ,  0.11 ,  3.97
10 ,  3 ,  179936 ,  235 ,  0 ,  36.02 ,  0.14 ,  5.56
10 ,  3 ,  179961 ,  235 ,  0 ,  41.63 ,  0.17 ,  7.04
10 ,  3 ,  179989 ,  235 ,  0 ,  46.37 ,  0.20 ,  8.53
10 ,  3 ,  180015 ,  235 ,  0 ,  49.78 ,  0.23 ,  9.82
10 ,  3 ,  180039 ,  235 ,  0 ,  52.42 ,  0.26 ,  10.81
10 ,  3 ,  180065 ,  235 ,  0 ,  54.85 ,  0.28 ,  11.71
10 ,  3 ,  180089 ,  235 ,  0 ,  56.83 ,  0.30 ,  12.50
10 ,  3 ,  180115 ,  235 ,  0 ,  58.59 ,  0.32 ,  13.20
10 ,  3 ,  180141 ,  235 ,  0 ,  60.13 ,  0.34 ,  13.79
10 ,  3 ,  180165 ,  235 ,  0 ,  61.46 ,  0.36 ,  14.29
10 ,  3 ,  180191 ,  235 ,  0 ,  62.78 ,  0.38 ,  14.78
10 ,  3 ,  180218 ,  235 ,  0 ,  63.99 ,  0.39 ,  15.28
10 ,  3 ,  180243 ,  235 ,  0 ,  65.09 ,  0.40 ,  15.68
10 ,  3 ,  180269 ,  235 ,  0 ,  66.08 ,  0.42 ,  15.97
10 ,  3 ,  180294 ,  235 ,  0 ,  66.96 ,  0.43 ,  16.27
10 ,  3 ,  180319 ,  235 ,  0 ,  67.84 ,  0.43 ,  16.57
10 ,  3 ,  180344 ,  235 ,  0 ,  68.61 ,  0.44 ,  16.87
10 ,  3 ,  180370 ,  235 ,  0 ,  69.49 ,  0.44 ,  17.16
10 ,  3 ,  180395 ,  235 ,  0 ,  70.27 ,  0.45 ,  17.36
10 ,  3 ,  180420 ,  235 ,  0 ,  70.93 ,  0.46 ,  17.66
10 ,  3 ,  180448 ,  235 ,  0 ,  71.70 ,  0.46 ,  17.86
10 ,  3 ,  180472 ,  235 ,  0 ,  72.36 ,  0.47 ,  18.06
10 ,  3 ,  180498 ,  235 ,  0 ,  73.02 ,  0.47 ,  18.26
10 ,  3 ,  180524 ,  235 ,  0 ,  73.57 ,  0.48 ,  18.45
10 ,  3 ,  180548 ,  235 ,  0 ,  74.23 ,  0.48 ,  18.55
10 ,  3 ,  180574 ,  235 ,  0 ,  74.67 ,  0.48 ,  18.75
10 ,  3 ,  180599 ,  235 ,  0 ,  75.33 ,  0.48 ,  18.95
10 ,  3 ,  180624 ,  235 ,  0 ,  75.77 ,  0.49 ,  19.05
10 ,  3 ,  180649 ,  235 ,  0 ,  76.21 ,  0.49 ,  19.25
10 ,  3 ,  180677 ,  235 ,  0 ,  76.76 ,  0.49 ,  19.35
10 ,  3 ,  180702 ,  235 ,  0 ,  77.20 ,  0.49 ,  19.45
10 ,  3 ,  180727 ,  235 ,  0 ,  77.75 ,  0.50 ,  19.65
10 ,  3 ,  180753 ,  235 ,  0 ,  78.08 ,  0.50 ,  19.74
10 ,  3 ,  180777 ,  235 ,  0 ,  78.41 ,  0.50 ,  19.74
10 ,  3 ,  180803 ,  235 ,  0 ,  78.86 ,  0.50 ,  19.94
10 ,  3 ,  180829 ,  235 ,  0 ,  79.19 ,  0.50 ,  20.04
10 ,  3 ,  180853 ,  235 ,  0 ,  79.52 ,  0.50 ,  20.14
10 ,  3 ,  180879 ,  235 ,  0 ,  79.85 ,  0.50 ,  20.14
10 ,  3 ,  180907 ,  235 ,  0 ,  80.18 ,  0.50 ,  20.24
10 ,  3 ,  180931 ,  235 ,  0 ,  80.51 ,  0.51 ,  20.34
10 ,  3 ,  180957 ,  235 ,  0 ,  80.73 ,  0.51 ,  20.34
10 ,  3 ,  180982 ,  235 ,  0 ,  80.95 ,  0.51 ,  20.44
10 ,  3 ,  181007 ,  235 ,  0 ,  81.17 ,  0.51 ,  20.54
10 ,  3 ,  181032 ,  235 ,  0 ,  81.39 ,  0.51 ,  20.64
10 ,  3 ,  181057 ,  235 ,  0 ,  81.61 ,  0.51 ,  20.64
10 ,  3 ,  181083 ,  235 ,  0 ,  81.83 ,  0.51 ,  20.74
10 ,  3 ,  181108 ,  235 ,  0 ,  82.05 ,  0.51 ,  20.74
10 ,  3 ,  181136 ,  235 ,  0 ,  82.16 ,  0.51 ,  20.74
10 ,  3 ,  181160 ,  235 ,  0 ,  82.38 ,  0.51 ,  20.84
10 ,  3 ,  181186 ,  235 ,  0 ,  82.49 ,  0.51 ,  20.94
10 ,  3 ,  181212 ,  235 ,  0 ,  82.60 ,  0.51 ,  20.94
