MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
14 ,  2 ,  246536 ,  0 ,  255 ,  1.55 ,  0.15 ,  0.79
14 ,  2 ,  246565 ,  255 ,  0 ,  0.67 ,  0.14 ,  0.69
14 ,  2 ,  246596 ,  255 ,  0 ,  2.98 ,  0.13 ,  0.60
14 ,  2 ,  246626 ,  255 ,  0 ,  14.32 ,  0.15 ,  1.69
14 ,  2 ,  246657 ,  255 ,  0 ,  29.08 ,  0.18 ,  3.87
14 ,  2 ,  246687 ,  255 ,  0 ,  41.30 ,  0.23 ,  6.95
14 ,  2 ,  246717 ,  255 ,  0 ,  50.22 ,  0.30 ,  10.12
14 ,  2 ,  246748 ,  255 ,  0 ,  56.61 ,  0.37 ,  12.70
14 ,  2 ,  246780 ,  255 ,  0 ,  61.79 ,  0.43 ,  14.88
14 ,  2 ,  246810 ,  255 ,  0 ,  65.53 ,  0.47 ,  16.27
14 ,  2 ,  246841 ,  255 ,  0 ,  68.50 ,  0.48 ,  17.36
14 ,  2 ,  246871 ,  255 ,  0 ,  70.93 ,  0.50 ,  18.26
14 ,  2 ,  246901 ,  255 ,  0 ,  73.02 ,  0.50 ,  18.95
14 ,  2 ,  246931 ,  255 ,  0 ,  74.89 ,  0.51 ,  19.55
14 ,  2 ,  246962 ,  255 ,  0 ,  76.43 ,  0.52 ,  20.04
14 ,  2 ,  246991 ,  255 ,  0 ,  77.86 ,  0.52 ,  20.44
14 ,  2 ,  247022 ,  255 ,  0 ,  79.30 ,  0.52 ,  20.74
14 ,  2 ,  247054 ,  255 ,  0 ,  80.51 ,  0.52 ,  21.13
14 ,  2 ,  247085 ,  255 ,  0 ,  81.72 ,  0.52 ,  21.43
14 ,  2 ,  247114 ,  255 ,  0 ,  82.71 ,  0.52 ,  21.73
14 ,  2 ,  247145 ,  255 ,  0 ,  83.70 ,  0.53 ,  22.03
14 ,  2 ,  247175 ,  255 ,  0 ,  84.69 ,  0.53 ,  22.22
14 ,  2 ,  247205 ,  255 ,  0 ,  85.57 ,  0.53 ,  22.32
14 ,  2 ,  247235 ,  255 ,  0 ,  86.45 ,  0.52 ,  22.62
14 ,  2 ,  247266 ,  255 ,  0 ,  87.23 ,  0.52 ,  22.82
14 ,  2 ,  247296 ,  255 ,  0 ,  88.00 ,  0.53 ,  23.02
14 ,  2 ,  247328 ,  255 ,  0 ,  88.77 ,  0.53 ,  23.22
14 ,  2 ,  247358 ,  255 ,  0 ,  89.54 ,  0.53 ,  23.32
14 ,  2 ,  247389 ,  255 ,  0 ,  90.20 ,  0.53 ,  23.42
14 ,  2 ,  247418 ,  255 ,  0 ,  90.75 ,  0.53 ,  23.61
14 ,  2 ,  247449 ,  255 ,  0 ,  91.41 ,  0.52 ,  23.71
14 ,  2 ,  247479 ,  255 ,  0 ,  91.96 ,  0.53 ,  23.81
14 ,  2 ,  247508 ,  255 ,  0 ,  92.51 ,  0.53 ,  23.91
14 ,  2 ,  247539 ,  255 ,  0 ,  93.06 ,  0.53 ,  24.01
14 ,  2 ,  247569 ,  255 ,  0 ,  93.50 ,  0.53 ,  24.11
