MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
14,3,250028,0,255,1.55,0.14,0.79,0.0,0.09217297195558061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,3,250058,255,0,0.67,0.14,0.69,0.03,0.12480143045360433,0.0026021200345792647,0.061,0.04265770548490598,0.004451612903225806,-0.020095187731359074,0.0,1.107252840193531
14,3,250089,255,0,2.98,0.14,0.6,0.061,0.159715395207386,0.002741268711848473,0.061,0.04493883134177824,0.003870967741935484,0.10576414595452142,0.16393442622950788,1.1721971075986908
14,3,250119,255,0,14.32,0.15,1.69,0.091,0.19630545401712446,0.0029419460281587977,0.06,0.04903243380264663,0.010903225806451613,0.36236559139784946,0.6666666666666664,1.2374466579272072
14,3,250149,255,0,28.97,0.18,3.97,0.121,0.23396219468301843,0.0031601271882691464,0.06,0.05266878647115244,0.025612903225806453,0.5752688172043011,1.3333333333333337,1.2628458498023716
14,3,250179,255,0,41.3,0.23,7.04,0.151,0.27207620500526675,0.0033475891871722866,0.061,0.05487851126511945,0.04541935483870968,0.6504494976203067,1.9672131147540983,1.2471455426401592
14,3,250210,255,0,50.11,0.3,10.12,0.182,0.31003807278406814,0.0034611951325041524,0.062,0.055825727943615365,0.06529032258064515,0.5889698231009364,2.258064516129032,1.212293238941206
14,3,250241,255,0,56.61,0.37,12.7,0.213,0.3472383858196215,0.0034704064304676534,0.063,0.055085816356629416,0.08193548387096773,0.4874551971326166,2.0634920634920637,1.159200938540593
14,3,250273,255,0,61.79,0.43,14.88,0.245,0.3830677319121255,0.003361622207805503,0.06200000000000003,0.05421971302912099,0.096,0.37148803329864727,1.6129032258064506,1.1238437587444743
14,3,250303,255,0,65.53,0.47,16.27,0.275,0.41691669886177896,0.0031388908730333414,0.061,0.05145722742677609,0.10496774193548387,0.26229508196721313,0.9836065573770492,1.0673465992893332
14,3,250334,255,0,68.39,0.49,17.36,0.306,0.4481758744687748,0.002821427408131573,0.06,0.04702379013552622,0.112,0.213978494623656,0.5000000000000004,0.9923821411234565
14,3,250363,255,0,70.93,0.5,18.26,0.335,0.47645962732918634,0.002438959129112945,0.06,0.04064931881854908,0.11780645161290323,0.17096774193548378,0.16666666666666682,0.8446660128582214
14,3,250394,255,0,72.91,0.5,18.95,0.366,0.4988558352402681,0.0020261325135622703,0.061,0.033215287107578206,0.12225806451612903,0.13643574828133248,0.16393442622950835,0.6408394471567292
14,3,250424,255,0,74.78,0.51,19.55,0.396,0.5155508336057468,0.0016171046532135768,0.061,0.026509912347763554,0.12612903225806452,0.11528291909042833,0.16393442622950835,0.4335500190247483
14,3,250455,255,0,76.32,0.51,20.04,0.427,0.5253023864007778,0.0012411449279601534,0.06,0.02068574879933589,0.12929032258064516,0.09569892473118291,0.16666666666666682,0.2156478151901453
14,3,250484,255,0,77.86,0.52,20.44,0.456,0.5284897025171555,0.0009197126955964272,0.06,0.01532854492660712,0.1318709677419355,0.07526881720430109,0.16666666666666682,0.04004576659038713
14,3,250515,255,0,79.08,0.52,20.74,0.487,0.527705132396201,0.0006651408994572705,0.064,0.010392826554019852,0.13380645161290322,0.06955645161290303,0.0,-0.0468903236351733
14,3,250548,255,0,80.51,0.52,21.13,0.52,0.5254887218045045,0.0004807871557379144,0.062000000000000055,0.0077546315441599034,0.13632258064516128,0.07180020811654544,0.0,-0.06796444125741864
14,3,250577,255,0,81.61,0.52,21.43,0.549,0.523491337038241,0.00036233042490945523,0.05999999999999994,0.006038840415157593,0.13825806451612904,0.0645161290322582,0.0,-0.046638334967854196
14,3,250608,255,0,82.6,0.52,21.73,0.58,0.5226904217064332,0.00029979730128411574,0.06099999999999994,0.004914709857116656,0.14019354838709677,0.052882072977260434,0.0,-0.00782426486744182
14,3,250638,255,0,83.59,0.52,21.93,0.61,0.5230140568813271,0.0002798916557281395,0.061000000000000054,0.004588387798821955,0.14148387096774193,0.05182443151771536,0.0,0.018756799339761498
14,3,250669,255,0,84.58,0.52,22.22,0.641,0.5238345864661587,0.00028825588100730927,0.06000000000000005,0.00480426468345515,0.1433548387096774,0.05268817204301108,0.16666666666666666,0.03917402201154918
14,3,250698,255,0,85.46,0.53,22.42,0.67,0.52536449820202,0.0003113833636991856,0.05999999999999994,0.0051897227283197655,0.1446451612903226,0.05376344086021524,0.0,0.02805927863136125
14,3,250729,255,0,86.34,0.52,22.72,0.701,0.5255181431840403,0.0003380059585453559,0.06099999999999994,0.00554108128762879,0.14658064516129032,0.05288207297726089,-0.1639344262295085,0.010450216775008436
