MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
17 ,  2 ,  299489 ,  0 ,  245 ,  10.03 ,  0.14 ,  1.79
17 ,  2 ,  299522 ,  255 ,  0 ,  9.70 ,  0.14 ,  1.79
17 ,  2 ,  299554 ,  255 ,  0 ,  11.46 ,  0.14 ,  1.69
17 ,  2 ,  299587 ,  255 ,  0 ,  22.69 ,  0.15 ,  2.98
17 ,  2 ,  299620 ,  255 ,  0 ,  36.35 ,  0.20 ,  5.66
17 ,  2 ,  299654 ,  255 ,  0 ,  47.36 ,  0.27 ,  8.93
17 ,  2 ,  299686 ,  255 ,  0 ,  55.29 ,  0.35 ,  12.01
17 ,  2 ,  299719 ,  255 ,  0 ,  61.01 ,  0.43 ,  14.49
17 ,  2 ,  299755 ,  255 ,  0 ,  65.64 ,  0.47 ,  16.37
17 ,  2 ,  299788 ,  255 ,  0 ,  69.05 ,  0.49 ,  17.66
17 ,  2 ,  299821 ,  255 ,  0 ,  71.70 ,  0.50 ,  18.55
17 ,  2 ,  299853 ,  255 ,  0 ,  73.90 ,  0.51 ,  19.35
17 ,  2 ,  299886 ,  255 ,  0 ,  75.88 ,  0.52 ,  19.94
17 ,  2 ,  299919 ,  255 ,  0 ,  77.53 ,  0.52 ,  20.54
17 ,  2 ,  299952 ,  255 ,  0 ,  78.97 ,  0.52 ,  20.94
17 ,  2 ,  299985 ,  255 ,  0 ,  80.40 ,  0.52 ,  21.33
17 ,  2 ,  300018 ,  255 ,  0 ,  81.61 ,  0.52 ,  21.63
17 ,  2 ,  300053 ,  255 ,  0 ,  82.82 ,  0.52 ,  22.03
17 ,  2 ,  300086 ,  255 ,  0 ,  83.92 ,  0.52 ,  22.32
17 ,  2 ,  300119 ,  255 ,  0 ,  84.91 ,  0.53 ,  22.52
17 ,  2 ,  300151 ,  255 ,  0 ,  85.79 ,  0.53 ,  22.82
17 ,  2 ,  300184 ,  255 ,  0 ,  86.67 ,  0.53 ,  23.02
17 ,  2 ,  300217 ,  255 ,  0 ,  87.56 ,  0.52 ,  23.22
17 ,  2 ,  300251 ,  255 ,  0 ,  88.44 ,  0.53 ,  23.42
17 ,  2 ,  300283 ,  255 ,  0 ,  89.21 ,  0.53 ,  23.51
17 ,  2 ,  300320 ,  255 ,  0 ,  89.98 ,  0.53 ,  23.71
17 ,  2 ,  300356 ,  255 ,  0 ,  90.75 ,  0.53 ,  23.91
17 ,  2 ,  300389 ,  255 ,  0 ,  91.30 ,  0.53 ,  24.01
17 ,  2 ,  300422 ,  255 ,  0 ,  91.96 ,  0.53 ,  24.21
17 ,  2 ,  300454 ,  255 ,  0 ,  92.51 ,  0.53 ,  24.31
17 ,  2 ,  300487 ,  255 ,  0 ,  93.06 ,  0.52 ,  24.41
17 ,  2 ,  300520 ,  255 ,  0 ,  93.61 ,  0.53 ,  24.41
17 ,  2 ,  300553 ,  255 ,  0 ,  94.05 ,  0.53 ,  24.51
17 ,  2 ,  300585 ,  255 ,  0 ,  94.60 ,  0.52 ,  24.71
17 ,  2 ,  300618 ,  255 ,  0 ,  94.93 ,  0.53 ,  24.71
17 ,  2 ,  300654 ,  255 ,  0 ,  95.37 ,  0.53 ,  24.80
17 ,  2 ,  300687 ,  255 ,  0 ,  95.70 ,  0.52 ,  24.90
17 ,  2 ,  300720 ,  255 ,  0 ,  95.93 ,  0.52 ,  25.00
17 ,  2 ,  300752 ,  255 ,  0 ,  96.15 ,  0.52 ,  25.00
17 ,  2 ,  300785 ,  255 ,  0 ,  96.37 ,  0.53 ,  25.10
17 ,  2 ,  300818 ,  255 ,  0 ,  96.48 ,  0.53 ,  25.10
17 ,  2 ,  300851 ,  255 ,  0 ,  96.59 ,  0.53 ,  25.10
17 ,  2 ,  300883 ,  255 ,  0 ,  96.70 ,  0.53 ,  25.20
17 ,  2 ,  300916 ,  255 ,  0 ,  96.81 ,  0.52 ,  25.20
17 ,  2 ,  300952 ,  255 ,  0 ,  96.81 ,  0.53 ,  25.20
