MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
16 ,  4 ,  288392 ,  0 ,  250 ,  1.66 ,  0.16 ,  0.89
16 ,  4 ,  288422 ,  255 ,  0 ,  0.78 ,  0.16 ,  0.69
16 ,  4 ,  288453 ,  255 ,  0 ,  3.20 ,  0.16 ,  0.69
16 ,  4 ,  288484 ,  255 ,  0 ,  14.87 ,  0.17 ,  1.79
16 ,  4 ,  288515 ,  255 ,  0 ,  29.74 ,  0.20 ,  4.17
16 ,  4 ,  288545 ,  255 ,  0 ,  41.96 ,  0.26 ,  7.34
16 ,  4 ,  288576 ,  255 ,  0 ,  50.88 ,  0.34 ,  10.52
16 ,  4 ,  288607 ,  255 ,  0 ,  57.27 ,  0.41 ,  13.20
16 ,  4 ,  288641 ,  255 ,  0 ,  62.34 ,  0.46 ,  15.38
16 ,  4 ,  288671 ,  255 ,  0 ,  65.97 ,  0.49 ,  16.77
16 ,  4 ,  288702 ,  255 ,  0 ,  68.94 ,  0.50 ,  17.86
16 ,  4 ,  288733 ,  255 ,  0 ,  71.37 ,  0.51 ,  18.75
16 ,  4 ,  288763 ,  255 ,  0 ,  73.46 ,  0.51 ,  19.45
16 ,  4 ,  288794 ,  255 ,  0 ,  75.22 ,  0.52 ,  19.94
16 ,  4 ,  288825 ,  255 ,  0 ,  76.76 ,  0.52 ,  20.44
16 ,  4 ,  288856 ,  255 ,  0 ,  78.19 ,  0.52 ,  20.84
16 ,  4 ,  288886 ,  255 ,  0 ,  79.52 ,  0.53 ,  21.23
16 ,  4 ,  288919 ,  255 ,  0 ,  80.84 ,  0.52 ,  21.53
16 ,  4 ,  288950 ,  255 ,  0 ,  81.94 ,  0.53 ,  21.83
16 ,  4 ,  288980 ,  255 ,  0 ,  82.93 ,  0.53 ,  22.13
16 ,  4 ,  289011 ,  255 ,  0 ,  84.03 ,  0.53 ,  22.42
16 ,  4 ,  289046 ,  255 ,  0 ,  85.02 ,  0.52 ,  22.72
16 ,  4 ,  289077 ,  255 ,  0 ,  86.01 ,  0.53 ,  22.92
16 ,  4 ,  289107 ,  255 ,  0 ,  86.78 ,  0.52 ,  23.12
16 ,  4 ,  289138 ,  255 ,  0 ,  87.67 ,  0.52 ,  23.32
16 ,  4 ,  289169 ,  255 ,  0 ,  88.44 ,  0.52 ,  23.42
16 ,  4 ,  289202 ,  255 ,  0 ,  89.21 ,  0.53 ,  23.61
16 ,  4 ,  289232 ,  255 ,  0 ,  89.87 ,  0.53 ,  23.81
16 ,  4 ,  289263 ,  255 ,  0 ,  90.53 ,  0.53 ,  23.91
16 ,  4 ,  289294 ,  255 ,  0 ,  91.08 ,  0.52 ,  24.01
16 ,  4 ,  289325 ,  255 ,  0 ,  91.74 ,  0.53 ,  24.11
16 ,  4 ,  289355 ,  255 ,  0 ,  92.29 ,  0.53 ,  24.21
16 ,  4 ,  289386 ,  255 ,  0 ,  92.84 ,  0.53 ,  24.31
16 ,  4 ,  289417 ,  255 ,  0 ,  93.39 ,  0.53 ,  24.51
16 ,  4 ,  289447 ,  255 ,  0 ,  93.83 ,  0.53 ,  24.61
16 ,  4 ,  289480 ,  255 ,  0 ,  94.38 ,  0.52 ,  24.61
16 ,  4 ,  289511 ,  255 ,  0 ,  94.82 ,  0.53 ,  24.71
16 ,  4 ,  289542 ,  255 ,  0 ,  95.15 ,  0.53 ,  24.80
16 ,  4 ,  289572 ,  255 ,  0 ,  95.48 ,  0.53 ,  24.80
16 ,  4 ,  289603 ,  255 ,  0 ,  95.82 ,  0.53 ,  24.90
16 ,  4 ,  289634 ,  255 ,  0 ,  96.04 ,  0.53 ,  25.00
16 ,  4 ,  289665 ,  255 ,  0 ,  96.37 ,  0.52 ,  25.10
16 ,  4 ,  289695 ,  255 ,  0 ,  96.48 ,  0.52 ,  25.10
16 ,  4 ,  289726 ,  255 ,  0 ,  96.59 ,  0.53 ,  25.10
16 ,  4 ,  289759 ,  255 ,  0 ,  96.81 ,  0.52 ,  25.20
16 ,  4 ,  289789 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.20
16 ,  4 ,  289820 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.20
16 ,  4 ,  289851 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.30
16 ,  4 ,  289882 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.20
16 ,  4 ,  289912 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.20
16 ,  4 ,  289943 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.30
16 ,  4 ,  289974 ,  255 ,  0 ,  97.14 ,  0.53 ,  25.30
16 ,  4 ,  290004 ,  255 ,  0 ,  97.14 ,  0.53 ,  25.30
16 ,  4 ,  290037 ,  255 ,  0 ,  97.14 ,  0.53 ,  25.30
16 ,  4 ,  290068 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.30
16 ,  4 ,  290099 ,  255 ,  0 ,  97.14 ,  0.53 ,  25.30
16 ,  4 ,  290129 ,  255 ,  0 ,  97.14 ,  0.53 ,  25.30
16 ,  4 ,  290160 ,  255 ,  0 ,  97.14 ,  0.53 ,  25.30
16 ,  4 ,  290191 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.30
16 ,  4 ,  290222 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.30
16 ,  4 ,  290252 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290283 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290316 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290347 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290377 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290408 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290439 ,  255 ,  0 ,  97.03 ,  0.52 ,  25.40
16 ,  4 ,  290469 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290499 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290530 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290561 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290594 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290624 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290655 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290685 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290716 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290747 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290778 ,  255 ,  0 ,  97.03 ,  0.52 ,  25.50
16 ,  4 ,  290808 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  290839 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  290872 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.40
16 ,  4 ,  290903 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  290933 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  290964 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  290995 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291025 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291056 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291087 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291118 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291150 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291181 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291212 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291243 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.50
16 ,  4 ,  291273 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291304 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291335 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.50
16 ,  4 ,  291365 ,  0 ,  250 ,  97.03 ,  0.53 ,  25.50
16 ,  4 ,  291396 ,  0 ,  250 ,  92.07 ,  0.52 ,  25.30
16 ,  4 ,  291429 ,  0 ,  250 ,  81.50 ,  0.52 ,  23.91
16 ,  4 ,  291460 ,  0 ,  250 ,  70.38 ,  0.52 ,  21.93
16 ,  4 ,  291490 ,  0 ,  250 ,  60.35 ,  0.52 ,  19.45
16 ,  4 ,  291521 ,  0 ,  250 ,  52.31 ,  0.48 ,  16.67
16 ,  4 ,  291552 ,  0 ,  250 ,  45.27 ,  0.40 ,  13.99
16 ,  4 ,  291582 ,  0 ,  250 ,  39.21 ,  0.31 ,  11.41
16 ,  4 ,  291613 ,  0 ,  250 ,  33.81 ,  0.25 ,  9.13
16 ,  4 ,  291644 ,  0 ,  250 ,  28.75 ,  0.22 ,  7.24
16 ,  4 ,  291675 ,  0 ,  250 ,  24.12 ,  0.21 ,  5.75
16 ,  4 ,  291707 ,  0 ,  250 ,  19.50 ,  0.20 ,  4.46
16 ,  4 ,  291738 ,  0 ,  250 ,  15.53 ,  0.19 ,  3.47
16 ,  4 ,  291769 ,  0 ,  250 ,  12.23 ,  0.19 ,  2.68
16 ,  4 ,  291799 ,  0 ,  250 ,  9.14 ,  0.18 ,  2.18
16 ,  4 ,  291830 ,  0 ,  250 ,  6.39 ,  0.17 ,  1.69
