MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
12 ,  5 ,  222110 ,  0 ,  255 ,  2.65 ,  0.14 ,  0.99
12 ,  5 ,  222139 ,  245 ,  0 ,  1.55 ,  0.13 ,  0.79
12 ,  5 ,  222167 ,  245 ,  0 ,  2.76 ,  0.13 ,  0.69
12 ,  5 ,  222194 ,  245 ,  0 ,  11.24 ,  0.13 ,  1.39
12 ,  5 ,  222222 ,  245 ,  0 ,  22.80 ,  0.15 ,  2.88
12 ,  5 ,  222251 ,  245 ,  0 ,  33.26 ,  0.18 ,  4.96
12 ,  5 ,  222278 ,  245 ,  0 ,  41.63 ,  0.22 ,  7.24
12 ,  5 ,  222306 ,  245 ,  0 ,  47.69 ,  0.27 ,  9.33
12 ,  5 ,  222337 ,  245 ,  0 ,  52.76 ,  0.31 ,  11.31
12 ,  5 ,  222364 ,  245 ,  0 ,  56.39 ,  0.36 ,  12.80
12 ,  5 ,  222392 ,  245 ,  0 ,  59.36 ,  0.39 ,  13.99
12 ,  5 ,  222419 ,  245 ,  0 ,  61.90 ,  0.42 ,  14.98
12 ,  5 ,  222448 ,  245 ,  0 ,  64.10 ,  0.44 ,  15.78
12 ,  5 ,  222476 ,  245 ,  0 ,  65.97 ,  0.46 ,  16.47
12 ,  5 ,  222503 ,  245 ,  0 ,  67.62 ,  0.47 ,  17.07
12 ,  5 ,  222531 ,  245 ,  0 ,  69.16 ,  0.48 ,  17.56
12 ,  5 ,  222559 ,  245 ,  0 ,  70.60 ,  0.49 ,  18.06
12 ,  5 ,  222589 ,  245 ,  0 ,  72.03 ,  0.50 ,  18.55
12 ,  5 ,  222617 ,  245 ,  0 ,  73.13 ,  0.50 ,  18.85
12 ,  5 ,  222645 ,  245 ,  0 ,  74.23 ,  0.51 ,  19.25
12 ,  5 ,  222672 ,  245 ,  0 ,  75.33 ,  0.51 ,  19.55
12 ,  5 ,  222700 ,  245 ,  0 ,  76.21 ,  0.51 ,  19.84
12 ,  5 ,  222728 ,  245 ,  0 ,  77.20 ,  0.51 ,  20.04
12 ,  5 ,  222755 ,  245 ,  0 ,  78.08 ,  0.51 ,  20.34
12 ,  5 ,  222784 ,  245 ,  0 ,  78.97 ,  0.52 ,  20.54
12 ,  5 ,  222812 ,  245 ,  0 ,  79.63 ,  0.52 ,  20.74
12 ,  5 ,  222841 ,  245 ,  0 ,  80.51 ,  0.52 ,  20.94
12 ,  5 ,  222869 ,  245 ,  0 ,  81.17 ,  0.52 ,  21.13
12 ,  5 ,  222897 ,  245 ,  0 ,  81.94 ,  0.52 ,  21.33
12 ,  5 ,  222925 ,  245 ,  0 ,  82.60 ,  0.52 ,  21.43
12 ,  5 ,  222953 ,  245 ,  0 ,  83.26 ,  0.52 ,  21.63
12 ,  5 ,  222981 ,  245 ,  0 ,  83.92 ,  0.52 ,  21.83
12 ,  5 ,  223008 ,  245 ,  0 ,  84.47 ,  0.52 ,  21.93
12 ,  5 ,  223036 ,  245 ,  0 ,  85.02 ,  0.52 ,  22.03
12 ,  5 ,  223064 ,  245 ,  0 ,  85.57 ,  0.52 ,  22.22
12 ,  5 ,  223094 ,  245 ,  0 ,  86.12 ,  0.52 ,  22.22
12 ,  5 ,  223122 ,  245 ,  0 ,  86.67 ,  0.53 ,  22.42
12 ,  5 ,  223150 ,  245 ,  0 ,  87.12 ,  0.52 ,  22.52
