MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
28 ,  4 ,  1238722 ,  0 ,  190 ,  12.45 ,  0.04 ,  1.98
28 ,  4 ,  1238764 ,  255 ,  0 ,  12.45 ,  0.04 ,  1.98
28 ,  4 ,  1238806 ,  255 ,  0 ,  15.86 ,  0.04 ,  2.08
28 ,  4 ,  1238848 ,  255 ,  0 ,  32.82 ,  0.07 ,  4.37
28 ,  4 ,  1238890 ,  255 ,  0 ,  48.02 ,  0.15 ,  8.14
28 ,  4 ,  1238932 ,  255 ,  0 ,  58.04 ,  0.23 ,  11.71
28 ,  4 ,  1238974 ,  255 ,  0 ,  64.76 ,  0.32 ,  14.49
28 ,  4 ,  1239016 ,  255 ,  0 ,  69.38 ,  0.39 ,  16.37
28 ,  4 ,  1239060 ,  255 ,  0 ,  73.02 ,  0.44 ,  17.76
28 ,  4 ,  1239102 ,  255 ,  0 ,  75.66 ,  0.46 ,  18.65
28 ,  4 ,  1239143 ,  255 ,  0 ,  77.86 ,  0.48 ,  19.45
28 ,  4 ,  1239185 ,  255 ,  0 ,  79.74 ,  0.49 ,  20.04
28 ,  4 ,  1239227 ,  255 ,  0 ,  81.39 ,  0.50 ,  20.54
28 ,  4 ,  1239269 ,  255 ,  0 ,  82.82 ,  0.50 ,  21.03
28 ,  4 ,  1239311 ,  255 ,  0 ,  84.14 ,  0.51 ,  21.33
28 ,  4 ,  1239352 ,  255 ,  0 ,  85.46 ,  0.51 ,  21.73
28 ,  4 ,  1239394 ,  255 ,  0 ,  86.56 ,  0.52 ,  22.03
28 ,  4 ,  1239438 ,  255 ,  0 ,  87.67 ,  0.52 ,  22.32
28 ,  4 ,  1239480 ,  255 ,  0 ,  88.77 ,  0.52 ,  22.62
28 ,  4 ,  1239522 ,  255 ,  0 ,  89.65 ,  0.52 ,  22.82
28 ,  4 ,  1239564 ,  255 ,  0 ,  90.53 ,  0.52 ,  23.12
28 ,  4 ,  1239605 ,  255 ,  0 ,  91.30 ,  0.52 ,  23.32
28 ,  4 ,  1239647 ,  255 ,  0 ,  92.18 ,  0.52 ,  23.42
28 ,  4 ,  1239689 ,  255 ,  0 ,  92.95 ,  0.52 ,  23.61
28 ,  4 ,  1239731 ,  255 ,  0 ,  93.61 ,  0.52 ,  23.81
28 ,  4 ,  1239772 ,  255 ,  0 ,  94.27 ,  0.52 ,  24.01
28 ,  4 ,  1239817 ,  255 ,  0 ,  94.93 ,  0.52 ,  24.11
28 ,  4 ,  1239858 ,  255 ,  0 ,  95.37 ,  0.52 ,  24.21
28 ,  4 ,  1239900 ,  255 ,  0 ,  95.82 ,  0.52 ,  24.31
28 ,  4 ,  1239942 ,  255 ,  0 ,  96.15 ,  0.52 ,  24.41
28 ,  4 ,  1239984 ,  255 ,  0 ,  96.48 ,  0.52 ,  24.51
28 ,  4 ,  1240026 ,  255 ,  0 ,  96.70 ,  0.52 ,  24.51
28 ,  4 ,  1240067 ,  255 ,  0 ,  96.81 ,  0.52 ,  24.51
28 ,  4 ,  1240109 ,  255 ,  0 ,  96.92 ,  0.52 ,  24.61
28 ,  4 ,  1240153 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.61
28 ,  4 ,  1240195 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.71
28 ,  4 ,  1240237 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.71
28 ,  4 ,  1240279 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.71
28 ,  4 ,  1240321 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.71
28 ,  4 ,  1240363 ,  255 ,  0 ,  97.14 ,  0.52 ,  24.80
28 ,  4 ,  1240403 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.80
28 ,  4 ,  1240452 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.80
28 ,  4 ,  1240494 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.80
28 ,  4 ,  1240534 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.80
28 ,  4 ,  1240576 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.80
28 ,  4 ,  1240616 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.90
28 ,  4 ,  1240658 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.90
28 ,  4 ,  1240700 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.90
28 ,  4 ,  1240742 ,  255 ,  0 ,  97.03 ,  0.52 ,  24.90
28 ,  4 ,  1240784 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.90
28 ,  4 ,  1240825 ,  255 ,  0 ,  97.03 ,  0.53 ,  24.90
28 ,  4 ,  1240867 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.00
28 ,  4 ,  1240911 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1240953 ,  255 ,  0 ,  97.03 ,  0.52 ,  25.00
28 ,  4 ,  1240995 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241036 ,  255 ,  0 ,  96.92 ,  0.52 ,  25.00
28 ,  4 ,  1241078 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241120 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241162 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241204 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241245 ,  255 ,  0 ,  96.92 ,  0.52 ,  25.00
28 ,  4 ,  1241289 ,  255 ,  0 ,  96.92 ,  0.52 ,  25.00
28 ,  4 ,  1241331 ,  255 ,  0 ,  97.03 ,  0.52 ,  25.00
28 ,  4 ,  1241373 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241415 ,  255 ,  0 ,  97.03 ,  0.53 ,  25.00
28 ,  4 ,  1241456 ,  255 ,  0 ,  96.92 ,  0.52 ,  25.10
28 ,  4 ,  1241498 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.00
28 ,  4 ,  1241540 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.10
28 ,  4 ,  1241582 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.10
28 ,  4 ,  1241624 ,  255 ,  0 ,  96.92 ,  0.53 ,  25.10
