MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
3 ,  2 ,  44821 ,  0 ,  255 ,  11.13 ,  0.02 ,  1.69
3 ,  2 ,  44840 ,  200 ,  0 ,  10.80 ,  0.02 ,  1.59
3 ,  2 ,  44860 ,  200 ,  0 ,  10.91 ,  0.02 ,  1.69
3 ,  2 ,  44880 ,  200 ,  0 ,  11.02 ,  0.02 ,  1.59
3 ,  2 ,  44900 ,  200 ,  0 ,  13.22 ,  0.02 ,  1.69
3 ,  2 ,  44919 ,  200 ,  0 ,  16.30 ,  0.02 ,  1.69
3 ,  2 ,  44939 ,  200 ,  0 ,  19.50 ,  0.02 ,  2.08
3 ,  2 ,  44958 ,  200 ,  0 ,  22.58 ,  0.03 ,  2.48
3 ,  2 ,  44981 ,  200 ,  0 ,  25.44 ,  0.03 ,  2.88
3 ,  2 ,  45000 ,  200 ,  0 ,  28.31 ,  0.04 ,  3.27
3 ,  2 ,  45020 ,  200 ,  0 ,  30.51 ,  0.05 ,  3.67
3 ,  2 ,  45039 ,  200 ,  0 ,  32.38 ,  0.05 ,  4.07
3 ,  2 ,  45059 ,  200 ,  0 ,  34.03 ,  0.06 ,  4.37
3 ,  2 ,  45078 ,  200 ,  0 ,  35.47 ,  0.07 ,  4.66
3 ,  2 ,  45097 ,  200 ,  0 ,  36.68 ,  0.07 ,  4.96
3 ,  2 ,  45117 ,  200 ,  0 ,  37.78 ,  0.07 ,  5.16
3 ,  2 ,  45136 ,  200 ,  0 ,  38.77 ,  0.08 ,  5.46
3 ,  2 ,  45156 ,  200 ,  0 ,  39.65 ,  0.09 ,  5.66
3 ,  2 ,  45177 ,  200 ,  0 ,  40.64 ,  0.09 ,  5.85
3 ,  2 ,  45197 ,  200 ,  0 ,  41.30 ,  0.09 ,  6.05
3 ,  2 ,  45216 ,  200 ,  0 ,  41.96 ,  0.10 ,  6.25
3 ,  2 ,  45237 ,  200 ,  0 ,  42.62 ,  0.10 ,  6.45
3 ,  2 ,  45256 ,  200 ,  0 ,  43.28 ,  0.10 ,  6.55
3 ,  2 ,  45276 ,  200 ,  0 ,  43.72 ,  0.10 ,  6.75
3 ,  2 ,  45298 ,  200 ,  0 ,  44.28 ,  0.11 ,  6.95
3 ,  2 ,  45318 ,  200 ,  0 ,  44.83 ,  0.11 ,  7.04
3 ,  2 ,  45337 ,  200 ,  0 ,  45.27 ,  0.12 ,  7.14
3 ,  2 ,  45359 ,  200 ,  0 ,  45.60 ,  0.12 ,  7.34
3 ,  2 ,  45378 ,  200 ,  0 ,  46.04 ,  0.12 ,  7.44
3 ,  2 ,  45398 ,  200 ,  0 ,  46.48 ,  0.12 ,  7.54
3 ,  2 ,  45417 ,  200 ,  0 ,  46.81 ,  0.13 ,  7.64
3 ,  2 ,  45436 ,  200 ,  0 ,  47.14 ,  0.13 ,  7.74
3 ,  2 ,  45456 ,  200 ,  0 ,  47.36 ,  0.13 ,  7.84
3 ,  2 ,  45475 ,  200 ,  0 ,  47.69 ,  0.13 ,  7.94
3 ,  2 ,  45495 ,  200 ,  0 ,  47.91 ,  0.14 ,  8.04
3 ,  2 ,  45514 ,  200 ,  0 ,  48.24 ,  0.14 ,  8.04
3 ,  2 ,  45534 ,  200 ,  0 ,  48.46 ,  0.14 ,  8.14
3 ,  2 ,  45556 ,  200 ,  0 ,  48.68 ,  0.14 ,  8.24
3 ,  2 ,  45576 ,  200 ,  0 ,  49.01 ,  0.14 ,  8.33
3 ,  2 ,  45595 ,  200 ,  0 ,  49.12 ,  0.14 ,  8.33
3 ,  2 ,  45615 ,  200 ,  0 ,  49.34 ,  0.15 ,  8.43
3 ,  2 ,  45634 ,  200 ,  0 ,  49.56 ,  0.15 ,  8.53
3 ,  2 ,  45654 ,  200 ,  0 ,  49.78 ,  0.14 ,  8.53
3 ,  2 ,  45673 ,  200 ,  0 ,  49.89 ,  0.15 ,  8.63
3 ,  2 ,  45692 ,  200 ,  0 ,  50.11 ,  0.15 ,  8.63
3 ,  2 ,  45712 ,  200 ,  0 ,  50.22 ,  0.15 ,  8.73
