MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
29,5,45156,0,255,9.92,0.02,1.29,0.0,-0.0044551101072836915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,5,45200,255,0,9.7,0.01,1.29,0.044,0.03030491247882577,0.002673565091810641,0.088,0.030381421497848192,0.00832258064516129,0.0,-0.11363636363636365,0.6944722117907041
29,5,45244,255,0,14.87,0.01,1.29,0.088,0.05665844453029826,0.002473577485284033,0.08900000000000001,0.02779300545262958,0.00832258064516129,0.1797752808988764,0.449438202247191,0.5070232093089664
29,5,45289,255,0,33.7,0.05,3.77,0.133,0.07542997810732378,0.002114635691769452,0.089,0.023759951592915194,0.02432258064516129,0.4675607104023198,1.3483146067415732,0.34590517685161876
29,5,45333,0,255,49.45,0.13,7.74,0.177,0.08744400527009233,0.0015886690262680477,0.088,0.01805305711668236,0.049935483870967745,0.34164222873900296,1.1363636363636362,0.20562545422125136
29,5,45377,0,255,48.13,0.15,8.43,0.221,0.0935250180787939,0.0009305283829026676,0.08800000000000002,0.010574186169348493,0.054387096774193545,0.014662756598240456,-0.1136363636363637,0.0801534468582522
29,5,45421,0,255,43.5,0.12,7.94,0.265,0.09449750859361852,0.00022141656007817012,0.088,0.0025160972736155696,0.051225806451612906,-0.09457478005865101,-0.6818181818181819,-0.026580104591338125
29,5,45465,0,255,38.99,0.09,7.14,0.309,0.09118596887475615,-0.00043260272685854864,0.09099999999999997,-0.004753876119324712,0.04606451612903226,-0.11981566820276505,-0.5494505494505495,-0.11079799572771103
29,5,45512,0,255,35.25,0.07,6.25,0.356,0.08441489098239682,-0.0009349358864203792,0.09000000000000002,-0.010388176515781987,0.04032258064516129,-0.12043010752688166,-0.44444444444444425,-0.17974668775584057
29,5,45555,0,255,31.83,0.05,5.46,0.399,0.07500876697673049,-0.0012285812287393066,0.08700000000000002,-0.014121623318842601,0.035225806451612905,-0.10307749351130877,-0.22988505747126436,-0.2370437018902368
29,5,45599,0,255,29.08,0.05,4.86,0.443,0.06379208891794622,-0.0013101661953097681,0.08799999999999997,-0.01488825221942919,0.031354838709677424,-0.07991202346041061,-0.2272727272727274,-0.2113800491166931
29,5,45643,0,255,26.66,0.03,4.37,0.487,0.05640732265446151,-0.0012251320426332145,0.08800000000000002,-0.013921955029922889,0.028193548387096774,-0.06524926686217011,-0.22727272727272727,-0.20167761300484144
29,5,45687,0,255,24.67,0.03,3.97,0.531,0.046044458973520164,-0.001048624208518234,0.08799999999999997,-0.01191618418770721,0.025612903225806453,-0.0586510263929619,-0.11363636363636366,-0.2630093019109004
29,5,45731,0,255,22.8,0.02,3.57,0.575,0.03326250408630228,-0.0008600206283666432,0.08799999999999997,-0.009772961685984585,0.02303225806451613,-0.051319648093841666,-0.11363636363636366,-0.27697702754910647
29,5,45775,0,255,21.37,0.02,3.27,0.619,0.021670480549198803,-0.0007189787857043055,0.08800000000000008,-0.008170213473912556,0.021096774193548388,-0.0359237536656891,0.0,-0.21724271152188476
29,5,45819,0,255,19.94,0.02,3.08,0.663,0.014145145472376407,-0.0006489395408447422,0.08799999999999997,-0.0073743129641448005,0.019870967741935485,-0.03592375366568918,0.0,-0.16831852358167942
