MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
9 ,  3 ,  161226 ,  0 ,  255 ,  9.03 ,  0.07 ,  1.69
9 ,  3 ,  161251 ,  230 ,  0 ,  8.48 ,  0.07 ,  1.59
9 ,  3 ,  161276 ,  230 ,  0 ,  8.59 ,  0.07 ,  1.49
9 ,  3 ,  161301 ,  230 ,  0 ,  12.89 ,  0.07 ,  1.69
9 ,  3 ,  161327 ,  230 ,  0 ,  20.05 ,  0.09 ,  2.48
9 ,  3 ,  161351 ,  230 ,  0 ,  27.32 ,  0.10 ,  3.67
9 ,  3 ,  161377 ,  230 ,  0 ,  33.70 ,  0.12 ,  4.96
9 ,  3 ,  161402 ,  230 ,  0 ,  39.10 ,  0.14 ,  6.25
9 ,  3 ,  161430 ,  230 ,  0 ,  43.39 ,  0.17 ,  7.54
9 ,  3 ,  161455 ,  230 ,  0 ,  47.03 ,  0.19 ,  8.73
9 ,  3 ,  161479 ,  230 ,  0 ,  49.67 ,  0.22 ,  9.62
9 ,  3 ,  161505 ,  230 ,  0 ,  51.87 ,  0.23 ,  10.52
9 ,  3 ,  161529 ,  230 ,  0 ,  53.75 ,  0.26 ,  11.21
9 ,  3 ,  161555 ,  230 ,  0 ,  55.40 ,  0.27 ,  11.81
9 ,  3 ,  161580 ,  230 ,  0 ,  56.94 ,  0.29 ,  12.40
9 ,  3 ,  161604 ,  230 ,  0 ,  58.26 ,  0.31 ,  12.90
9 ,  3 ,  161630 ,  230 ,  0 ,  59.36 ,  0.32 ,  13.39
9 ,  3 ,  161654 ,  230 ,  0 ,  60.46 ,  0.33 ,  13.79
9 ,  3 ,  161682 ,  230 ,  0 ,  61.68 ,  0.35 ,  14.19
9 ,  3 ,  161707 ,  230 ,  0 ,  62.56 ,  0.36 ,  14.49
9 ,  3 ,  161732 ,  230 ,  0 ,  63.44 ,  0.37 ,  14.88
9 ,  3 ,  161757 ,  230 ,  0 ,  64.32 ,  0.38 ,  15.18
9 ,  3 ,  161782 ,  230 ,  0 ,  65.09 ,  0.39 ,  15.38
9 ,  3 ,  161807 ,  230 ,  0 ,  65.75 ,  0.40 ,  15.68
9 ,  3 ,  161831 ,  230 ,  0 ,  66.52 ,  0.40 ,  15.97
9 ,  3 ,  161857 ,  230 ,  0 ,  67.18 ,  0.42 ,  16.17
9 ,  3 ,  161882 ,  230 ,  0 ,  67.84 ,  0.42 ,  16.37
9 ,  3 ,  161909 ,  230 ,  0 ,  68.50 ,  0.43 ,  16.57
9 ,  3 ,  161934 ,  230 ,  0 ,  69.05 ,  0.43 ,  16.77
9 ,  3 ,  161959 ,  230 ,  0 ,  69.71 ,  0.44 ,  16.97
9 ,  3 ,  161984 ,  230 ,  0 ,  70.27 ,  0.44 ,  17.16
9 ,  3 ,  162010 ,  230 ,  0 ,  70.82 ,  0.44 ,  17.36
9 ,  3 ,  162034 ,  230 ,  0 ,  71.26 ,  0.45 ,  17.46
9 ,  3 ,  162060 ,  230 ,  0 ,  71.81 ,  0.45 ,  17.66
9 ,  3 ,  162084 ,  230 ,  0 ,  72.25 ,  0.46 ,  17.76
9 ,  3 ,  162109 ,  230 ,  0 ,  72.58 ,  0.46 ,  17.86
9 ,  3 ,  162137 ,  230 ,  0 ,  73.13 ,  0.46 ,  18.06
9 ,  3 ,  162161 ,  230 ,  0 ,  73.46 ,  0.47 ,  18.16
9 ,  3 ,  162187 ,  230 ,  0 ,  73.90 ,  0.47 ,  18.26
9 ,  3 ,  162211 ,  230 ,  0 ,  74.23 ,  0.47 ,  18.36
9 ,  3 ,  162237 ,  230 ,  0 ,  74.56 ,  0.47 ,  18.45
9 ,  3 ,  162262 ,  230 ,  0 ,  74.89 ,  0.47 ,  18.55
9 ,  3 ,  162287 ,  230 ,  0 ,  75.22 ,  0.48 ,  18.65
9 ,  3 ,  162312 ,  230 ,  0 ,  75.55 ,  0.48 ,  18.75
9 ,  3 ,  162336 ,  230 ,  0 ,  75.77 ,  0.48 ,  18.85
9 ,  3 ,  162364 ,  230 ,  0 ,  76.10 ,  0.48 ,  18.95
9 ,  3 ,  162388 ,  230 ,  0 ,  76.32 ,  0.48 ,  18.95
9 ,  3 ,  162414 ,  230 ,  0 ,  76.54 ,  0.48 ,  19.05
9 ,  3 ,  162439 ,  230 ,  0 ,  76.76 ,  0.49 ,  19.15
9 ,  3 ,  162464 ,  230 ,  0 ,  76.98 ,  0.48 ,  19.15
9 ,  3 ,  162489 ,  230 ,  0 ,  77.09 ,  0.49 ,  19.15
9 ,  3 ,  162514 ,  230 ,  0 ,  77.31 ,  0.49 ,  19.25
9 ,  3 ,  162539 ,  230 ,  0 ,  77.42 ,  0.49 ,  19.35
9 ,  3 ,  162564 ,  230 ,  0 ,  77.64 ,  0.49 ,  19.45
