MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
14,4,253521,0,255,1.44,0.15,0.79,0.0,0.09082721626199908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,4,253552,255,0,0.67,0.15,0.69,0.031,0.13359119141727852,0.0031091564728662397,0.061,0.05096977824370885,0.004451612903225806,-0.020095187731359074,-0.16393442622950788,1.3997078811198906
14,4,253582,255,0,2.98,0.14,0.6,0.061,0.1762093970103124,0.003202691321925939,0.062,0.05165631164396676,0.003870967741935484,0.1040582726326743,0.0,1.3663286099987935
14,4,253614,255,0,14.65,0.15,1.69,0.093,0.2183035652372037,0.003330936844418772,0.07800000000000001,0.04270431851818938,0.010903225806451613,0.4102564102564102,0.897435897435897,1.067769631842857
14,4,253660,255,0,36.24,0.21,5.56,0.139,0.25949542829405525,0.0034551397895418133,0.07600000000000001,0.045462365651865955,0.03587096774193548,0.6061120543293717,1.5789473684210527,1.0671467518390312
14,4,253690,255,0,46.7,0.27,8.83,0.169,0.2994067183769701,0.00353458402033435,0.06,0.058909733672239166,0.05696774193548387,0.6612903225806452,2.1666666666666674,1.3027289897999283
14,4,253720,255,0,54.08,0.34,11.71,0.199,0.33765916768205095,0.003535366484758315,0.061,0.05795682761898877,0.0755483870967742,0.5457429931253304,2.295081967213114,1.2207834430890285
14,4,253751,255,0,59.58,0.41,13.99,0.23,0.3738745084054008,0.0034368427427979996,0.064,0.05370066785621874,0.09025806451612903,0.410282258064516,1.875,1.0939891415792449
14,4,253784,255,0,64.1,0.46,15.78,0.263,0.40767447274312263,0.003234584265811266,0.06199999999999997,0.052170713964697864,0.10180645161290322,0.31009365244536946,1.1290322580645167,1.0452626529986844
14,4,253813,255,0,67.29,0.48,16.97,0.292,0.4386807928913192,0.0029397824839419097,0.06,0.048996374732365164,0.10948387096774193,0.23440860215053785,0.6666666666666664,0.9806788050494138
14,4,253844,255,0,69.94,0.5,17.96,0.323,0.46651520104608746,0.002575865938616243,0.062,0.04154622481639102,0.11587096774193549,0.18522372528616046,0.48387096774193594,0.8682758151274126
14,4,253875,255,0,72.25,0.51,18.75,0.354,0.4925138934292188,0.002173510980413404,0.06,0.03622518300689007,0.12096774193548387,0.16021505376344083,0.16666666666666682,0.770458755584604
14,4,253904,255,0,74.12,0.51,19.45,0.383,0.5127427263811637,0.0017652616673350253,0.06,0.02942102778891709,0.12548387096774194,0.1172043010752688,0.0,0.5429334205077851
14,4,253935,255,0,75.77,0.51,19.84,0.414,0.5250898986596859,0.0013807564013547094,0.061,0.02263535084188048,0.128,0.08355367530407164,0.16393442622950835,0.2700443196372932
14,4,253965,255,0,77.31,0.52,20.24,0.444,0.5292154298790386,0.001043220844192149,0.061,0.017101981052330312,0.1305806451612903,0.08461131676361708,0.16393442622950835,0.07449128880647676
14,4,253996,255,0,78.75,0.52,20.64,0.475,0.529633867276881,0.0007675265490109524,0.06,0.012792109150182541,0.13316129032258064,0.08494623655913996,0.0,-0.0309469325487625
14,4,254025,255,0,79.96,0.52,21.03,0.504,0.5273586139261128,0.0005597918889374113,0.062000000000000055,0.009028901434474369,0.1356774193548387,0.0822060353798128,0.0,-0.07376435478598135
14,4,254058,255,0,81.17,0.52,21.43,0.537,0.5250604772801502,0.00041825726942938603,0.06399999999999995,0.0065352698348341625,0.13825806451612904,0.060483870967742055,0.0,-0.0666578130107867
14,4,254089,255,0,82.27,0.52,21.63,0.568,0.5230925138934225,0.0003350280174493889,0.05999999999999994,0.005583800290823154,0.1395483870967742,0.05376344086021478,0.0,-0.04162580363953343
14,4,254118,255,0,83.26,0.52,21.93,0.597,0.5225629290617781,0.0002982466482851116,0.06000000000000005,0.004970777471418522,0.14148387096774193,0.06344086021505356,0.0,-0.014002397297592955
14,4,254149,255,0,84.25,0.52,22.22,0.628,0.5222523700555669,0.00029430346550106276,0.061000000000000054,0.004824646975427254,0.1433548387096774,0.05182443151771582,0.0,0.0019828616444885526
14,4,254179,255,0,85.13,0.52,22.42,0.658,0.522683883622092,0.0003097843221455712,0.06099999999999994,0.005078431510583139,0.1446451612903226,0.0423056583818088,0.0,0.021168387826301517
14,4,254210,255,0,86.12,0.52,22.62,0.689,0.5235436417129713,0.00033296093849114426,0.05999999999999994,0.00554934897485241,0.14593548387096775,0.043010752688171824,0.0,0.025389560858668527
14,4,254239,255,0,86.89,0.52,22.82,0.718,0.5242072572736121,0.0003547356678026645,0.06000000000000005,0.0059122611300444034,0.1472258064516129,0.04301075268817174,0.16666666666666666,0.01776179579383214
14,4,254270,255,0,87.67,0.53,23.02,0.749,0.5246093494606012,0.0003690443504514498,0.061000000000000054,0.006049907384449991,0.14851612903225805,0.042305658381808275,0.16393442622950818,0.0317793771670785
14,4,254300,255,0,88.44,0.53,23.22,0.779,0.5261457992808038,0.0003727884354322981,0.062000000000000055,0.006012716700520932,0.1498064516129032,0.03121748178980252,0.0,0.035274019550981785
14,4,254332,255,0,89.21,0.53,23.32,0.811,0.5267963386727621,0.00036541055630630483,0.06299999999999994,0.005800167560417542,0.1504516129032258,0.02969790066564311,-0.158730158730159,0.029265710861003786
14,4,254363,255,0,89.87,0.52,23.51,0.842,0.5279895390650471,0.00034824947611971523,0.06099999999999994,0.005709007805241239,0.15167741935483872,0.030671602326811282,0.0,0.02406229401014914
14,4,254393,255,0,90.53,0.53,23.61,0.872,0.5282641386073812,0.0003238118261870575,0.061000000000000054,0.005308390593230446,0.1523225806451613,0.021152829190904138,0.16393442622950818,0.008199400854238858
14,4,254424,255,0,91.19,0.53,23.71,0.903,0.5284897025171557,0.00029508039724040103,0.06000000000000005,0.004918006620673346,0.15296774193548388,0.02150537634408587,0.0,0.0061566960880462115
14,4,254453,255,0,91.74,0.53,23.81,0.932,0.528633540372664,0.00026494614316169773,0.05999999999999994,0.004415769052694966,0.15361290322580645,0.03225806451612933,0.0,0.0028876539174012773
14,4,254484,255,0,92.4,0.53,24.01,0.963,0.5286629617521997,0.00023581050901938028,0.061999999999999944,0.0038033953067642015,0.15490322580645163,0.031217481789802128,0.0,0.007592614073753137
14,4,254515,255,0,92.95,0.53,24.11,0.994,0.5291042824452367,0.0002093657567139502,0.05999999999999994,0.0034894292785658397,0.15554838709677418,0.010752688172042493,0.0,-0.002778685845047001
14,4,254544,255,0,93.39,0.53,24.11,1.023,0.5284962406014969,0.00018653365013059897,0.06000000000000005,0.0031088941688433135,0.15554838709677418,0.02150537634408587,0.0,-0.023264683447748992
14,4,254575,255,0,93.94,0.53,24.31,1.054,0.5277084014383717,0.00016752982030211427,0.06300000000000017,0.0026592034968589496,0.15683870967741934,0.020481310803891272,-0.15873015873015844,-0.005188955826418767
14,4,254607,255,0,94.38,0.52,24.31,1.086,0.5281693363844325,0.00015201546931303865,0.06299999999999994,0.002412943957349822,0.15683870967741934,0.020481310803891782,0.0,0.002905815262794802
14,4,254638,255,0,94.82,0.53,24.51,1.117,0.5278914677999278,0.00013929417147419087,0.06099999999999994,0.002283511007773623,0.15812903225806452,0.02115282919090463,0.0,-0.006430902630775122
14,4,254668,255,0,95.15,0.52,24.51,1.147,0.5277770513239552,0.0001285124125329915,0.06000000000000005,0.002141873542216523,0.15812903225806452,0.010752688172042935,0.0,-0.016127274708510594
14,4,254698,255,0,95.48,0.53,24.61,1.177,0.5269238313174172,0.00011883228578558658,0.06099999999999994,0.0019480702587801096,0.1587741935483871,0.010576414595452088,0.1639344262295085,-0.016666755984758752
14,4,254729,255,0,95.82,0.53,24.61,1.208,0.526760379208885,0.00010955986092351821,0.06000000000000005,0.0018259976820586353,0.1587741935483871,0.010752688172042935,0.0,-0.0032690421706430893
14,4,254758,255,0,96.15,0.53,24.71,1.237,0.5267276887871786,0.00010022478906796195,0.06000000000000005,0.0016704131511326977,0.15941935483870967,0.02043010752688181,0.0,0.0010896807235483133
14,4,254789,255,0,96.37,0.53,24.8,1.268,0.5268257600522979,9.061178371566924e-05,0.06099999999999994,0.0014854390773060546,0.16,0.009518773135907106,-0.1639344262295085,0.005359085525645632
14,4,254819,255,0,96.48,0.52,24.8,1.298,0.527054593004243,8.074691588121041e-05,0.06099999999999994,0.0013237199324788603,0.16,0.0,0.0,0.009646353946161772
14,4,254850,255,0,96.59,0.53,24.8,1.329,0.5274141876430137,7.084671526995479e-05,0.06299999999999994,0.0011245510360310294,0.16,0.01024065540194567,0.158730158730159,0.02236439961186613
14,4,254882,255,0,96.7,0.53,24.9,1.361,0.5284635501797905,6.124443845445171e-05,0.062000000000000055,0.0009878135234588977,0.16064516129032258,0.010405827263267357,-0.16129032258064516,0.030950447647871273
14,4,254912,255,0,96.81,0.52,24.9,1.391,0.5293331153971818,5.231015533347616e-05,0.06099999999999994,0.0008575435300569871,0.16064516129032258,0.0,0.0,0.0021436342102571604
14,4,254943,255,0,96.92,0.53,24.9,1.422,0.5285943118666162,4.4379175952546034e-05,0.06000000000000005,0.0007396529325424333,0.16064516129032258,0.0,0.16666666666666666,-0.012585812356979965
14,4,254972,255,0,96.92,0.53,24.9,1.451,0.528577966655763,3.770023676796086e-05,0.06000000000000005,0.0006283372794660137,0.16064516129032258,0.0,0.0,-0.012858232537865654
14,4,255003,255,0,96.92,0.53,24.9,1.482,0.5278228179143443,3.24101657229825e-05,0.06099999999999994,0.0005313141921800415,0.16064516129032258,0.010576414595452088,0.0,-0.01345130466937028
14,4,255033,255,0,97.03,0.53,25.0,1.512,0.5277574370709314,2.8532814177722797e-05,0.06099999999999994,0.00046775105209381676,0.16129032258064516,0.010576414595452088,0.0,0.0
14,4,255064,255,0,96.92,0.53,25.0,1.543,0.5278228179143443,2.5990648272937732e-05,0.06000000000000005,0.0004331774712156285,0.16129032258064516,0.0,0.0,0.004358722894191402
14,4,255093,255,0,97.03,0.53,25.0,1.572,0.5280189604445829,2.4615929443015716e-05,0.06000000000000005,0.00041026549071692824,0.16129032258064516,0.0,0.0,0.008717445788382804
14,4,255124,255,0,97.03,0.53,25.0,1.603,0.5283458646616472,2.415692637687883e-05,0.06399999999999983,0.0003774519746387327,0.16129032258064516,0.0,0.0,-0.001838836220987091
14,4,255157,255,0,97.03,0.53,25.0,1.636,0.5279012749264397,2.4285028550131926e-05,0.062000000000000055,0.00039169400887309523,0.16129032258064516,0.0,-0.16129032258064516,-0.003743580550253525
14,4,255186,255,0,97.03,0.52,25.0,1.665,0.5281137626675315,2.4611900202963e-05,0.06000000000000005,0.00041019833671604965,0.16129032258064516,0.010752688172043398,-0.16666666666666666,0.008717445788384655
14,4,255217,255,0,97.03,0.52,25.1,1.696,0.5284243216737428,2.472134019483363e-05,0.06099999999999994,0.00040526787204645334,0.16193548387096776,0.0,0.1639344262295085,-0.0030010878943600248
14,4,255247,255,0,97.03,0.53,25.0,1.726,0.5279306963059756,2.421477874264255e-05,0.06099999999999994,0.0003969635859449602,0.16129032258064516,-0.010576414595452542,0.1639344262295085,-0.005948584933467488
14,4,255278,255,0,96.92,0.53,25.0,1.757,0.5280614579928012,2.276668305887597e-05,0.06000000000000005,0.0003794447176479325,0.16129032258064516,0.010752688172043398,0.0,0.005448403617737865
14,4,255307,255,0,97.03,0.53,25.1,1.786,0.5282576005230398,2.018373404829177e-05,0.06000000000000005,0.00033639556747152915,0.16193548387096776,0.010752688172043398,0.0,0.007627765064836342
14,4,255338,255,0,97.03,0.53,25.1,1.817,0.5285191238966914,1.6456218959113756e-05,0.062000000000000055,0.0002654228864373184,0.16193548387096776,0.0,0.0,0.018506996804775477
14,4,255369,255,0,97.03,0.53,25.1,1.848,0.5294050343249359,1.1786364473401533e-05,0.06000000000000005,0.00019643940789002538,0.16193548387096776,0.0,0.0,0.016127274708510594
14,4,255398,255,0,97.03,0.53,25.1,1.877,0.5294867603792021,6.583052154041979e-06,0.06199999999999983,0.00010617826054906447,0.16193548387096776,0.0,0.0,0.004218118929862662
