MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
15,1,260512,0,255,2.76,0.15,0.99,0.0,0.09710239036325982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1,260543,255,0,1.44,0.15,0.79,0.031,0.1336156597026161,0.002584616907566101,0.062,0.0416873694768726,0.0050967741935483875,-0.020811654526534846,0.0,1.1976414004538312
15,1,260574,255,0,3.75,0.15,0.79,0.062,0.17135615719139735,0.0027334409801697077,0.06,0.04555734966949513,0.0050967741935483875,0.1075268817204301,0.0,1.2701742278401318
15,1,260603,255,0,14.98,0.15,1.79,0.091,0.209826113373024,0.0029477016749439315,0.06,0.04912836124906553,0.011548387096774193,0.3634408602150538,0.6666666666666669,1.286193359991987
15,1,260634,255,0,29.63,0.19,4.17,0.122,0.24852775879091657,0.003180320199176476,0.062,0.05129548708349155,0.026903225806451613,0.5671175858480749,1.6129032258064517,1.2441485583140572
15,1,260665,255,0,41.85,0.25,7.24,0.153,0.28696332398849556,0.0033799222703298623,0.062,0.054514875327901,0.04670967741935484,0.6503642039542142,2.096774193548387,1.2275367857784638
15,1,260696,255,0,50.66,0.32,10.42,0.184,0.3246350395091813,0.0035008467865130354,0.061,0.05739093092644321,0.0672258064516129,0.6092014806980435,2.295081967213115,1.2144559329163749
15,1,260726,255,0,57.05,0.39,13.0,0.214,0.3610451358963944,0.003511170756237375,0.063,0.055732869146625,0.08387096774193549,0.4874551971326166,2.0634920634920637,1.127949272767842
15,1,260759,255,0,62.23,0.45,15.18,0.247,0.39569584369355537,0.0033972404406360113,0.06300000000000003,0.05392445143866682,0.09793548387096775,0.3655913978494622,1.4285714285714275,1.064194564249048
15,1,260789,255,0,65.86,0.48,16.57,0.277,0.4280893934440845,0.0031642476150093267,0.06,0.052737460250155445,0.10690322580645162,0.26666666666666666,0.6666666666666664,1.033869533297352
15,1,260819,255,0,68.83,0.49,17.66,0.307,0.4577280156913965,0.0028333672036417656,0.06,0.04722278672736276,0.11393548387096775,0.20215053763440854,0.33333333333333365,0.9476656067044047
15,1,260849,255,0,71.26,0.5,18.45,0.337,0.48494932984634875,0.002436609565002982,0.061,0.039944419098409546,0.11903225806451613,0.16816499206768895,0.3278688524590167,0.8159207712795794
15,1,260880,255,0,73.35,0.51,19.25,0.368,0.5074991827394508,0.0020107523979980934,0.062,0.03243149029029183,0.12419354838709677,0.13423517169614949,0.3225806451612906,0.6180071497115776
15,1,260911,255,0,75.22,0.52,19.74,0.399,0.5232657731284666,0.001591575172282404,0.06,0.0265262528713734,0.1273548387096774,0.10645161290322563,0.16666666666666682,0.39233954451345
15,1,260940,255,0,76.76,0.52,20.24,0.428,0.5310395554102578,0.0012092719253415964,0.06,0.02015453208902661,0.1305806451612903,0.09677419354838744,0.0,0.16590389016018134
15,1,260971,255,0,78.19,0.52,20.64,0.459,0.5332200065380774,0.0008855101347809793,0.062,0.014282421528725473,0.13316129032258064,0.08220603537981287,0.0,0.00495628974259054
15,1,261002,255,0,79.52,0.52,21.03,0.49,0.5313468453742984,0.0006322298915779108,0.062,0.010197256315772755,0.1356774193548387,0.07180020811654506,0.0,-0.07824610614896284
15,1,261033,255,0,80.84,0.52,21.33,0.521,0.5283687479568417,0.00045198844289173935,0.062000000000000055,0.007290136175673209,0.13761290322580644,0.06243496357960459,0.0,-0.07719157641649486
15,1,261064,255,0,81.94,0.52,21.63,0.552,0.5265609676364758,0.000339470430247907,0.061999999999999944,0.005475329520127537,0.1395483870967742,0.06243496357960471,0.16129032258064546,-0.03664490820318618
15,1,261095,255,0,82.93,0.53,21.93,0.583,0.5260967636482442,0.0002837027366518541,0.06099999999999994,0.004650864535276301,0.14148387096774193,0.06240084611316755,0.1639344262295085,-0.016720346840016772
15,1,261125,255,0,83.92,0.53,22.22,0.613,0.5255410264792347,0.00027051880838480005,0.06000000000000005,0.00450864680641333,0.1433548387096774,0.05268817204301108,0.0,-0.02064944971123341
15,1,261155,255,0,84.91,0.53,22.42,0.643,0.5248577966655702,0.0002848883426142521,0.061000000000000054,0.004670300698594292,0.1446451612903226,0.042305658381808726,-0.16393442622950818,-0.021007615260531055
15,1,261186,255,0,85.79,0.52,22.62,0.674,0.5242595619483423,0.00031283920189916615,0.06099999999999994,0.005128511506543712,0.14593548387096775,0.04230565838180835,-0.1639344262295085,-0.014201576642962562
15,1,261216,255,0,86.67,0.52,22.82,0.704,0.5239915004903495,0.00034282112353200135,0.05999999999999994,0.005713685392200028,0.1472258064516129,0.043010752688171824,0.0,0.010515418982237634
15,1,261246,255,0,87.45,0.52,23.02,0.734,0.5248904870872766,0.0003664697196652149,0.06000000000000005,0.00610782866108691,0.14851612903225805,0.04301075268817174,0.0,0.015745886455268778
15,1,261276,255,0,88.33,0.52,23.22,0.764,0.5249362536776656,0.00037881118853620423,0.06300000000000006,0.006012876008511173,0.1498064516129032,0.04096262160778306,0.15873015873015872,0.001712355422718866
15,1,261309,255,0,89.1,0.53,23.42,0.797,0.5249983654789079,0.0003780035086173292,0.06399999999999995,0.005906304822145774,0.1510967741935484,0.029233870967742433,0.15625000000000028,0.0016855998692388867
15,1,261340,255,0,89.76,0.53,23.51,0.828,0.5250441320692969,0.00036474414654727027,0.06099999999999994,0.005979412238479846,0.15167741935483872,0.030671602326811282,-0.1639344262295085,0.0006966811183342597
15,1,261370,255,0,90.42,0.52,23.71,0.858,0.5250408630271263,0.0003414898895373142,0.06000000000000005,0.0056914981589552315,0.15296774193548388,0.03225806451612881,-0.16666666666666666,-0.0014710689767901302
15,1,261400,255,0,91.08,0.52,23.81,0.888,0.5249558679306895,0.0003116307620571348,0.061000000000000054,0.005108701017330074,0.15361290322580645,0.021152829190904138,0.16393442622950818,0.010128671643471207
15,1,261431,255,0,91.63,0.53,23.91,0.919,0.525658711997378,0.00027873879875085094,0.05999999999999994,0.00464564664584752,0.15425806451612903,0.021505376344086374,0.16666666666666696,0.027242018088700477
15,1,261460,255,0,92.29,0.53,24.01,0.948,0.5265903890160115,0.00024597925448387414,0.05999999999999994,0.004099654241397906,0.15490322580645163,0.021505376344085912,0.0,0.034869783153534985
15,1,261491,255,0,92.73,0.53,24.11,0.979,0.5277508989865901,0.00021573254159102718,0.062000000000000055,0.0034795571224359194,0.15554838709677418,0.020811654526534714,0.0,0.02657414925813772
15,1,261522,255,0,93.28,0.53,24.21,1.01,0.5282379862700161,0.00018943473852801418,0.061000000000000054,0.0031054875168526888,0.1561935483870968,0.021152829190904138,-0.16393442622950818,0.013558486379882658
15,1,261552,255,0,93.83,0.52,24.31,1.04,0.528577966655763,0.0001676088551491013,0.062000000000000055,0.002703368631437115,0.15683870967741934,0.020811654526534714,0.0,0.008067152453362246
15,1,261584,255,0,94.27,0.53,24.41,1.072,0.5287381497221245,0.0001500343378690765,0.06299999999999994,0.0023814974264932797,0.15748387096774194,0.020481310803891782,0.158730158730159,0.001712355422718869
15,1,261615,255,0,94.71,0.53,24.51,1.103,0.5286858450473942,0.00013599181572100606,0.06199999999999983,0.002193416382596878,0.15812903225806452,0.02081165452653479,0.0,0.00891077623933624
15,1,261646,255,0,95.15,0.53,24.61,1.134,0.5292906178489634,0.00012452339320092776,0.06099999999999994,0.0020413671016545555,0.1587741935483871,0.010576414595452088,0.0,0.021436342102582526
15,1,261676,255,0,95.48,0.53,24.61,1.164,0.5299934619156518,0.00011466251452988985,0.06000000000000005,0.0019110419088314958,0.1587741935483871,0.010752688172042935,0.0,0.01002506265664152
15,1,261706,255,0,95.82,0.53,24.71,1.194,0.5298921216083619,0.00010560535240488634,0.06000000000000005,0.001760089206748104,0.15941935483870967,0.02043010752688181,0.0,-0.008009153318076308
15,1,261736,255,0,96.04,0.53,24.8,1.224,0.5295129127165672,9.68110939471174e-05,0.06099999999999994,0.001587067113887172,0.16,0.009518773135907106,0.0,-0.0027331336180790172
15,1,261767,255,0,96.26,0.53,24.8,1.255,0.529725400457659,8.80293740452629e-05,0.06099999999999994,0.0014431044925452947,0.16,0.010576414595452088,0.0,0.007502719735902792
15,1,261797,255,0,96.48,0.53,24.9,1.285,0.5299705786204573,7.926277543062454e-05,0.06000000000000005,0.0013210462571770745,0.16064516129032258,0.010752688172042935,0.0,0.008717445788382804
15,1,261827,255,0,96.59,0.53,24.9,1.315,0.530248447204962,7.068313806644611e-05,0.06300000000000017,0.0011219545724832686,0.16064516129032258,0.0,0.0,0.009340120487555191
15,1,261860,255,0,96.81,0.53,24.9,1.348,0.5305590062111732,6.252977215790523e-05,0.06400000000000006,0.0009770276899672683,0.16064516129032258,0.0,0.0,-0.003881987577638437
15,1,261891,255,0,96.81,0.53,24.9,1.379,0.5299999999999931,5.502048706543761e-05,0.05999999999999983,0.0009170081177572961,0.16064516129032258,0.0,0.0,0.0
15,1,261920,255,0,96.92,0.53,24.9,1.408,0.5305590062111732,4.8298776026591387e-05,0.06099999999999994,0.0007917832135506792,0.16064516129032258,0.010576414595452088,0.0,0.004072904999489515
15,1,261952,255,0,96.92,0.53,25.0,1.44,0.530248447204962,4.2423233156707595e-05,0.062000000000000055,0.0006842456960759283,0.16129032258064516,0.010405827263267357,0.0,-0.009490767592193194
15,1,261982,255,0,97.03,0.53,25.0,1.47,0.5299705786204573,3.738632339196713e-05,0.06000000000000005,0.0006231053898661182,0.16129032258064516,0.010752688172043398,0.0,-0.008717445788382804
15,1,262012,255,0,97.03,0.53,25.1,1.5,0.529725400457659,3.314059922058022e-05,0.06000000000000005,0.0005523433203430032,0.16193548387096776,0.0,0.0,-0.007627765064834492
15,1,262042,255,0,97.03,0.53,25.0,1.53,0.5295129127165672,2.9616560167571748e-05,0.06099999999999994,0.0004855173797962586,0.16129032258064516,-0.010576414595452542,0.0,-0.006430902630775122
15,1,262073,255,0,97.03,0.53,25.0,1.561,0.5293331153971818,2.6730237147958748e-05,0.062000000000000055,0.00043113285722514073,0.16129032258064516,0.010405827263267805,0.0,-0.005272648662330548
15,1,262104,255,0,97.03,0.53,25.1,1.592,0.5291860084995027,2.4386637901972818e-05,0.062000000000000055,0.000393332869386658,0.16193548387096776,0.010405827263267805,0.0,0.0047981102827196346
15,1,262135,255,0,97.03,0.53,25.1,1.623,0.5296305982347104,2.248202045677061e-05,0.06199999999999983,0.00036261323317372053,0.16193548387096776,0.0,0.0,0.000843623785973965
15,1,262166,255,0,97.03,0.53,25.1,1.654,0.5292383131742331,2.0902250618203054e-05,0.062000000000000055,0.0003371330744871457,0.16193548387096776,0.0,0.0,-0.011599827057123624
15,1,262197,255,0,97.03,0.53,25.1,1.685,0.5289114089571687,1.9516484541600932e-05,0.06000000000000005,0.0003252747423600152,0.16193548387096776,0.0,-0.16666666666666666,-0.009807126511932968
15,1,262226,255,0,97.03,0.52,25.1,1.714,0.5286498855835171,1.8173075988023867e-05,0.06000000000000005,0.0003028845998003975,0.16193548387096776,0.0,0.0,-0.007627765064836342
15,1,262257,255,0,97.03,0.53,25.1,1.745,0.5284537430532785,1.67084158830626e-05,0.062000000000000055,0.000269490578759074,0.16193548387096776,0.0,0.16129032258064516,0.0037435805502553155
15,1,262288,255,0,97.03,0.53,25.1,1.776,0.5288819875776329,1.497531037583144e-05,0.06099999999999994,0.00024549689140707304,0.16193548387096776,0.0,0.0,0.0008574536841028642
15,1,262318,255,0,97.03,0.53,25.1,1.806,0.5285060477280088,1.2888634357267393e-05,0.06000000000000005,0.00021481057262112303,0.16193548387096776,0.0,0.0,-0.010896807235481282
