MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
18 ,  2 ,  320529 ,  0 ,  240 ,  11.68 ,  0.12 ,  1.98
18 ,  2 ,  320562 ,  255 ,  0 ,  11.57 ,  0.12 ,  1.89
18 ,  2 ,  320595 ,  255 ,  0 ,  12.67 ,  0.12 ,  1.89
18 ,  2 ,  320628 ,  255 ,  0 ,  24.12 ,  0.14 ,  3.08
18 ,  2 ,  320662 ,  255 ,  0 ,  37.56 ,  0.19 ,  5.75
18 ,  2 ,  320695 ,  255 ,  0 ,  48.13 ,  0.25 ,  9.03
18 ,  2 ,  320729 ,  255 ,  0 ,  55.84 ,  0.34 ,  12.01
18 ,  2 ,  320761 ,  255 ,  0 ,  61.46 ,  0.42 ,  14.39
18 ,  2 ,  320797 ,  255 ,  0 ,  65.97 ,  0.46 ,  16.27
18 ,  2 ,  320830 ,  255 ,  0 ,  69.27 ,  0.49 ,  17.46
18 ,  2 ,  320864 ,  255 ,  0 ,  71.92 ,  0.50 ,  18.45
18 ,  2 ,  320897 ,  255 ,  0 ,  74.12 ,  0.51 ,  19.25
18 ,  2 ,  320929 ,  255 ,  0 ,  75.99 ,  0.52 ,  19.84
18 ,  2 ,  320962 ,  255 ,  0 ,  77.64 ,  0.52 ,  20.34
18 ,  2 ,  320996 ,  255 ,  0 ,  79.08 ,  0.52 ,  20.84
18 ,  2 ,  321029 ,  255 ,  0 ,  80.40 ,  0.52 ,  21.23
18 ,  2 ,  321061 ,  255 ,  0 ,  81.72 ,  0.52 ,  21.53
18 ,  2 ,  321097 ,  255 ,  0 ,  82.82 ,  0.52 ,  21.83
18 ,  2 ,  321130 ,  255 ,  0 ,  83.81 ,  0.52 ,  22.13
18 ,  2 ,  321164 ,  255 ,  0 ,  84.91 ,  0.52 ,  22.42
18 ,  2 ,  321197 ,  255 ,  0 ,  85.79 ,  0.52 ,  22.72
18 ,  2 ,  321229 ,  255 ,  0 ,  86.78 ,  0.52 ,  22.92
