MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
7 ,  4 ,  127249 ,  0 ,  255 ,  8.70 ,  0.05 ,  1.79
7 ,  4 ,  127275 ,  220 ,  0 ,  8.26 ,  0.05 ,  1.69
7 ,  4 ,  127299 ,  220 ,  0 ,  8.26 ,  0.05 ,  1.69
7 ,  4 ,  127324 ,  220 ,  0 ,  11.57 ,  0.05 ,  1.69
7 ,  4 ,  127348 ,  220 ,  0 ,  17.51 ,  0.05 ,  2.08
7 ,  4 ,  127373 ,  220 ,  0 ,  23.68 ,  0.06 ,  2.98
7 ,  4 ,  127398 ,  220 ,  0 ,  29.30 ,  0.08 ,  3.87
7 ,  4 ,  127423 ,  220 ,  0 ,  34.14 ,  0.10 ,  4.86
7 ,  4 ,  127450 ,  220 ,  0 ,  38.11 ,  0.11 ,  5.85
7 ,  4 ,  127474 ,  220 ,  0 ,  41.52 ,  0.13 ,  6.85
7 ,  4 ,  127499 ,  220 ,  0 ,  44.06 ,  0.15 ,  7.54
7 ,  4 ,  127523 ,  220 ,  0 ,  46.04 ,  0.16 ,  8.24
7 ,  4 ,  127548 ,  220 ,  0 ,  47.80 ,  0.18 ,  8.83
7 ,  4 ,  127572 ,  220 ,  0 ,  49.34 ,  0.19 ,  9.33
7 ,  4 ,  127597 ,  220 ,  0 ,  50.66 ,  0.20 ,  9.82
7 ,  4 ,  127623 ,  220 ,  0 ,  51.76 ,  0.22 ,  10.22
7 ,  4 ,  127647 ,  220 ,  0 ,  52.87 ,  0.22 ,  10.62
7 ,  4 ,  127672 ,  220 ,  0 ,  53.86 ,  0.23 ,  11.01
7 ,  4 ,  127698 ,  220 ,  0 ,  54.85 ,  0.24 ,  11.31
7 ,  4 ,  127723 ,  220 ,  0 ,  55.73 ,  0.25 ,  11.61
7 ,  4 ,  127748 ,  220 ,  0 ,  56.50 ,  0.26 ,  11.91
7 ,  4 ,  127772 ,  220 ,  0 ,  57.38 ,  0.26 ,  12.20
7 ,  4 ,  127797 ,  220 ,  0 ,  58.04 ,  0.27 ,  12.50
7 ,  4 ,  127821 ,  220 ,  0 ,  58.70 ,  0.28 ,  12.70
7 ,  4 ,  127846 ,  220 ,  0 ,  59.25 ,  0.29 ,  13.00
7 ,  4 ,  127870 ,  220 ,  0 ,  59.91 ,  0.30 ,  13.20
7 ,  4 ,  127895 ,  220 ,  0 ,  60.46 ,  0.31 ,  13.39
7 ,  4 ,  127923 ,  220 ,  0 ,  61.01 ,  0.31 ,  13.59
7 ,  4 ,  127947 ,  220 ,  0 ,  61.57 ,  0.32 ,  13.79
7 ,  4 ,  127972 ,  220 ,  0 ,  62.12 ,  0.32 ,  13.99
7 ,  4 ,  127996 ,  220 ,  0 ,  62.56 ,  0.33 ,  14.09
7 ,  4 ,  128021 ,  220 ,  0 ,  63.11 ,  0.33 ,  14.29
7 ,  4 ,  128046 ,  220 ,  0 ,  63.55 ,  0.34 ,  14.49
7 ,  4 ,  128070 ,  220 ,  0 ,  63.88 ,  0.34 ,  14.59
7 ,  4 ,  128095 ,  220 ,  0 ,  64.32 ,  0.35 ,  14.68
7 ,  4 ,  128119 ,  220 ,  0 ,  64.65 ,  0.35 ,  14.88
7 ,  4 ,  128147 ,  220 ,  0 ,  64.98 ,  0.36 ,  14.98
7 ,  4 ,  128172 ,  220 ,  0 ,  65.31 ,  0.36 ,  15.08
7 ,  4 ,  128196 ,  220 ,  0 ,  65.75 ,  0.36 ,  15.18
7 ,  4 ,  128221 ,  220 ,  0 ,  65.97 ,  0.37 ,  15.28
7 ,  4 ,  128245 ,  220 ,  0 ,  66.30 ,  0.37 ,  15.38
7 ,  4 ,  128270 ,  220 ,  0 ,  66.63 ,  0.37 ,  15.48
7 ,  4 ,  128295 ,  220 ,  0 ,  66.85 ,  0.37 ,  15.58
7 ,  4 ,  128323 ,  220 ,  0 ,  67.07 ,  0.38 ,  15.68
7 ,  4 ,  128348 ,  220 ,  0 ,  67.29 ,  0.39 ,  15.78
7 ,  4 ,  128374 ,  220 ,  0 ,  67.51 ,  0.38 ,  15.88
7 ,  4 ,  128399 ,  220 ,  0 ,  67.62 ,  0.39 ,  15.88
7 ,  4 ,  128424 ,  220 ,  0 ,  67.84 ,  0.39 ,  15.97
7 ,  4 ,  128449 ,  220 ,  0 ,  68.06 ,  0.39 ,  16.07
7 ,  4 ,  128474 ,  220 ,  0 ,  68.17 ,  0.40 ,  16.07
7 ,  4 ,  128498 ,  220 ,  0 ,  68.39 ,  0.40 ,  16.17
7 ,  4 ,  128523 ,  220 ,  0 ,  68.50 ,  0.40 ,  16.17
7 ,  4 ,  128547 ,  220 ,  0 ,  68.61 ,  0.40 ,  16.27
7 ,  4 ,  128572 ,  220 ,  0 ,  68.83 ,  0.40 ,  16.27
7 ,  4 ,  128599 ,  220 ,  0 ,  68.94 ,  0.40 ,  16.37
7 ,  4 ,  128623 ,  220 ,  0 ,  69.16 ,  0.41 ,  16.37
7 ,  4 ,  128648 ,  220 ,  0 ,  69.16 ,  0.40 ,  16.47
7 ,  4 ,  128672 ,  220 ,  0 ,  69.27 ,  0.41 ,  16.47
7 ,  4 ,  128697 ,  220 ,  0 ,  69.38 ,  0.41 ,  16.47
7 ,  4 ,  128721 ,  220 ,  0 ,  69.49 ,  0.41 ,  16.57
7 ,  4 ,  128747 ,  220 ,  0 ,  69.60 ,  0.41 ,  16.57
7 ,  4 ,  128772 ,  220 ,  0 ,  69.71 ,  0.42 ,  16.67
7 ,  4 ,  128796 ,  220 ,  0 ,  69.83 ,  0.41 ,  16.67
7 ,  4 ,  128823 ,  220 ,  0 ,  69.94 ,  0.42 ,  16.67
7 ,  4 ,  128847 ,  220 ,  0 ,  70.05 ,  0.42 ,  16.77
7 ,  4 ,  128872 ,  220 ,  0 ,  70.05 ,  0.42 ,  16.77
7 ,  4 ,  128897 ,  220 ,  0 ,  70.16 ,  0.42 ,  16.77
7 ,  4 ,  128921 ,  220 ,  0 ,  70.16 ,  0.42 ,  16.77
7 ,  4 ,  128946 ,  220 ,  0 ,  70.38 ,  0.42 ,  16.87
7 ,  4 ,  128970 ,  220 ,  0 ,  70.38 ,  0.42 ,  16.87
7 ,  4 ,  128995 ,  220 ,  0 ,  70.49 ,  0.42 ,  16.87
7 ,  4 ,  129019 ,  220 ,  0 ,  70.49 ,  0.42 ,  16.87
7 ,  4 ,  129044 ,  220 ,  0 ,  70.60 ,  0.42 ,  16.97
7 ,  4 ,  129072 ,  220 ,  0 ,  70.60 ,  0.42 ,  16.97
7 ,  4 ,  129096 ,  220 ,  0 ,  70.71 ,  0.42 ,  16.97
7 ,  4 ,  129121 ,  220 ,  0 ,  70.71 ,  0.42 ,  16.97
7 ,  4 ,  129145 ,  220 ,  0 ,  70.82 ,  0.43 ,  16.97
7 ,  4 ,  129170 ,  220 ,  0 ,  70.82 ,  0.42 ,  16.97
7 ,  4 ,  129195 ,  220 ,  0 ,  70.93 ,  0.43 ,  17.07
7 ,  4 ,  129219 ,  220 ,  0 ,  70.93 ,  0.43 ,  17.07
7 ,  4 ,  129244 ,  220 ,  0 ,  71.04 ,  0.43 ,  17.07
7 ,  4 ,  129268 ,  220 ,  0 ,  71.04 ,  0.43 ,  17.07
7 ,  4 ,  129295 ,  220 ,  0 ,  71.04 ,  0.43 ,  17.07
7 ,  4 ,  129320 ,  220 ,  0 ,  71.15 ,  0.43 ,  17.16
7 ,  4 ,  129345 ,  220 ,  0 ,  71.15 ,  0.43 ,  17.16
7 ,  4 ,  129370 ,  220 ,  0 ,  71.15 ,  0.43 ,  17.16
7 ,  4 ,  129394 ,  220 ,  0 ,  71.15 ,  0.43 ,  17.16
7 ,  4 ,  129419 ,  220 ,  0 ,  71.26 ,  0.43 ,  17.16
7 ,  4 ,  129443 ,  220 ,  0 ,  71.26 ,  0.43 ,  17.16
7 ,  4 ,  129468 ,  220 ,  0 ,  71.37 ,  0.43 ,  17.26
7 ,  4 ,  129492 ,  220 ,  0 ,  71.37 ,  0.43 ,  17.26
7 ,  4 ,  129519 ,  220 ,  0 ,  71.37 ,  0.43 ,  17.26
7 ,  4 ,  129544 ,  220 ,  0 ,  71.37 ,  0.43 ,  17.26
7 ,  4 ,  129568 ,  220 ,  0 ,  71.37 ,  0.43 ,  17.26
7 ,  4 ,  129593 ,  220 ,  0 ,  71.48 ,  0.43 ,  17.26
7 ,  4 ,  129617 ,  220 ,  0 ,  71.48 ,  0.43 ,  17.26
7 ,  4 ,  129643 ,  220 ,  0 ,  71.48 ,  0.43 ,  17.26
7 ,  4 ,  129668 ,  220 ,  0 ,  71.48 ,  0.43 ,  17.36
7 ,  4 ,  129692 ,  220 ,  0 ,  71.48 ,  0.43 ,  17.36
7 ,  4 ,  129717 ,  220 ,  0 ,  71.59 ,  0.43 ,  17.36
7 ,  4 ,  129743 ,  220 ,  0 ,  71.59 ,  0.43 ,  17.26
7 ,  4 ,  129768 ,  220 ,  0 ,  71.59 ,  0.43 ,  17.36
7 ,  4 ,  129793 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129817 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129842 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129866 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129891 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129915 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129940 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129968 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.36
7 ,  4 ,  129992 ,  220 ,  0 ,  71.81 ,  0.44 ,  17.46
7 ,  4 ,  130017 ,  220 ,  0 ,  71.81 ,  0.43 ,  17.46
7 ,  4 ,  130041 ,  220 ,  0 ,  71.70 ,  0.43 ,  17.46
7 ,  4 ,  130066 ,  220 ,  0 ,  71.81 ,  0.43 ,  17.46
7 ,  4 ,  130091 ,  220 ,  0 ,  71.81 ,  0.44 ,  17.46
7 ,  4 ,  130115 ,  220 ,  0 ,  71.81 ,  0.44 ,  17.36
7 ,  4 ,  130140 ,  220 ,  0 ,  71.81 ,  0.43 ,  17.46
7 ,  4 ,  130164 ,  220 ,  0 ,  71.92 ,  0.43 ,  17.46
7 ,  4 ,  130191 ,  220 ,  0 ,  71.81 ,  0.43 ,  17.46
7 ,  4 ,  130216 ,  0 ,  255 ,  71.92 ,  0.43 ,  17.46
7 ,  4 ,  130241 ,  0 ,  255 ,  71.70 ,  0.44 ,  17.46
7 ,  4 ,  130266 ,  0 ,  255 ,  70.16 ,  0.43 ,  17.46
7 ,  4 ,  130290 ,  0 ,  255 ,  63.99 ,  0.40 ,  16.57
7 ,  4 ,  130315 ,  0 ,  255 ,  58.70 ,  0.36 ,  15.38
7 ,  4 ,  130339 ,  0 ,  255 ,  53.64 ,  0.31 ,  14.09
7 ,  4 ,  130364 ,  0 ,  255 ,  49.23 ,  0.26 ,  12.80
7 ,  4 ,  130388 ,  0 ,  255 ,  45.49 ,  0.22 ,  11.51
7 ,  4 ,  130415 ,  0 ,  255 ,  42.07 ,  0.18 ,  10.42
7 ,  4 ,  130440 ,  0 ,  255 ,  38.66 ,  0.15 ,  9.23
7 ,  4 ,  130464 ,  0 ,  255 ,  35.91 ,  0.13 ,  8.24
7 ,  4 ,  130489 ,  0 ,  255 ,  33.37 ,  0.12 ,  7.54
7 ,  4 ,  130513 ,  0 ,  255 ,  30.95 ,  0.10 ,  7.04
7 ,  4 ,  130538 ,  0 ,  255 ,  28.86 ,  0.09 ,  6.35
7 ,  4 ,  130564 ,  0 ,  255 ,  26.88 ,  0.08 ,  5.85
7 ,  4 ,  130588 ,  0 ,  255 ,  25.11 ,  0.08 ,  5.36
7 ,  4 ,  130613 ,  0 ,  255 ,  23.46 ,  0.08 ,  4.86
7 ,  4 ,  130637 ,  0 ,  255 ,  21.92 ,  0.07 ,  4.46
7 ,  4 ,  130664 ,  0 ,  255 ,  20.49 ,  0.07 ,  4.17
7 ,  4 ,  130689 ,  0 ,  255 ,  19.17 ,  0.07 ,  3.87
7 ,  4 ,  130713 ,  0 ,  255 ,  17.96 ,  0.06 ,  3.57
7 ,  4 ,  130738 ,  0 ,  255 ,  16.85 ,  0.06 ,  3.37
7 ,  4 ,  130762 ,  0 ,  255 ,  15.86 ,  0.06 ,  3.18
7 ,  4 ,  130787 ,  0 ,  255 ,  14.98 ,  0.06 ,  2.98
7 ,  4 ,  130811 ,  0 ,  255 ,  14.10 ,  0.06 ,  2.78
7 ,  4 ,  130836 ,  0 ,  255 ,  13.22 ,  0.06 ,  2.58
7 ,  4 ,  130861 ,  0 ,  255 ,  12.67 ,  0.05 ,  2.48
7 ,  4 ,  130887 ,  0 ,  255 ,  11.90 ,  0.06 ,  2.38
7 ,  4 ,  130912 ,  0 ,  255 ,  11.24 ,  0.05 ,  2.18
7 ,  4 ,  130936 ,  0 ,  255 ,  10.69 ,  0.05 ,  2.08
7 ,  4 ,  130961 ,  0 ,  255 ,  10.14 ,  0.05 ,  1.98
