=====Start_data=====
Date: 23/01/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 180.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
299, 175.92, 173.32
300, 174.06, 171.34
301, 172.05, 169.34
302, 170.08, 167.44
303, 168.26, 165.71
304, 166.63, 164.19
305, 165.19, 162.90
306, 163.97, 161.79
307, 162.89, 160.84
308, 161.94, 160.10
309, 161.19, 159.59
310, 160.67, 159.30
311, 160.39, 159.38
312, 160.55, 159.81
313, 161.16, 160.65
314, 162.33, 161.79
315, 163.91, 163.14
316, 165.76, 164.58
317, 167.84, 166.03
318, 170.01, 167.44
319, 172.17, 168.77
320, 174.19, 169.98
321, 175.99, 171.13
322, 177.54, 172.20
323, 178.82, 173.29
324, 179.80, 174.37
325, 180.47, 175.35
326, 180.78, 176.17
327, 180.77, 176.78
328, 180.49, 176.96
329, 179.89, 176.68
330, 179.01, 175.97
331, 177.80, 175.00
332, 176.35, 173.88
333, 174.76, 172.58
334, 172.97, 171.12
335, 171.04, 169.56
336, 169.12, 168.01
337, 167.36, 166.55
338, 165.84, 165.15
339, 164.58, 163.82
340, 163.56, 162.50
341, 162.75, 161.22
342, 162.09, 159.98
343, 161.57, 159.01
344, 161.27, 158.36
345, 161.18, 158.20
346, 161.50, 158.48
347, 162.19, 159.13
348, 163.22, 160.20
349, 164.66, 161.59
350, 166.45, 163.28
351, 168.43, 165.12
352, 170.43, 167.01
353, 172.28, 168.86
354, 174.01, 170.59
355, 175.58, 172.15
356, 176.90, 173.50
357, 177.92, 174.69
358, 178.67, 175.72
359, 179.21, 176.62
360, 179.57, 177.22
361, 179.71, 177.49
362, 179.64, 177.31
363, 179.20, 176.75
364, 178.43, 175.90
365, 177.38, 174.82
366, 176.04, 173.62
367, 174.49, 172.24
368, 172.78, 170.73
369, 171.02, 169.16
370, 169.31, 167.52
371, 167.67, 165.85
372, 166.14, 164.19
373, 164.72, 162.60
374, 163.47, 161.13
375, 162.40, 159.99
376, 161.52, 159.21
377, 160.81, 158.90
378, 160.38, 158.97
379, 160.23, 159.44
380, 160.35, 160.23
381, 160.86, 161.26
382, 161.73, 162.52
383, 163.14, 163.95
384, 164.98, 165.57
385, 167.14, 167.28
386, 169.42, 169.00
387, 171.65, 170.52
388, 173.70, 171.77
389, 175.50, 172.80
390, 177.02, 173.65
391, 178.25, 174.37
392, 179.22, 175.01
393, 180.01, 175.60
394, 180.67, 175.98
395, 180.98, 176.11
396, 180.92, 175.98
397, 180.47, 175.63
398, 179.61, 175.11
399, 178.39, 174.31
400, 176.83, 173.28
401, 175.05, 172.06
402, 173.17, 170.67
403, 171.32, 169.17
404, 169.60, 167.61
405, 167.93, 166.07
406, 166.33, 164.64
407, 164.80, 163.37
408, 163.52, 162.31
409, 162.55, 161.38
410, 161.85, 160.58
411, 161.34, 160.01
412, 160.97, 159.71
413, 160.86, 159.67
414, 161.01, 159.98
415, 161.66, 160.60
416, 162.75, 161.65
417, 164.20, 163.01
418, 165.98, 164.61
419, 167.98, 166.37
420, 170.06, 168.18
421, 172.08, 169.89
422, 173.99, 171.41
423, 175.75, 172.66
424, 177.34, 173.69
425, 178.73, 174.52
426, 179.91, 175.27
427, 180.78, 175.94
428, 181.34, 176.42
429, 181.62, 176.66
430, 181.49, 176.63
431, 181.00, 176.33
432, 180.04, 175.82
433, 178.73, 175.00
434, 177.11, 173.91
435, 175.32, 172.62
436, 173.39, 171.25
437, 171.42, 169.72
438, 169.48, 168.06
439, 167.67, 166.31
440, 166.04, 164.63
441, 164.66, 163.13
442, 163.54, 161.83
443, 162.68, 160.73
444, 162.05, 159.81
445, 161.61, 159.26
446, 161.60, 159.08
447, 162.03, 159.36
448, 162.88, 159.97
449, 164.10, 160.83
450, 165.57, 162.11
451, 167.24, 163.76
452, 168.96, 165.63
453, 170.71, 167.49
454, 172.41, 169.30
455, 174.02, 171.04
456, 175.51, 172.68
457, 176.85, 174.09
458, 178.06, 175.22
459, 179.13, 176.16
460, 180.06, 176.97
461, 180.75, 177.70
462, 181.18, 178.23
463, 181.32, 178.53
464, 181.20, 178.42
465, 180.89, 177.94
466, 180.18, 177.12
467, 179.09, 175.98
468, 177.64, 174.60
469, 175.98, 173.02
470, 174.26, 171.35
471, 172.47, 169.68
472, 170.66, 168.02
473, 168.97, 166.41
474, 167.49, 164.86
475, 166.28, 163.42
476, 165.25, 162.13
477, 164.34, 160.99
478, 163.59, 160.04
479, 163.01, 159.45
480, 162.62, 159.24
481, 162.50, 159.51
482, 162.63, 160.15
483, 163.31, 161.07
484, 164.47, 162.28
485, 166.07, 163.68
486, 167.88, 165.29
487, 169.75, 167.01
488, 171.62, 168.75
489, 173.42, 170.35
490, 175.16, 171.75
491, 176.81, 172.96
492, 178.32, 174.00
493, 179.64, 174.89
494, 180.72, 175.70
495, 181.52, 176.46
496, 182.04, 177.05
497, 182.30, 177.42
498, 182.16, 177.55
499, 181.65, 177.34
500, 180.63, 176.83
501, 179.25, 175.98
502, 177.61, 174.88
503, 175.87, 173.64
504, 174.16, 172.26
505, 172.32, 170.79
506, 170.36, 169.24
507, 168.30, 167.69
508, 166.41, 166.14
509, 164.80, 164.64
510, 163.58, 163.23
511, 162.74, 161.89
512, 162.24, 160.62
513, 161.92, 159.72
514, 161.68, 159.28
515, 161.69, 159.33
516, 161.98, 159.91
517, 162.79, 160.92
518, 164.05, 162.28
519, 165.68, 163.80
520, 167.59, 165.36
521, 169.67, 166.94
522, 171.78, 168.49
523, 173.78, 170.03
524, 175.59, 171.51
525, 177.20, 172.90
526, 178.59, 174.11
527, 179.74, 175.13
528, 180.65, 176.03
529, 181.32, 176.83
530, 181.77, 177.37
531, 182.01, 177.61
532, 181.84, 177.53
533, 181.27, 177.16
534, 180.34, 176.55
535, 179.19, 175.64
536, 177.96, 174.50
537, 176.52, 173.20
538, 174.91, 171.68
539, 173.15, 170.02
540, 171.46, 168.33
541, 169.92, 166.72
542, 168.42, 165.28
543, 166.95, 164.02
544, 165.48, 162.94
545, 164.26, 161.97
546, 163.39, 161.10
547, 162.80, 160.33
548, 162.40, 159.90
549, 162.37, 159.87
550, 162.75, 160.41
551, 163.52, 161.42
552, 164.56, 162.80
553, 165.75, 164.47
554, 167.23, 166.32
555, 168.97, 168.34
556, 170.91, 170.43
557, 172.82, 172.30
558, 174.59, 173.81
559, 176.19, 174.88
560, 177.61, 175.64
561, 178.87, 176.16
562, 180.01, 176.62
563, 181.03, 177.08
564, 181.82, 177.55
565, 182.35, 177.85
566, 182.60, 177.94
567, 182.41, 177.71
568, 181.80, 177.23
569, 180.71, 176.56
570, 179.30, 175.53
571, 177.70, 174.16
572, 175.89, 172.52
573, 173.97, 170.80
574, 171.98, 169.13
575, 170.07, 167.54
576, 168.30, 166.10
577, 166.70, 164.76
578, 165.29, 163.54
579, 164.13, 162.44
580, 163.24, 161.49
581, 162.59, 160.69
582, 162.12, 160.17
583, 161.79, 159.94
584, 161.82, 160.16
585, 162.22, 160.76
586, 163.19, 161.68
587, 164.61, 162.92
588, 166.38, 164.41
589, 168.27, 166.02
590, 170.13, 167.61
591, 171.85, 169.06
592, 173.38, 170.50
593, 174.69, 171.94
594, 175.82, 173.24
595, 176.77, 174.32
596, 177.65, 175.11
597, 178.48, 175.71
598, 179.27, 176.17
599, 179.76, 176.46
600, 179.88, 176.57
601, 179.50, 176.51
602, 178.73, 176.15
603, 177.66, 175.50
604, 176.24, 174.51
605, 174.53, 173.30
606, 172.67, 171.95
607, 170.83, 170.47
608, 169.13, 168.93
609, 167.66, 167.34
610, 166.44, 165.80
611, 165.42, 164.36
612, 164.55, 163.06
613, 163.72, 161.93
614, 162.92, 161.06
615, 162.13, 160.47
616, 161.70, 160.34
617, 161.70, 160.67
618, 162.29, 161.39
619, 163.34, 162.49
620, 164.74, 163.87
621, 166.46, 165.42
622, 168.38, 167.03
623, 170.39, 168.58
624, 172.34, 170.01
625, 174.13, 171.28
626, 175.76, 172.44
627, 177.24, 173.52
628, 178.58, 174.51
629, 179.78, 175.45
630, 180.82, 176.32
631, 181.67, 177.02
632, 182.32, 177.51
633, 182.55, 177.72
634, 182.34, 177.70
635, 181.71, 177.48
636, 180.68, 176.93
637, 179.35, 176.07
638, 177.70, 174.92
639, 175.88, 173.65
640, 173.99, 172.34
641, 172.09, 171.04
642, 170.26, 169.77
643, 168.60, 168.50
644, 167.18, 167.24
645, 165.97, 166.03
646, 164.95, 164.88
647, 164.09, 163.83
648, 163.37, 163.03
649, 162.81, 162.50
650, 162.62, 162.26
651, 162.82, 162.32
652, 163.40, 162.63
653, 164.38, 163.24
654, 165.66, 164.08
655, 167.33, 165.09
656, 169.28, 166.25
657, 171.41, 167.49
658, 173.40, 168.81
659, 175.12, 170.15
660, 176.63, 171.38
661, 177.98, 172.42
662, 179.23, 173.23
663, 180.21, 173.92
664, 180.91, 174.53
665, 181.29, 175.03
666, 181.45, 175.41
667, 181.43, 175.66
668, 181.14, 175.52
669, 180.60, 175.00
670, 179.72, 174.21
671, 178.58, 173.32
672, 177.27, 172.47
673, 175.75, 171.53
674, 174.09, 170.49
675, 172.41, 169.34
676, 170.83, 168.15
677, 169.45, 166.99
678, 168.14, 165.96
679, 166.90, 165.11
680, 165.75, 164.29
681, 164.73, 163.47
682, 163.85, 162.59
683, 163.09, 161.92
684, 162.45, 161.52
685, 162.22, 161.56
686, 162.45, 161.98
687, 163.32, 162.80
688, 164.68, 163.92
689, 166.40, 165.25
690, 168.41, 166.70
691, 170.56, 168.19
692, 172.74, 169.65
693, 174.80, 171.01
694, 176.66, 172.23
695, 178.21, 173.37
696, 179.43, 174.43
697, 180.45, 175.33
698, 181.34, 176.04
699, 182.14, 176.54
700, 182.66, 176.88
701, 182.86, 177.12
702, 182.59, 177.09
703, 181.92, 176.79
704, 180.94, 176.21
705, 179.67, 175.37
706, 178.21, 174.33
707, 176.53, 173.10
708, 174.75, 171.78
709, 172.95, 170.44
710, 171.11, 169.08
711, 169.28, 167.73
712, 167.55, 166.43
713, 166.02, 165.22
714, 164.71, 163.99
715, 163.61, 162.73
716, 162.69, 161.43
717, 162.05, 160.47
718, 161.68, 159.95
719, 161.78, 160.07
720, 162.30, 160.70
721, 163.20, 161.76
722, 164.44, 163.12
723, 165.91, 164.67
724, 167.64, 166.28
725, 169.53, 167.84
726, 171.48, 169.26
727, 173.41, 170.56
728, 175.23, 171.74
729, 176.95, 172.79
730, 178.54, 173.70
731, 179.99, 174.46
732, 181.26, 175.18
733, 182.33, 175.89
734, 182.97, 176.37
735, 183.15, 176.54
736, 182.88, 176.36
737, 182.27, 175.92
738, 181.45, 175.31
739, 180.24, 174.46
740, 178.67, 173.43
741, 176.81, 172.18
742, 174.93, 170.80
743, 173.19, 169.36
744, 171.56, 167.96
745, 170.03, 166.66
746, 168.54, 165.44
747, 167.12, 164.33
748, 165.79, 163.31
749, 164.64, 162.37
750, 163.68, 161.51
751, 163.08, 160.95
752, 162.83, 160.77
753, 162.92, 160.97
754, 163.33, 161.57
755, 163.99, 162.48
756, 164.99, 163.76
757, 166.25, 165.30
758, 167.70, 167.00
759, 169.29, 168.76
760, 170.94, 170.47
761, 172.62, 172.04
762, 174.26, 173.42
763, 175.78, 174.61
764, 177.14, 175.61
765, 178.32, 176.44
766, 179.34, 177.07
767, 180.21, 177.53
768, 180.94, 177.72
769, 181.32, 177.65
770, 181.33, 177.35
771, 180.97, 176.91
772, 180.38, 176.39
773, 179.66, 175.71
774, 178.57, 174.89
775, 177.15, 173.95
776, 175.37, 172.86
777, 173.44, 171.68
778, 171.48, 170.34
779, 169.60, 168.90
780, 167.89, 167.41
781, 166.38, 166.00
782, 165.09, 164.73
783, 164.03, 163.67
784, 163.19, 162.82
785, 162.54, 162.18
786, 162.21, 161.89
787, 162.20, 161.93
788, 162.62, 162.38
789, 163.36, 163.17
790, 164.36, 164.21
791, 165.73, 165.40
792, 167.40, 166.64
793, 169.32, 168.01
794, 171.30, 169.48
795, 173.23, 170.99
796, 175.02, 172.43
797, 176.61, 173.75
798, 177.94, 174.87
799, 179.01, 175.78
800, 179.83, 176.51
801, 180.42, 177.09
802, 180.83, 177.54
803, 180.93, 177.75
804, 180.73, 177.71
805, 180.26, 177.30
806, 179.45, 176.58
807, 178.35, 175.61
808, 176.92, 174.43
809, 175.29, 173.09
810, 173.57, 171.59
811, 171.87, 170.01
812, 170.28, 168.42
813, 168.88, 166.94
814, 167.70, 165.62
815, 166.73, 164.48
816, 165.94, 163.50
817, 165.30, 162.61
818, 164.77, 161.77
819, 164.34, 160.99
820, 164.07, 160.54
821, 163.97, 160.50
822, 164.04, 160.97
823, 164.50, 161.84
824, 165.35, 162.99
825, 166.62, 164.39
826, 168.14, 165.93
827, 169.79, 167.50
828, 171.51, 168.97
829, 173.20, 170.28
830, 174.89, 171.41
831, 176.50, 172.39
832, 178.02, 173.24
833, 179.38, 173.97
834, 180.55, 174.59
835, 181.36, 175.21
836, 181.77, 175.84
837, 181.80, 176.32
838, 181.55, 176.57
839, 181.12, 176.56
840, 180.35, 176.23
841, 179.26, 175.62
842, 177.88, 174.76
843, 176.37, 173.76
844, 174.86, 172.48
845, 173.36, 170.97
846, 171.92, 169.27
847, 170.41, 167.56
848, 168.87, 165.94
849, 167.31, 164.47
850, 165.87, 163.15
851, 164.64, 162.01
852, 163.58, 161.07
853, 162.67, 160.35
854, 161.88, 160.06
855, 161.55, 160.22
856, 161.72, 160.79
857, 162.53, 161.72
858, 163.81, 162.88
859, 165.39, 164.31
860, 167.29, 165.92
861, 169.41, 167.65
862, 171.56, 169.33
863, 173.57, 170.88
864, 175.34, 172.26
865, 176.84, 173.47
866, 178.07, 174.51
867, 179.14, 175.48
868, 180.08, 176.40
869, 180.93, 177.21
870, 181.60, 177.86
871, 182.09, 178.16
872, 182.16, 178.12
873, 181.79, 177.77
874, 181.03, 177.11
875, 179.88, 176.21
876, 178.44, 175.06
877, 176.77, 173.76
878, 175.01, 172.38
879, 173.28, 170.94
880, 171.52, 169.49
881, 169.79, 168.13
882, 168.19, 166.92
883, 166.83, 165.93
884, 165.80, 165.02
885, 165.09, 164.16
886, 164.68, 163.45
887, 164.44, 162.93
888, 164.29, 162.62
889, 164.47, 162.58
890, 164.99, 162.79
891, 165.87, 163.35
892, 167.14, 164.19
893, 168.69, 165.33
894, 170.54, 166.66
895, 172.56, 168.09
896, 174.62, 169.57
897, 176.57, 171.03
898, 178.34, 172.43
899, 179.79, 173.70
900, 180.92, 174.83
901, 181.74, 175.68
902, 182.32, 176.24
903, 182.72, 176.56
904, 182.87, 176.74
905, 182.77, 176.82
906, 182.44, 176.70
907, 181.76, 176.37
908, 180.76, 175.83
909, 179.40, 175.16
910, 177.81, 174.41
911, 176.09, 173.57
912, 174.36, 172.67
913, 172.68, 171.63
914, 171.10, 170.49
915, 169.64, 169.29
916, 168.37, 168.06
917, 167.31, 166.85
918, 166.47, 165.56
919, 165.77, 164.20
920, 165.18, 163.03
921, 164.84, 162.15
922, 164.79, 161.64
923, 165.03, 161.62
924, 165.47, 162.05
925, 166.02, 162.94
926, 166.96, 164.13
927, 168.27, 165.49
928, 169.95, 166.89
929, 171.77, 168.26
930, 173.57, 169.60
931, 175.31, 170.90
932, 176.94, 172.14
933, 178.44, 173.26
934, 179.77, 174.25
935, 180.90, 175.20
936, 181.84, 176.12
937, 182.59, 177.02
938, 183.17, 177.76
939, 183.39, 178.30
940, 183.24, 178.44
941, 182.58, 178.22
942, 181.52, 177.68
943, 180.16, 176.90
944, 178.61, 175.95
945, 176.98, 174.81
946, 175.28, 173.54
947, 173.59, 172.13
948, 171.92, 170.69
949, 170.32, 169.27
950, 168.81, 167.80
951, 167.46, 166.32
952, 166.29, 164.91
953, 165.28, 163.68
954, 164.41, 162.67
955, 163.68, 162.01
956, 163.27, 161.69
957, 163.19, 161.91
958, 163.59, 162.61
959, 164.38, 163.70
960, 165.48, 165.10
961, 166.89, 166.68
962, 168.51, 168.39
963, 170.33, 170.12
964, 172.23, 171.82
965, 174.10, 173.31
966, 175.84, 174.54
967, 177.36, 175.45
968, 178.67, 176.08
969, 179.78, 176.46
970, 180.70, 176.76
971, 181.47, 177.03
972, 182.10, 177.14
973, 182.42, 177.04
974, 182.39, 176.70
975, 182.01, 176.21
976, 181.13, 175.64
977, 179.82, 174.97
978, 178.22, 174.21
979, 176.56, 173.28
980, 174.99, 172.19
981, 173.47, 170.99
982, 172.03, 169.67
983, 170.57, 168.28
984, 169.15, 166.92
985, 167.78, 165.67
986, 166.51, 164.60
987, 165.39, 163.66
988, 164.46, 162.83
989, 163.73, 162.34
990, 163.34, 162.23
991, 163.29, 162.52
992, 163.55, 163.12
993, 164.24, 163.93
994, 165.28, 165.04
995, 166.81, 166.38
996, 168.69, 167.88
997, 170.81, 169.48
998, 172.94, 171.08
999, 174.96, 172.62
1000, 176.84, 173.97
1001, 178.55, 175.06
1002, 179.98, 175.87
1003, 181.11, 176.42
1004, 181.91, 176.75
1005, 182.44, 176.91
1006, 182.75, 176.96
1007, 182.75, 176.94
1008, 182.44, 176.77
1009, 181.71, 176.45
1010, 180.66, 175.96
1011, 179.35, 175.37
1012, 177.87, 174.72
1013, 176.33, 173.91
1014, 174.67, 172.94
1015, 172.95, 171.84
1016, 171.26, 170.70
1017, 169.70, 169.60
1018, 168.31, 168.50
1019, 167.05, 167.42
1020, 165.88, 166.43
1021, 164.83, 165.58
1022, 163.93, 164.95
1023, 163.21, 164.54
1024, 162.76, 164.33
1025, 162.60, 164.49
1026, 162.97, 165.00
1027, 163.83, 165.92
1028, 165.13, 167.11
1029, 166.73, 168.48
1030, 168.48, 169.95
1031, 170.33, 171.43
1032, 172.19, 172.90
1033, 173.98, 174.30
1034, 175.75, 175.59
1035, 177.47, 176.64
1036, 179.00, 177.44
1037, 180.26, 177.98
1038, 181.20, 178.30
1039, 181.93, 178.46
1040, 182.50, 178.38
1041, 182.81, 178.10
1042, 182.84, 177.65
1043, 182.60, 177.13
1044, 181.97, 176.60
1045, 181.00, 175.95
1046, 179.67, 175.19
1047, 178.13, 174.31
1048, 176.50, 173.36
1049, 174.83, 172.22
1050, 173.20, 170.92
1051, 171.52, 169.48
1052, 169.84, 168.07
1053, 168.34, 166.78
1054, 167.12, 165.60
1055, 166.24, 164.51
1056, 165.53, 163.50
1057, 164.90, 162.83
1058, 164.53, 162.52
1059, 164.46, 162.65
1060, 164.70, 163.11
1061, 165.34, 163.80
1062, 166.31, 164.78
1063, 167.64, 165.98
1064, 169.20, 167.25
1065, 170.88, 168.45
1066, 172.56, 169.48
1067, 174.15, 170.52
1068, 175.73, 171.61
1069, 177.31, 172.75
1070, 178.87, 173.83
1071, 180.22, 174.82
1072, 181.28, 175.71
1073, 182.00, 176.49
1074, 182.43, 177.07
1075, 182.61, 177.42
1076, 182.39, 177.53
1077, 181.81, 177.47
1078, 180.86, 177.30
1079, 179.69, 176.90
1080, 178.42, 176.28
1081, 177.08, 175.42
1082, 175.73, 174.44
1083, 174.30, 173.41
1084, 172.83, 172.24
1085, 171.29, 170.95
1086, 169.74, 169.54
1087, 168.26, 168.11
1088, 167.04, 166.73
1089, 166.15, 165.45
1090, 165.49, 164.32
1091, 164.97, 163.56
1092, 164.51, 163.22
1093, 164.33, 163.28
1094, 164.47, 163.74
1095, 165.19, 164.50
1096, 166.43, 165.57
1097, 168.09, 166.84
1098, 169.90, 168.22
1099, 171.70, 169.68
1100, 173.47, 171.16
1101, 175.19, 172.54
1102, 176.85, 173.73
1103, 178.31, 174.71
1104, 179.52, 175.51
1105, 180.63, 176.15
1106, 181.66, 176.72
1107, 182.67, 177.26
1108, 183.40, 177.57
1109, 183.79, 177.59
1110, 183.59, 177.31
1111, 182.90, 176.89
1112, 181.79, 176.41
1113, 180.38, 175.75
1114, 178.81, 174.92
1115, 177.09, 173.92
1116, 175.31, 172.71
1117, 173.54, 171.36
1118, 171.87, 169.93
1119, 170.36, 168.55
1120, 169.04, 167.29
1121, 167.93, 166.15
1122, 166.99, 165.14
1123, 166.21, 164.27
1124, 165.56, 163.53
1125, 165.08, 162.93
1126, 164.74, 162.65
1127, 164.73, 162.70
1128, 165.04, 163.21
1129, 165.64, 164.07
1130, 166.54, 165.29
1131, 167.66, 166.72
1132, 169.02, 168.28
1133, 170.53, 169.81
1134, 172.11, 171.23
1135, 173.70, 172.48
1136, 175.26, 173.54
1137, 176.62, 174.42
1138, 177.70, 175.06
1139, 178.47, 175.48
1140, 179.17, 175.81
