=====Start_data=====
Date: 23/01/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 180.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
264, 178.12, 173.48
265, 176.45, 172.11
266, 174.65, 170.56
267, 172.69, 168.88
268, 170.62, 167.17
269, 168.30, 165.45
270, 165.81, 163.80
271, 163.23, 162.21
272, 160.91, 160.69
273, 158.97, 159.27
274, 157.43, 158.02
275, 156.22, 156.97
276, 155.25, 156.45
277, 154.81, 156.48
278, 154.88, 157.07
279, 155.68, 158.12
280, 157.04, 159.49
281, 159.04, 161.15
282, 161.50, 162.96
283, 164.24, 164.81
284, 167.11, 166.77
285, 169.95, 168.76
286, 172.65, 170.71
287, 175.12, 172.49
288, 177.28, 174.03
289, 179.05, 175.40
290, 180.41, 176.62
291, 181.48, 177.47
292, 182.34, 177.90
293, 183.07, 177.88
294, 183.35, 177.50
295, 183.13, 176.86
296, 182.32, 175.88
297, 181.07, 174.64
298, 179.54, 173.15
299, 177.75, 171.54
300, 175.80, 169.90
301, 173.57, 168.22
302, 171.14, 166.55
303, 168.60, 164.84
304, 166.23, 163.16
305, 164.16, 161.54
306, 162.31, 160.01
307, 160.66, 158.59
308, 159.22, 157.40
309, 158.05, 156.49
310, 157.17, 155.88
311, 156.67, 155.70
312, 156.55, 155.92
313, 157.00, 156.70
314, 157.97, 157.91
315, 159.36, 159.46
316, 161.23, 161.19
317, 163.45, 162.97
318, 166.00, 164.78
319, 168.67, 166.55
320, 171.33, 168.25
321, 173.79, 169.79
322, 175.98, 171.16
323, 177.83, 172.43
324, 179.34, 173.61
325, 180.55, 174.54
326, 181.29, 175.16
327, 181.58, 175.42
328, 181.42, 175.28
329, 180.93, 174.81
330, 180.22, 173.90
331, 179.14, 172.66
332, 177.74, 171.16
333, 176.00, 169.55
334, 174.07, 167.91
335, 172.01, 166.24
336, 169.93, 164.58
337, 167.92, 162.95
338, 165.98, 161.54
339, 164.18, 160.42
340, 162.52, 159.43
341, 161.05, 158.48
342, 159.80, 157.53
343, 158.87, 156.72
344, 158.27, 156.12
345, 158.16, 156.01
346, 158.49, 156.39
347, 159.20, 157.30
348, 160.28, 158.58
349, 161.62, 160.08
350, 163.41, 161.67
351, 165.53, 163.22
352, 167.89, 164.92
353, 170.30, 166.74
354, 172.62, 168.67
355, 174.81, 170.55
356, 176.83, 172.27
357, 178.67, 173.74
358, 180.30, 174.91
359, 181.74, 175.79
360, 182.79, 176.31
361, 183.43, 176.50
362, 183.45, 176.34
363, 182.92, 175.91
364, 181.94, 175.30
365, 180.47, 174.43
366, 178.64, 173.34
367, 176.54, 171.94
368, 174.38, 170.34
369, 172.27, 168.61
370, 170.19, 166.83
371, 168.15, 165.08
372, 166.09, 163.37
373, 164.06, 161.76
374, 162.11, 160.23
375, 160.42, 158.85
376, 159.07, 157.62
377, 158.25, 156.67
378, 157.94, 156.02
379, 158.08, 155.94
380, 158.79, 156.39
381, 159.97, 157.33
382, 161.56, 158.64
383, 163.33, 160.18
384, 165.15, 161.89
385, 167.04, 163.65
386, 168.95, 165.39
387, 170.88, 167.15
388, 172.73, 168.89
389, 174.56, 170.65
390, 176.33, 172.36
391, 178.01, 173.97
392, 179.51, 175.42
393, 180.78, 176.68
394, 181.52, 177.60
395, 181.71, 178.18
396, 181.36, 178.23
397, 180.55, 177.81
398, 179.40, 176.99
399, 177.89, 175.80
400, 176.12, 174.35
401, 174.21, 172.62
402, 172.19, 170.74
403, 170.15, 168.79
404, 168.01, 166.87
405, 165.84, 165.07
406, 163.70, 163.40
407, 161.69, 161.90
408, 159.88, 160.59
409, 158.45, 159.29
410, 157.43, 157.98
411, 156.83, 156.92
412, 156.72, 156.26
413, 157.06, 156.04
414, 157.89, 156.32
415, 159.07, 157.00
416, 160.62, 158.12
417, 162.43, 159.54
418, 164.39, 161.15
419, 166.52, 162.83
420, 168.75, 164.48
421, 171.02, 166.20
422, 173.20, 167.96
423, 175.20, 169.78
424, 176.99, 171.58
425, 178.57, 173.29
426, 179.93, 174.74
427, 181.06, 175.87
428, 181.97, 176.49
429, 182.43, 176.61
430, 182.43, 176.30
431, 181.81, 175.66
432, 180.69, 174.81
433, 179.19, 173.67
434, 177.41, 172.28
435, 175.47, 170.71
436, 173.36, 169.01
437, 171.20, 167.27
438, 169.05, 165.45
439, 166.97, 163.61
440, 165.00, 161.81
441, 163.04, 160.18
442, 161.13, 158.79
443, 159.35, 157.59
444, 157.79, 156.54
445, 156.50, 155.62
446, 155.69, 155.10
447, 155.36, 155.02
448, 155.70, 155.50
449, 156.60, 156.40
450, 157.95, 157.70
451, 159.69, 159.27
452, 161.67, 161.00
453, 164.04, 162.90
454, 166.68, 164.91
455, 169.48, 166.99
456, 172.26, 169.03
457, 174.86, 170.93
458, 177.21, 172.72
459, 179.25, 174.38
460, 180.97, 175.82
461, 182.30, 176.98
462, 183.24, 177.85
463, 183.70, 178.33
464, 183.71, 178.46
465, 183.35, 178.04
466, 182.67, 177.15
467, 181.76, 175.88
468, 180.47, 174.33
469, 178.84, 172.62
470, 176.85, 170.70
471, 174.65, 168.65
472, 172.36, 166.64
473, 169.97, 164.82
474, 167.54, 163.29
475, 165.12, 161.86
476, 162.84, 160.47
477, 160.78, 159.15
478, 159.13, 157.98
479, 157.92, 157.00
480, 157.29, 156.37
481, 157.19, 156.09
482, 157.52, 156.40
483, 158.35, 157.22
484, 159.59, 158.48
485, 161.48, 159.98
486, 163.89, 161.57
487, 166.68, 163.15
488, 169.56, 164.67
489, 172.33, 166.08
490, 174.78, 167.54
491, 176.85, 169.07
492, 178.51, 170.80
493, 179.85, 172.66
494, 180.94, 174.56
495, 181.69, 176.16
496, 182.09, 177.34
497, 182.08, 177.88
498, 181.75, 177.87
499, 181.18, 177.33
500, 180.25, 176.43
501, 179.02, 175.29
502, 177.37, 173.84
503, 175.41, 172.13
504, 173.26, 170.18
505, 170.98, 168.14
506, 168.68, 166.11
507, 166.50, 164.18
508, 164.57, 162.40
509, 162.94, 160.89
510, 161.51, 159.69
511, 160.24, 158.81
512, 159.24, 157.99
513, 158.66, 157.47
514, 158.52, 157.24
515, 159.05, 157.58
516, 160.14, 158.38
517, 161.72, 159.65
518, 163.67, 161.21
519, 165.81, 162.93
520, 168.18, 164.73
521, 170.65, 166.51
522, 173.12, 168.27
523, 175.51, 169.94
524, 177.72, 171.49
525, 179.67, 172.87
526, 181.32, 174.06
527, 182.62, 175.18
528, 183.58, 176.27
529, 184.24, 177.09
530, 184.44, 177.57
531, 184.20, 177.67
532, 183.39, 177.35
533, 182.12, 176.69
534, 180.52, 175.61
535, 178.66, 174.20
536, 176.67, 172.56
537, 174.56, 170.80
538, 172.46, 169.01
539, 170.44, 167.14
540, 168.47, 165.25
541, 166.59, 163.38
542, 164.82, 161.72
543, 163.23, 160.36
544, 161.84, 159.23
545, 160.57, 158.27
546, 159.39, 157.42
547, 158.39, 156.88
548, 157.62, 156.68
549, 157.11, 156.88
550, 157.10, 157.37
551, 157.57, 158.18
552, 158.67, 159.22
553, 160.25, 160.41
554, 162.37, 161.71
555, 164.87, 163.04
556, 167.61, 164.52
557, 170.33, 166.14
558, 172.88, 167.85
559, 175.18, 169.54
560, 177.22, 171.13
561, 178.96, 172.71
562, 180.32, 174.29
563, 181.26, 175.86
564, 181.89, 177.02
565, 182.30, 177.68
566, 182.57, 177.78
567, 182.38, 177.49
568, 181.69, 176.94
569, 180.37, 175.97
570, 178.62, 174.62
571, 176.58, 172.84
572, 174.37, 170.80
573, 172.14, 168.66
574, 169.97, 166.58
575, 167.96, 164.66
576, 166.17, 162.88
577, 164.48, 161.25
578, 162.90, 159.85
579, 161.32, 158.74
580, 159.80, 157.91
581, 158.57, 157.34
582, 157.73, 156.98
583, 157.30, 157.12
584, 157.51, 157.79
585, 158.30, 158.97
586, 159.77, 160.41
587, 161.71, 161.94
588, 163.93, 163.48
589, 166.39, 164.94
590, 168.94, 166.29
591, 171.50, 167.65
592, 173.92, 169.02
593, 176.12, 170.43
594, 178.00, 171.82
595, 179.56, 173.11
596, 180.78, 174.29
597, 181.69, 175.31
598, 182.35, 175.98
599, 182.65, 176.28
600, 182.61, 176.10
601, 182.06, 175.54
602, 181.06, 174.69
603, 179.70, 173.58
604, 178.03, 172.29
605, 176.14, 170.78
606, 174.08, 169.15
607, 171.95, 167.46
608, 169.80, 165.69
609, 167.70, 163.89
610, 165.72, 162.05
611, 163.86, 160.25
612, 162.14, 158.55
613, 160.62, 157.00
614, 159.34, 155.65
615, 158.30, 154.70
616, 157.64, 154.17
617, 157.35, 154.05
618, 157.71, 154.45
619, 158.68, 155.29
620, 160.19, 156.59
621, 162.29, 158.17
622, 164.88, 159.92
623, 167.67, 161.76
624, 170.40, 163.61
625, 172.85, 165.57
626, 174.99, 167.58
627, 176.79, 169.60
628, 178.33, 171.52
629, 179.64, 173.26
630, 180.75, 174.74
631, 181.52, 175.92
632, 181.95, 176.67
633, 182.04, 177.02
634, 181.88, 176.99
635, 181.57, 176.70
636, 180.87, 176.25
637, 179.81, 175.52
638, 178.36, 174.54
639, 176.72, 173.34
640, 174.74, 171.98
641, 172.53, 170.53
642, 170.14, 168.92
643, 167.79, 167.23
644, 165.61, 165.49
645, 163.72, 163.77
646, 162.15, 162.12
647, 160.91, 160.56
648, 159.96, 159.12
649, 159.27, 158.06
650, 158.91, 157.42
651, 158.84, 157.21
652, 159.04, 157.43
653, 159.60, 157.99
654, 160.45, 158.97
655, 161.85, 160.27
656, 163.69, 161.81
657, 165.89, 163.33
658, 168.15, 164.69
659, 170.29, 166.02
660, 172.32, 167.33
661, 174.20, 168.66
662, 175.93, 170.01
663, 177.46, 171.34
664, 178.78, 172.61
665, 179.84, 173.74
666, 180.64, 174.71
667, 181.00, 175.38
668, 180.90, 175.73
669, 180.40, 175.62
670, 179.50, 175.11
671, 178.29, 174.26
672, 176.62, 173.04
673, 174.58, 171.53
674, 172.28, 169.69
675, 169.98, 167.67
676, 167.84, 165.61
677, 165.83, 163.63
678, 163.93, 161.84
679, 162.16, 160.25
680, 160.42, 158.86
681, 158.72, 157.58
682, 157.22, 156.38
683, 156.01, 155.25
684, 155.13, 154.61
685, 154.86, 154.53
686, 155.18, 155.03
687, 156.16, 155.91
688, 157.61, 157.02
689, 159.36, 158.46
690, 161.55, 160.18
691, 164.09, 161.97
692, 166.93, 163.62
693, 169.85, 165.01
694, 172.65, 166.44
695, 175.19, 167.97
696, 177.41, 169.65
697, 179.35, 171.37
698, 181.03, 173.04
699, 182.36, 174.45
700, 183.33, 175.53
701, 183.93, 176.10
702, 183.93, 176.20
703, 183.35, 175.81
704, 182.09, 175.05
705, 180.35, 174.03
706, 178.30, 172.81
707, 176.11, 171.47
708, 173.91, 169.97
709, 171.71, 168.39
710, 169.56, 166.77
711, 167.52, 165.15
712, 165.70, 163.56
713, 164.14, 161.96
714, 162.69, 160.41
715, 161.31, 158.92
716, 159.96, 157.61
717, 158.75, 156.53
718, 157.70, 155.82
719, 157.14, 155.49
720, 157.08, 155.49
721, 157.52, 156.08
722, 158.64, 157.23
723, 160.36, 158.82
724, 162.57, 160.61
725, 165.02, 162.48
726, 167.53, 164.32
727, 169.98, 166.08
728, 172.26, 167.78
729, 174.31, 169.42
730, 176.09, 171.10
731, 177.65, 172.80
732, 179.00, 174.48
733, 180.19, 175.93
734, 181.07, 177.07
735, 181.66, 177.62
736, 181.73, 177.61
737, 181.33, 177.10
738, 180.52, 176.17
739, 179.25, 174.96
740, 177.63, 173.45
741, 175.66, 171.73
742, 173.52, 169.91
743, 171.34, 168.07
744, 169.26, 166.31
745, 167.34, 164.64
746, 165.61, 163.08
747, 164.09, 161.66
748, 162.78, 160.31
749, 161.65, 159.03
750, 160.69, 157.92
751, 159.95, 157.03
752, 159.44, 156.55
753, 159.48, 156.43
754, 160.05, 156.65
755, 161.13, 157.24
756, 162.58, 158.16
757, 164.24, 159.40
758, 166.07, 160.86
759, 167.95, 162.42
760, 169.81, 164.08
761, 171.55, 165.77
762, 173.11, 167.42
763, 174.61, 168.95
764, 176.06, 170.28
765, 177.45, 171.61
766, 178.82, 172.94
767, 180.12, 174.10
768, 180.99, 174.95
769, 181.33, 175.45
770, 181.11, 175.59
771, 180.40, 175.42
772, 179.34, 174.86
773, 177.92, 173.96
774, 176.27, 172.80
775, 174.50, 171.36
776, 172.53, 169.71
777, 170.42, 167.88
778, 168.29, 165.99
779, 166.28, 164.02
780, 164.41, 162.05
781, 162.67, 160.14
782, 161.08, 158.39
783, 159.77, 156.86
784, 158.78, 155.63
785, 158.23, 154.71
786, 158.07, 154.09
787, 158.25, 153.88
788, 158.83, 154.08
789, 159.75, 154.80
790, 161.15, 155.93
791, 162.93, 157.37
792, 164.99, 159.10
793, 167.23, 161.04
794, 169.53, 163.06
795, 171.85, 165.02
796, 174.06, 166.82
797, 176.11, 168.55
798, 177.93, 170.19
799, 179.49, 171.71
800, 180.82, 173.03
801, 181.94, 174.06
802, 182.87, 174.81
803, 183.51, 175.29
804, 183.85, 175.48
805, 183.57, 175.41
806, 182.69, 174.88
807, 181.25, 173.95
808, 179.40, 172.65
809, 177.31, 171.12
810, 175.13, 169.48
811, 173.04, 167.72
812, 170.95, 165.91
813, 168.89, 164.12
814, 166.88, 162.34
815, 164.89, 160.64
816, 162.98, 159.01
817, 161.28, 157.51
818, 159.87, 156.16
819, 158.79, 155.21
820, 158.10, 154.69
821, 157.79, 154.80
822, 158.01, 155.43
823, 158.70, 156.49
824, 159.79, 157.91
825, 161.39, 159.54
826, 163.40, 161.30
827, 165.69, 163.05
828, 168.05, 164.81
829, 170.30, 166.54
830, 172.43, 168.20
831, 174.40, 169.78
832, 176.29, 171.24
833, 178.08, 172.71
834, 179.75, 174.17
835, 181.18, 175.61
836, 182.33, 176.73
837, 182.91, 177.43
838, 182.91, 177.52
839, 182.22, 177.10
840, 181.02, 176.27
841, 179.45, 175.03
842, 177.50, 173.49
843, 175.27, 171.64
844, 173.05, 169.61
845, 171.02, 167.52
846, 169.35, 165.52
847, 167.75, 163.70
848, 166.17, 161.98
849, 164.53, 160.37
850, 162.91, 158.84
851, 161.39, 157.49
852, 160.04, 156.34
853, 158.91, 155.65
854, 158.25, 155.44
855, 158.08, 155.78
856, 158.40, 156.52
857, 159.17, 157.54
858, 160.29, 158.80
859, 161.99, 160.18
860, 164.16, 161.67
861, 166.70, 163.19
862, 169.37, 164.67
863, 171.99, 166.26
864, 174.39, 167.95
865, 176.49, 169.59
866, 178.26, 171.04
867, 179.77, 172.22
868, 181.05, 173.25
869, 182.07, 174.17
870, 182.81, 174.85
871, 182.97, 175.27
872, 182.55, 175.38
873, 181.59, 175.12
874, 180.30, 174.53
875, 178.85, 173.52
876, 177.15, 172.22
877, 175.26, 170.60
878, 173.24, 168.79
879, 171.12, 166.89
880, 169.00, 165.06
881, 166.86, 163.38
882, 164.79, 161.81
883, 162.84, 160.35
884, 161.12, 158.99
885, 159.67, 157.74
886, 158.57, 156.62
887, 157.82, 155.94
888, 157.38, 155.74
889, 157.39, 156.05
890, 157.83, 156.72
891, 158.87, 157.61
892, 160.37, 158.77
893, 162.22, 160.11
894, 164.36, 161.58
895, 166.66, 163.04
896, 169.02, 164.39
897, 171.30, 165.77
898, 173.50, 167.19
899, 175.58, 168.65
900, 177.52, 170.10
901, 179.23, 171.47
902, 180.66, 172.78
903, 181.66, 174.00
904, 182.24, 174.97
905, 182.42, 175.62
906, 182.16, 175.93
907, 181.55, 175.87
908, 180.55, 175.46
909, 179.26, 174.68
910, 177.80, 173.61
911, 176.12, 172.34
912, 174.28, 170.88
913, 172.34, 169.29
914, 170.43, 167.46
915, 168.66, 165.48
916, 166.99, 163.43
917, 165.46, 161.47
918, 163.96, 159.68
919, 162.51, 157.96
920, 161.12, 156.30
921, 159.88, 154.69
922, 158.83, 153.53
923, 158.35, 152.90
924, 158.46, 153.06
925, 159.15, 153.85
926, 160.40, 155.17
927, 162.06, 156.99
928, 164.07, 159.18
929, 166.26, 161.47
930, 168.60, 163.66
931, 170.97, 165.72
932, 173.29, 167.64
933, 175.42, 169.44
934, 177.28, 171.21
935, 178.86, 172.94
936, 180.20, 174.54
937, 181.30, 175.90
938, 182.03, 176.96
939, 182.40, 177.54
940, 182.29, 177.66
941, 181.76, 177.25
942, 180.91, 176.46
943, 179.53, 175.39
944, 177.66, 174.07
945, 175.52, 172.56
946, 173.38, 170.83
947, 171.42, 168.99
948, 169.44, 167.11
949, 167.43, 165.17
950, 165.50, 163.23
951, 163.77, 161.40
952, 162.32, 159.79
953, 161.02, 158.36
954, 159.81, 157.06
955, 158.74, 155.88
956, 157.85, 155.09
957, 157.49, 154.73
958, 157.68, 154.95
959, 158.40, 155.62
960, 159.71, 156.65
961, 161.48, 157.98
962, 163.75, 159.50
963, 166.31, 161.20
964, 169.01, 162.99
965, 171.63, 164.78
966, 174.04, 166.55
967, 176.15, 168.25
968, 177.94, 169.87
969, 179.41, 171.32
970, 180.69, 172.59
971, 181.81, 173.59
972, 182.67, 174.29
973, 183.24, 174.61
974, 183.50, 174.58
975, 183.18, 174.27
976, 182.28, 173.66
977, 180.79, 172.82
978, 178.93, 171.69
979, 176.87, 170.33
980, 174.60, 168.72
981, 172.22, 166.97
982, 169.90, 165.15
983, 167.81, 163.42
984, 166.05, 161.85
985, 164.46, 160.32
986, 163.01, 158.84
987, 161.55, 157.38
988, 160.13, 156.04
989, 159.02, 154.88
990, 158.34, 154.25
991, 158.14, 154.22
992, 158.60, 154.77
993, 159.66, 155.75
994, 161.24, 157.02
995, 163.10, 158.60
996, 165.06, 160.40
997, 167.23, 162.33
998, 169.56, 164.36
999, 171.96, 166.41
1000, 174.27, 168.35
1001, 176.36, 170.10
1002, 178.17, 171.59
1003, 179.66, 172.92
1004, 180.75, 174.12
1005, 181.48, 175.07
1006, 181.87, 175.70
1007, 181.91, 175.89
1008, 181.63, 175.71
1009, 180.93, 175.22
1010, 179.87, 174.44
1011, 178.54, 173.45
1012, 177.01, 172.11
1013, 175.39, 170.51
1014, 173.65, 168.72
1015, 171.87, 166.82
1016, 169.96, 164.89
1017, 167.99, 162.98
1018, 166.02, 161.18
1019, 164.14, 159.53
1020, 162.44, 158.14
1021, 160.87, 157.02
1022, 159.46, 156.10
1023, 158.18, 155.33
1024, 157.29, 154.66
1025, 156.81, 154.32
1026, 156.98, 154.33
1027, 157.68, 154.99
1028, 158.84, 156.22
1029, 160.50, 157.81
1030, 162.55, 159.52
1031, 164.98, 161.18
1032, 167.62, 162.92
1033, 170.30, 164.73
1034, 172.87, 166.57
1035, 175.23, 168.33
1036, 177.46, 169.92
1037, 179.55, 171.35
1038, 181.49, 172.64
1039, 182.98, 173.72
1040, 183.96, 174.57
1041, 184.25, 175.19
1042, 183.98, 175.37
1043, 183.26, 175.12
1044, 182.13, 174.38
1045, 180.68, 173.29
1046, 178.93, 171.97
1047, 176.99, 170.47
1048, 174.81, 168.85
1049, 172.48, 167.09
1050, 170.08, 165.26
1051, 167.72, 163.43
1052, 165.51, 161.72
1053, 163.50, 160.20
1054, 161.73, 158.84
1055, 160.23, 157.61
1056, 159.07, 156.71
1057, 158.24, 156.21
1058, 157.83, 156.11
1059, 157.79, 156.38
1060, 158.07, 156.94
1061, 158.69, 157.76
1062, 159.60, 158.75
1063, 161.11, 159.83
1064, 163.16, 161.05
1065, 165.67, 162.37
1066, 168.30, 163.87
1067, 170.84, 165.46
1068, 173.29, 167.08
1069, 175.61, 168.77
1070, 177.78, 170.49
1071, 179.68, 172.10
1072, 181.23, 173.49
1073, 182.39, 174.49
1074, 183.20, 175.11
1075, 183.53, 175.38
1076, 183.41, 175.28
1077, 182.90, 174.88
1078, 181.92, 174.23
1079, 180.57, 173.25
1080, 178.78, 172.00
1081, 176.70, 170.46
1082, 174.47, 168.76
1083, 172.17, 166.93
1084, 169.92, 165.10
1085, 167.75, 163.32
1086, 165.74, 161.58
1087, 163.92, 159.90
1088, 162.27, 158.33
1089, 160.78, 156.93
1090, 159.46, 155.74
1091, 158.33, 155.00
1092, 157.38, 154.73
1093, 157.01, 155.02
1094, 157.25, 155.71
1095, 158.14, 156.69
1096, 159.45, 158.03
1097, 161.01, 159.67
1098, 162.94, 161.50
1099, 165.17, 163.36
1100, 167.66, 165.12
1101, 170.23, 166.86
1102, 172.73, 168.56
1103, 175.01, 170.22
1104, 176.99, 171.79
1105, 178.76, 173.25
1106, 180.32, 174.56
1107, 181.58, 175.72
1108, 182.48, 176.52
1109, 183.02, 176.94
1110, 183.05, 176.80
1111, 182.63, 176.21
1112, 181.56, 175.25
1113, 179.96, 174.11
1114, 177.96, 172.92
1115, 175.71, 171.60
1116, 173.38, 170.20
1117, 171.00, 168.72
1118, 168.68, 167.11
1119, 166.49, 165.42
1120, 164.51, 163.57
1121, 162.79, 161.65
1122, 161.19, 159.74
1123, 159.70, 158.01
1124, 158.29, 156.55
1125, 157.25, 155.55
1126, 156.67, 155.00
1127, 156.83, 154.89
1128, 157.65, 155.21
1129, 159.04, 155.90
1130, 160.77, 157.10
1131, 162.68, 158.73
1132, 164.87, 160.69
1133, 167.26, 162.77
1134, 169.80, 164.83
1135, 172.33, 166.85
1136, 174.75, 168.76
1137, 176.97, 170.65
1138, 178.93, 172.47
1139, 180.61, 174.21
1140, 182.00, 175.70
