=====Start_data=====
Date: 23/01/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 180.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
469, 169.56, 168.15
470, 167.36, 166.15
471, 165.10, 164.31
472, 162.89, 162.34
473, 160.72, 160.21
474, 158.62, 157.95
475, 156.67, 155.76
476, 154.93, 153.75
477, 153.51, 151.83
478, 152.41, 149.98
479, 151.64, 148.58
480, 151.30, 147.75
481, 151.38, 147.56
482, 151.97, 148.09
483, 152.96, 149.23
484, 154.26, 151.09
485, 155.93, 153.45
486, 157.90, 156.13
487, 160.02, 158.87
488, 162.10, 161.49
489, 164.03, 164.10
490, 165.85, 166.67
491, 167.56, 169.05
492, 169.22, 171.11
493, 170.78, 172.76
494, 172.22, 174.14
495, 173.41, 175.31
496, 174.32, 176.09
497, 174.77, 176.43
498, 174.77, 176.33
499, 174.39, 175.81
500, 173.52, 174.98
501, 172.23, 173.67
502, 170.64, 171.99
503, 168.93, 170.00
504, 167.25, 167.89
505, 165.53, 165.79
506, 163.81, 163.40
507, 162.00, 160.72
508, 160.21, 157.79
509, 158.37, 154.81
510, 156.57, 151.95
511, 154.85, 149.33
512, 153.35, 147.03
513, 152.14, 145.53
514, 151.44, 144.88
515, 151.24, 145.06
516, 151.51, 146.10
517, 152.28, 147.81
518, 153.47, 150.20
519, 155.09, 153.01
520, 156.95, 156.04
521, 158.93, 159.16
522, 161.01, 162.20
523, 163.11, 165.26
524, 165.15, 168.26
525, 167.06, 171.15
526, 168.77, 173.59
527, 170.24, 175.49
528, 171.47, 176.87
529, 172.53, 177.86
530, 173.44, 178.56
531, 174.22, 178.83
532, 174.61, 178.70
533, 174.57, 177.96
534, 173.90, 176.70
535, 172.73, 175.04
536, 171.10, 173.09
537, 169.21, 171.02
538, 167.21, 168.79
539, 165.04, 166.50
540, 162.76, 163.86
541, 160.43, 160.91
542, 158.18, 157.74
543, 156.11, 154.72
544, 154.34, 152.06
545, 152.89, 149.90
546, 151.85, 148.22
547, 151.16, 146.97
548, 150.80, 146.47
549, 150.88, 146.71
550, 151.38, 147.86
551, 152.38, 149.69
552, 153.76, 152.00
553, 155.39, 154.66
554, 157.22, 157.49
555, 159.11, 160.47
556, 161.04, 163.44
557, 162.88, 166.29
558, 164.60, 168.90
559, 166.27, 171.17
560, 167.90, 173.02
561, 169.46, 174.45
562, 170.86, 175.58
563, 172.07, 176.51
564, 172.93, 177.29
565, 173.43, 177.72
566, 173.41, 177.77
567, 172.92, 177.22
568, 172.03, 176.19
569, 170.89, 174.76
570, 169.61, 172.94
571, 168.19, 170.86
572, 166.70, 168.55
573, 165.02, 166.18
574, 163.23, 163.87
575, 161.39, 161.40
576, 159.50, 158.79
577, 157.61, 156.10
578, 155.82, 153.49
579, 154.23, 151.11
580, 152.89, 149.24
581, 151.95, 147.96
582, 151.41, 147.55
583, 151.39, 147.90
584, 151.81, 148.89
585, 152.60, 150.51
586, 153.80, 152.57
587, 155.32, 154.95
588, 157.16, 157.42
589, 159.14, 160.04
590, 161.15, 162.73
591, 163.10, 165.43
592, 164.91, 168.10
593, 166.55, 170.66
594, 167.98, 172.82
595, 169.19, 174.47
596, 170.29, 175.54
597, 171.32, 176.26
598, 172.16, 176.76
599, 172.74, 176.96
600, 172.86, 176.86
601, 172.57, 176.47
602, 171.92, 175.70
603, 170.91, 174.59
604, 169.62, 173.11
605, 168.08, 171.41
606, 166.41, 169.61
607, 164.72, 167.57
608, 162.96, 165.33
609, 161.16, 162.73
610, 159.34, 159.91
611, 157.58, 156.97
612, 155.94, 154.11
613, 154.42, 151.46
614, 153.04, 149.34
615, 152.02, 147.82
616, 151.44, 147.22
617, 151.31, 147.44
618, 151.76, 148.37
619, 152.72, 149.92
620, 154.24, 151.88
621, 156.13, 154.26
622, 158.24, 156.86
623, 160.41, 159.54
624, 162.52, 162.25
625, 164.62, 164.88
626, 166.65, 167.43
627, 168.57, 169.80
628, 170.39, 171.96
629, 172.06, 173.69
630, 173.48, 174.94
631, 174.60, 175.82
632, 175.21, 176.45
633, 175.32, 176.92
634, 174.98, 177.01
635, 174.31, 176.72
636, 173.43, 175.80
637, 172.26, 174.38
638, 170.87, 172.57
639, 169.30, 170.49
640, 167.61, 168.30
641, 165.88, 165.95
642, 164.00, 163.53
643, 162.02, 160.84
644, 159.99, 157.97
645, 158.04, 155.01
646, 156.25, 152.23
647, 154.63, 149.79
648, 153.21, 147.99
649, 151.99, 146.83
650, 151.26, 146.30
651, 151.06, 146.52
652, 151.48, 147.41
653, 152.35, 149.00
654, 153.54, 151.06
655, 155.11, 153.42
656, 156.99, 156.06
657, 159.19, 158.87
658, 161.53, 161.91
659, 163.90, 165.04
660, 166.21, 168.14
661, 168.34, 170.78
662, 170.21, 172.84
663, 171.76, 174.23
664, 172.98, 175.09
665, 173.89, 175.79
666, 174.56, 176.48
667, 175.04, 176.97
668, 175.17, 177.14
669, 174.96, 176.85
670, 174.41, 176.21
671, 173.39, 175.33
672, 171.96, 174.18
673, 170.23, 172.85
674, 168.39, 171.23
675, 166.58, 169.41
676, 164.64, 167.47
677, 162.57, 165.24
678, 160.39, 162.75
679, 158.25, 160.05
680, 156.26, 157.36
681, 154.50, 154.81
682, 153.02, 152.61
683, 151.96, 150.82
684, 151.34, 149.82
685, 151.13, 149.59
686, 151.47, 150.09
687, 152.32, 151.32
688, 153.73, 153.12
689, 155.50, 155.44
690, 157.50, 158.05
691, 159.64, 160.87
692, 161.80, 163.73
693, 163.94, 166.49
694, 165.96, 169.01
695, 167.98, 171.22
696, 169.98, 172.92
697, 171.94, 174.09
698, 173.66, 174.74
699, 175.05, 175.10
700, 175.92, 175.30
701, 176.27, 175.26
702, 176.17, 174.98
703, 175.60, 174.46
704, 174.66, 173.57
705, 173.27, 172.34
706, 171.55, 170.73
707, 169.61, 168.92
708, 167.52, 167.01
709, 165.39, 164.97
710, 163.20, 162.88
711, 161.02, 160.54
712, 158.91, 158.03
713, 157.01, 155.41
714, 155.40, 152.86
715, 153.98, 150.49
716, 152.72, 148.62
717, 151.58, 147.31
718, 150.78, 146.86
719, 150.38, 147.17
720, 150.57, 148.12
721, 151.27, 149.74
722, 152.40, 151.88
723, 153.87, 154.49
724, 155.58, 157.31
725, 157.52, 160.19
726, 159.59, 163.07
727, 161.78, 165.88
728, 163.98, 168.60
729, 166.12, 171.14
730, 168.15, 173.45
731, 170.03, 175.34
732, 171.71, 176.77
733, 173.13, 177.67
734, 174.30, 178.14
735, 175.01, 178.24
736, 175.26, 177.95
737, 174.93, 177.34
738, 174.15, 176.15
739, 173.00, 174.44
740, 171.50, 172.32
741, 169.74, 170.01
742, 167.71, 167.70
743, 165.56, 165.24
744, 163.41, 162.67
745, 161.35, 159.85
746, 159.49, 156.91
747, 157.79, 153.94
748, 156.28, 151.14
749, 154.94, 148.62
750, 153.89, 146.83
751, 153.13, 145.82
752, 152.76, 145.60
753, 152.72, 146.19
754, 152.95, 147.44
755, 153.51, 149.35
756, 154.35, 151.72
757, 155.63, 154.36
758, 157.28, 157.15
759, 159.16, 159.95
760, 161.06, 162.83
761, 162.85, 165.68
762, 164.67, 168.44
763, 166.52, 170.87
764, 168.36, 172.85
765, 170.08, 174.30
766, 171.61, 175.28
767, 172.89, 175.84
768, 173.93, 176.08
769, 174.48, 176.09
770, 174.55, 175.74
771, 174.16, 175.07
772, 173.30, 173.79
773, 172.06, 172.00
774, 170.46, 169.78
775, 168.63, 167.44
776, 166.71, 165.16
777, 164.68, 162.67
778, 162.60, 159.97
779, 160.53, 157.06
780, 158.58, 154.27
781, 156.82, 151.77
782, 155.25, 149.46
783, 153.89, 147.33
784, 152.81, 145.34
785, 152.05, 144.00
786, 151.57, 143.43
787, 151.48, 143.91
788, 151.74, 145.24
789, 152.49, 147.23
790, 153.66, 149.68
791, 155.30, 152.38
792, 157.27, 155.26
793, 159.42, 158.18
794, 161.68, 161.01
795, 163.93, 163.88
796, 166.08, 166.74
797, 168.02, 169.35
798, 169.70, 171.53
799, 171.13, 173.22
800, 172.33, 174.48
801, 173.21, 175.40
802, 173.74, 176.02
803, 173.96, 176.40
804, 173.76, 176.32
805, 173.20, 175.80
806, 172.12, 174.85
807, 170.64, 173.42
808, 168.84, 171.61
809, 166.93, 169.59
810, 165.04, 167.56
811, 163.09, 165.69
812, 161.11, 163.45
813, 159.13, 160.81
814, 157.20, 157.89
815, 155.38, 155.03
816, 153.79, 152.43
817, 152.49, 150.11
818, 151.51, 148.07
819, 150.86, 146.67
820, 150.51, 145.96
821, 150.64, 145.94
822, 151.23, 146.71
823, 152.39, 148.13
824, 153.98, 150.16
825, 155.87, 152.55
826, 157.94, 155.32
827, 160.04, 158.31
828, 162.16, 161.41
829, 164.25, 164.54
830, 166.22, 167.61
831, 168.08, 170.34
832, 169.79, 172.59
833, 171.35, 174.30
834, 172.75, 175.57
835, 173.97, 176.46
836, 174.83, 176.93
837, 175.29, 177.01
838, 175.26, 176.74
839, 174.82, 176.17
840, 174.06, 175.37
841, 172.88, 174.10
842, 171.36, 172.40
843, 169.51, 170.33
844, 167.49, 168.14
845, 165.43, 166.00
846, 163.37, 163.51
847, 161.37, 160.65
848, 159.40, 157.58
849, 157.50, 154.57
850, 155.72, 151.85
851, 154.13, 149.50
852, 152.79, 147.54
853, 151.85, 146.30
854, 151.31, 145.79
855, 151.33, 145.97
856, 151.83, 146.88
857, 152.73, 148.37
858, 154.08, 150.51
859, 155.80, 153.11
860, 157.84, 155.99
861, 160.00, 158.95
862, 162.14, 161.81
863, 164.19, 164.68
864, 166.07, 167.51
865, 167.88, 170.27
866, 169.58, 172.54
867, 171.19, 174.19
868, 172.64, 175.37
869, 173.90, 176.24
870, 174.76, 176.94
871, 175.19, 177.28
872, 175.19, 177.23
873, 174.70, 176.76
874, 173.77, 175.99
875, 172.32, 174.65
876, 170.49, 172.79
877, 168.41, 170.48
878, 166.32, 168.01
879, 164.36, 165.57
880, 162.46, 162.95
881, 160.61, 160.17
882, 158.80, 157.24
883, 157.16, 154.33
884, 155.73, 151.55
885, 154.39, 149.08
886, 153.12, 147.04
887, 152.10, 145.44
888, 151.40, 144.64
889, 151.08, 144.65
890, 151.17, 145.55
891, 151.63, 147.11
892, 152.59, 149.10
893, 153.96, 151.53
894, 155.64, 154.27
895, 157.59, 157.29
896, 159.71, 160.41
897, 161.98, 163.48
898, 164.29, 166.44
899, 166.54, 169.19
900, 168.72, 171.51
901, 170.78, 173.32
902, 172.53, 174.59
903, 173.92, 175.43
904, 174.89, 175.95
905, 175.40, 176.16
906, 175.52, 176.10
907, 175.14, 175.63
908, 174.36, 174.79
909, 173.27, 173.62
910, 171.84, 172.13
911, 170.18, 170.41
912, 168.25, 168.40
913, 166.21, 166.24
914, 164.14, 164.02
915, 162.06, 161.48
916, 160.02, 158.64
917, 158.08, 155.62
918, 156.34, 152.69
919, 154.84, 150.01
920, 153.56, 147.81
921, 152.50, 146.14
922, 151.82, 145.42
923, 151.56, 145.60
924, 151.85, 146.61
925, 152.58, 148.29
926, 153.65, 150.45
927, 155.17, 153.11
928, 157.05, 156.09
929, 159.22, 159.19
930, 161.47, 162.18
931, 163.65, 164.91
932, 165.71, 167.39
933, 167.58, 169.60
934, 169.23, 171.52
935, 170.64, 173.11
936, 171.81, 174.39
937, 172.74, 175.39
938, 173.47, 176.17
939, 173.80, 176.57
940, 173.73, 176.60
941, 173.29, 176.26
942, 172.41, 175.45
943, 171.17, 174.23
944, 169.54, 172.62
945, 167.70, 170.78
946, 165.75, 168.87
947, 163.78, 166.81
948, 161.87, 164.67
949, 159.93, 162.20
950, 158.00, 159.48
951, 156.11, 156.59
952, 154.31, 153.73
953, 152.66, 151.05
954, 151.37, 148.84
955, 150.48, 147.20
956, 150.24, 146.54
957, 150.59, 146.82
958, 151.44, 147.93
959, 152.60, 149.67
960, 153.92, 151.82
961, 155.57, 154.21
962, 157.50, 156.67
963, 159.68, 159.05
964, 162.03, 161.52
965, 164.43, 164.05
966, 166.74, 166.62
967, 168.84, 169.09
968, 170.64, 171.34
969, 172.22, 173.23
970, 173.62, 174.70
971, 174.73, 175.77
972, 175.53, 176.52
973, 176.01, 177.02
974, 176.03, 177.13
975, 175.63, 176.86
976, 174.62, 175.99
977, 173.13, 174.60
978, 171.25, 172.80
979, 169.21, 170.82
980, 167.17, 168.84
981, 165.11, 166.59
982, 163.10, 164.05
983, 161.16, 161.12
984, 159.21, 158.01
985, 157.27, 154.86
986, 155.38, 151.89
987, 153.64, 149.21
988, 152.28, 147.24
989, 151.36, 146.05
990, 150.88, 145.64
991, 150.84, 146.01
992, 151.18, 147.02
993, 152.09, 148.71
994, 153.47, 150.89
995, 155.25, 153.39
996, 157.29, 156.13
997, 159.45, 158.98
998, 161.69, 161.94
999, 163.88, 164.87
1000, 165.96, 167.69
1001, 167.93, 170.23
1002, 169.77, 172.45
1003, 171.43, 174.27
1004, 172.85, 175.71
1005, 174.03, 176.76
1006, 174.80, 177.46
1007, 175.15, 177.88
1008, 175.01, 177.86
1009, 174.49, 177.43
1010, 173.70, 176.32
1011, 172.55, 174.66
1012, 171.10, 172.56
1013, 169.37, 170.28
1014, 167.51, 168.01
1015, 165.62, 165.51
1016, 163.57, 162.80
1017, 161.42, 159.89
1018, 159.28, 156.95
1019, 157.29, 154.12
1020, 155.52, 151.49
1021, 153.95, 149.13
1022, 152.59, 147.10
1023, 151.59, 145.75
1024, 150.96, 145.13
1025, 150.85, 145.46
1026, 151.18, 146.56
1027, 151.88, 148.27
1028, 153.05, 150.46
1029, 154.63, 152.96
1030, 156.60, 155.82
1031, 158.76, 158.85
1032, 160.97, 161.95
1033, 163.25, 164.93
1034, 165.52, 167.66
1035, 167.68, 169.94
1036, 169.61, 171.71
1037, 171.26, 173.13
1038, 172.59, 174.31
1039, 173.62, 175.33
1040, 174.26, 176.05
1041, 174.57, 176.46
1042, 174.58, 176.35
1043, 174.24, 175.78
1044, 173.59, 174.80
1045, 172.58, 173.48
1046, 171.30, 171.94
1047, 169.85, 170.17
1048, 168.28, 168.28
1049, 166.65, 166.36
1050, 164.85, 164.13
1051, 162.95, 161.63
1052, 160.98, 158.80
1053, 159.11, 155.85
1054, 157.41, 152.94
1055, 155.92, 150.18
1056, 154.63, 147.66
1057, 153.69, 145.91
1058, 153.11, 145.04
1059, 152.89, 145.23
1060, 153.10, 146.23
1061, 153.70, 147.83
1062, 154.83, 149.95
1063, 156.37, 152.41
1064, 158.21, 155.21
1065, 160.23, 158.16
1066, 162.29, 161.13
1067, 164.36, 164.06
1068, 166.36, 166.86
1069, 168.22, 169.33
1070, 169.92, 171.39
1071, 171.43, 172.96
1072, 172.69, 174.13
1073, 173.66, 174.93
1074, 174.37, 175.37
1075, 174.75, 175.48
1076, 174.85, 175.32
1077, 174.55, 174.82
1078, 173.92, 174.02
1079, 173.01, 172.74
1080, 171.71, 171.06
1081, 170.05, 169.09
1082, 168.03, 167.06
1083, 165.81, 165.12
1084, 163.53, 162.85
1085, 161.30, 160.20
1086, 159.21, 157.23
1087, 157.16, 154.25
1088, 155.19, 151.45
1089, 153.48, 148.98
1090, 152.12, 146.90
1091, 151.18, 145.53
1092, 150.78, 144.88
1093, 150.88, 144.91
1094, 151.54, 145.76
1095, 152.63, 147.32
1096, 154.01, 149.60
1097, 155.75, 152.33
1098, 157.77, 155.29
1099, 160.17, 158.31
1100, 162.79, 161.24
1101, 165.52, 164.08
1102, 168.09, 166.77
1103, 170.36, 169.25
1104, 172.27, 171.35
1105, 173.81, 173.01
1106, 175.01, 174.34
1107, 175.86, 175.41
1108, 176.39, 176.30
1109, 176.48, 176.83
1110, 176.19, 176.98
1111, 175.58, 176.45
1112, 174.61, 175.30
1113, 173.34, 173.68
1114, 171.67, 171.84
1115, 169.72, 169.97
1116, 167.59, 168.07
1117, 165.40, 166.21
1118, 163.25, 164.09
1119, 161.15, 161.74
1120, 159.17, 159.20
1121, 157.30, 156.53
1122, 155.57, 153.84
1123, 154.01, 151.29
1124, 152.73, 149.03
1125, 151.76, 147.12
1126, 151.34, 145.99
1127, 151.44, 145.67
1128, 152.02, 146.41
1129, 153.08, 147.96
1130, 154.50, 150.11
1131, 156.22, 152.69
1132, 158.07, 155.47
1133, 159.92, 158.30
1134, 161.91, 161.02
1135, 164.02, 163.51
1136, 166.19, 165.87
1137, 168.31, 168.10
1138, 170.27, 170.18
1139, 172.05, 172.06
1140, 173.62, 173.67
