=====Start_data=====
Date: 13/02/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 60.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
278, 115.19, 153.94
279, 116.22, 154.64
280, 117.46, 155.79
281, 118.97, 157.31
282, 120.69, 159.05
283, 122.66, 161.09
284, 124.75, 163.34
285, 126.87, 165.69
286, 128.90, 167.95
287, 130.75, 169.99
288, 132.36, 171.74
289, 133.69, 173.19
290, 134.75, 174.36
291, 135.56, 175.32
292, 136.15, 176.11
293, 136.42, 176.63
294, 136.39, 176.87
295, 136.08, 176.56
296, 135.40, 175.76
297, 134.41, 174.51
298, 133.03, 172.91
299, 131.38, 171.10
300, 129.56, 169.11
301, 127.72, 167.05
302, 125.96, 165.02
303, 124.23, 163.16
304, 122.53, 161.56
305, 120.89, 160.12
306, 119.39, 158.79
307, 118.10, 157.55
308, 117.08, 156.38
309, 116.33, 155.31
310, 115.95, 154.64
311, 115.90, 154.46
312, 116.14, 154.79
313, 116.72, 155.62
314, 117.60, 156.84
315, 118.94, 158.42
316, 120.62, 160.22
317, 122.57, 162.10
318, 124.60, 164.20
319, 126.58, 166.44
320, 128.50, 168.69
321, 130.31, 170.76
322, 131.99, 172.57
323, 133.44, 174.11
324, 134.61, 175.41
325, 135.48, 176.37
326, 136.08, 177.01
327, 136.45, 177.27
328, 136.43, 177.22
329, 136.07, 176.90
330, 135.17, 176.28
331, 133.83, 175.42
332, 132.16, 174.09
333, 130.31, 172.39
334, 128.42, 170.37
335, 126.57, 168.24
336, 124.82, 166.15
337, 123.08, 164.19
338, 121.34, 162.44
339, 119.62, 160.92
340, 117.96, 159.53
341, 116.40, 158.27
342, 115.17, 157.16
343, 114.36, 156.23
344, 113.98, 155.79
345, 114.20, 155.83
346, 114.96, 156.36
347, 116.26, 157.32
348, 117.93, 158.60
349, 119.79, 160.27
350, 121.75, 162.20
351, 123.70, 164.29
352, 125.72, 166.49
353, 127.77, 168.70
354, 129.80, 170.75
355, 131.67, 172.51
356, 133.29, 173.94
357, 134.70, 175.15
358, 135.93, 176.21
359, 137.01, 177.02
360, 137.72, 177.55
361, 138.01, 177.78
362, 137.82, 177.66
363, 137.25, 177.24
364, 136.30, 176.28
365, 135.09, 174.88
366, 133.70, 173.10
367, 132.08, 171.05
368, 130.28, 168.86
369, 128.25, 166.63
370, 126.13, 164.51
371, 123.99, 162.40
372, 121.93, 160.35
373, 120.02, 158.35
374, 118.28, 156.67
375, 116.74, 155.37
376, 115.41, 154.52
377, 114.40, 154.05
378, 113.72, 153.87
379, 113.56, 154.13
380, 113.85, 154.78
381, 114.55, 155.98
382, 115.68, 157.57
383, 117.14, 159.46
384, 118.93, 161.59
385, 120.90, 163.84
386, 122.92, 166.20
387, 125.01, 168.55
388, 127.11, 170.81
389, 129.21, 172.78
390, 131.23, 174.38
391, 133.04, 175.68
392, 134.56, 176.72
393, 135.75, 177.57
394, 136.50, 178.14
395, 136.80, 178.42
396, 136.60, 178.25
397, 136.00, 177.68
398, 135.10, 176.52
399, 133.87, 174.89
400, 132.41, 172.90
401, 130.69, 170.71
402, 128.85, 168.46
403, 126.98, 166.20
404, 125.16, 164.00
405, 123.46, 161.93
406, 121.85, 160.05
407, 120.34, 158.41
408, 118.94, 157.00
409, 117.62, 155.81
410, 116.37, 154.82
411, 115.40, 154.14
412, 114.77, 153.77
413, 114.50, 153.89
414, 114.71, 154.46
415, 115.35, 155.42
416, 116.56, 156.83
417, 118.19, 158.57
418, 120.18, 160.61
419, 122.34, 162.78
420, 124.53, 165.04
421, 126.57, 167.28
422, 128.37, 169.42
423, 129.96, 171.37
424, 131.36, 173.10
425, 132.58, 174.63
426, 133.71, 175.96
427, 134.74, 177.10
428, 135.45, 177.88
429, 135.77, 178.25
430, 135.69, 178.10
431, 135.17, 177.52
432, 134.29, 176.60
433, 133.04, 175.40
434, 131.56, 173.99
435, 129.96, 172.26
436, 128.39, 170.29
437, 126.93, 168.14
438, 125.51, 166.07
439, 124.13, 164.20
440, 122.78, 162.47
441, 121.44, 160.88
442, 120.15, 159.39
443, 118.94, 157.96
444, 117.87, 156.58
445, 117.15, 155.45
446, 116.82, 154.65
447, 116.86, 154.40
448, 117.24, 154.64
449, 117.88, 155.31
450, 118.93, 156.43
451, 120.31, 157.91
452, 121.95, 159.80
453, 123.69, 161.96
454, 125.41, 164.28
455, 127.13, 166.62
456, 128.81, 168.85
457, 130.42, 170.95
458, 131.88, 172.88
459, 133.13, 174.62
460, 134.16, 176.12
461, 134.98, 177.38
462, 135.61, 178.25
463, 135.97, 178.71
464, 136.06, 178.77
465, 135.80, 178.33
466, 135.25, 177.42
467, 134.48, 175.96
468, 133.44, 174.12
469, 132.17, 172.01
470, 130.69, 169.90
471, 129.10, 167.91
472, 127.51, 166.02
473, 125.91, 164.22
474, 124.35, 162.47
475, 122.73, 160.81
476, 121.09, 159.29
477, 119.45, 157.83
478, 117.91, 156.45
479, 116.51, 155.43
480, 115.56, 154.86
481, 115.10, 154.79
482, 115.20, 155.26
483, 115.71, 156.18
484, 116.52, 157.53
485, 117.75, 159.16
486, 119.34, 160.94
487, 121.22, 162.83
488, 123.18, 164.75
489, 125.07, 166.69
490, 126.88, 168.58
491, 128.55, 170.36
492, 130.10, 171.98
493, 131.48, 173.43
494, 132.69, 174.77
495, 133.67, 176.00
496, 134.39, 176.89
497, 134.83, 177.37
498, 135.01, 177.42
499, 134.97, 177.01
500, 134.58, 176.21
501, 133.84, 174.86
502, 132.66, 173.09
503, 131.18, 170.98
504, 129.59, 168.87
505, 128.07, 166.91
506, 126.74, 165.43
507, 125.76, 164.49
508, 125.17, 164.06
509, 125.15, 164.14
510, 125.62, 164.61
511, 126.51, 165.47
512, 127.69, 166.59
513, 129.04, 167.88
514, 130.52, 169.30
515, 132.04, 170.77
516, 133.52, 172.27
517, 134.86, 173.72
518, 135.99, 175.07
519, 136.92, 176.04
520, 137.67, 176.58
521, 138.26, 176.78
522, 138.77, 176.82
523, 139.22, 176.59
524, 139.63, 176.07
525, 139.99, 175.28
526, 140.30, 174.52
527, 140.50, 173.93
528, 140.58, 173.51
529, 140.61, 173.22
530, 140.63, 173.00
531, 140.52, 172.85
532, 140.28, 172.75
533, 139.87, 172.67
534, 139.49, 172.59
535, 139.20, 172.50
536, 138.98, 172.36
537, 138.80, 172.16
538, 138.64, 171.96
539, 138.46, 171.79
540, 138.27, 171.69
541, 138.15, 171.50
542, 138.12, 171.19
543, 138.21, 170.89
544, 138.31, 170.66
545, 138.39, 170.58
546, 138.53, 170.57
547, 138.76, 170.60
548, 139.10, 170.64
549, 139.54, 170.69
550, 140.06, 170.82
551, 140.56, 171.04
552, 140.97, 171.36
553, 141.26, 171.61
554, 141.42, 171.76
555, 141.48, 171.82
556, 141.35, 171.84
557, 141.07, 171.87
558, 140.66, 171.90
559, 140.23, 171.92
560, 139.83, 171.99
561, 139.54, 172.13
562, 139.34, 172.32
563, 139.24, 172.46
564, 139.21, 172.53
565, 139.23, 172.54
566, 139.23, 172.55
567, 139.20, 172.58
568, 139.16, 172.65
569, 139.15, 172.76
570, 139.19, 172.93
571, 139.24, 173.14
572, 139.27, 173.40
573, 139.28, 173.66
574, 139.27, 173.91
575, 139.25, 174.17
576, 139.30, 174.44
577, 139.44, 174.66
578, 139.60, 174.81
579, 139.71, 174.86
580, 139.76, 174.80
581, 139.69, 174.64
582, 139.53, 174.38
583, 139.39, 174.08
584, 139.32, 173.75
585, 139.37, 173.48
586, 139.35, 173.29
587, 139.23, 173.20
588, 139.02, 173.18
589, 138.80, 173.21
590, 138.70, 173.27
591, 138.76, 173.35
592, 138.97, 173.42
593, 139.26, 173.45
594, 139.56, 173.46
595, 139.85, 173.43
596, 140.12, 173.39
597, 140.35, 173.34
598, 140.60, 173.29
599, 140.88, 173.32
600, 140.98, 173.44
601, 140.83, 173.67
602, 140.41, 173.84
603, 139.97, 173.92
604, 139.59, 173.92
605, 139.40, 173.90
606, 139.38, 173.89
607, 139.51, 173.95
608, 139.65, 174.07
609, 139.75, 174.12
610, 139.73, 174.06
611, 139.60, 173.85
612, 139.37, 173.64
613, 139.13, 173.46
614, 138.93, 173.37
615, 138.71, 173.34
616, 138.46, 173.35
617, 138.20, 173.45
618, 137.96, 173.63
619, 137.75, 173.88
620, 137.53, 174.12
621, 137.32, 174.30
622, 137.09, 174.42
623, 136.98, 174.47
624, 137.02, 174.54
625, 137.14, 174.64
626, 137.31, 174.78
627, 137.46, 174.92
628, 137.57, 175.04
629, 137.62, 175.09
630, 137.71, 175.08
631, 137.86, 175.01
632, 138.07, 174.94
633, 138.27, 174.88
634, 138.43, 174.85
635, 138.56, 174.83
636, 138.71, 174.83
637, 138.88, 174.83
638, 138.98, 174.85
639, 138.99, 174.94
640, 138.91, 175.14
641, 138.79, 175.42
642, 138.67, 175.68
643, 138.55, 175.87
644, 138.43, 176.01
645, 138.33, 176.13
646, 138.24, 176.26
647, 138.14, 176.45
648, 138.02, 176.69
649, 137.88, 176.92
650, 137.74, 177.12
651, 137.60, 177.25
652, 137.52, 177.33
653, 137.52, 177.37
654, 137.60, 177.35
655, 137.75, 177.28
656, 137.97, 177.05
657, 138.26, 176.68
658, 138.59, 176.16
659, 138.95, 175.69
660, 139.21, 175.32
661, 139.33, 175.02
662, 139.28, 174.74
663, 139.13, 174.45
664, 138.91, 174.17
665, 138.71, 173.91
666, 138.55, 173.81
667, 138.52, 173.90
668, 138.61, 174.18
669, 138.79, 174.50
670, 139.02, 174.80
671, 139.24, 175.01
672, 139.43, 175.16
673, 139.60, 175.26
674, 139.71, 175.42
675, 139.77, 175.67
676, 139.76, 176.00
677, 139.69, 176.35
678, 139.57, 176.65
679, 139.48, 176.90
680, 139.45, 177.08
681, 139.52, 177.12
682, 139.51, 177.02
683, 139.39, 176.87
684, 139.20, 176.73
685, 139.01, 176.65
686, 138.88, 176.56
687, 138.83, 176.44
688, 138.83, 176.19
689, 138.90, 175.84
690, 139.01, 175.39
691, 139.14, 174.89
692, 139.33, 174.38
693, 139.58, 173.93
694, 139.91, 173.55
695, 140.29, 173.25
696, 140.70, 173.06
697, 141.09, 172.96
698, 141.42, 172.94
699, 141.63, 172.99
700, 141.72, 173.08
701, 141.64, 173.19
702, 141.41, 173.31
703, 141.07, 173.48
704, 140.74, 173.71
705, 140.49, 173.86
706, 140.40, 173.88
707, 140.44, 173.74
708, 140.61, 173.60
709, 140.80, 173.53
710, 140.97, 173.53
711, 141.12, 173.56
712, 141.26, 173.61
713, 141.40, 173.72
714, 141.52, 173.89
715, 141.64, 174.07
716, 141.68, 174.22
717, 141.65, 174.31
718, 141.54, 174.34
719, 141.46, 174.29
720, 141.45, 174.17
721, 141.44, 173.98
722, 141.40, 173.74
723, 141.30, 173.45
724, 141.16, 173.13
725, 140.99, 172.85
726, 140.80, 172.63
727, 140.58, 172.50
728, 140.34, 172.43
729, 140.11, 172.41
730, 139.88, 172.49
731, 139.62, 172.65
732, 139.33, 172.78
733, 139.05, 172.83
734, 138.83, 172.76
735, 138.68, 172.63
736, 138.70, 172.44
737, 138.89, 172.32
738, 139.24, 172.28
739, 139.69, 172.34
740, 140.18, 172.45
741, 140.65, 172.57
742, 141.06, 172.73
743, 141.40, 172.93
744, 141.67, 173.19
745, 141.88, 173.38
746, 141.98, 173.49
747, 141.97, 173.40
748, 141.83, 173.14
749, 141.59, 172.74
750, 141.29, 172.34
751, 141.04, 172.00
752, 140.87, 171.76
753, 140.78, 171.61
754, 140.75, 171.60
755, 140.77, 171.74
756, 140.83, 172.01
757, 140.94, 172.20
758, 141.07, 172.24
759, 141.21, 172.15
760, 141.35, 172.00
761, 141.49, 171.84
762, 141.61, 171.81
763, 141.69, 171.96
764, 141.72, 172.22
765, 141.65, 172.52
766, 141.49, 172.81
767, 141.24, 173.11
768, 140.92, 173.40
769, 140.55, 173.67
770, 140.11, 173.89
771, 139.60, 174.04
772, 139.05, 174.07
773, 138.53, 173.97
774, 138.07, 173.74
775, 137.67, 173.43
776, 137.31, 173.08
777, 136.98, 172.86
778, 136.71, 172.81
779, 136.47, 172.83
780, 136.39, 172.86
781, 136.47, 172.91
782, 136.67, 173.02
783, 136.90, 173.21
784, 137.12, 173.35
785, 137.35, 173.42
786, 137.59, 173.36
787, 137.85, 173.21
788, 138.14, 172.99
789, 138.44, 172.75
790, 138.74, 172.53
791, 139.01, 172.32
792, 139.26, 172.12
793, 139.47, 171.92
794, 139.64, 171.78
795, 139.79, 171.72
796, 139.90, 171.75
797, 139.96, 171.84
798, 139.96, 171.96
799, 139.91, 172.05
800, 139.85, 172.08
801, 139.81, 172.04
802, 139.76, 171.96
803, 139.70, 171.91
804, 139.62, 171.90
805, 139.53, 171.96
806, 139.44, 172.00
807, 139.27, 172.00
808, 139.02, 172.03
809, 138.68, 172.11
810, 138.38, 172.27
811, 138.16, 172.42
812, 138.03, 172.53
813, 137.95, 172.66
814, 137.92, 172.84
815, 137.94, 173.08
816, 138.02, 173.29
817, 138.15, 173.46
818, 138.33, 173.49
819, 138.59, 173.41
820, 138.94, 173.22
821, 139.34, 172.98
822, 139.68, 172.70
823, 139.93, 172.49
824, 140.08, 172.38
825, 140.17, 172.40
826, 140.22, 172.41
827, 140.27, 172.39
828, 140.33, 172.35
829, 140.36, 172.33
830, 140.33, 172.35
831, 140.24, 172.40
832, 140.08, 172.47
833, 139.87, 172.52
834, 139.63, 172.54
835, 139.37, 172.50
836, 139.11, 172.40
837, 138.82, 172.26
838, 138.49, 172.15
839, 138.16, 172.09
840, 137.85, 172.12
841, 137.58, 172.23
842, 137.37, 172.40
843, 137.20, 172.50
844, 137.07, 172.49
845, 136.97, 172.38
846, 136.91, 172.21
847, 136.87, 172.03
848, 136.84, 171.85
849, 136.89, 171.67
850, 137.01, 171.52
851, 137.20, 171.38
852, 137.43, 171.26
853, 137.67, 171.25
854, 137.84, 171.34
855, 137.89, 171.42
856, 137.94, 171.41
857, 138.02, 171.33
858, 138.19, 171.23
859, 138.41, 171.14
860, 138.64, 171.13
861, 138.88, 171.19
862, 139.10, 171.26
863, 139.31, 171.27
864, 139.47, 171.22
865, 139.56, 171.19
866, 139.57, 171.23
867, 139.51, 171.33
868, 139.47, 171.44
869, 139.48, 171.55
870, 139.57, 171.66
871, 139.65, 171.75
872, 139.70, 171.74
873, 139.65, 171.63
874, 139.50, 171.42
875, 139.25, 171.21
876, 138.99, 171.08
877, 138.74, 171.11
878, 138.47, 171.30
879, 138.18, 171.63
880, 137.86, 171.88
881, 137.59, 171.98
882, 137.39, 172.06
883, 137.29, 172.19
884, 137.25, 172.35
885, 137.27, 172.48
886, 137.34, 172.55
887, 137.47, 172.59
888, 137.59, 172.63
889, 137.67, 172.68
890, 137.69, 172.73
891, 137.77, 172.78
892, 137.95, 172.77
893, 138.21, 172.70
894, 138.50, 172.61
895, 138.73, 172.54
896, 138.88, 172.52
897, 138.94, 172.56
898, 138.98, 172.65
899, 139.04, 172.78
900, 139.05, 172.94
901, 138.99, 173.11
902, 138.84, 173.25
903, 138.67, 173.35
904, 138.49, 173.42
905, 138.24, 173.49
906, 137.89, 173.49
907, 137.43, 173.39
908, 137.01, 173.20
909, 136.68, 173.00
910, 136.51, 172.83
911, 136.50, 172.70
912, 136.63, 172.58
913, 136.84, 172.46
914, 137.11, 172.44
915, 137.37, 172.52
916, 137.60, 172.60
917, 137.78, 172.63
918, 137.90, 172.56
919, 137.94, 172.50
920, 137.90, 172.51
921, 137.78, 172.51
922, 137.68, 172.47
923, 137.64, 172.37
924, 137.68, 172.22
925, 137.79, 172.05
926, 137.92, 171.93
927, 138.10, 171.87
928, 138.32, 171.90
929, 138.56, 172.03
930, 138.86, 172.25
931, 139.21, 172.44
932, 139.49, 172.56
933, 139.67, 172.63
934, 139.70, 172.72
935, 139.64, 172.85
936, 139.50, 173.00
937, 139.35, 173.16
938, 139.22, 173.26
939, 139.11, 173.30
940, 139.08, 173.25
941, 139.14, 173.18
942, 139.25, 173.10
943, 139.38, 173.04
944, 139.51, 173.00
945, 139.62, 172.97
946, 139.72, 172.98
947, 139.76, 173.03
948, 139.71, 173.14
949, 139.59, 173.30
950, 139.44, 173.51
951, 139.30, 173.78
952, 139.30, 174.12
953, 139.44, 174.46
954, 139.65, 174.75
955, 139.85, 174.97
956, 140.00, 175.13
957, 140.03, 175.23
958, 139.93, 175.29
959, 139.78, 175.31
960, 139.64, 175.21
961, 139.57, 174.96
962, 139.51, 174.58
963, 139.46, 174.17
964, 139.40, 173.80
965, 139.34, 173.52
966, 139.27, 173.34
967, 139.19, 173.24
968, 139.08, 173.27
969, 138.94, 173.41
970, 138.80, 173.54
971, 138.65, 173.60
972, 138.49, 173.56
973, 138.31, 173.58
974, 138.22, 173.71
975, 138.25, 173.95
976, 138.42, 174.24
977, 138.60, 174.54
978, 138.73, 174.88
979, 138.89, 175.26
980, 139.12, 175.48
981, 139.29, 175.50
982, 139.36, 175.26
983, 139.29, 174.95
984, 139.19, 174.64
985, 139.12, 174.29
986, 139.10, 173.86
987, 139.09, 173.38
988, 139.08, 172.91
989, 139.09, 172.47
990, 139.14, 172.22
991, 139.14, 172.18
992, 139.06, 172.30
993, 138.90, 172.51
994, 138.71, 172.73
995, 138.52, 172.98
996, 138.39, 173.25
997, 138.32, 173.48
998, 138.31, 173.64
999, 138.36, 173.72
1000, 138.47, 173.79
1001, 138.63, 173.88
1002, 138.82, 174.03
1003, 139.01, 174.22
1004, 139.09, 174.45
1005, 139.04, 174.73
1006, 138.73, 175.02
1007, 138.21, 175.10
1008, 137.30, 174.89
1009, 136.05, 174.38
1010, 134.54, 173.60
1011, 132.78, 172.63
1012, 130.88, 171.36
1013, 128.96, 169.85
1014, 127.17, 168.13
1015, 125.58, 166.34
1016, 124.06, 164.59
1017, 122.60, 162.90
1018, 121.14, 161.33
1019, 119.74, 159.88
1020, 118.46, 158.61
1021, 117.32, 157.52
1022, 116.35, 156.60
1023, 115.46, 155.83
1024, 114.64, 155.19
1025, 113.87, 154.68
1026, 113.28, 154.28
1027, 112.91, 153.91
1028, 112.71, 153.54
1029, 112.61, 153.03
1030, 112.56, 152.41
1031, 112.49, 151.68
1032, 112.40, 151.00
1033, 112.41, 150.43
1034, 112.59, 150.04
1035, 112.84, 149.80
1036, 113.08, 149.67
1037, 113.24, 149.61
1038, 113.40, 149.59
1039, 113.57, 149.67
1040, 113.71, 149.87
1041, 113.79, 150.10
1042, 113.81, 150.29
1043, 113.76, 150.41
1044, 113.64, 150.47
1045, 113.41, 150.49
1046, 113.10, 150.53
1047, 112.71, 150.61
1048, 112.35, 150.74
1049, 112.05, 150.82
1050, 111.87, 150.82
1051, 111.78, 150.64
1052, 111.79, 150.31
1053, 111.81, 149.84
1054, 111.80, 149.39
1055, 111.76, 149.02
1056, 111.68, 148.80
1057, 111.59, 148.75
1058, 111.58, 148.83
1059, 111.66, 149.05
1060, 111.76, 149.39
1061, 111.83, 149.75
1062, 111.84, 150.05
1063, 111.74, 150.23
1064, 111.56, 150.30
1065, 111.40, 150.29
1066, 111.32, 150.10
1067, 111.24, 149.75
1068, 111.12, 149.28
1069, 110.93, 148.76
1070, 110.82, 148.24
1071, 110.85, 147.93
1072, 111.01, 147.84
1073, 111.24, 147.84
1074, 111.50, 147.83
1075, 111.68, 147.72
1076, 111.76, 147.55
1077, 111.74, 147.35
1078, 111.68, 147.38
1079, 111.60, 147.68
1080, 111.62, 148.29
1081, 111.76, 148.78
1082, 112.00, 149.01
1083, 112.30, 149.02
1084, 112.59, 148.91
1085, 112.87, 148.79
1086, 113.13, 148.58
1087, 113.28, 148.28
1088, 113.30, 147.90
1089, 113.19, 147.48
1090, 112.97, 147.07
1091, 112.67, 146.72
1092, 112.37, 146.43
1093, 112.12, 146.16
1094, 111.99, 145.87
1095, 111.97, 145.63
1096, 112.07, 145.45
1097, 112.17, 145.36
1098, 112.21, 145.24
1099, 112.23, 145.08
1100, 112.26, 144.94
1101, 112.31, 144.86
1102, 112.42, 144.86
1103, 112.56, 144.92
1104, 112.66, 145.02
1105, 112.68, 145.23
1106, 112.61, 145.53
1107, 112.55, 145.93
1108, 112.54, 146.27
1109, 112.57, 146.49
1110, 112.58, 146.59
1111, 112.55, 146.62
1112, 112.48, 146.60
1113, 112.37, 146.48
1114, 112.26, 146.25
1115, 112.21, 145.86
1116, 112.21, 145.35
1117, 112.20, 144.90
1118, 112.15, 144.57
1119, 112.17, 144.42
1120, 112.28, 144.40
1121, 112.50, 144.47
1122, 112.73, 144.55
1123, 112.94, 144.60
1124, 113.17, 144.60
1125, 113.44, 144.47
1126, 113.66, 144.19
1127, 113.78, 143.85
1128, 113.76, 143.52
1129, 113.66, 143.27
1130, 113.50, 143.05
1131, 113.31, 142.85
1132, 113.10, 142.77
1133, 112.90, 142.84
1134, 112.74, 143.05
1135, 112.62, 143.34
1136, 112.59, 143.64
1137, 112.63, 143.86
1138, 112.73, 144.01
1139, 112.87, 144.13
1140, 113.03, 144.28
