=====Start_data=====
Date: 13/02/2022, Time: 00:00
Notes: filter and calibrated data
Collection period (s): 60.00, Sampling Frequency (Hz): 50.00
Counter, Distance(mm)
230, 135.04, 161.96
231, 133.30, 160.95
232, 131.43, 160.01
233, 129.53, 159.20
234, 127.69, 158.30
235, 125.99, 157.25
236, 124.43, 156.02
237, 123.01, 154.84
238, 121.75, 153.81
239, 120.70, 153.04
240, 119.85, 152.53
241, 119.24, 152.38
242, 118.84, 152.56
243, 118.62, 153.04
244, 118.84, 153.69
245, 119.49, 154.42
246, 120.64, 155.24
247, 122.12, 156.09
248, 123.80, 156.95
249, 125.57, 157.88
250, 127.34, 158.86
251, 129.15, 159.98
252, 130.95, 161.19
253, 132.69, 162.46
254, 134.28, 163.56
255, 135.65, 164.43
256, 136.72, 164.98
257, 137.46, 165.28
258, 137.91, 165.37
259, 138.01, 165.25
260, 137.82, 164.96
261, 137.29, 164.50
262, 136.52, 163.91
263, 135.44, 163.18
264, 134.14, 162.36
265, 132.69, 161.50
266, 131.18, 160.50
267, 129.70, 159.37
268, 128.30, 158.10
269, 127.04, 156.80
270, 125.94, 155.52
271, 124.88, 154.41
272, 123.83, 153.51
273, 122.76, 152.78
274, 121.72, 152.15
275, 120.73, 151.60
276, 120.08, 151.29
277, 119.82, 151.24
278, 120.11, 151.60
279, 120.82, 152.28
280, 121.86, 153.23
281, 123.14, 154.33
282, 124.53, 155.50
283, 126.04, 156.75
284, 127.59, 158.03
285, 129.12, 159.40
286, 130.62, 160.82
287, 132.04, 162.26
288, 133.40, 163.59
289, 134.69, 164.78
290, 135.87, 165.73
291, 136.76, 166.44
292, 137.31, 166.91
293, 137.53, 167.06
294, 137.49, 166.91
295, 137.11, 166.40
296, 136.44, 165.64
297, 135.52, 164.70
298, 134.34, 163.55
299, 132.98, 162.24
300, 131.49, 160.81
301, 129.99, 159.35
302, 128.56, 157.93
303, 127.16, 156.67
304, 125.80, 155.62
305, 124.50, 154.74
306, 123.34, 154.01
307, 122.35, 153.39
308, 121.50, 152.93
309, 120.79, 152.64
310, 120.35, 152.56
311, 120.21, 152.67
312, 120.37, 152.92
313, 120.89, 153.36
314, 121.72, 153.98
315, 122.84, 154.84
316, 124.15, 155.88
317, 125.54, 157.17
318, 127.04, 158.65
319, 128.62, 160.23
320, 130.22, 161.81
321, 131.76, 163.30
322, 133.20, 164.60
323, 134.51, 165.66
324, 135.66, 166.48
325, 136.57, 166.97
326, 137.22, 167.16
327, 137.52, 166.96
328, 137.54, 166.45
329, 137.30, 165.70
330, 136.78, 164.73
331, 136.01, 163.62
332, 134.88, 162.41
333, 133.48, 161.18
334, 131.88, 159.99
335, 130.21, 158.86
336, 128.56, 157.82
337, 126.97, 156.84
338, 125.50, 155.92
339, 124.18, 155.06
340, 123.00, 154.30
341, 121.97, 153.64
342, 121.14, 153.12
343, 120.53, 152.73
344, 120.13, 152.64
345, 120.02, 152.83
346, 120.20, 153.29
347, 120.77, 154.09
348, 121.65, 155.14
349, 122.93, 156.44
350, 124.49, 157.84
351, 126.26, 159.26
352, 128.05, 160.67
353, 129.73, 162.03
354, 131.33, 163.29
355, 132.82, 164.43
356, 134.20, 165.42
357, 135.39, 166.15
358, 136.38, 166.59
359, 137.11, 166.74
360, 137.58, 166.66
361, 137.83, 166.40
362, 137.83, 165.99
363, 137.61, 165.46
364, 137.00, 164.85
365, 136.03, 164.22
366, 134.76, 163.44
367, 133.30, 162.53
368, 131.75, 161.48
369, 130.12, 160.30
370, 128.47, 159.03
371, 126.87, 157.78
372, 125.35, 156.67
373, 123.96, 155.75
374, 122.64, 154.85
375, 121.40, 153.93
376, 120.24, 153.05
377, 119.36, 152.29
378, 118.81, 151.68
379, 118.80, 151.49
380, 119.29, 151.73
381, 120.21, 152.42
382, 121.37, 153.40
383, 122.65, 154.55
384, 124.15, 155.86
385, 125.84, 157.26
386, 127.67, 158.66
387, 129.50, 159.95
388, 131.24, 161.08
389, 132.91, 162.13
390, 134.46, 163.12
391, 135.82, 164.05
392, 136.93, 164.88
393, 137.77, 165.41
394, 138.18, 165.63
395, 138.18, 165.53
396, 137.74, 165.17
397, 136.99, 164.61
398, 136.04, 163.81
399, 134.86, 162.84
400, 133.52, 161.73
401, 132.16, 160.49
402, 130.88, 159.17
403, 129.78, 157.97
404, 128.65, 156.99
405, 127.45, 156.31
406, 126.15, 155.76
407, 124.86, 155.28
408, 123.67, 154.69
409, 122.63, 153.99
410, 121.76, 153.17
411, 121.16, 152.54
412, 120.84, 152.17
413, 120.91, 152.28
414, 121.33, 152.80
415, 122.04, 153.65
416, 122.93, 154.69
417, 123.92, 155.82
418, 125.15, 156.96
419, 126.60, 158.07
420, 128.22, 159.17
421, 129.93, 160.22
422, 131.64, 161.21
423, 133.21, 162.14
424, 134.55, 162.98
425, 135.62, 163.76
426, 136.50, 164.46
427, 137.22, 165.09
428, 137.66, 165.48
429, 137.80, 165.59
430, 137.64, 165.31
431, 137.23, 164.73
432, 136.63, 163.90
433, 135.81, 162.83
434, 134.81, 161.56
435, 133.70, 160.13
436, 132.42, 158.66
437, 131.04, 157.22
438, 129.54, 155.93
439, 128.00, 154.84
440, 126.41, 153.93
441, 124.84, 153.16
442, 123.32, 152.53
443, 121.94, 152.10
444, 120.86, 151.87
445, 120.10, 151.83
446, 119.68, 152.05
447, 119.80, 152.51
448, 120.44, 153.17
449, 121.59, 154.09
450, 123.04, 155.19
451, 124.65, 156.46
452, 126.30, 157.79
453, 127.91, 159.11
454, 129.44, 160.33
455, 130.85, 161.39
456, 132.12, 162.38
457, 133.40, 163.32
458, 134.72, 164.23
459, 135.92, 165.12
460, 136.90, 165.98
461, 137.60, 166.53
462, 137.97, 166.70
463, 138.06, 166.46
464, 137.78, 165.89
465, 137.17, 165.10
466, 136.20, 164.14
467, 134.98, 163.10
468, 133.59, 162.04
469, 132.08, 161.03
470, 130.52, 160.11
471, 128.97, 159.19
472, 127.51, 158.27
473, 126.20, 157.26
474, 125.00, 156.21
475, 123.91, 155.13
476, 122.95, 154.14
477, 122.11, 153.26
478, 121.41, 152.63
479, 120.90, 152.26
480, 120.58, 152.14
481, 120.53, 152.27
482, 120.74, 152.59
483, 121.16, 153.20
484, 121.88, 154.08
485, 122.84, 155.17
486, 124.11, 156.38
487, 125.59, 157.62
488, 127.18, 158.89
489, 128.79, 160.13
490, 130.34, 161.31
491, 131.87, 162.39
492, 133.33, 163.34
493, 134.72, 164.17
494, 135.99, 164.90
495, 137.14, 165.49
496, 137.99, 165.94
497, 138.51, 166.27
498, 138.53, 166.24
499, 138.11, 165.84
500, 137.33, 165.02
501, 136.31, 163.89
502, 135.16, 162.57
503, 133.87, 161.18
504, 132.49, 159.83
505, 131.07, 158.76
506, 129.81, 158.03
507, 128.77, 157.68
508, 128.11, 157.59
509, 127.80, 157.66
510, 127.80, 157.87
511, 128.17, 158.17
512, 128.83, 158.53
513, 129.81, 159.04
514, 131.00, 159.71
515, 132.31, 160.54
516, 133.59, 161.46
517, 134.75, 162.37
518, 135.82, 163.21
519, 136.80, 163.95
520, 137.72, 164.66
521, 138.45, 165.35
522, 138.98, 165.95
523, 139.36, 166.41
524, 139.63, 166.71
525, 139.84, 166.94
526, 139.88, 167.13
527, 139.76, 167.28
528, 139.61, 167.39
529, 139.51, 167.44
530, 139.50, 167.51
531, 139.52, 167.61
532, 139.57, 167.62
533, 139.60, 167.50
534, 139.60, 167.23
535, 139.59, 166.92
536, 139.60, 166.63
537, 139.62, 166.47
538, 139.69, 166.45
539, 139.79, 166.58
540, 139.93, 166.72
541, 140.08, 166.81
542, 140.24, 166.87
543, 140.39, 166.90
544, 140.52, 166.90
545, 140.62, 166.86
546, 140.67, 166.79
547, 140.66, 166.70
548, 140.73, 166.60
549, 140.90, 166.49
550, 141.13, 166.40
551, 141.37, 166.31
552, 141.57, 166.20
553, 141.78, 166.07
554, 142.03, 166.01
555, 142.17, 166.03
556, 142.17, 166.15
557, 141.99, 166.31
558, 141.71, 166.47
559, 141.37, 166.66
560, 141.17, 166.89
561, 141.15, 167.17
562, 141.26, 167.36
563, 141.42, 167.41
564, 141.56, 167.35
565, 141.68, 167.22
566, 141.79, 167.07
567, 141.84, 166.90
568, 141.85, 166.74
569, 141.81, 166.61
570, 141.74, 166.53
571, 141.65, 166.55
572, 141.58, 166.67
573, 141.54, 166.87
574, 141.54, 167.16
575, 141.50, 167.50
576, 141.43, 167.90
577, 141.33, 168.33
578, 141.22, 168.77
579, 141.14, 169.15
580, 140.97, 169.43
581, 140.69, 169.64
582, 140.43, 169.78
583, 140.26, 169.90
584, 140.24, 170.04
585, 140.32, 170.21
586, 140.46, 170.43
587, 140.62, 170.67
588, 140.76, 170.91
589, 140.77, 171.11
590, 140.63, 171.25
591, 140.33, 171.13
592, 139.97, 170.71
593, 139.60, 169.96
594, 139.31, 168.97
595, 139.12, 167.86
596, 139.03, 166.82
597, 138.99, 165.94
598, 138.98, 165.27
599, 138.95, 164.79
600, 138.88, 164.46
601, 138.79, 164.13
602, 138.80, 163.74
603, 138.91, 163.35
604, 139.11, 163.02
605, 139.32, 162.78
606, 139.50, 162.71
607, 139.77, 162.79
608, 140.12, 162.95
609, 140.47, 163.09
610, 140.75, 163.19
611, 140.90, 163.31
612, 140.93, 163.45
613, 140.86, 163.60
614, 140.72, 163.75
615, 140.52, 163.86
616, 140.38, 164.00
617, 140.33, 164.18
618, 140.39, 164.49
619, 140.51, 164.90
620, 140.68, 165.41
621, 140.76, 165.96
622, 140.72, 166.50
623, 140.55, 166.99
624, 140.29, 167.40
625, 139.99, 167.70
626, 139.67, 167.88
627, 139.36, 167.96
628, 139.07, 168.02
629, 138.83, 168.08
630, 138.66, 168.13
631, 138.51, 168.12
632, 138.35, 168.06
633, 138.16, 168.01
634, 138.02, 168.01
635, 137.95, 168.08
636, 137.93, 168.22
637, 137.93, 168.42
638, 137.94, 168.66
639, 137.87, 168.95
640, 137.70, 169.10
641, 137.55, 169.06
642, 137.47, 168.82
643, 137.49, 168.61
644, 137.59, 168.51
645, 137.73, 168.49
646, 138.01, 168.49
647, 138.41, 168.49
648, 138.89, 168.51
649, 139.36, 168.54
650, 139.78, 168.62
651, 140.11, 168.73
652, 140.35, 168.88
653, 140.48, 169.05
654, 140.50, 169.21
655, 140.43, 169.32
656, 140.31, 169.35
657, 140.15, 169.29
658, 139.96, 169.19
659, 139.73, 169.05
660, 139.47, 168.93
661, 139.24, 168.83
662, 139.06, 168.72
663, 138.98, 168.57
664, 139.00, 168.39
665, 139.12, 168.13
666, 139.31, 167.81
667, 139.53, 167.51
668, 139.74, 167.29
669, 139.91, 167.15
670, 140.04, 167.05
671, 140.10, 166.98
672, 140.09, 166.94
673, 140.03, 166.91
674, 139.93, 166.92
675, 139.92, 166.97
676, 140.03, 167.06
677, 140.26, 167.15
678, 140.51, 167.21
679, 140.74, 167.25
680, 140.92, 167.26
681, 141.05, 167.26
682, 141.13, 167.24
683, 141.19, 167.21
684, 141.22, 167.21
685, 141.22, 167.24
686, 141.22, 167.30
687, 141.20, 167.27
688, 141.07, 167.13
689, 140.82, 166.94
690, 140.46, 166.78
691, 140.07, 166.67
692, 139.68, 166.56
693, 139.40, 166.43
694, 139.25, 166.31
695, 139.29, 166.24
696, 139.49, 166.18
697, 139.82, 166.10
698, 140.16, 165.98
699, 140.48, 165.85
700, 140.81, 165.71
701, 141.17, 165.66
702, 141.57, 165.70
703, 141.93, 165.86
704, 142.21, 165.97
705, 142.43, 166.00
706, 142.59, 165.92
707, 142.63, 165.75
708, 142.51, 165.55
709, 142.24, 165.37
710, 141.95, 165.26
711, 141.72, 165.19
712, 141.52, 165.14
713, 141.32, 165.10
714, 141.11, 165.15
715, 140.85, 165.30
716, 140.54, 165.46
717, 140.27, 165.60
718, 140.08, 165.66
719, 140.00, 165.66
720, 139.99, 165.63
721, 140.04, 165.66
722, 140.15, 165.76
723, 140.32, 165.90
724, 140.52, 166.03
725, 140.80, 166.12
726, 141.14, 166.15
727, 141.58, 166.12
728, 142.10, 166.12
729, 142.67, 166.18
730, 143.09, 166.32
731, 143.30, 166.51
732, 143.30, 166.72
733, 143.16, 166.88
734, 142.95, 166.98
735, 142.69, 166.99
736, 142.43, 167.05
737, 142.14, 167.20
738, 141.83, 167.51
739, 141.60, 167.94
740, 141.47, 168.46
741, 141.46, 168.93
742, 141.54, 169.30
743, 141.67, 169.57
744, 141.76, 169.78
745, 141.76, 169.93
746, 141.67, 170.04
747, 141.49, 170.12
748, 141.24, 170.11
749, 141.06, 170.02
750, 140.98, 169.85
751, 141.03, 169.63
752, 141.07, 169.39
753, 141.03, 169.20
754, 140.96, 169.08
755, 140.88, 169.02
756, 140.83, 168.99
757, 140.80, 168.97
758, 140.80, 168.93
759, 140.75, 168.87
760, 140.65, 168.75
761, 140.49, 168.59
762, 140.30, 168.39
763, 140.10, 168.28
764, 139.90, 168.30
765, 139.71, 168.40
766, 139.48, 168.53
767, 139.22, 168.65
768, 138.92, 168.78
769, 138.71, 168.92
770, 138.63, 169.02
771, 138.63, 169.07
772, 138.63, 169.12
773, 138.59, 169.22
774, 138.59, 169.38
775, 138.64, 169.56
776, 138.69, 169.72
777, 138.72, 169.76
778, 138.70, 169.69
779, 138.60, 169.49
780, 138.41, 169.30
781, 138.23, 169.17
782, 138.11, 169.06
783, 138.07, 168.96
784, 138.20, 168.83
785, 138.49, 168.62
786, 138.91, 168.32
787, 139.38, 167.96
788, 139.85, 167.59
789, 140.25, 167.24
790, 140.53, 166.91
791, 140.71, 166.58
792, 140.79, 166.30
793, 140.78, 166.07
794, 140.69, 165.91
795, 140.54, 165.72
796, 140.48, 165.48
797, 140.57, 165.26
798, 140.67, 165.10
799, 140.73, 164.99
800, 140.67, 164.88
801, 140.54, 164.76
802, 140.37, 164.66
803, 140.15, 164.60
804, 139.89, 164.55
805, 139.61, 164.50
806, 139.28, 164.43
807, 138.89, 164.34
808, 138.58, 164.22
809, 138.38, 164.14
810, 138.32, 164.15
811, 138.35, 164.26
812, 138.41, 164.32
813, 138.55, 164.29
814, 138.74, 164.12
815, 139.00, 163.85
816, 139.42, 163.51
817, 140.00, 163.16
818, 140.57, 162.84
819, 141.02, 162.65
820, 141.27, 162.60
821, 141.47, 162.70
822, 141.65, 162.81
823, 141.84, 162.88
824, 142.04, 162.99
825, 142.21, 163.18
826, 142.32, 163.27
827, 142.39, 163.20
828, 142.44, 162.93
829, 142.49, 162.77
830, 142.56, 162.82
831, 142.63, 162.94
832, 142.69, 163.01
833, 142.78, 162.96
834, 142.90, 162.84
835, 142.99, 162.70
836, 143.02, 162.57
837, 142.99, 162.44
838, 142.92, 162.33
839, 142.81, 162.15
840, 142.78, 161.90
841, 142.84, 161.60
842, 142.99, 161.29
843, 143.12, 161.00
844, 143.20, 160.72
845, 143.24, 160.44
846, 143.28, 160.25
847, 143.35, 160.17
848, 143.35, 160.21
849, 143.27, 160.31
850, 142.98, 160.43
851, 142.52, 160.60
852, 141.89, 160.82
853, 141.20, 160.95
854, 140.48, 160.96
855, 139.88, 160.80
856, 139.42, 160.62
857, 138.99, 160.48
858, 138.55, 160.30
859, 138.05, 160.05
860, 137.59, 159.71
861, 137.21, 159.46
862, 136.96, 159.36
863, 136.82, 159.35
864, 136.79, 159.36
865, 136.78, 159.35
866, 136.76, 159.54
867, 136.78, 159.96
868, 136.88, 160.47
869, 137.06, 160.94
870, 137.21, 161.27
871, 137.29, 161.60
872, 137.38, 161.95
873, 137.54, 162.39
874, 137.77, 162.88
875, 138.06, 163.20
876, 138.36, 163.29
877, 138.67, 163.13
878, 138.95, 162.79
879, 139.20, 162.36
880, 139.42, 161.87
881, 139.61, 161.38
882, 139.76, 160.90
883, 139.88, 160.58
884, 139.91, 160.42
885, 139.86, 160.32
886, 139.73, 160.19
887, 139.62, 159.98
888, 139.58, 159.87
889, 139.57, 159.88
890, 139.57, 160.04
891, 139.53, 160.26
892, 139.53, 160.51
893, 139.58, 160.71
894, 139.67, 160.84
895, 139.76, 160.76
896, 139.83, 160.45
897, 139.92, 159.95
898, 140.03, 159.49
899, 140.10, 159.17
900, 140.12, 159.05
901, 140.08, 159.06
902, 139.99, 159.23
903, 139.87, 159.52
904, 139.74, 159.91
905, 139.61, 160.38
906, 139.49, 160.89
907, 139.40, 161.43
908, 139.36, 161.99
909, 139.31, 162.55
910, 139.24, 163.04
911, 139.12, 163.45
912, 138.97, 163.63
913, 138.82, 163.58
914, 138.64, 163.30
915, 138.44, 163.06
916, 138.39, 162.96
917, 138.51, 162.86
918, 138.84, 162.68
919, 139.13, 162.35
920, 139.31, 161.97
921, 139.36, 161.59
922, 139.34, 161.18
923, 139.32, 160.75
924, 139.28, 160.30
925, 139.24, 160.05
926, 139.20, 160.05
927, 139.16, 160.20
928, 139.13, 160.41
929, 139.04, 160.56
930, 138.90, 160.64
931, 138.80, 160.67
932, 138.80, 160.81
933, 138.92, 161.11
934, 139.06, 161.53
935, 139.18, 161.98
936, 139.23, 162.40
937, 139.21, 162.70
938, 139.13, 162.87
939, 139.07, 162.88
940, 139.05, 162.79
941, 139.03, 162.63
942, 138.99, 162.46
943, 138.97, 162.30
944, 138.97, 162.14
945, 139.04, 161.99
946, 139.08, 161.83
947, 139.07, 161.59
948, 139.07, 161.27
949, 139.09, 160.98
950, 139.15, 160.78
951, 139.19, 160.70
952, 139.17, 160.64
953, 139.13, 160.54
954, 139.08, 160.45
955, 139.04, 160.39
956, 138.98, 160.40
957, 138.90, 160.48
958, 138.88, 160.62
959, 138.94, 160.77
960, 139.09, 160.89
961, 139.19, 161.04
962, 139.19, 161.22
963, 139.16, 161.45
964, 139.14, 161.66
965, 139.18, 161.84
966, 139.27, 161.87
967, 139.42, 161.73
968, 139.52, 161.44
969, 139.56, 161.08
970, 139.50, 160.70
971, 139.37, 160.37
972, 139.21, 160.11
973, 139.07, 159.92
974, 138.94, 159.87
975, 138.86, 159.96
976, 138.81, 160.19
977, 138.79, 160.50
978, 138.81, 160.77
979, 138.87, 160.96
980, 139.00, 161.04
981, 139.19, 161.09
982, 139.42, 161.15
983, 139.63, 161.19
984, 139.82, 161.17
985, 139.96, 161.10
986, 140.06, 161.02
987, 140.13, 160.95
988, 140.17, 160.98
989, 140.18, 161.12
990, 140.27, 161.38
991, 140.43, 161.59
992, 140.69, 161.71
993, 140.91, 161.70
994, 141.05, 161.60
995, 141.07, 161.45
996, 140.99, 161.34
997, 140.82, 161.32
998, 140.69, 161.28
999, 140.63, 161.19
1000, 140.66, 161.01
1001, 140.75, 160.91
1002, 140.83, 160.93
1003, 140.86, 161.06
1004, 140.84, 161.23
1005, 140.65, 161.36
1006, 140.28, 161.45
1007, 139.66, 161.49
1008, 138.85, 161.43
1009, 137.74, 161.26
1010, 136.31, 160.99
1011, 134.63, 160.47
1012, 132.83, 159.74
1013, 130.99, 158.86
1014, 129.19, 157.96
1015, 127.52, 157.12
1016, 126.04, 156.26
1017, 124.79, 155.37
1018, 123.65, 154.46
1019, 122.61, 153.59
1020, 121.77, 152.78
1021, 121.17, 152.10
1022, 120.86, 151.54
1023, 120.59, 151.02
1024, 120.29, 150.49
1025, 119.93, 149.93
1026, 119.56, 149.33
1027, 119.19, 148.71
1028, 118.83, 148.15
1029, 118.48, 147.71
1030, 118.15, 147.45
1031, 117.86, 147.33
1032, 117.62, 147.34
1033, 117.41, 147.41
1034, 117.24, 147.50
1035, 117.03, 147.59
1036, 116.76, 147.68
1037, 116.53, 147.75
1038, 116.40, 147.66
1039, 116.39, 147.37
1040, 116.47, 146.97
1041, 116.60, 146.53
1042, 116.75, 146.15
1043, 116.88, 145.82
1044, 116.97, 145.54
1045, 117.10, 145.27
1046, 117.26, 144.98
1047, 117.38, 144.67
1048, 117.44, 144.34
1049, 117.40, 144.00
1050, 117.32, 143.65
1051, 117.24, 143.32
1052, 117.17, 143.01
1053, 117.11, 142.93
1054, 117.06, 143.11
1055, 117.03, 143.44
1056, 117.00, 143.81
1057, 117.01, 144.05
1058, 117.05, 144.15
1059, 117.13, 144.11
1060, 117.24, 144.04
1061, 117.35, 144.01
1062, 117.47, 143.93
1063, 117.57, 143.77
1064, 117.70, 143.51
1065, 117.84, 143.33
1066, 118.01, 143.28
1067, 118.17, 143.20
1068, 118.34, 143.02
1069, 118.48, 142.67
1070, 118.62, 142.34
1071, 118.73, 142.09
1072, 118.74, 141.88
1073, 118.64, 141.68
1074, 118.44, 141.44
1075, 118.16, 141.18
1076, 117.85, 140.89
1077, 117.53, 140.55
1078, 117.23, 140.20
1079, 116.90, 139.83
1080, 116.54, 139.66
1081, 116.15, 139.74
1082, 115.87, 139.91
1083, 115.73, 140.06
1084, 115.73, 140.01
1085, 115.81, 139.75
1086, 115.93, 139.32
1087, 116.07, 138.84
1088, 116.22, 138.38
1089, 116.29, 138.04
1090, 116.25, 137.82
1091, 116.21, 137.73
1092, 116.23, 137.76
1093, 116.33, 137.89
1094, 116.49, 137.99
1095, 116.69, 138.00
1096, 116.98, 137.91
1097, 117.35, 137.95
1098, 117.81, 138.20
1099, 118.19, 138.71
1100, 118.45, 139.39
1101, 118.56, 140.16
1102, 118.55, 140.65
1103, 118.46, 140.74
1104, 118.32, 140.49
1105, 118.15, 140.08
1106, 117.99, 139.68
1107, 117.87, 139.34
1108, 117.80, 139.08
1109, 117.81, 138.90
1110, 117.90, 138.77
1111, 118.00, 138.86
1112, 118.06, 139.16
1113, 118.04, 139.69
1114, 118.03, 140.24
1115, 118.04, 140.72
1116, 118.05, 140.91
1117, 118.03, 140.80
1118, 118.01, 140.42
1119, 118.02, 139.78
1120, 118.09, 138.96
1121, 118.18, 138.09
1122, 118.29, 137.28
1123, 118.43, 136.59
1124, 118.60, 136.10
1125, 118.79, 135.81
1126, 118.88, 135.84
1127, 118.85, 136.13
1128, 118.73, 136.65
1129, 118.57, 137.22
1130, 118.44, 137.76
1131, 118.32, 138.04
1132, 118.22, 138.05
1133, 118.03, 137.89
1134, 117.73, 137.68
1135, 117.33, 137.49
1136, 117.00, 137.23
1137, 116.81, 136.87
1138, 116.82, 136.39
1139, 116.98, 135.83
1140, 117.26, 135.23
