MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
15,5,303195,0,255,3.64,0.14,1.09,0.0,0.09453227931488797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5,303225,255,0,2.32,0.13,0.79,0.03,0.1173498964803312,0.0023330139533993726,0.061,0.03824613038359627,0.0050967741935483875,-0.031729243786356436,-0.16393442622950835,0.8402510195660204
15,5,303256,255,0,4.3,0.13,0.79,0.061,0.14578759150841522,0.002494747404813403,0.061,0.04089749843956399,0.0050967741935483875,0.07403490216816497,0.0,1.009309597672879
15,5,303286,255,0,15.09,0.13,1.49,0.091,0.17891778193837682,0.002729859028236642,0.06,0.045497650470610704,0.00961290322580645,0.3311827956989248,0.6666666666666669,1.1670882300172913
15,5,303316,255,0,28.97,0.17,3.87,0.121,0.2158128853094527,0.002990026796352654,0.061,0.049016832727092695,0.024967741935483873,0.5668958223162348,1.4754098360655739,1.25618913479513
15,5,303347,255,0,40.42,0.22,6.85,0.152,0.25554531916087975,0.003222227775580701,0.062,0.051971415735172596,0.04419354838709677,0.6191467221644121,1.9354838709677413,1.312493801974868
15,5,303378,255,0,48.68,0.29,9.82,0.183,0.2971875010318945,0.003378848251879993,0.062,0.05449755244967731,0.06335483870967742,0.5775234131113425,2.258064516129032,1.3591375693686163
15,5,303409,255,0,54.85,0.36,12.4,0.214,0.33981184846173396,0.0034258431122025515,0.064,0.05352879862816487,0.08,0.470766129032258,2.03125,1.3328637180896903
15,5,303442,255,0,59.69,0.42,14.49,0.247,0.3824907789896347,0.0033474299250761098,0.06400000000000003,0.05230359257931419,0.09348387096774194,0.35080645161290314,1.5624999999999998,1.3200759639546815
15,5,303473,255,0,63.22,0.46,15.88,0.278,0.4242967101548336,0.0031468462025671363,0.061,0.05158764266503502,0.10245161290322581,0.2622950819672129,1.311475409836066,1.3411685329004388
15,5,303503,255,0,66.08,0.5,16.97,0.308,0.46430205949656145,0.002843666430217178,0.061,0.046617482462576694,0.10948387096774193,0.20941300898995227,1.1475409836065575,1.261080518311159
15,5,303534,255,0,68.5,0.53,17.86,0.339,0.5012226217718143,0.002468804455017615,0.061,0.04047220418061664,0.1152258064516129,0.17768376520359605,0.8196721311475418,1.1212278736756216
15,5,303564,255,0,70.6,0.55,18.65,0.369,0.5326969597907744,0.002058537135091729,0.061,0.033746510411339824,0.12032258064516128,0.14701216287678479,0.491803278688525,0.9266394782394222
15,5,303595,255,0,72.47,0.56,19.25,0.4,0.5577476299444191,0.0016487514260941332,0.062,0.026592764937002147,0.12419354838709677,0.11342351716961474,0.3225806451612888,0.6796971390608262
15,5,303626,255,0,74.01,0.57,19.74,0.431,0.5748381824125456,0.0012702871564933247,0.061,0.02082437961464467,0.1273548387096774,0.09413008989952396,0.32786885245901487,0.4546648159957918
15,5,303656,255,0,75.44,0.58,20.14,0.461,0.5854821837201624,0.0009458593897720782,0.061,0.01550589163560784,0.12993548387096773,0.08461131676361754,0.16393442622950835,0.27181281786075695
