MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
18 ,  2 ,  361743 ,  0 ,  240 ,  14.65 ,  0.08 ,  1.98
18 ,  2 ,  361777 ,  255 ,  0 ,  14.65 ,  0.08 ,  1.98
18 ,  2 ,  361809 ,  255 ,  0 ,  15.86 ,  0.07 ,  1.98
18 ,  2 ,  361843 ,  255 ,  0 ,  25.77 ,  0.09 ,  2.88
18 ,  2 ,  361876 ,  255 ,  0 ,  38.22 ,  0.13 ,  5.36
18 ,  2 ,  361910 ,  255 ,  0 ,  47.91 ,  0.20 ,  8.24
18 ,  2 ,  361944 ,  255 ,  0 ,  55.07 ,  0.27 ,  10.91
18 ,  2 ,  361993 ,  255 ,  0 ,  62.23 ,  0.36 ,  13.99
18 ,  2 ,  362029 ,  255 ,  0 ,  65.97 ,  0.42 ,  15.58
18 ,  2 ,  362062 ,  255 ,  0 ,  68.72 ,  0.46 ,  16.67
18 ,  2 ,  362095 ,  255 ,  0 ,  71.04 ,  0.49 ,  17.56
18 ,  2 ,  362128 ,  255 ,  0 ,  72.91 ,  0.52 ,  18.26
18 ,  2 ,  362162 ,  255 ,  0 ,  74.67 ,  0.54 ,  18.85
18 ,  2 ,  362194 ,  255 ,  0 ,  76.10 ,  0.55 ,  19.45
18 ,  2 ,  362228 ,  255 ,  0 ,  77.42 ,  0.56 ,  19.84
18 ,  2 ,  362261 ,  255 ,  0 ,  78.64 ,  0.57 ,  20.24
18 ,  2 ,  362295 ,  255 ,  0 ,  79.74 ,  0.58 ,  20.64
18 ,  2 ,  362330 ,  255 ,  0 ,  80.95 ,  0.58 ,  20.94
18 ,  2 ,  362363 ,  255 ,  0 ,  81.94 ,  0.59 ,  21.23
18 ,  2 ,  362396 ,  255 ,  0 ,  82.82 ,  0.59 ,  21.53
18 ,  2 ,  362430 ,  255 ,  0 ,  83.70 ,  0.59 ,  21.83
18 ,  2 ,  362463 ,  255 ,  0 ,  84.58 ,  0.60 ,  22.03
18 ,  2 ,  362497 ,  255 ,  0 ,  85.35 ,  0.60 ,  22.22
18 ,  2 ,  362529 ,  255 ,  0 ,  86.12 ,  0.60 ,  22.42
18 ,  2 ,  362563 ,  255 ,  0 ,  86.78 ,  0.60 ,  22.62
18 ,  2 ,  362596 ,  255 ,  0 ,  87.45 ,  0.60 ,  22.82
18 ,  2 ,  362632 ,  255 ,  0 ,  88.11 ,  0.60 ,  23.02
18 ,  2 ,  362664 ,  255 ,  0 ,  88.77 ,  0.61 ,  23.12
18 ,  2 ,  362698 ,  255 ,  0 ,  89.32 ,  0.61 ,  23.22
18 ,  2 ,  362731 ,  255 ,  0 ,  89.87 ,  0.61 ,  23.42
18 ,  2 ,  362765 ,  255 ,  0 ,  90.31 ,  0.61 ,  23.51
18 ,  2 ,  362798 ,  255 ,  0 ,  90.75 ,  0.61 ,  23.71
18 ,  2 ,  362831 ,  255 ,  0 ,  91.30 ,  0.61 ,  23.81
18 ,  2 ,  362864 ,  255 ,  0 ,  91.74 ,  0.61 ,  23.91
18 ,  2 ,  362898 ,  255 ,  0 ,  92.18 ,  0.61 ,  24.01
18 ,  2 ,  362933 ,  255 ,  0 ,  92.51 ,  0.61 ,  24.11
18 ,  2 ,  362967 ,  255 ,  0 ,  92.95 ,  0.61 ,  24.21
18 ,  2 ,  362999 ,  255 ,  0 ,  93.28 ,  0.61 ,  24.21
18 ,  2 ,  363033 ,  255 ,  0 ,  93.61 ,  0.61 ,  24.31
18 ,  2 ,  363066 ,  255 ,  0 ,  93.83 ,  0.61 ,  24.41
18 ,  2 ,  363100 ,  255 ,  0 ,  94.16 ,  0.61 ,  24.41
18 ,  2 ,  363132 ,  255 ,  0 ,  94.38 ,  0.61 ,  24.51
18 ,  2 ,  363166 ,  255 ,  0 ,  94.60 ,  0.61 ,  24.61
18 ,  2 ,  363199 ,  255 ,  0 ,  94.82 ,  0.61 ,  24.61
18 ,  2 ,  363235 ,  255 ,  0 ,  94.93 ,  0.61 ,  24.71
18 ,  2 ,  363268 ,  255 ,  0 ,  95.15 ,  0.61 ,  24.71
18 ,  2 ,  363301 ,  255 ,  0 ,  95.26 ,  0.61 ,  24.71
18 ,  2 ,  363334 ,  255 ,  0 ,  95.37 ,  0.61 ,  24.80
18 ,  2 ,  363368 ,  255 ,  0 ,  95.48 ,  0.61 ,  24.80
18 ,  2 ,  363401 ,  255 ,  0 ,  95.48 ,  0.61 ,  24.80
