MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
15,4,299646,0,255,2.87,0.13,0.89,0.0,0.09302371541502001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,4,299677,255,0,1.66,0.13,0.69,0.031,0.1145398080180691,0.002383812013199812,0.062,0.03844858085806148,0.004451612903225806,-0.02081165452653486,0.0,0.7890446823420902
15,4,299708,255,0,3.86,0.13,0.69,0.062,0.1419444857202296,0.002539576186178357,0.062,0.040960906228683175,0.004451612903225806,0.08324661810613943,0.0,0.9636819960138769
15,4,299739,255,0,14.65,0.13,1.49,0.093,0.17428809177092947,0.002765731486579763,0.061,0.04533986043573382,0.00961290322580645,0.32575356953992596,0.655737704918033,1.1258439950715895
15,4,299769,255,0,28.64,0.17,3.77,0.123,0.21062096941959657,0.0030155555765346664,0.061,0.049435337320240434,0.02432258064516129,0.5563194077207827,1.4754098360655739,1.2410716417168752
15,4,299800,255,0,40.2,0.22,6.75,0.154,0.24999346191565885,0.0032377262829509225,0.062,0.05222139166049875,0.043548387096774194,0.6191467221644122,1.774193548387097,1.3037894046604455
15,4,299831,255,0,48.57,0.28,9.72,0.185,0.2914559125085442,0.003386071503836539,0.062,0.05461405651349256,0.06270967741935485,0.5671175858480748,2.0967741935483866,1.355890363419705
15,4,299862,255,0,54.74,0.35,12.2,0.216,0.33405866444768056,0.003427474892380154,0.063,0.054404363371113554,0.07870967741935483,0.4679979518689194,2.063492063492063,1.3554944202214567
15,4,299894,255,0,59.58,0.41,14.29,0.248,0.37685206098249596,0.003346473719378798,0.06300000000000003,0.0531186304663301,0.09219354838709677,0.3666154633896568,1.5873015873015872,1.3464727129323402
15,4,299925,255,0,63.11,0.45,15.78,0.279,0.41888644536241804,0.0031460736122875606,0.061,0.05157497725061575,0.10180645161290322,0.2834479111581173,1.311475409836066,1.3501655713831608
15,4,299955,255,0,66.08,0.49,16.97,0.309,0.4592121608368688,0.0028452262902460335,0.06,0.04742043817076723,0.10948387096774193,0.21290322580645196,1.3333333333333337,1.279483293213161
15,4,299985,255,0,68.39,0.53,17.76,0.339,0.4956554429552077,0.0024740264621293927,0.061,0.04055781085458021,0.11458064516129034,0.1671073506081442,0.8196721311475418,1.1184947400575425
15,4,300016,255,0,70.49,0.54,18.55,0.37,0.5274403399803789,0.0020679088442660215,0.062,0.03335336845590357,0.11967741935483872,0.14464099895941684,0.48387096774193594,0.9254025667253565
15,4,300047,255,0,72.25,0.56,19.15,0.401,0.5530304020921798,0.0016620228339303616,0.062,0.026806819902102607,0.12354838709677418,0.11446409989594149,0.4838709677419341,0.700787733710143
15,4,300078,255,0,73.9,0.57,19.65,0.432,0.5708891794704077,0.0012866535173728052,0.06,0.021444225289546755,0.1267741935483871,0.10645161290322586,0.3333333333333318,0.49166394246485207
15,4,300107,255,0,75.33,0.58,20.14,0.461,0.5825302386400709,0.0009641742865217821,0.06,0.016069571442029702,0.12993548387096773,0.09569892473118291,0.16666666666666682,0.31339217609239933
15,4,300138,255,0,76.65,0.58,20.54,0.492,0.5896927100359517,0.000707658028905918,0.064,0.011057156701654969,0.13251612903225807,0.07056451612903226,0.15625000000000014,0.17484267734553527
15,4,300171,255,0,77.97,0.59,20.84,0.525,0.5937201699901852,0.0005209960562026588,0.06300000000000006,0.008269778669883465,0.1344516129032258,0.06041986687147958,0.15873015873015872,0.10798217074778119
15,4,300201,255,0,79.19,0.59,21.13,0.555,0.5964955867930619,0.0004001946658630544,0.06099999999999994,0.006560568292836963,0.13632258064516128,0.062400846113168,0.0,0.08113655485827675
15,4,300232,255,0,80.18,0.59,21.43,0.586,0.59866949983654,0.00033543145461437975,0.061999999999999944,0.005410184751844839,0.13825806451612904,0.06243496357960471,0.16129032258064546,0.05399192230224771
15,4,300263,255,0,81.17,0.6,21.73,0.617,0.5998430859758013,0.0003134392492507594,0.061000000000000054,0.0051383483483731,0.14019354838709677,0.06345848757271287,0.16393442622950818,0.036013054732340254
15,4,300293,255,0,82.16,0.6,22.03,0.647,0.6008662961752128,0.0003198285485023824,0.06000000000000005,0.005330475808373035,0.14212903225806453,0.05268817204301062,0.0,0.04794595183611098
15,4,300323,255,0,83.04,0.6,22.22,0.677,0.6027198430859679,0.00034104676362975894,0.06099999999999994,0.005590930551307529,0.1433548387096774,0.05182443151771546,0.0,0.0482317697308125
15,4,300354,255,0,83.92,0.6,22.52,0.708,0.6038084341287924,0.0003657873880212996,0.061999999999999944,0.005899796580988709,0.14529032258064517,0.05202913631633733,0.0,0.03917577956110449
15,4,300385,255,0,84.69,0.6,22.72,0.739,0.6051487414187564,0.0003857821281317335,0.062000000000000055,0.006222292389221503,0.14658064516129032,0.031217481789802073,0.16129032258064516,0.04117938605278877
15,4,300416,255,0,85.46,0.61,22.82,0.77,0.6063615560640653,0.00039601346079291133,0.06300000000000006,0.006285927949093825,0.1472258064516129,0.030721966205836962,0.15873015873015872,0.03985118074689705
15,4,300448,255,0,86.34,0.61,23.02,0.802,0.6076593658058109,0.0003944600184030662,0.061999999999999944,0.006362258361339783,0.14851612903225805,0.041623309053069504,0.0,0.032637695219817464
