MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
5,3,101009,0,255,14.1,0.03,1.98,0.0,0.025811217767739515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,101031,210,0,13.99,0.02,1.89,0.022,0.024289478637304733,0.0004079885415550415,0.045,0.009066412034556479,0.012193548387096773,-0.012903225806451613,0.0,-0.027350986161054882
5,3,101054,210,0,13.99,0.03,1.89,0.045,0.024580423390492045,0.000428916034750678,0.045000000000000005,0.009531467438903953,0.012193548387096773,0.0,0.0,0.04945022488882133
5,3,101076,210,0,14.65,0.02,1.89,0.067,0.026514738757301693,0.0004658073857367393,0.045,0.010351275238594207,0.012193548387096773,0.012903225806451613,0.0,0.11872640171648556
5,3,101099,210,0,17.73,0.03,1.98,0.09,0.029923111467733896,0.0005154519183786555,0.045,0.011454487075081232,0.012774193548387096,0.07025089605734768,0.2222222222222222,0.1804775443219378
5,3,101121,210,0,21.48,0.03,2.38,0.112,0.03463622825178889,0.0005736044938133143,0.04400000000000001,0.013036465768484412,0.015354838709677418,0.1319648093841642,0.22727272727272727,0.2400378266302958
5,3,101143,210,0,25.33,0.04,2.88,0.134,0.04048477583946691,0.0006354292872279017,0.045,0.014120650827286705,0.01858064516129032,0.15627240143369178,0.44444444444444453,0.2814047268662065
5,3,101166,210,0,28.75,0.05,3.47,0.157,0.047299440960768185,0.000695974171563921,0.046999999999999986,0.014807961097104706,0.022387096774193548,0.1633493479752918,0.21276595744680862,0.30693903204736234
5,3,101190,210,0,31.72,0.05,4.07,0.181,0.05491091034569294,0.0007506195954393271,0.046999999999999986,0.015970629690198454,0.026258064516129033,0.17707618393960192,0.42553191489361725,0.3372431864568773
5,3,101213,210,0,34.58,0.07,4.76,0.204,0.06314987072424141,0.0007954541145991332,0.04400000000000001,0.01807850260452575,0.030709677419354837,0.17448680351906143,0.6818181818181817,0.38491132910727266
5,3,101234,210,0,36.68,0.08,5.26,0.225,0.07184700882641294,0.0008275436588281976,0.04400000000000001,0.018807810427913577,0.03393548387096774,0.13196480938416424,0.2272727272727271,0.40962989579588
5,3,101257,210,0,38.55,0.08,5.66,0.248,0.08117358613926014,0.000845079545835449,0.04400000000000001,0.019206353314442016,0.036516129032258066,0.1304985337243403,0.2272727272727271,0.40186929775029884
5,3,101278,210,0,40.09,0.09,6.15,0.269,0.0895292579274261,0.0008474073370632267,0.043999999999999984,0.019259257660527888,0.03967741935483871,0.13049853372434023,0.4545454545454548,0.4010520372076389
5,3,101301,210,0,41.3,0.1,6.55,0.292,0.09881987577639624,0.0008349517991194028,0.043999999999999984,0.018976177252713708,0.04225806451612903,0.10263929618768318,0.22727272727272757,0.38797586852506294
5,3,101322,210,0,42.51,0.1,6.85,0.313,0.10660019614252886,0.0008090612171217621,0.04400000000000004,0.018387754934585485,0.04419354838709677,0.10117302052785916,0.4545454545454539,0.3618978275728801
5,3,101345,210,0,43.39,0.12,7.24,0.336,0.11474338018960298,0.0007717976545054715,0.044999999999999984,0.017151058989010485,0.04670967741935484,0.09892473118279575,0.44444444444444436,0.347390214667098
5,3,101367,210,0,44.39,0.12,7.54,0.358,0.12223275580254826,0.0007256996808861436,0.043999999999999984,0.01649317456559418,0.04864516129032258,0.08797653958944279,0.22727272727272757,0.3229665071770287
5,3,101389,210,0,45.27,0.13,7.84,0.38,0.12895390650539224,0.000673541660590062,0.04600000000000004,0.01464221001282742,0.05058064516129032,0.07012622720897597,0.43478260869565216,0.29265034040677884
5,3,101413,210,0,46.04,0.14,8.04,0.404,0.1356946714612601,0.0006181098182072651,0.046999999999999986,0.013151272727814155,0.051870967741935475,0.06726149622512016,0.21276595744680876,0.2544288566003325
5,3,101436,210,0,46.81,0.14,8.33,0.427,0.14091206276560786,0.0005620106264041649,0.043999999999999984,0.012772968781912844,0.05374193548387097,0.07184750733137836,0.22727272727272693,0.25364795387678335
5,3,101457,210,0,47.36,0.15,8.53,0.448,0.14685518143183857,0.0005075219100570436,0.043999999999999984,0.011534588864932815,0.05503225806451612,0.05865102639296202,0.22727272727272693,0.2728164284228316
5,3,101480,210,0,47.91,0.15,8.73,0.471,0.15291598561621245,0.0004564917582367016,0.043999999999999984,0.010374812687197768,0.056322580645161296,0.05865102639296202,0.22727272727272757,0.2445837914945432
5,3,101501,210,0,48.46,0.16,8.93,0.492,0.15761686825759846,0.000410285388066832,0.04400000000000004,0.00932466791060981,0.05761290322580645,0.05865102639296178,0.22727272727272727,0.21486522630687047
5,3,101524,210,0,49.01,0.16,9.13,0.515,0.16237005557371476,0.00036977591456380135,0.04600000000000004,0.0080386068383435,0.05890322580645162,0.05610098176718099,0.21739130434782608,0.20744204556760235
5,3,101547,210,0,49.56,0.17,9.33,0.538,0.16715920235370818,0.00033537176623853426,0.04400000000000004,0.007622085596330317,0.06019354838709678,0.05865102639296163,0.22727272727272727,0.18566673600998296
