MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
13 ,  5 ,  267806 ,  0 ,  255 ,  4.19 ,  0.12 ,  1.19
13 ,  5 ,  267837 ,  250 ,  0 ,  2.76 ,  0.12 ,  0.89
13 ,  5 ,  267867 ,  250 ,  0 ,  4.41 ,  0.12 ,  0.79
13 ,  5 ,  267897 ,  250 ,  0 ,  14.32 ,  0.12 ,  1.39
13 ,  5 ,  267927 ,  250 ,  0 ,  26.88 ,  0.15 ,  3.37
13 ,  5 ,  267958 ,  250 ,  0 ,  37.67 ,  0.19 ,  6.05
13 ,  5 ,  267988 ,  250 ,  0 ,  45.71 ,  0.24 ,  8.63
13 ,  5 ,  268018 ,  250 ,  0 ,  51.43 ,  0.29 ,  10.91
13 ,  5 ,  268051 ,  250 ,  0 ,  56.17 ,  0.35 ,  12.90
13 ,  5 ,  268081 ,  250 ,  0 ,  59.58 ,  0.39 ,  14.29
13 ,  5 ,  268111 ,  250 ,  0 ,  62.45 ,  0.43 ,  15.48
13 ,  5 ,  268141 ,  250 ,  0 ,  64.87 ,  0.45 ,  16.37
13 ,  5 ,  268172 ,  250 ,  0 ,  66.85 ,  0.48 ,  17.16
13 ,  5 ,  268201 ,  250 ,  0 ,  68.61 ,  0.50 ,  17.76
13 ,  5 ,  268232 ,  250 ,  0 ,  70.27 ,  0.52 ,  18.26
13 ,  5 ,  268262 ,  250 ,  0 ,  71.70 ,  0.53 ,  18.75
13 ,  5 ,  268293 ,  250 ,  0 ,  73.02 ,  0.54 ,  19.25
13 ,  5 ,  268325 ,  250 ,  0 ,  74.34 ,  0.55 ,  19.65
13 ,  5 ,  268355 ,  250 ,  0 ,  75.55 ,  0.56 ,  19.94
13 ,  5 ,  268386 ,  250 ,  0 ,  76.54 ,  0.57 ,  20.34
13 ,  5 ,  268416 ,  250 ,  0 ,  77.53 ,  0.57 ,  20.54
13 ,  5 ,  268446 ,  250 ,  0 ,  78.53 ,  0.58 ,  20.84
13 ,  5 ,  268476 ,  250 ,  0 ,  79.41 ,  0.58 ,  21.03
13 ,  5 ,  268506 ,  250 ,  0 ,  80.29 ,  0.58 ,  21.23
13 ,  5 ,  268536 ,  250 ,  0 ,  81.06 ,  0.59 ,  21.53
13 ,  5 ,  268566 ,  250 ,  0 ,  81.83 ,  0.59 ,  21.73
13 ,  5 ,  268599 ,  250 ,  0 ,  82.60 ,  0.59 ,  21.93
13 ,  5 ,  268628 ,  250 ,  0 ,  83.37 ,  0.59 ,  22.03
13 ,  5 ,  268659 ,  250 ,  0 ,  84.03 ,  0.59 ,  22.22
13 ,  5 ,  268689 ,  250 ,  0 ,  84.58 ,  0.60 ,  22.32
13 ,  5 ,  268720 ,  250 ,  0 ,  85.24 ,  0.60 ,  22.62
13 ,  5 ,  268749 ,  250 ,  0 ,  85.90 ,  0.60 ,  22.72
13 ,  5 ,  268780 ,  250 ,  0 ,  86.45 ,  0.60 ,  22.82
13 ,  5 ,  268810 ,  250 ,  0 ,  87.00 ,  0.60 ,  23.02
13 ,  5 ,  268839 ,  250 ,  0 ,  87.45 ,  0.60 ,  23.12
13 ,  5 ,  268872 ,  250 ,  0 ,  88.00 ,  0.60 ,  23.22
13 ,  5 ,  268903 ,  250 ,  0 ,  88.44 ,  0.60 ,  23.32
13 ,  5 ,  268933 ,  250 ,  0 ,  88.88 ,  0.60 ,  23.42
13 ,  5 ,  268962 ,  250 ,  0 ,  89.32 ,  0.60 ,  23.51
13 ,  5 ,  268993 ,  250 ,  0 ,  89.76 ,  0.60 ,  23.61
13 ,  5 ,  269023 ,  250 ,  0 ,  90.09 ,  0.61 ,  23.71
13 ,  5 ,  269053 ,  250 ,  0 ,  90.53 ,  0.61 ,  23.81
13 ,  5 ,  269083 ,  250 ,  0 ,  90.75 ,  0.61 ,  23.81
13 ,  5 ,  269114 ,  250 ,  0 ,  91.08 ,  0.61 ,  23.91
13 ,  5 ,  269146 ,  250 ,  0 ,  91.41 ,  0.61 ,  23.91
13 ,  5 ,  269176 ,  250 ,  0 ,  91.63 ,  0.61 ,  24.01
13 ,  5 ,  269206 ,  250 ,  0 ,  91.85 ,  0.61 ,  24.01
13 ,  5 ,  269237 ,  250 ,  0 ,  92.18 ,  0.61 ,  24.11
13 ,  5 ,  269266 ,  250 ,  0 ,  92.29 ,  0.61 ,  24.11
13 ,  5 ,  269296 ,  250 ,  0 ,  92.51 ,  0.61 ,  24.21
13 ,  5 ,  269327 ,  250 ,  0 ,  92.62 ,  0.61 ,  24.21
13 ,  5 ,  269357 ,  250 ,  0 ,  92.73 ,  0.61 ,  24.31
13 ,  5 ,  269387 ,  250 ,  0 ,  92.95 ,  0.61 ,  24.21
13 ,  5 ,  269419 ,  250 ,  0 ,  93.06 ,  0.61 ,  24.31
13 ,  5 ,  269450 ,  250 ,  0 ,  93.17 ,  0.61 ,  24.31
13 ,  5 ,  269479 ,  250 ,  0 ,  93.28 ,  0.61 ,  24.31
13 ,  5 ,  269510 ,  250 ,  0 ,  93.28 ,  0.61 ,  24.41
13 ,  5 ,  269540 ,  250 ,  0 ,  93.39 ,  0.61 ,  24.41
13 ,  5 ,  269571 ,  250 ,  0 ,  93.50 ,  0.61 ,  24.41
13 ,  5 ,  269600 ,  250 ,  0 ,  93.61 ,  0.61 ,  24.51
13 ,  5 ,  269630 ,  250 ,  0 ,  93.61 ,  0.61 ,  24.51
13 ,  5 ,  269661 ,  250 ,  0 ,  93.72 ,  0.61 ,  24.51
13 ,  5 ,  269692 ,  250 ,  0 ,  93.72 ,  0.61 ,  24.51
13 ,  5 ,  269723 ,  250 ,  0 ,  93.83 ,  0.61 ,  24.51
13 ,  5 ,  269753 ,  250 ,  0 ,  93.83 ,  0.61 ,  24.61
13 ,  5 ,  269784 ,  250 ,  0 ,  93.94 ,  0.61 ,  24.61
13 ,  5 ,  269813 ,  250 ,  0 ,  93.94 ,  0.61 ,  24.61
13 ,  5 ,  269844 ,  250 ,  0 ,  93.94 ,  0.61 ,  24.61
13 ,  5 ,  269874 ,  250 ,  0 ,  93.94 ,  0.61 ,  24.61
13 ,  5 ,  269903 ,  250 ,  0 ,  94.05 ,  0.61 ,  24.61
13 ,  5 ,  269934 ,  250 ,  0 ,  93.94 ,  0.61 ,  24.61
13 ,  5 ,  269967 ,  250 ,  0 ,  94.05 ,  0.61 ,  24.61
13 ,  5 ,  269997 ,  250 ,  0 ,  94.05 ,  0.61 ,  24.61
13 ,  5 ,  270026 ,  250 ,  0 ,  94.05 ,  0.61 ,  24.61
13 ,  5 ,  270057 ,  250 ,  0 ,  94.16 ,  0.61 ,  24.71
13 ,  5 ,  270087 ,  250 ,  0 ,  94.16 ,  0.61 ,  24.71
13 ,  5 ,  270117 ,  250 ,  0 ,  94.16 ,  0.61 ,  24.71
13 ,  5 ,  270147 ,  250 ,  0 ,  94.16 ,  0.61 ,  24.61
13 ,  5 ,  270178 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270208 ,  250 ,  0 ,  94.16 ,  0.61 ,  24.71
13 ,  5 ,  270240 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270270 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270301 ,  250 ,  0 ,  94.16 ,  0.61 ,  24.71
13 ,  5 ,  270330 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270360 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270391 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.80
13 ,  5 ,  270420 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270451 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270481 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270514 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.80
13 ,  5 ,  270543 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.80
13 ,  5 ,  270574 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.80
13 ,  5 ,  270604 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.71
13 ,  5 ,  270635 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.80
13 ,  5 ,  270668 ,  250 ,  0 ,  94.38 ,  0.61 ,  24.80
13 ,  5 ,  270698 ,  250 ,  0 ,  94.38 ,  0.61 ,  24.80
13 ,  5 ,  270729 ,  250 ,  0 ,  94.27 ,  0.61 ,  24.80
13 ,  5 ,  270758 ,  250 ,  0 ,  94.38 ,  0.61 ,  24.71
13 ,  5 ,  270791 ,  0 ,  255 ,  94.38 ,  0.61 ,  24.80
13 ,  5 ,  270821 ,  0 ,  255 ,  90.75 ,  0.61 ,  24.71
13 ,  5 ,  270852 ,  0 ,  255 ,  81.94 ,  0.61 ,  23.71
13 ,  5 ,  270881 ,  0 ,  255 ,  71.26 ,  0.59 ,  22.03
13 ,  5 ,  270911 ,  0 ,  255 ,  62.01 ,  0.55 ,  19.84
13 ,  5 ,  270942 ,  0 ,  255 ,  54.30 ,  0.47 ,  17.46
13 ,  5 ,  270971 ,  0 ,  255 ,  47.80 ,  0.37 ,  15.08
