MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
19,3,425559,0,235,14.98,0.05,1.98,0.0,-0.002519292301900805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3,425594,255,0,14.98,0.05,1.98,0.035,0.03951063429324309,0.0023901158594833993,0.071,0.03366360365469577,0.012774193548387096,0.0,0.14084507042253516,1.2175089228945528
19,3,425630,255,0,15.97,0.06,1.98,0.071,0.08392384122361243,0.002631601182112766,0.072,0.03655001641823287,0.012774193548387096,0.1155913978494624,0.27777777777777785,1.2578364370889148
19,3,425666,255,0,27.98,0.07,3.27,0.107,0.13007485776364494,0.0029611773040851396,0.072,0.041127462556738055,0.021096774193548388,0.3467741935483871,0.8333333333333334,1.2971440550578603
19,3,425702,255,0,41.08,0.12,5.85,0.143,0.17731821318777838,0.0032926151781782604,0.078,0.04221301510484949,0.03774193548387097,0.509511993382961,1.7948717948717947,1.217097166753917
19,3,425744,255,0,52.09,0.21,9.43,0.185,0.22500843677045046,0.0035398018812432142,0.07800000000000001,0.04538207540055402,0.060838709677419354,0.509511993382961,2.051282051282051,1.220280058952828
19,3,425780,255,0,58.48,0.28,12.01,0.221,0.272500057786099,0.003637394262030419,0.07200000000000001,0.05051936475042248,0.07748387096774194,0.4086021505376343,1.944444444444444,1.3074884547043213
19,3,425816,255,0,63.11,0.35,13.99,0.257,0.3191476055091616,0.003553979685683048,0.07299999999999998,0.04868465322853492,0.09025806451612903,0.3155103844454265,1.6438356164383565,1.2576102935339337
19,3,425853,255,0,66.85,0.4,15.58,0.294,0.3643056092140761,0.0032951970472129355,0.07300000000000001,0.045139685578259384,0.10051612903225807,0.2368537339814408,1.2328767123287674,1.2079588036454596
19,3,425889,255,0,69.6,0.44,16.67,0.33,0.40732859817528017,0.002897746123825321,0.07100000000000001,0.04081332568768058,0.10754838709677421,0.17991821899136742,1.126760563380281,1.172753414832811
19,3,425924,255,0,72.03,0.48,17.56,0.365,0.4475711016672057,0.002417570849027216,0.07100000000000001,0.03405029364827065,0.11329032258064516,0.1535665606542477,0.8450704225352111,1.098636755000477
19,3,425960,255,0,73.9,0.5,18.36,0.401,0.48533180778031404,0.0019162228680281927,0.07200000000000001,0.026614206500391563,0.1184516129032258,0.12455197132616488,0.555555555555556,0.9626421125276827
19,3,425996,255,0,75.55,0.52,18.95,0.437,0.5168813337691989,0.0014488175543626411,0.07199999999999995,0.020122466032814472,0.12225806451612903,0.09767025089605759,0.5555555555555564,0.7781228433402252
19,3,426032,255,0,77.09,0.54,19.45,0.473,0.5413566525008102,0.0010557287987869052,0.07100000000000001,0.014869419701224016,0.12548387096774194,0.08995910949568381,0.42253521126760596,0.5623673390457088
19,3,426067,255,0,78.41,0.55,19.94,0.508,0.5568094148414442,0.0007588007270541297,0.07100000000000006,0.010687334183860971,0.12864516129032258,0.07178555202180796,0.28169014084507044,0.35218174032754457
19,3,426103,255,0,79.63,0.56,20.24,0.544,0.5663615560640659,0.0005617347624638426,0.07199999999999995,0.007801871700886708,0.1305806451612903,0.06272401433691761,0.2777777777777767,0.2355526497402895
19,3,426139,255,0,80.73,0.57,20.64,0.58,0.573769205622745,0.00045358299629714337,0.07399999999999995,0.0061294999499614,0.13316129032258064,0.06887532693984326,0.2702702702702692,0.17135965648551177
19,3,426177,255,0,81.94,0.58,21.03,0.618,0.5790421706439938,0.00041395444828188846,0.07300000000000006,0.00567060888057381,0.1356774193548387,0.06098099867432588,0.136986301369863,0.1338068219984133
19,3,426212,255,0,82.93,0.58,21.33,0.653,0.5835371036286292,0.00041856644508643016,0.07099999999999995,0.005895302043470851,0.13761290322580644,0.04543389368468893,0.0,0.10470143515555298
19,3,426248,255,0,83.81,0.58,21.53,0.689,0.586475972540038,0.00044406219199684215,0.07199999999999995,0.006167530444400589,0.13890322580645162,0.04480286738351269,0.1388888888888891,0.07432530601866888
19,3,426284,255,0,84.69,0.59,21.83,0.725,0.5888885256619734,0.000471443694791958,0.07100000000000006,0.006640052039323346,0.14083870967741935,0.05452067242162616,0.14084507042253522,0.07205705629659034
19,3,426319,255,0,85.57,0.59,22.13,0.76,0.591592023537096,0.0004878953648812292,0.07100000000000006,0.006871765702552518,0.14277419354838708,0.04452521581099489,0.0,0.068189457108786
19,3,426355,255,0,86.34,0.59,22.32,0.796,0.5937299771166972,0.00048710480895931954,0.07199999999999995,0.006765344568879442,0.144,0.03494623655914018,0.0,0.05607315389923969
19,3,426391,255,0,87.12,0.59,22.52,0.832,0.5956292906178412,0.0004684069538684632,0.07199999999999995,0.0065056521370619935,0.14529032258064517,0.03584229390681023,0.1388888888888891,0.05489266644872732
19,3,426427,255,0,87.78,0.6,22.72,0.868,0.5976822491010055,0.0004351965367245754,0.07100000000000006,0.006129528686261619,0.14658064516129032,0.03634711494775116,0.14084507042253522,0.053732003001993364
19,3,426462,255,0,88.44,0.6,22.92,0.903,0.5994442628309827,0.00039307222288524813,0.07399999999999995,0.0053117867957465995,0.1478709677419355,0.026155187445509882,0.0,0.045678237897918555
19,3,426501,255,0,89.1,0.6,23.02,0.942,0.6010624387054515,0.000348105182414546,0.07299999999999995,0.004768564142665016,0.14851612903225805,0.02651347768448909,0.0,0.04482618099745991
19,3,426535,255,0,89.76,0.6,23.22,0.976,0.6027165740437973,0.00030550368060300315,0.07000000000000006,0.004364338294328612,0.1498064516129032,0.02764976958525366,0.0,0.050810255452293736
19,3,426571,255,0,90.2,0.6,23.32,1.012,0.6046191565871121,0.0002688111064350274,0.07200000000000006,0.0037334875893753772,0.1504516129032258,0.01792114695340528,0.1388888888888889,0.04717409465693054
19,3,426607,255,0,90.75,0.61,23.42,1.048,0.6061131088590963,0.0002396494972769183,0.07200000000000006,0.0033284652399571957,0.1510967741935484,0.02598566308243729,0.1388888888888889,0.03446115288220484
19,3,426643,255,0,91.19,0.61,23.61,1.084,0.6071003595946308,0.00021791730591392167,0.07200000000000006,0.0030266292488044647,0.1523225806451613,0.02598566308243729,0.0,0.03155533761941181
19,3,426679,255,0,91.63,0.61,23.71,1.12,0.608385093167694,0.00020228193000881235,0.07199999999999984,0.0028094712501224,0.15296774193548388,0.017921146953404948,0.0,0.031146707348080283
19,3,426715,255,0,92.18,0.61,23.81,1.156,0.6093429225236926,0.00019078661182133415,0.06999999999999984,0.0027255230260190655,0.15361290322580645,0.018433179723502235,0.0,0.021762480736001625
19,3,426749,255,0,92.51,0.61,23.91,1.19,0.6099084668192141,0.00018141810903219734,0.07000000000000006,0.0025916872718885313,0.15425806451612903,0.01843317972350257,0.0,0.009620324102180666
19,3,426785,255,0,92.84,0.61,24.01,1.226,0.6100163452108452,0.00017253464563403399,0.07400000000000007,0.0023315492653247817,0.15490322580645163,0.017436791630339895,0.0,0.00804007668996113
