MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
27 ,  2 ,  1259594 ,  0 ,  195 ,  13.44 ,  0.03 ,  1.98
27 ,  2 ,  1259635 ,  255 ,  0 ,  13.33 ,  0.03 ,  1.98
27 ,  2 ,  1259677 ,  255 ,  0 ,  16.41 ,  0.03 ,  1.98
27 ,  2 ,  1259719 ,  255 ,  0 ,  31.83 ,  0.05 ,  4.07
27 ,  2 ,  1259760 ,  255 ,  0 ,  45.82 ,  0.12 ,  7.54
27 ,  2 ,  1259802 ,  255 ,  0 ,  55.29 ,  0.21 ,  10.91
27 ,  2 ,  1259844 ,  255 ,  0 ,  61.57 ,  0.28 ,  13.39
27 ,  2 ,  1259885 ,  255 ,  0 ,  66.08 ,  0.34 ,  15.38
27 ,  2 ,  1259929 ,  255 ,  0 ,  69.71 ,  0.39 ,  16.77
27 ,  2 ,  1259971 ,  255 ,  0 ,  72.36 ,  0.43 ,  17.76
27 ,  2 ,  1260012 ,  255 ,  0 ,  74.56 ,  0.46 ,  18.55
27 ,  2 ,  1260054 ,  255 ,  0 ,  76.43 ,  0.49 ,  19.25
27 ,  2 ,  1260095 ,  255 ,  0 ,  78.08 ,  0.51 ,  19.84
27 ,  2 ,  1260137 ,  255 ,  0 ,  79.63 ,  0.53 ,  20.24
27 ,  2 ,  1260178 ,  255 ,  0 ,  80.95 ,  0.54 ,  20.74
27 ,  2 ,  1260220 ,  255 ,  0 ,  82.16 ,  0.55 ,  21.03
27 ,  2 ,  1260261 ,  255 ,  0 ,  83.37 ,  0.56 ,  21.33
27 ,  2 ,  1260305 ,  255 ,  0 ,  84.47 ,  0.57 ,  21.73
27 ,  2 ,  1260347 ,  255 ,  0 ,  85.46 ,  0.57 ,  22.03
27 ,  2 ,  1260388 ,  255 ,  0 ,  86.34 ,  0.58 ,  22.22
27 ,  2 ,  1260430 ,  255 ,  0 ,  87.23 ,  0.58 ,  22.52
27 ,  2 ,  1260471 ,  255 ,  0 ,  88.11 ,  0.58 ,  22.72
27 ,  2 ,  1260513 ,  255 ,  0 ,  88.88 ,  0.59 ,  22.92
27 ,  2 ,  1260554 ,  255 ,  0 ,  89.54 ,  0.59 ,  23.12
27 ,  2 ,  1260596 ,  255 ,  0 ,  90.20 ,  0.59 ,  23.22
27 ,  2 ,  1260637 ,  255 ,  0 ,  90.75 ,  0.59 ,  23.42
27 ,  2 ,  1260681 ,  255 ,  0 ,  91.41 ,  0.60 ,  23.51
27 ,  2 ,  1260722 ,  255 ,  0 ,  91.96 ,  0.60 ,  23.71
27 ,  2 ,  1260764 ,  255 ,  0 ,  92.40 ,  0.60 ,  23.81
27 ,  2 ,  1260805 ,  255 ,  0 ,  92.84 ,  0.60 ,  23.91
27 ,  2 ,  1260847 ,  255 ,  0 ,  93.39 ,  0.60 ,  24.01
27 ,  2 ,  1260888 ,  255 ,  0 ,  93.72 ,  0.60 ,  24.11
27 ,  2 ,  1260930 ,  255 ,  0 ,  94.05 ,  0.60 ,  24.21
27 ,  2 ,  1260971 ,  255 ,  0 ,  94.38 ,  0.60 ,  24.31
27 ,  2 ,  1261015 ,  255 ,  0 ,  94.82 ,  0.60 ,  24.31
27 ,  2 ,  1261057 ,  255 ,  0 ,  95.04 ,  0.60 ,  24.41
27 ,  2 ,  1261097 ,  255 ,  0 ,  95.26 ,  0.61 ,  24.51
27 ,  2 ,  1261139 ,  255 ,  0 ,  95.48 ,  0.60 ,  24.51
27 ,  2 ,  1261180 ,  255 ,  0 ,  95.59 ,  0.61 ,  24.51
27 ,  2 ,  1261222 ,  255 ,  0 ,  95.82 ,  0.60 ,  24.51
27 ,  2 ,  1261263 ,  255 ,  0 ,  95.93 ,  0.61 ,  24.61
27 ,  2 ,  1261305 ,  255 ,  0 ,  95.93 ,  0.61 ,  24.71
27 ,  2 ,  1261346 ,  255 ,  0 ,  96.04 ,  0.61 ,  24.71
27 ,  2 ,  1261386 ,  255 ,  0 ,  96.04 ,  0.61 ,  24.71
27 ,  2 ,  1261428 ,  255 ,  0 ,  96.15 ,  0.61 ,  24.80
