MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
1 ,  2 ,  18323 ,  0 ,  255 ,  5.51 ,  0.01 ,  0.20
1 ,  2 ,  18342 ,  255 ,  0 ,  5.40 ,  0.01 ,  0.20
1 ,  2 ,  18362 ,  255 ,  0 ,  5.40 ,  0.01 ,  0.20
1 ,  2 ,  18381 ,  255 ,  0 ,  9.59 ,  0.02 ,  0.20
1 ,  2 ,  18400 ,  255 ,  0 ,  17.40 ,  0.02 ,  0.69
1 ,  2 ,  18419 ,  255 ,  0 ,  26.43 ,  0.03 ,  1.69
1 ,  2 ,  18439 ,  255 ,  0 ,  35.36 ,  0.06 ,  3.08
1 ,  2 ,  18458 ,  255 ,  0 ,  43.06 ,  0.09 ,  4.66
1 ,  2 ,  18478 ,  0 ,  255 ,  49.23 ,  0.11 ,  6.25
1 ,  2 ,  18499 ,  0 ,  255 ,  48.79 ,  0.13 ,  6.95
1 ,  2 ,  18518 ,  0 ,  255 ,  48.02 ,  0.12 ,  6.95
1 ,  2 ,  18537 ,  0 ,  255 ,  45.60 ,  0.12 ,  6.85
1 ,  2 ,  18556 ,  0 ,  255 ,  43.39 ,  0.11 ,  6.65
1 ,  2 ,  18575 ,  0 ,  255 ,  41.19 ,  0.09 ,  6.25
1 ,  2 ,  18594 ,  0 ,  255 ,  39.10 ,  0.08 ,  5.85
1 ,  2 ,  18614 ,  0 ,  255 ,  37.12 ,  0.07 ,  5.46
1 ,  2 ,  18632 ,  0 ,  255 ,  35.25 ,  0.06 ,  5.06
1 ,  2 ,  18652 ,  0 ,  255 ,  33.48 ,  0.05 ,  4.76
1 ,  2 ,  18673 ,  0 ,  255 ,  31.61 ,  0.05 ,  4.37
1 ,  2 ,  18692 ,  0 ,  255 ,  30.18 ,  0.04 ,  4.07
1 ,  2 ,  18711 ,  0 ,  255 ,  28.75 ,  0.04 ,  3.87
1 ,  2 ,  18731 ,  0 ,  255 ,  27.43 ,  0.04 ,  3.57
1 ,  2 ,  18749 ,  0 ,  255 ,  26.21 ,  0.04 ,  3.37
1 ,  2 ,  18768 ,  0 ,  255 ,  25.11 ,  0.03 ,  3.18
1 ,  2 ,  18788 ,  0 ,  255 ,  24.12 ,  0.03 ,  2.98
1 ,  2 ,  18806 ,  0 ,  255 ,  23.13 ,  0.03 ,  2.78
1 ,  2 ,  18826 ,  0 ,  255 ,  22.14 ,  0.03 ,  2.68
1 ,  2 ,  18844 ,  0 ,  255 ,  21.26 ,  0.03 ,  2.48
1 ,  2 ,  18866 ,  0 ,  255 ,  20.38 ,  0.02 ,  2.38
1 ,  2 ,  18885 ,  0 ,  255 ,  19.61 ,  0.02 ,  2.18
1 ,  2 ,  18905 ,  0 ,  255 ,  18.95 ,  0.02 ,  2.08
