MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
20,5,527757,0,230,14.87,0.04,2.08,0.0,-0.008376623376623378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5,527793,255,0,14.87,0.04,1.98,0.036,0.028159232072275532,0.0022174803002485174,0.071,0.031232116904908697,0.012774193548387096,-0.009086778736937775,0.0,1.077881895073373
20,5,527828,255,0,15.97,0.04,1.98,0.071,0.06815299117358611,0.002484835534401119,0.07100000000000001,0.03499768358311435,0.012774193548387096,0.11721944570649706,0.2816901408450703,1.1650375172468832
20,5,527864,255,0,28.31,0.06,3.27,0.107,0.11087689579680424,0.002852109932811575,0.073,0.039069999079610625,0.021096774193548388,0.350861688024746,0.9589041095890413,1.1979478991484884
20,5,527901,255,0,41.41,0.11,5.95,0.144,0.15560318781142576,0.003226720444295201,0.073,0.04420164992185207,0.03838709677419355,0.5090587715422006,1.6438356164383563,1.2428385382211282
20,5,527937,255,0,51.1,0.18,9.03,0.18,0.2016041090869466,0.003515875885181088,0.07200000000000001,0.048831609516403994,0.05825806451612903,0.5161290322580644,1.9444444444444444,1.2853988011310669
20,5,527973,255,0,57.93,0.25,11.71,0.216,0.2481519014928626,0.0036486007714093276,0.07200000000000001,0.050675010714018434,0.0755483870967742,0.41756272401433686,1.9444444444444444,1.2904819140517083
20,5,528009,255,0,62.78,0.32,13.69,0.252,0.2945188068986696,0.0035898771133355736,0.07499999999999998,0.04786502817780766,0.08832258064516128,0.315698924731183,1.7333333333333338,1.2243355424133457
20,5,528048,255,0,66.63,0.38,15.38,0.291,0.3399770671738635,0.0033441883858357324,0.07400000000000001,0.04519173494372611,0.09922580645161291,0.25108979947689636,1.3513513513513509,1.2064880714766295
20,5,528083,255,0,69.49,0.42,16.57,0.326,0.3837989241879402,0.0029493491227993935,0.07100000000000001,0.0415401284901323,0.10690322580645162,0.1890049977283053,0.9859154929577465,1.2011204596693876
20,5,528119,255,0,71.92,0.45,17.46,0.362,0.42525661981039004,0.00246400408839078,0.07200000000000001,0.0342222790054275,0.11264516129032259,0.15143369175627244,0.8333333333333333,1.1126961012543708
20,5,528155,255,0,73.9,0.48,18.26,0.398,0.4639130434782549,0.0019530441462591596,0.07200000000000001,0.027125613142488327,0.11780645161290323,0.12455197132616488,0.6944444444444442,0.9977389124986239
20,5,528191,255,0,75.55,0.5,18.85,0.434,0.49709382151029097,0.0014746601229606178,0.07299999999999995,0.020200823602200258,0.12161290322580647,0.09633230225364565,0.5479452054794529,0.8094237977313626
20,5,528228,255,0,77.09,0.52,19.35,0.471,0.5230009807126443,0.0010714372990386493,0.07300000000000001,0.014677223274502042,0.12483870967741936,0.08749447635881558,0.5479452054794525,0.6102361323200718
20,5,528264,255,0,78.41,0.54,19.84,0.507,0.5416410591696562,0.0007663765214113525,0.07200000000000006,0.010644118352935442,0.128,0.07974910394265197,0.4166666666666667,0.4321492136137395
20,5,528300,255,0,79.74,0.55,20.24,0.543,0.5541157240928336,0.000563440272096333,0.07099999999999995,0.007935778480230048,0.1305806451612903,0.07269422989550205,0.2816901408450709,0.30429717895473185
20,5,528335,255,0,80.84,0.56,20.64,0.578,0.5632461588754422,0.0004513865720427788,0.07299999999999995,0.0061833776992161514,0.13316129032258064,0.06186478126380953,0.2739726027397249,0.21844366723837244
20,5,528373,255,0,82.05,0.57,20.94,0.616,0.5700621118012348,0.00040932183333640995,0.07400000000000007,0.005531376126167697,0.1350967741935484,0.05143853530950288,0.13513513513513364,0.1699460166279365
20,5,528409,255,0,83.04,0.57,21.23,0.652,0.5758221641059095,0.00041249915132157613,0.07299999999999995,0.005650673305775019,0.13696774193548386,0.05214317277949615,0.13698630136986323,0.15136113064077508
20,5,528446,255,0,83.92,0.58,21.53,0.689,0.5811114743380114,0.0004372557725910227,0.07299999999999995,0.005989805103986616,0.13890322580645162,0.0441891294741495,0.13698630136986323,0.13210512881369377
20,5,528482,255,0,84.8,0.58,21.73,0.725,0.5854658385093091,0.000464453820889986,0.07200000000000006,0.006450747512360911,0.14019354838709677,0.04480286738351262,0.1388888888888889,0.10633467727289005
20,5,528518,255,0,85.68,0.59,22.03,0.761,0.5887675711016594,0.00048123350202103056,0.07100000000000006,0.006777936648183523,0.14212903225806453,0.04452521581099489,0.14084507042253522,0.07790449792576894
20,5,528553,255,0,86.45,0.59,22.22,0.796,0.5909970578620387,0.000481235769198932,0.07099999999999995,0.006777968580266652,0.1433548387096774,0.03543843707405725,0.0,0.05621831676558396
20,5,528589,255,0,87.23,0.59,22.42,0.832,0.5927590715920159,0.00046367413071492436,0.07199999999999995,0.006439918482151731,0.1446451612903226,0.03584229390681023,0.0,0.046992481203006815
20,5,528625,255,0,87.89,0.59,22.62,0.868,0.5943805165086552,0.000431732450681249,0.07200000000000006,0.005996284037239564,0.14593548387096775,0.035842293906809784,0.1388888888888889,0.04853619556136515
20,5,528661,255,0,88.55,0.6,22.82,0.904,0.5962536776724342,0.00039075328061313644,0.07399999999999995,0.00528044973801536,0.1472258064516129,0.02615518744551026,0.13513513513513534,0.048019578912027704
20,5,528699,255,0,89.21,0.6,22.92,0.942,0.5979339653481452,0.00034659001537891854,0.07499999999999996,0.00462120020505225,0.1478709677419355,0.025806451612903455,0.0,0.044197450147106174
20,5,528736,255,0,89.76,0.6,23.12,0.979,0.5995684864334672,0.0003043641542709068,0.07299999999999995,0.004169371976313794,0.14916129032258066,0.02651347768448909,0.0,0.04661743698137495
20,5,528772,255,0,90.31,0.6,23.22,1.015,0.6013370382477856,0.0002677276995828102,0.07100000000000006,0.0037708126701804217,0.1498064516129032,0.02726033621081308,0.0,0.04199107689615786
20,5,528807,255,0,90.86,0.6,23.42,1.05,0.6025498528930944,0.0002386046383791438,0.07100000000000017,0.0033606287095653974,0.1510967741935484,0.026351658337119853,0.0,0.03720262075887601
20,5,528843,255,0,91.3,0.6,23.51,1.086,0.6039784243216658,0.0002173005655002598,0.07200000000000006,0.0030180634097258276,0.15167741935483872,0.01702508960573484,0.0,0.033553085612582786
20,5,528879,255,0,91.74,0.6,23.61,1.122,0.6049656750572003,0.0002028429653407784,0.07199999999999984,0.002817263407510817,0.1523225806451613,0.017921146953404948,0.1388888888888893,0.03246340488903396
20,5,528915,255,0,92.18,0.61,23.71,1.158,0.6063157894736763,0.00019343446783807395,0.07199999999999984,0.0026865898310843663,0.15296774193548388,0.017921146953404948,0.1388888888888893,0.033870909156949534
20,5,528951,255,0,92.62,0.61,23.81,1.194,0.6074043805165007,0.00018693303708022314,0.07200000000000006,0.0025962921816697635,0.15361290322580645,0.017921146953404892,0.0,0.025698303730340162
20,5,528987,255,0,93.06,0.61,23.91,1.23,0.6081660673422608,0.00018129175904546812,0.07499999999999996,0.0024172234539395765,0.15425806451612903,0.017204301075269095,0.0,0.015081181213905864
20,5,529026,255,0,93.39,0.61,24.01,1.269,0.6085354691075436,0.00017489932970106637,0.07400000000000007,0.0023635044554198136,0.15490322580645163,0.017436791630339895,0.0,0.0159918008888272
20,5,529061,255,0,93.83,0.61,24.11,1.304,0.609349460608034,0.00016677653211775122,0.07100000000000017,0.002348965241095082,0.15554838709677418,0.018173557473875356,0.0,0.02085740990565642
20,5,529097,255,0,94.05,0.61,24.21,1.34,0.6100163452108452,0.00015661292027788676,0.07199999999999984,0.0021751794483039874,0.1561935483870968,0.00896057347670286,0.0,0.016027387308850397
20,5,529133,255,0,94.27,0.61,24.21,1.376,0.6105034324942712,0.00014466668833803097,0.07199999999999984,0.0020092595602504344,0.1561935483870968,0.008960573476702089,0.0,0.010578983691111899
20,5,529169,255,0,94.6,0.61,24.31,1.412,0.6107780320366053,0.00013158167384250417,0.07200000000000006,0.0018275232478125565,0.15683870967741934,0.017921146953404892,0.0,0.004222512803749791
20,5,529205,255,0,94.82,0.61,24.41,1.448,0.6108074534161412,0.00011818002493686209,0.07200000000000006,0.0016413892352341941,0.15748387096774194,0.008960573476702833,0.0,-0.003042025353237422
20,5,529241,255,0,94.93,0.61,24.41,1.484,0.6105590062111722,0.00010527000511636686,0.07200000000000006,0.0014620834043939828,0.15748387096774194,0.008960573476702446,0.0,-0.01121463077984823
20,5,529277,255,0,95.15,0.61,24.51,1.52,0.6099999999999921,9.349044081461245e-05,0.07200000000000006,0.001298478344647394,0.15812903225806452,0.008960573476702446,0.0,-0.007763975155279187
20,5,529313,255,0,95.37,0.61,24.51,1.556,0.6099999999999921,8.321135562063731e-05,0.07400000000000007,0.00112447777865726,0.15812903225806452,0.0,0.0,0.0
20,5,529351,255,0,95.48,0.61,24.51,1.594,0.6099999999999921,7.451164279569866e-05,0.07399999999999984,0.0010069140918337678,0.15812903225806452,0.008718395815169975,0.0,0.0
20,5,529387,255,0,95.59,0.61,24.61,1.63,0.6099999999999921,6.723904072386589e-05,0.07199999999999984,0.0009338755656092504,0.1587741935483871,0.008960573476702474,0.0,0.0
20,5,529423,255,0,95.7,0.61,24.61,1.666,0.6099999999999921,6.112396039861067e-05,0.07200000000000006,0.0008489438944251475,0.1587741935483871,0.008960573476702446,0.0,0.0
20,5,529459,255,0,95.7,0.61,24.71,1.702,0.6099999999999921,5.588988480822721e-05,0.07300000000000018,0.0007656148603866722,0.15941935483870967,0.008837825894829798,0.0,0.0
20,5,529496,255,0,95.82,0.61,24.71,1.739,0.6099999999999921,5.1307608844659566e-05,0.07200000000000006,0.0007126056783980489,0.15941935483870967,0.0,0.0,0.0
20,5,529531,255,0,95.82,0.61,24.71,1.774,0.6099999999999921,4.7183005498521166e-05,0.07099999999999995,0.0006645493732186084,0.15941935483870967,0.0,0.0,0.0
20,5,529567,255,0,95.82,0.61,24.71,1.81,0.6099999999999921,4.33184488067937e-05,0.07200000000000006,0.0006016451223165786,0.15941935483870967,0.0,0.0,0.0
20,5,529603,255,0,95.93,0.61,24.71,1.846,0.6099999999999921,3.950552750913161e-05,0.07199999999999984,0.0005486878820712736,0.15941935483870967,0.00806451612903242,0.0,0.0
20,5,529639,255,0,96.04,0.61,24.8,1.882,0.6099999999999921,3.55763380634464e-05,0.07399999999999984,0.0004807613251817091,0.16,0.007846556233653164,0.0,0.0
20,5,529677,255,0,96.04,0.61,24.8,1.92,0.6099999999999921,3.1490374105072047e-05,0.07500000000000018,0.000419871654734293,0.16,0.0,0.0,0.0
20,5,529714,255,0,96.04,0.61,24.8,1.957,0.6099999999999921,2.740846351258952e-05,0.07300000000000018,0.0003754584042820473,0.16,0.0,0.0,0.0
20,5,529750,255,0,96.04,0.61,24.8,1.993,0.6099999999999921,2.371818737763931e-05,0.07099999999999995,0.0003340589771498497,0.16,0.0,0.0,0.0
20,5,529785,255,0,96.04,0.61,24.8,2.028,0.6099999999999921,2.099794984011183e-05,0.07199999999999984,0.00029163819222377606,0.16,0.008960573476702474,0.0,0.0
20,5,529822,255,0,96.04,0.61,24.9,2.065,0.6099999999999921,1.9910505233085018e-05,0.07299999999999995,0.00027274664702856206,0.16064516129032258,0.008837825894829824,0.0,0.0
20,5,529858,255,0,96.04,0.61,24.9,2.101,0.6099999999999921,2.101390946271664e-05,0.07200000000000006,0.000291859853648842,0.16064516129032258,0.0,0.0,0.0
20,5,529894,255,0,96.04,0.61,24.9,2.137,0.6099999999999921,2.4504740354178267e-05,0.07200000000000006,0.0003403436160302534,0.16064516129032258,-0.008960573476702446,0.0,0.0
20,5,529930,255,0,96.04,0.61,24.8,2.173,0.6099999999999921,2.9967417823378638e-05,0.07200000000000006,0.000416214136435814,0.16,0.0,0.0,0.0
20,5,529966,255,0,96.04,0.61,24.9,2.209,0.6099999999999921,3.624475750643441e-05,0.07299999999999995,0.0004965035274854031,0.16064516129032258,0.008837825894829824,0.0,0.0
20,5,530003,255,0,96.04,0.61,24.9,2.246,0.6099999999999921,4.152235117956593e-05,0.07399999999999984,0.0005611128537779191,0.16064516129032258,0.0,0.0,0.0
20,5,530040,255,0,96.15,0.61,24.9,2.283,0.6099999999999921,4.3648767096932774e-05,0.07299999999999995,0.0005979283163963397,0.16064516129032258,0.0,0.0,0.0
20,5,530076,255,0,96.04,0.61,24.9,2.319,0.6099999999999921,4.0646723319500924e-05,0.07200000000000006,0.0005645378238819567,0.16064516129032258,0.0,0.0,0.0
20,5,530112,255,0,96.04,0.61,24.9,2.355,0.6099999999999921,3.132602509191784e-05,0.07200000000000006,0.00043508368183219184,0.16064516129032258,0.008960573476702446,0.0,0.0
20,5,530148,255,0,96.04,0.61,25.0,2.391,0.6099999999999921,1.5869061151921214e-05,0.07200000000000006,0.00022040362711001668,0.16129032258064516,0.008960573476702446,0.0,0.0
20,5,530184,255,0,96.04,0.61,25.0,2.427,0.6099999999999921,-3.775464712397536e-06,0.07200000000000006,-5.2437009894410174e-05,0.16129032258064516,0.0,0.0,0.0
20,5,530220,255,0,96.04,0.61,25.0,2.463,0.6099999999999921,-2.385215436840227e-05,0.07100000000000017,-0.000335945836174679,0.16129032258064516,0.0,0.0,0.0
20,5,530255,255,0,96.04,0.61,25.0,2.498,0.6099999999999921,-3.921468434691633e-05,0.07099999999999973,-0.000552319497843894,0.16129032258064516,0.0,0.0,0.0
20,5,530291,255,0,96.04,0.61,25.0,2.534,0.6099999999999921,-4.420931753487167e-05,0.07499999999999973,-0.0005894575671316244,0.16129032258064516,0.0,0.0,0.0
20,5,530330,255,0,96.04,0.61,25.0,2.573,0.6099999999999921,-3.3947441530720824e-05,0.07500000000000018,-0.0004526325537429433,0.16129032258064516,0.0,0.0,0.0
20,5,530366,255,0,96.15,0.61,25.0,2.609,0.6099999999999921,-5.8067438343236684e-06,0.07200000000000006,-8.064921992116199e-05,0.16129032258064516,0.0,0.0,0.0
20,5,530402,255,0,96.15,0.61,25.0,2.645,0.6099999999999921,3.908012274730766e-05,0.07200000000000006,0.0005427794826014948,0.16129032258064516,0.0,0.0,0.007763975155279187
20,5,530438,255,0,96.15,0.61,25.0,2.681,0.6105590062111722,9.466517837164901e-05,0.07100000000000017,0.0013333123714316729,0.16129032258064516,0.0,0.0,0.011372583326043257
20,5,530473,255,0,96.04,0.61,25.0,2.716,0.6108074534161412,0.00014951201034065775,0.07099999999999973,0.0021058029625444833,0.16129032258064516,0.0,0.0,0.018831524616808655
20,5,530509,255,0,96.04,0.61,25.0,2.752,0.6118960444589656,0.0001873462800438368,0.07199999999999962,0.0026020316672755246,0.16129032258064516,0.0,0.0,0.041498674221784486
20,5,530545,255,0,96.15,0.61,25.0,2.788,0.6137953579601096,0.00018884796643650858,0.0730000000000004,0.00258695844433572,0.16129032258064516,0.0,0.0,0.05938013586676505
20,5,530582,255,0,96.04,0.61,25.0,2.825,0.6162307943772395,0.00013467554055396745,0.0730000000000004,0.0018448704185474894,0.16129032258064516,0.0,0.0,0.0673960063947835
20,5,530618,255,0,96.04,0.61,25.0,2.861,0.6187152664269289,9.388276173190491e-06,0.07399999999999984,0.0001268685969350069,0.16129032258064516,0.00871839581517035,0.0,0.04369030684820023
20,5,530656,255,0,96.04,0.61,25.1,2.899,0.6194638770840063,-0.00019443188793681542,0.07399999999999984,-0.002627457945092106,0.16193548387096776,0.00871839581517035,0.0,-0.013385402401420913
20,5,530692,255,0,96.04,0.61,25.1,2.935,0.6177247466492237,-0.0004728556543289244,0.07100000000000017,-0.006659938793365116,0.16193548387096776,0.0,0.0,-0.10064966457785533
20,5,530727,0,230,96.04,0.61,25.1,2.97,0.6123177508989786,-0.0008091598637890982,0.07099999999999973,-0.011396617799846498,0.16193548387096776,-0.009086778736938125,0.0,-0.19862884400222683
20,5,530763,0,230,92.51,0.61,25.0,3.006,0.6036220987250657,-0.0011750741179365214,0.07299999999999995,-0.016096905725157838,0.16129032258064516,-0.078656650463986,-0.13698630136986323,-0.30397614047028887
20,5,530800,0,230,84.91,0.6,24.21,3.043,0.5901274926446475,-0.00153487499062906,0.0730000000000004,-0.021025684803137695,0.1561935483870968,-0.1749889527176306,-0.1369863013698624,-0.4228707564026116
20,5,530836,0,230,77.64,0.6,23.02,3.079,0.5727525335076749,-0.0018515719015802148,0.07200000000000006,-0.025716276410836292,0.14851612903225805,-0.23118279569892466,-0.2777777777777778,-0.5427064036903778
