MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
10 ,  3 ,  207981 ,  0 ,  255 ,  11.68 ,  0.07 ,  1.89
10 ,  3 ,  208007 ,  235 ,  0 ,  11.46 ,  0.06 ,  1.89
10 ,  3 ,  208032 ,  235 ,  0 ,  11.57 ,  0.07 ,  1.79
10 ,  3 ,  208058 ,  235 ,  0 ,  15.53 ,  0.07 ,  1.89
10 ,  3 ,  208082 ,  235 ,  0 ,  22.47 ,  0.07 ,  2.68
10 ,  3 ,  208108 ,  235 ,  0 ,  29.74 ,  0.09 ,  3.97
10 ,  3 ,  208134 ,  235 ,  0 ,  36.02 ,  0.11 ,  5.36
10 ,  3 ,  208159 ,  235 ,  0 ,  41.19 ,  0.14 ,  6.85
10 ,  3 ,  208187 ,  235 ,  0 ,  45.60 ,  0.17 ,  8.24
10 ,  3 ,  208212 ,  235 ,  0 ,  48.68 ,  0.19 ,  9.43
10 ,  3 ,  208237 ,  235 ,  0 ,  51.21 ,  0.22 ,  10.32
10 ,  3 ,  208263 ,  235 ,  0 ,  53.42 ,  0.23 ,  11.21
10 ,  3 ,  208288 ,  235 ,  0 ,  55.29 ,  0.25 ,  12.01
10 ,  3 ,  208313 ,  235 ,  0 ,  56.83 ,  0.27 ,  12.60
10 ,  3 ,  208338 ,  235 ,  0 ,  58.26 ,  0.29 ,  13.20
10 ,  3 ,  208364 ,  235 ,  0 ,  59.58 ,  0.30 ,  13.69
10 ,  3 ,  208390 ,  235 ,  0 ,  60.68 ,  0.32 ,  14.19
10 ,  3 ,  208417 ,  235 ,  0 ,  61.90 ,  0.34 ,  14.68
10 ,  3 ,  208443 ,  235 ,  0 ,  62.78 ,  0.35 ,  14.98
10 ,  3 ,  208467 ,  235 ,  0 ,  63.77 ,  0.36 ,  15.38
10 ,  3 ,  208493 ,  235 ,  0 ,  64.54 ,  0.37 ,  15.68
10 ,  3 ,  208519 ,  235 ,  0 ,  65.42 ,  0.38 ,  15.97
10 ,  3 ,  208543 ,  235 ,  0 ,  66.08 ,  0.39 ,  16.27
10 ,  3 ,  208569 ,  235 ,  0 ,  66.85 ,  0.39 ,  16.57
10 ,  3 ,  208594 ,  235 ,  0 ,  67.51 ,  0.41 ,  16.77
10 ,  3 ,  208619 ,  235 ,  0 ,  68.17 ,  0.42 ,  16.97
10 ,  3 ,  208647 ,  235 ,  0 ,  68.83 ,  0.42 ,  17.26
10 ,  3 ,  208672 ,  235 ,  0 ,  69.38 ,  0.43 ,  17.46
10 ,  3 ,  208698 ,  235 ,  0 ,  70.05 ,  0.43 ,  17.66
10 ,  3 ,  208722 ,  235 ,  0 ,  70.60 ,  0.44 ,  17.86
10 ,  3 ,  208748 ,  235 ,  0 ,  71.15 ,  0.45 ,  17.96
10 ,  3 ,  208774 ,  235 ,  0 ,  71.59 ,  0.45 ,  18.16
10 ,  3 ,  208798 ,  235 ,  0 ,  72.14 ,  0.46 ,  18.36
10 ,  3 ,  208824 ,  235 ,  0 ,  72.58 ,  0.46 ,  18.45
10 ,  3 ,  208849 ,  235 ,  0 ,  73.02 ,  0.48 ,  18.65
10 ,  3 ,  208877 ,  235 ,  0 ,  73.57 ,  0.48 ,  18.75
10 ,  3 ,  208902 ,  235 ,  0 ,  74.01 ,  0.48 ,  18.95
10 ,  3 ,  208927 ,  235 ,  0 ,  74.34 ,  0.49 ,  19.05
10 ,  3 ,  208953 ,  235 ,  0 ,  74.78 ,  0.49 ,  19.15
10 ,  3 ,  208977 ,  235 ,  0 ,  75.11 ,  0.49 ,  19.25
10 ,  3 ,  209003 ,  235 ,  0 ,  75.44 ,  0.50 ,  19.35
10 ,  3 ,  209029 ,  235 ,  0 ,  75.88 ,  0.50 ,  19.55
10 ,  3 ,  209053 ,  235 ,  0 ,  76.10 ,  0.51 ,  19.55
10 ,  3 ,  209079 ,  235 ,  0 ,  76.43 ,  0.51 ,  19.74
10 ,  3 ,  209106 ,  235 ,  0 ,  76.76 ,  0.52 ,  19.74
10 ,  3 ,  209132 ,  235 ,  0 ,  77.09 ,  0.52 ,  19.84
10 ,  3 ,  209157 ,  235 ,  0 ,  77.31 ,  0.52 ,  19.94
10 ,  3 ,  209182 ,  235 ,  0 ,  77.53 ,  0.52 ,  20.04
10 ,  3 ,  209208 ,  235 ,  0 ,  77.75 ,  0.52 ,  20.04
10 ,  3 ,  209232 ,  235 ,  0 ,  77.97 ,  0.53 ,  20.14
10 ,  3 ,  209258 ,  235 ,  0 ,  78.19 ,  0.53 ,  20.14
10 ,  3 ,  209284 ,  235 ,  0 ,  78.30 ,  0.53 ,  20.24
10 ,  3 ,  209309 ,  235 ,  0 ,  78.53 ,  0.53 ,  20.34
10 ,  3 ,  209336 ,  235 ,  0 ,  78.75 ,  0.53 ,  20.44
10 ,  3 ,  209361 ,  235 ,  0 ,  78.86 ,  0.53 ,  20.44
10 ,  3 ,  209387 ,  235 ,  0 ,  79.08 ,  0.53 ,  20.54
10 ,  3 ,  209413 ,  235 ,  0 ,  79.19 ,  0.54 ,  20.54
10 ,  3 ,  209437 ,  235 ,  0 ,  79.30 ,  0.53 ,  20.54
10 ,  3 ,  209463 ,  235 ,  0 ,  79.52 ,  0.54 ,  20.64
10 ,  3 ,  209488 ,  235 ,  0 ,  79.63 ,  0.54 ,  20.54
10 ,  3 ,  209513 ,  235 ,  0 ,  79.74 ,  0.54 ,  20.74
10 ,  3 ,  209539 ,  235 ,  0 ,  79.85 ,  0.54 ,  20.74
10 ,  3 ,  209566 ,  235 ,  0 ,  79.96 ,  0.54 ,  20.74
10 ,  3 ,  209592 ,  235 ,  0 ,  79.96 ,  0.54 ,  20.84
10 ,  3 ,  209616 ,  235 ,  0 ,  80.18 ,  0.55 ,  20.84
10 ,  3 ,  209642 ,  235 ,  0 ,  80.29 ,  0.54 ,  20.84
10 ,  3 ,  209668 ,  235 ,  0 ,  80.29 ,  0.55 ,  20.84
10 ,  3 ,  209692 ,  235 ,  0 ,  80.40 ,  0.55 ,  20.94
10 ,  3 ,  209718 ,  235 ,  0 ,  80.51 ,  0.55 ,  20.94
10 ,  3 ,  209743 ,  235 ,  0 ,  80.51 ,  0.55 ,  20.94
10 ,  3 ,  209768 ,  235 ,  0 ,  80.62 ,  0.55 ,  21.03
10 ,  3 ,  209796 ,  235 ,  0 ,  80.73 ,  0.55 ,  20.94
10 ,  3 ,  209821 ,  235 ,  0 ,  80.73 ,  0.55 ,  21.03
10 ,  3 ,  209847 ,  235 ,  0 ,  80.84 ,  0.55 ,  21.03
10 ,  3 ,  209871 ,  235 ,  0 ,  80.84 ,  0.55 ,  21.03
10 ,  3 ,  209897 ,  235 ,  0 ,  80.95 ,  0.55 ,  21.13
10 ,  3 ,  209923 ,  235 ,  0 ,  80.95 ,  0.55 ,  21.13
10 ,  3 ,  209947 ,  235 ,  0 ,  81.06 ,  0.55 ,  21.13
10 ,  3 ,  209973 ,  235 ,  0 ,  81.17 ,  0.55 ,  21.13
10 ,  3 ,  209998 ,  235 ,  0 ,  81.17 ,  0.55 ,  21.13
10 ,  3 ,  210026 ,  235 ,  0 ,  81.28 ,  0.55 ,  21.13
10 ,  3 ,  210051 ,  235 ,  0 ,  81.17 ,  0.55 ,  21.13
10 ,  3 ,  210076 ,  235 ,  0 ,  81.28 ,  0.55 ,  21.23
10 ,  3 ,  210102 ,  235 ,  0 ,  81.28 ,  0.56 ,  21.23
10 ,  3 ,  210126 ,  235 ,  0 ,  81.39 ,  0.55 ,  21.23
10 ,  3 ,  210152 ,  235 ,  0 ,  81.39 ,  0.55 ,  21.23
10 ,  3 ,  210178 ,  235 ,  0 ,  81.39 ,  0.55 ,  21.23
10 ,  3 ,  210202 ,  235 ,  0 ,  81.50 ,  0.56 ,  21.23
10 ,  3 ,  210228 ,  235 ,  0 ,  81.50 ,  0.56 ,  21.23
10 ,  3 ,  210255 ,  235 ,  0 ,  81.50 ,  0.56 ,  21.33
10 ,  3 ,  210281 ,  235 ,  0 ,  81.61 ,  0.56 ,  21.33
10 ,  3 ,  210306 ,  235 ,  0 ,  81.61 ,  0.56 ,  21.33
10 ,  3 ,  210331 ,  235 ,  0 ,  81.61 ,  0.56 ,  21.33
10 ,  3 ,  210357 ,  235 ,  0 ,  81.72 ,  0.56 ,  21.33
10 ,  3 ,  210381 ,  235 ,  0 ,  81.72 ,  0.56 ,  21.33
10 ,  3 ,  210407 ,  235 ,  0 ,  81.72 ,  0.56 ,  21.33
10 ,  3 ,  210433 ,  235 ,  0 ,  81.72 ,  0.56 ,  21.43
10 ,  3 ,  210458 ,  235 ,  0 ,  81.72 ,  0.56 ,  21.43
10 ,  3 ,  210485 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210510 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210536 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210562 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210586 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210612 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210637 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
10 ,  3 ,  210662 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  3 ,  210689 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
