MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
11 ,  5 ,  232587 ,  0 ,  255 ,  4.08 ,  0.10 ,  1.09
11 ,  5 ,  232614 ,  240 ,  0 ,  2.76 ,  0.10 ,  0.89
11 ,  5 ,  232642 ,  240 ,  0 ,  3.86 ,  0.10 ,  0.79
11 ,  5 ,  232671 ,  240 ,  0 ,  10.91 ,  0.10 ,  1.09
11 ,  5 ,  232698 ,  240 ,  0 ,  20.82 ,  0.11 ,  2.38
11 ,  5 ,  232726 ,  240 ,  0 ,  30.18 ,  0.14 ,  4.17
11 ,  5 ,  232754 ,  240 ,  0 ,  37.56 ,  0.17 ,  6.05
11 ,  5 ,  232781 ,  240 ,  0 ,  43.39 ,  0.20 ,  7.84
11 ,  5 ,  232811 ,  240 ,  0 ,  48.02 ,  0.23 ,  9.53
11 ,  5 ,  232839 ,  240 ,  0 ,  51.21 ,  0.26 ,  10.91
11 ,  5 ,  232866 ,  240 ,  0 ,  53.97 ,  0.29 ,  11.91
11 ,  5 ,  232894 ,  240 ,  0 ,  56.28 ,  0.32 ,  12.90
11 ,  5 ,  232922 ,  240 ,  0 ,  58.15 ,  0.35 ,  13.69
11 ,  5 ,  232949 ,  240 ,  0 ,  59.91 ,  0.36 ,  14.39
11 ,  5 ,  232977 ,  240 ,  0 ,  61.46 ,  0.38 ,  14.98
11 ,  5 ,  233005 ,  240 ,  0 ,  62.89 ,  0.40 ,  15.48
11 ,  5 ,  233032 ,  240 ,  0 ,  64.10 ,  0.42 ,  15.97
11 ,  5 ,  233063 ,  240 ,  0 ,  65.42 ,  0.43 ,  16.37
11 ,  5 ,  233091 ,  240 ,  0 ,  66.41 ,  0.44 ,  16.77
11 ,  5 ,  233118 ,  240 ,  0 ,  67.51 ,  0.45 ,  17.16
11 ,  5 ,  233146 ,  240 ,  0 ,  68.39 ,  0.47 ,  17.46
11 ,  5 ,  233174 ,  240 ,  0 ,  69.27 ,  0.47 ,  17.76
11 ,  5 ,  233201 ,  240 ,  0 ,  70.16 ,  0.49 ,  18.06
11 ,  5 ,  233229 ,  240 ,  0 ,  71.04 ,  0.50 ,  18.36
11 ,  5 ,  233256 ,  240 ,  0 ,  71.81 ,  0.51 ,  18.55
11 ,  5 ,  233284 ,  240 ,  0 ,  72.58 ,  0.51 ,  18.85
11 ,  5 ,  233314 ,  240 ,  0 ,  73.35 ,  0.52 ,  19.05
11 ,  5 ,  233341 ,  240 ,  0 ,  74.01 ,  0.52 ,  19.25
11 ,  5 ,  233369 ,  240 ,  0 ,  74.67 ,  0.53 ,  19.45
11 ,  5 ,  233397 ,  240 ,  0 ,  75.22 ,  0.54 ,  19.65
11 ,  5 ,  233424 ,  240 ,  0 ,  75.88 ,  0.54 ,  19.84
11 ,  5 ,  233452 ,  240 ,  0 ,  76.43 ,  0.55 ,  20.04
11 ,  5 ,  233480 ,  240 ,  0 ,  76.98 ,  0.55 ,  20.14
11 ,  5 ,  233507 ,  240 ,  0 ,  77.53 ,  0.56 ,  20.34
11 ,  5 ,  233535 ,  240 ,  0 ,  77.97 ,  0.55 ,  20.44
11 ,  5 ,  233565 ,  240 ,  0 ,  78.53 ,  0.56 ,  20.54
11 ,  5 ,  233592 ,  240 ,  0 ,  78.97 ,  0.56 ,  20.74
11 ,  5 ,  233620 ,  240 ,  0 ,  79.41 ,  0.57 ,  20.74
11 ,  5 ,  233648 ,  240 ,  0 ,  79.85 ,  0.57 ,  20.94
11 ,  5 ,  233675 ,  240 ,  0 ,  80.29 ,  0.57 ,  21.03
11 ,  5 ,  233703 ,  240 ,  0 ,  80.62 ,  0.57 ,  21.13
11 ,  5 ,  233731 ,  240 ,  0 ,  81.06 ,  0.57 ,  21.23
11 ,  5 ,  233758 ,  240 ,  0 ,  81.39 ,  0.57 ,  21.33
11 ,  5 ,  233786 ,  240 ,  0 ,  81.72 ,  0.57 ,  21.43
11 ,  5 ,  233816 ,  240 ,  0 ,  82.05 ,  0.58 ,  21.53
11 ,  5 ,  233843 ,  240 ,  0 ,  82.27 ,  0.58 ,  21.63
11 ,  5 ,  233871 ,  240 ,  0 ,  82.60 ,  0.58 ,  21.63
11 ,  5 ,  233899 ,  240 ,  0 ,  82.82 ,  0.58 ,  21.73
11 ,  5 ,  233926 ,  240 ,  0 ,  83.04 ,  0.58 ,  21.73
11 ,  5 ,  233954 ,  240 ,  0 ,  83.26 ,  0.58 ,  21.83
11 ,  5 ,  233981 ,  240 ,  0 ,  83.48 ,  0.58 ,  21.93
11 ,  5 ,  234009 ,  240 ,  0 ,  83.70 ,  0.58 ,  21.93
11 ,  5 ,  234038 ,  240 ,  0 ,  83.92 ,  0.58 ,  22.03
11 ,  5 ,  234072 ,  240 ,  0 ,  84.14 ,  0.59 ,  22.03
11 ,  5 ,  234099 ,  240 ,  0 ,  84.25 ,  0.58 ,  22.13
11 ,  5 ,  234127 ,  240 ,  0 ,  84.47 ,  0.58 ,  22.13
11 ,  5 ,  234155 ,  240 ,  0 ,  84.58 ,  0.59 ,  22.22
11 ,  5 ,  234182 ,  240 ,  0 ,  84.69 ,  0.59 ,  22.22
11 ,  5 ,  234210 ,  240 ,  0 ,  84.80 ,  0.59 ,  22.32
11 ,  5 ,  234237 ,  240 ,  0 ,  85.02 ,  0.59 ,  22.32
11 ,  5 ,  234265 ,  240 ,  0 ,  85.13 ,  0.59 ,  22.32
11 ,  5 ,  234293 ,  240 ,  0 ,  85.24 ,  0.59 ,  22.42
11 ,  5 ,  234322 ,  240 ,  0 ,  85.24 ,  0.59 ,  22.42
11 ,  5 ,  234350 ,  240 ,  0 ,  85.35 ,  0.59 ,  22.42
11 ,  5 ,  234378 ,  240 ,  0 ,  85.46 ,  0.59 ,  22.42
