MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
7 ,  4 ,  148811 ,  0 ,  255 ,  13.11 ,  0.03 ,  1.98
7 ,  4 ,  148836 ,  220 ,  0 ,  13.00 ,  0.04 ,  1.89
7 ,  4 ,  148860 ,  220 ,  0 ,  13.00 ,  0.03 ,  1.89
7 ,  4 ,  148886 ,  220 ,  0 ,  14.98 ,  0.03 ,  1.89
7 ,  4 ,  148911 ,  220 ,  0 ,  20.05 ,  0.04 ,  2.18
7 ,  4 ,  148935 ,  220 ,  0 ,  25.44 ,  0.05 ,  2.98
7 ,  4 ,  148960 ,  220 ,  0 ,  30.40 ,  0.06 ,  3.97
7 ,  4 ,  148985 ,  220 ,  0 ,  34.58 ,  0.08 ,  4.86
7 ,  4 ,  149012 ,  220 ,  0 ,  38.00 ,  0.09 ,  5.75
7 ,  4 ,  149037 ,  220 ,  0 ,  41.08 ,  0.11 ,  6.65
7 ,  4 ,  149061 ,  220 ,  0 ,  43.28 ,  0.12 ,  7.34
7 ,  4 ,  149086 ,  220 ,  0 ,  45.16 ,  0.14 ,  7.94
7 ,  4 ,  149110 ,  220 ,  0 ,  46.70 ,  0.15 ,  8.43
7 ,  4 ,  149136 ,  220 ,  0 ,  48.13 ,  0.16 ,  8.93
7 ,  4 ,  149160 ,  220 ,  0 ,  49.23 ,  0.17 ,  9.43
7 ,  4 ,  149185 ,  220 ,  0 ,  50.33 ,  0.18 ,  9.82
7 ,  4 ,  149210 ,  220 ,  0 ,  51.32 ,  0.19 ,  10.22
7 ,  4 ,  149234 ,  220 ,  0 ,  52.20 ,  0.20 ,  10.52
7 ,  4 ,  149261 ,  220 ,  0 ,  53.09 ,  0.21 ,  10.91
7 ,  4 ,  149285 ,  220 ,  0 ,  53.86 ,  0.21 ,  11.21
7 ,  4 ,  149310 ,  220 ,  0 ,  54.52 ,  0.22 ,  11.51
7 ,  4 ,  149335 ,  220 ,  0 ,  55.18 ,  0.22 ,  11.71
7 ,  4 ,  149360 ,  220 ,  0 ,  55.84 ,  0.23 ,  12.01
7 ,  4 ,  149385 ,  220 ,  0 ,  56.39 ,  0.24 ,  12.20
7 ,  4 ,  149409 ,  220 ,  0 ,  56.94 ,  0.25 ,  12.40
7 ,  4 ,  149434 ,  220 ,  0 ,  57.49 ,  0.25 ,  12.60
7 ,  4 ,  149458 ,  220 ,  0 ,  57.93 ,  0.26 ,  12.90
7 ,  4 ,  149489 ,  220 ,  0 ,  58.59 ,  0.27 ,  13.10
7 ,  4 ,  149514 ,  220 ,  0 ,  59.03 ,  0.27 ,  13.30
7 ,  4 ,  149538 ,  220 ,  0 ,  59.47 ,  0.28 ,  13.39
7 ,  4 ,  149563 ,  220 ,  0 ,  59.91 ,  0.28 ,  13.59
7 ,  4 ,  149588 ,  220 ,  0 ,  60.24 ,  0.29 ,  13.79
7 ,  4 ,  149613 ,  220 ,  0 ,  60.68 ,  0.29 ,  13.89
7 ,  4 ,  149638 ,  220 ,  0 ,  61.01 ,  0.30 ,  14.09
7 ,  4 ,  149662 ,  220 ,  0 ,  61.35 ,  0.30 ,  14.19
7 ,  4 ,  149687 ,  220 ,  0 ,  61.68 ,  0.30 ,  14.29
7 ,  4 ,  149713 ,  220 ,  0 ,  62.01 ,  0.32 ,  14.49
7 ,  4 ,  149738 ,  220 ,  0 ,  62.34 ,  0.31 ,  14.59
7 ,  4 ,  149763 ,  220 ,  0 ,  62.67 ,  0.32 ,  14.59
7 ,  4 ,  149788 ,  220 ,  0 ,  62.89 ,  0.32 ,  14.78
7 ,  4 ,  149813 ,  220 ,  0 ,  63.22 ,  0.33 ,  14.88
7 ,  4 ,  149837 ,  220 ,  0 ,  63.44 ,  0.33 ,  14.98
7 ,  4 ,  149862 ,  220 ,  0 ,  63.66 ,  0.33 ,  15.08
7 ,  4 ,  149886 ,  220 ,  0 ,  63.77 ,  0.34 ,  15.18
7 ,  4 ,  149911 ,  220 ,  0 ,  63.99 ,  0.33 ,  15.28
7 ,  4 ,  149938 ,  220 ,  0 ,  64.21 ,  0.35 ,  15.28
7 ,  4 ,  149962 ,  220 ,  0 ,  64.43 ,  0.35 ,  15.38
7 ,  4 ,  149988 ,  220 ,  0 ,  64.65 ,  0.35 ,  15.48
7 ,  4 ,  150012 ,  220 ,  0 ,  64.76 ,  0.34 ,  15.48
7 ,  4 ,  150037 ,  220 ,  0 ,  64.98 ,  0.35 ,  15.58
7 ,  4 ,  150062 ,  220 ,  0 ,  65.09 ,  0.35 ,  15.68
7 ,  4 ,  150086 ,  220 ,  0 ,  65.20 ,  0.36 ,  15.78
7 ,  4 ,  150111 ,  220 ,  0 ,  65.42 ,  0.36 ,  15.78
7 ,  4 ,  150135 ,  220 ,  0 ,  65.53 ,  0.35 ,  15.88
7 ,  4 ,  150162 ,  220 ,  0 ,  65.64 ,  0.36 ,  15.88
7 ,  4 ,  150188 ,  220 ,  0 ,  65.75 ,  0.36 ,  15.97
7 ,  4 ,  150212 ,  220 ,  0 ,  65.97 ,  0.37 ,  16.07
7 ,  4 ,  150237 ,  220 ,  0 ,  66.08 ,  0.36 ,  16.07
7 ,  4 ,  150261 ,  220 ,  0 ,  66.19 ,  0.37 ,  16.07
7 ,  4 ,  150286 ,  220 ,  0 ,  66.30 ,  0.36 ,  16.17
7 ,  4 ,  150310 ,  220 ,  0 ,  66.41 ,  0.37 ,  16.17
7 ,  4 ,  150335 ,  220 ,  0 ,  66.41 ,  0.37 ,  16.27
7 ,  4 ,  150360 ,  220 ,  0 ,  66.52 ,  0.37 ,  16.27
7 ,  4 ,  150386 ,  220 ,  0 ,  66.63 ,  0.37 ,  16.27
7 ,  4 ,  150412 ,  220 ,  0 ,  66.74 ,  0.37 ,  16.37
7 ,  4 ,  150436 ,  220 ,  0 ,  66.85 ,  0.37 ,  16.37
7 ,  4 ,  150461 ,  220 ,  0 ,  66.85 ,  0.37 ,  16.47
7 ,  4 ,  150486 ,  220 ,  0 ,  66.96 ,  0.38 ,  16.47
7 ,  4 ,  150510 ,  220 ,  0 ,  67.07 ,  0.38 ,  16.47
7 ,  4 ,  150535 ,  220 ,  0 ,  67.07 ,  0.38 ,  16.47
7 ,  4 ,  150559 ,  220 ,  0 ,  67.18 ,  0.38 ,  16.57
7 ,  4 ,  150584 ,  220 ,  0 ,  67.18 ,  0.38 ,  16.47
7 ,  4 ,  150611 ,  220 ,  0 ,  67.29 ,  0.38 ,  16.57
7 ,  4 ,  150636 ,  220 ,  0 ,  67.29 ,  0.39 ,  16.67
7 ,  4 ,  150661 ,  220 ,  0 ,  67.40 ,  0.39 ,  16.67
7 ,  4 ,  150685 ,  220 ,  0 ,  67.40 ,  0.39 ,  16.67
7 ,  4 ,  150710 ,  220 ,  0 ,  67.51 ,  0.39 ,  16.67
7 ,  4 ,  150734 ,  220 ,  0 ,  67.51 ,  0.38 ,  16.67
7 ,  4 ,  150759 ,  220 ,  0 ,  67.62 ,  0.39 ,  16.77
7 ,  4 ,  150784 ,  220 ,  0 ,  67.62 ,  0.39 ,  16.77
7 ,  4 ,  150808 ,  220 ,  0 ,  67.73 ,  0.39 ,  16.77
7 ,  4 ,  150833 ,  220 ,  0 ,  67.73 ,  0.39 ,  16.87
7 ,  4 ,  150860 ,  220 ,  0 ,  67.73 ,  0.39 ,  16.87
7 ,  4 ,  150885 ,  220 ,  0 ,  67.84 ,  0.39 ,  16.87
7 ,  4 ,  150909 ,  220 ,  0 ,  67.84 ,  0.39 ,  16.87
7 ,  4 ,  150934 ,  220 ,  0 ,  67.84 ,  0.39 ,  16.87
7 ,  4 ,  150959 ,  220 ,  0 ,  67.95 ,  0.39 ,  16.87
