MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
5 ,  3 ,  101009 ,  0 ,  255 ,  14.10 ,  0.03 ,  1.98
5 ,  3 ,  101031 ,  210 ,  0 ,  13.99 ,  0.02 ,  1.89
5 ,  3 ,  101054 ,  210 ,  0 ,  13.99 ,  0.03 ,  1.89
5 ,  3 ,  101076 ,  210 ,  0 ,  14.65 ,  0.02 ,  1.89
5 ,  3 ,  101099 ,  210 ,  0 ,  17.73 ,  0.03 ,  1.98
5 ,  3 ,  101121 ,  210 ,  0 ,  21.48 ,  0.03 ,  2.38
5 ,  3 ,  101143 ,  210 ,  0 ,  25.33 ,  0.04 ,  2.88
5 ,  3 ,  101166 ,  210 ,  0 ,  28.75 ,  0.05 ,  3.47
5 ,  3 ,  101190 ,  210 ,  0 ,  31.72 ,  0.05 ,  4.07
5 ,  3 ,  101213 ,  210 ,  0 ,  34.58 ,  0.07 ,  4.76
5 ,  3 ,  101234 ,  210 ,  0 ,  36.68 ,  0.08 ,  5.26
5 ,  3 ,  101257 ,  210 ,  0 ,  38.55 ,  0.08 ,  5.66
5 ,  3 ,  101278 ,  210 ,  0 ,  40.09 ,  0.09 ,  6.15
5 ,  3 ,  101301 ,  210 ,  0 ,  41.30 ,  0.10 ,  6.55
5 ,  3 ,  101322 ,  210 ,  0 ,  42.51 ,  0.10 ,  6.85
5 ,  3 ,  101345 ,  210 ,  0 ,  43.39 ,  0.12 ,  7.24
5 ,  3 ,  101367 ,  210 ,  0 ,  44.39 ,  0.12 ,  7.54
5 ,  3 ,  101389 ,  210 ,  0 ,  45.27 ,  0.13 ,  7.84
5 ,  3 ,  101413 ,  210 ,  0 ,  46.04 ,  0.14 ,  8.04
5 ,  3 ,  101436 ,  210 ,  0 ,  46.81 ,  0.14 ,  8.33
5 ,  3 ,  101457 ,  210 ,  0 ,  47.36 ,  0.15 ,  8.53
5 ,  3 ,  101480 ,  210 ,  0 ,  47.91 ,  0.15 ,  8.73
5 ,  3 ,  101501 ,  210 ,  0 ,  48.46 ,  0.16 ,  8.93
5 ,  3 ,  101524 ,  210 ,  0 ,  49.01 ,  0.16 ,  9.13
5 ,  3 ,  101547 ,  210 ,  0 ,  49.56 ,  0.17 ,  9.33
5 ,  3 ,  101568 ,  210 ,  0 ,  50.00 ,  0.17 ,  9.53
5 ,  3 ,  101591 ,  210 ,  0 ,  50.44 ,  0.17 ,  9.72
5 ,  3 ,  101615 ,  210 ,  0 ,  50.88 ,  0.18 ,  9.82
5 ,  3 ,  101637 ,  210 ,  0 ,  51.21 ,  0.18 ,  10.02
5 ,  3 ,  101659 ,  210 ,  0 ,  51.54 ,  0.19 ,  10.12
5 ,  3 ,  101682 ,  210 ,  0 ,  51.87 ,  0.19 ,  10.22
5 ,  3 ,  101703 ,  210 ,  0 ,  52.20 ,  0.19 ,  10.42
5 ,  3 ,  101726 ,  210 ,  0 ,  52.54 ,  0.20 ,  10.52
5 ,  3 ,  101748 ,  210 ,  0 ,  52.98 ,  0.20 ,  10.62
5 ,  3 ,  101770 ,  210 ,  0 ,  53.20 ,  0.20 ,  10.72
5 ,  3 ,  101792 ,  210 ,  0 ,  53.42 ,  0.21 ,  10.81
5 ,  3 ,  101820 ,  210 ,  0 ,  53.75 ,  0.21 ,  11.01
5 ,  3 ,  101842 ,  210 ,  0 ,  54.08 ,  0.22 ,  11.11
5 ,  3 ,  101864 ,  210 ,  0 ,  54.30 ,  0.21 ,  11.11
5 ,  3 ,  101886 ,  210 ,  0 ,  54.52 ,  0.22 ,  11.31
5 ,  3 ,  101908 ,  210 ,  0 ,  54.74 ,  0.22 ,  11.31
5 ,  3 ,  101931 ,  210 ,  0 ,  54.85 ,  0.22 ,  11.41
5 ,  3 ,  101953 ,  210 ,  0 ,  55.07 ,  0.22 ,  11.51
5 ,  3 ,  101975 ,  210 ,  0 ,  55.29 ,  0.22 ,  11.61
5 ,  3 ,  101997 ,  210 ,  0 ,  55.40 ,  0.22 ,  11.71
5 ,  3 ,  102022 ,  210 ,  0 ,  55.62 ,  0.23 ,  11.71
5 ,  3 ,  102043 ,  210 ,  0 ,  55.84 ,  0.22 ,  11.81
5 ,  3 ,  102066 ,  210 ,  0 ,  55.95 ,  0.23 ,  11.81
5 ,  3 ,  102088 ,  210 ,  0 ,  56.06 ,  0.23 ,  11.91
5 ,  3 ,  102110 ,  210 ,  0 ,  56.28 ,  0.23 ,  12.01
5 ,  3 ,  102132 ,  210 ,  0 ,  56.39 ,  0.23 ,  12.01
5 ,  3 ,  102155 ,  210 ,  0 ,  56.50 ,  0.24 ,  12.10
5 ,  3 ,  102176 ,  210 ,  0 ,  56.61 ,  0.24 ,  12.10
5 ,  3 ,  102199 ,  210 ,  0 ,  56.72 ,  0.24 ,  12.20
5 ,  3 ,  102223 ,  210 ,  0 ,  56.83 ,  0.24 ,  12.30
5 ,  3 ,  102245 ,  210 ,  0 ,  57.05 ,  0.24 ,  12.30
5 ,  3 ,  102267 ,  210 ,  0 ,  57.16 ,  0.24 ,  12.40
5 ,  3 ,  102289 ,  210 ,  0 ,  57.16 ,  0.24 ,  12.40
5 ,  3 ,  102311 ,  210 ,  0 ,  57.27 ,  0.25 ,  12.50
5 ,  3 ,  102334 ,  210 ,  0 ,  57.38 ,  0.25 ,  12.50
5 ,  3 ,  102355 ,  210 ,  0 ,  57.49 ,  0.25 ,  12.50
5 ,  3 ,  102378 ,  210 ,  0 ,  57.49 ,  0.25 ,  12.60
5 ,  3 ,  102401 ,  210 ,  0 ,  57.71 ,  0.25 ,  12.60
5 ,  3 ,  102422 ,  210 ,  0 ,  57.71 ,  0.25 ,  12.60
5 ,  3 ,  102447 ,  210 ,  0 ,  57.82 ,  0.25 ,  12.70
5 ,  3 ,  102469 ,  210 ,  0 ,  57.93 ,  0.25 ,  12.70
5 ,  3 ,  102491 ,  210 ,  0 ,  57.93 ,  0.26 ,  12.80
5 ,  3 ,  102513 ,  210 ,  0 ,  58.04 ,  0.26 ,  12.80
5 ,  3 ,  102536 ,  210 ,  0 ,  58.15 ,  0.25 ,  12.80
5 ,  3 ,  102557 ,  210 ,  0 ,  58.15 ,  0.26 ,  12.90
5 ,  3 ,  102580 ,  210 ,  0 ,  58.26 ,  0.26 ,  12.90
5 ,  3 ,  102601 ,  210 ,  0 ,  58.37 ,  0.26 ,  12.90
5 ,  3 ,  102624 ,  210 ,  0 ,  58.37 ,  0.26 ,  12.90
5 ,  3 ,  102648 ,  210 ,  0 ,  58.48 ,  0.26 ,  13.00
5 ,  3 ,  102670 ,  210 ,  0 ,  58.48 ,  0.27 ,  13.00
5 ,  3 ,  102692 ,  210 ,  0 ,  58.48 ,  0.27 ,  13.00
5 ,  3 ,  102715 ,  210 ,  0 ,  58.59 ,  0.26 ,  13.10
5 ,  3 ,  102736 ,  210 ,  0 ,  58.59 ,  0.26 ,  13.10
5 ,  3 ,  102759 ,  210 ,  0 ,  58.70 ,  0.26 ,  13.10
5 ,  3 ,  102781 ,  210 ,  0 ,  58.70 ,  0.26 ,  13.10
5 ,  3 ,  102803 ,  210 ,  0 ,  58.81 ,  0.26 ,  13.20
5 ,  3 ,  102825 ,  210 ,  0 ,  58.81 ,  0.27 ,  13.20
5 ,  3 ,  102850 ,  210 ,  0 ,  58.92 ,  0.27 ,  13.20
5 ,  3 ,  102872 ,  210 ,  0 ,  58.92 ,  0.27 ,  13.30
5 ,  3 ,  102894 ,  210 ,  0 ,  59.03 ,  0.27 ,  13.20
5 ,  3 ,  102917 ,  210 ,  0 ,  59.03 ,  0.27 ,  13.20
5 ,  3 ,  102938 ,  210 ,  0 ,  59.03 ,  0.27 ,  13.20
5 ,  3 ,  102961 ,  210 ,  0 ,  59.03 ,  0.27 ,  13.30
