MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
1,5,23334,0,255,16.63,0.01,1.98,0.0,0.011238471673254272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,23354,190,0,16.52,0.01,1.89,0.02,0.009612271786184822,0.00010239832462756083,0.039,0.0026255980673733545,0.012193548387096773,0.0,0.0,-0.06050395066413363
1,5,23373,190,0,16.63,0.01,1.98,0.039,0.00887881759735306,0.00011006377762611796,0.03899999999999999,0.0028221481442594356,0.012774193548387096,0.0,0.0,-0.0169150283566759
1,5,23393,190,0,16.63,0.01,1.89,0.059,0.008952585680274463,0.00012334866559320768,0.039,0.0031627862972617355,0.012193548387096773,-0.014888337468982629,0.0,0.022288077207985757
1,5,23412,190,0,16.63,0.01,1.89,0.078,0.009748052608464505,0.00014157366290204498,0.03900000000000001,0.003630093920565255,0.012193548387096773,0.0,0.0,0.05710536602985114
1,5,23432,190,0,18.4,0.01,1.89,0.098,0.011179694955438657,0.00016375571851028335,0.03900000000000001,0.004198864577186752,0.012193548387096773,0.014888337468982627,0.0,0.08753683810892045
1,5,23451,190,0,20.16,0.01,1.98,0.117,0.013161989294712403,0.00018868405384001762,0.03900000000000001,0.004838052662564553,0.012774193548387096,0.047973531844499644,0.2564102564102564,0.11358249344519368
1,5,23471,190,0,22.03,0.02,2.18,0.137,0.015609412199801212,0.0002150100247003097,0.041999999999999996,0.005119286302388327,0.01406451612903226,0.061443932411674354,0.23809523809523814,0.12558216546448
1,5,23493,190,0,23.79,0.02,2.38,0.159,0.018436440244220562,0.0002413427869591942,0.04099999999999998,0.00588640943802913,0.015354838709677418,0.06294256490952005,0.0,0.1450765317484078
1,5,23512,190,0,25.44,0.02,2.58,0.178,0.021557550001485928,0.0002663423002584957,0.038000000000000006,0.00700900790153936,0.01664516129032258,0.08488964346349742,0.0,0.1697573105497867
1,5,23531,190,0,26.88,0.02,2.88,0.197,0.024887218045112458,0.00028880194533786917,0.038000000000000006,0.007600051193101819,0.01858064516129032,0.08488964346349748,0.26315789473684204,0.16203656634825145
1,5,23550,190,0,28.09,0.03,3.08,0.216,0.027714939522719483,0.00030771473892392455,0.03899999999999998,0.007890121510869864,0.019870967741935485,0.06451612903225816,0.2564102564102565,0.15465084114969516
1,5,23570,190,0,29.3,0.03,3.27,0.236,0.030918600849950566,0.00032231941222902316,0.038000000000000006,0.008482089795500608,0.021096774193548388,0.06621392190152797,0.2631578947368421,0.17420553672510578
1,5,23588,190,0,30.29,0.04,3.47,0.254,0.034334749918273504,0.0003321250383830514,0.038000000000000034,0.008740132589027661,0.022387096774193548,0.06791171477079785,0.2631578947368419,0.18108773076856677
1,5,23608,190,0,31.17,0.04,3.67,0.274,0.03779993461915611,0.0003369150500451066,0.03899999999999998,0.00863884743705402,0.02367741935483871,0.04962779156327543,0.0,0.17476802373827302
1,5,23627,190,0,32.05,0.04,3.77,0.293,0.04115070284406615,0.0003367331194159111,0.03899999999999998,0.008634182549125931,0.02432258064516129,0.049627791563275514,0.0,0.15037593984962178
1,5,23647,190,0,32.71,0.04,3.97,0.313,0.043664596273291355,0.0003318544127774903,0.038000000000000034,0.008733010862565525,0.025612903225806453,0.05093378607809848,0.2631578947368419,0.1288690834638065
1,5,23665,190,0,33.48,0.05,4.07,0.331,0.0460477280156908,0.0003227462269115433,0.03999999999999998,0.008068655672788588,0.026258064516129033,0.04838709677419345,0.25000000000000017,0.13354037267080596
1,5,23687,190,0,34.03,0.05,4.27,0.353,0.04900621118012359,0.0003100220590514322,0.04099999999999998,0.007561513635400789,0.02754838709677419,0.04720692368214004,0.0,0.14072827880942923
1,5,23706,190,0,34.69,0.05,4.37,0.372,0.051817587446877394,0.00029439291324937053,0.039000000000000035,0.00754853623716334,0.028193548387096774,0.031430934656741155,0.0,0.13621009044349822
1,5,23726,190,0,35.13,0.05,4.46,0.392,0.054318404707420026,0.0002766192672662795,0.03899999999999998,0.007092801724776401,0.028774193548387096,0.031430934656741114,0.25641025641025644,0.1160929078549202
1,5,23745,190,0,35.58,0.06,4.56,0.411,0.05634521085321928,0.00025746665672551574,0.03799999999999998,0.006775438334881997,0.029419354838709676,0.033955857385399066,0.26315789473684215,0.11364222914264906
1,5,23764,190,0,36.02,0.06,4.66,0.43,0.05863680941484069,0.00023766720250029927,0.038000000000000034,0.0062544000657973435,0.03006451612903226,0.03395585738539893,0.0,0.10942688529102917
1,5,23783,190,0,36.35,0.06,4.76,0.449,0.06050343249427839,0.0002178885862814175,0.038000000000000034,0.005733910165300456,0.030709677419354837,0.03395585738539902,0.0,0.09265153731009315
1,5,23802,190,0,36.79,0.06,4.86,0.468,0.06215756783262423,0.00019871109276905764,0.03899999999999998,0.005095156224847634,0.031354838709677424,0.03308519437551704,0.0,0.08482745324850494
1,5,23822,190,0,37.01,0.06,4.96,0.488,0.06381170317097008,0.0001806125736986708,0.03899999999999998,0.004631091633299254,0.032,0.033085194375516776,0.2564102564102568,0.08147458948374196
1,5,23841,190,0,37.34,0.07,5.06,0.507,0.06533507682249017,0.0001639606670863909,0.041000000000000036,0.003999040660643677,0.03264516129032258,0.03147128245475998,0.24390243902439024,0.06793229096069879
1,5,23863,190,0,37.67,0.07,5.16,0.529,0.06659692710035874,0.00014901134608016786,0.041000000000000036,0.003634423075126042,0.03329032258064516,0.015735641227380075,0.0,0.07399197888677057
1,5,23882,190,0,38.0,0.07,5.16,0.548,0.06836874795684776,0.0001359128272216381,0.03799999999999992,0.003576653347937852,0.03329032258064516,0.016977928692699422,0.0,0.08938249513944942
1,5,23901,190,0,38.22,0.07,5.26,0.567,0.0699934619156578,0.00012471392081751808,0.03799999999999992,0.003281945284671535,0.03393548387096774,0.033955857385399024,0.0,0.07905920407425814
1,5,23920,190,0,38.44,0.07,5.36,0.586,0.07137299771166956,0.00011537592195771129,0.039000000000000035,0.002958356973274646,0.03458064516129032,0.01654259718775854,0.0,0.047610665459635285
1,5,23940,190,0,38.66,0.07,5.36,0.606,0.07185027786858358,0.00010778709268656695,0.039000000000000035,0.002763771607347868,0.03458064516129032,0.01654259718775854,0.0,0.04425780169487196
1,5,23959,190,0,38.88,0.07,5.46,0.625,0.07309905197776957,0.00010177876624528803,0.03700000000000003,0.002750777466088863,0.035225806451612905,0.017436791630340082,0.0,0.07059364038768969
1,5,23977,190,0,39.1,0.07,5.46,0.643,0.0744622425629281,9.714216248654584e-05,0.038000000000000034,0.002556372697014362,0.035225806451612905,0.016977928692699373,0.26315789473684176,0.0721770100307967
1,5,23997,190,0,39.32,0.08,5.56,0.663,0.07584177835893985,9.364507321524318e-05,0.039000000000000035,0.0024011557234677717,0.03587096774193548,0.016542597187758364,0.25641025641025605,0.08298337817788473
1,5,24016,190,0,39.43,0.08,5.56,0.682,0.07769859431186561,9.104759759642978e-05,0.038999999999999924,0.002334553784523845,0.03587096774193548,0.01654259718775859,0.0,0.06831459920704688
1,5,24036,190,0,39.65,0.08,5.66,0.702,0.07850604772801467,8.911611229070982e-05,0.040999999999999925,0.0021735637144075603,0.036516129032258066,0.029897718332022073,0.0,0.055414251429208757
1,5,24057,190,0,39.76,0.08,5.75,0.723,0.07997057862046317,8.763472689988205e-05,0.041000000000000036,0.0021374323634117554,0.037096774193548385,0.014162077104641915,0.0,0.07223785869764483
1,5,24077,190,0,39.98,0.08,5.75,0.743,0.08146779993461811,8.64136775017581e-05,0.038000000000000034,0.002274044144783106,0.037096774193548385,0.016977928692699554,0.0,0.077940847542195
1,5,24095,190,0,40.09,0.08,5.85,0.761,0.08293233082706658,8.52944736817749e-05,0.038000000000000034,0.002244591412678285,0.03774193548387097,0.016977928692699554,0.0,0.07449975052046423
1,5,24115,190,0,40.31,0.08,5.85,0.781,0.08429879045439576,8.415205241664481e-05,0.039000000000000035,0.0021577449337601214,0.03774193548387097,0.0,0.25641025641025605,0.0658837729775934
1,5,24134,190,0,40.31,0.09,5.85,0.8,0.08550179797319273,8.289454194540191e-05,0.038999999999999924,0.00212550107552313,0.03774193548387097,0.01654259718775859,0.2564102564102568,0.05582518168330464
1,5,24154,190,0,40.53,0.09,5.95,0.82,0.08647597254004463,8.146137627647753e-05,0.03799999999999992,0.0021437204283283606,0.03838709677419355,0.016977928692699606,0.0,0.04352987732489094
1,5,24172,190,0,40.64,0.09,5.95,0.838,0.08715593331153858,7.982042230413278e-05,0.038000000000000034,0.002100537429056124,0.03838709677419355,0.0,0.0,0.011613702448340577
1,5,24192,190,0,40.75,0.09,5.95,0.858,0.08691729323308157,7.796458613971602e-05,0.039000000000000035,0.001999091952300409,0.03838709677419355,0.016542597187758364,-0.25641025641025605,0.022296544035674392
1,5,24211,190,0,40.86,0.08,6.05,0.877,0.08802549852892988,7.590815501508796e-05,0.040000000000000036,0.0018977038753771973,0.03903225806451613,0.016129032258064405,0.0,0.05173259235044069
1,5,24232,190,0,40.97,0.09,6.05,0.898,0.0889865969270992,7.368294118397145e-05,0.041000000000000036,0.0017971449069261313,0.03903225806451613,0.015735641227380075,0.2439024390243899,0.042497548218371484
