MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
10 ,  2 ,  203945 ,  0 ,  255 ,  11.90 ,  0.06 ,  1.89
10 ,  2 ,  203971 ,  235 ,  0 ,  11.68 ,  0.06 ,  1.89
10 ,  2 ,  203997 ,  235 ,  0 ,  11.79 ,  0.06 ,  1.89
10 ,  2 ,  204021 ,  235 ,  0 ,  15.64 ,  0.07 ,  1.89
10 ,  2 ,  204047 ,  235 ,  0 ,  22.58 ,  0.07 ,  2.68
10 ,  2 ,  204072 ,  235 ,  0 ,  29.85 ,  0.09 ,  3.97
10 ,  2 ,  204098 ,  235 ,  0 ,  36.13 ,  0.11 ,  5.36
10 ,  2 ,  204123 ,  235 ,  0 ,  41.19 ,  0.14 ,  6.75
10 ,  2 ,  204150 ,  235 ,  0 ,  45.71 ,  0.17 ,  8.24
10 ,  2 ,  204176 ,  235 ,  0 ,  48.79 ,  0.19 ,  9.33
10 ,  2 ,  204201 ,  235 ,  0 ,  51.32 ,  0.22 ,  10.32
10 ,  2 ,  204226 ,  235 ,  0 ,  53.53 ,  0.23 ,  11.21
10 ,  2 ,  204252 ,  235 ,  0 ,  55.29 ,  0.25 ,  11.91
10 ,  2 ,  204276 ,  235 ,  0 ,  56.94 ,  0.27 ,  12.60
10 ,  2 ,  204302 ,  235 ,  0 ,  58.26 ,  0.29 ,  13.20
10 ,  2 ,  204327 ,  235 ,  0 ,  59.47 ,  0.30 ,  13.69
10 ,  2 ,  204352 ,  235 ,  0 ,  60.68 ,  0.32 ,  14.09
10 ,  2 ,  204380 ,  235 ,  0 ,  61.90 ,  0.33 ,  14.59
10 ,  2 ,  204405 ,  235 ,  0 ,  62.89 ,  0.35 ,  14.98
10 ,  2 ,  204431 ,  235 ,  0 ,  63.77 ,  0.35 ,  15.28
10 ,  2 ,  204455 ,  235 ,  0 ,  64.54 ,  0.37 ,  15.58
10 ,  2 ,  204481 ,  235 ,  0 ,  65.42 ,  0.38 ,  15.88
10 ,  2 ,  204506 ,  235 ,  0 ,  66.08 ,  0.38 ,  16.27
10 ,  2 ,  204531 ,  235 ,  0 ,  66.85 ,  0.39 ,  16.47
10 ,  2 ,  204557 ,  235 ,  0 ,  67.51 ,  0.40 ,  16.67
10 ,  2 ,  204581 ,  235 ,  0 ,  68.17 ,  0.41 ,  16.97
10 ,  2 ,  204609 ,  235 ,  0 ,  68.83 ,  0.42 ,  17.16
10 ,  2 ,  204635 ,  235 ,  0 ,  69.49 ,  0.43 ,  17.36
10 ,  2 ,  204660 ,  235 ,  0 ,  70.05 ,  0.43 ,  17.56
10 ,  2 ,  204685 ,  235 ,  0 ,  70.60 ,  0.44 ,  17.76
10 ,  2 ,  204710 ,  235 ,  0 ,  71.15 ,  0.44 ,  17.96
10 ,  2 ,  204735 ,  235 ,  0 ,  71.59 ,  0.45 ,  18.06
10 ,  2 ,  204761 ,  235 ,  0 ,  72.14 ,  0.45 ,  18.26
10 ,  2 ,  204786 ,  235 ,  0 ,  72.58 ,  0.46 ,  18.45
10 ,  2 ,  204811 ,  235 ,  0 ,  73.02 ,  0.46 ,  18.55
10 ,  2 ,  204838 ,  235 ,  0 ,  73.57 ,  0.47 ,  18.75
10 ,  2 ,  204864 ,  235 ,  0 ,  73.90 ,  0.48 ,  18.85
10 ,  2 ,  204890 ,  235 ,  0 ,  74.34 ,  0.48 ,  18.95
10 ,  2 ,  204914 ,  235 ,  0 ,  74.67 ,  0.49 ,  19.05
10 ,  2 ,  204940 ,  235 ,  0 ,  75.11 ,  0.49 ,  19.25
10 ,  2 ,  204964 ,  235 ,  0 ,  75.44 ,  0.49 ,  19.35
10 ,  2 ,  204990 ,  235 ,  0 ,  75.77 ,  0.50 ,  19.45
10 ,  2 ,  205016 ,  235 ,  0 ,  76.10 ,  0.50 ,  19.55
10 ,  2 ,  205040 ,  235 ,  0 ,  76.43 ,  0.50 ,  19.65
10 ,  2 ,  205068 ,  235 ,  0 ,  76.76 ,  0.51 ,  19.74
10 ,  2 ,  205093 ,  235 ,  0 ,  76.98 ,  0.51 ,  19.74
10 ,  2 ,  205118 ,  235 ,  0 ,  77.20 ,  0.51 ,  19.84
10 ,  2 ,  205144 ,  235 ,  0 ,  77.53 ,  0.51 ,  19.94
10 ,  2 ,  205169 ,  235 ,  0 ,  77.75 ,  0.52 ,  20.04
10 ,  2 ,  205194 ,  235 ,  0 ,  77.97 ,  0.52 ,  20.04
10 ,  2 ,  205219 ,  235 ,  0 ,  78.19 ,  0.52 ,  20.14
10 ,  2 ,  205245 ,  235 ,  0 ,  78.30 ,  0.52 ,  20.24
10 ,  2 ,  205270 ,  235 ,  0 ,  78.41 ,  0.53 ,  20.24
10 ,  2 ,  205297 ,  235 ,  0 ,  78.75 ,  0.53 ,  20.34
10 ,  2 ,  205323 ,  235 ,  0 ,  78.86 ,  0.53 ,  20.34
10 ,  2 ,  205347 ,  235 ,  0 ,  78.97 ,  0.53 ,  20.44
10 ,  2 ,  205373 ,  235 ,  0 ,  79.19 ,  0.53 ,  20.44
10 ,  2 ,  205399 ,  235 ,  0 ,  79.30 ,  0.53 ,  20.54
10 ,  2 ,  205423 ,  235 ,  0 ,  79.41 ,  0.53 ,  20.54
10 ,  2 ,  205449 ,  235 ,  0 ,  79.63 ,  0.54 ,  20.64
10 ,  2 ,  205474 ,  235 ,  0 ,  79.74 ,  0.54 ,  20.64
10 ,  2 ,  205500 ,  235 ,  0 ,  79.85 ,  0.54 ,  20.64
10 ,  2 ,  205528 ,  235 ,  0 ,  79.96 ,  0.54 ,  20.74
10 ,  2 ,  205552 ,  235 ,  0 ,  80.07 ,  0.54 ,  20.74
10 ,  2 ,  205578 ,  235 ,  0 ,  80.07 ,  0.54 ,  20.74
10 ,  2 ,  205603 ,  235 ,  0 ,  80.18 ,  0.54 ,  20.84
10 ,  2 ,  205628 ,  235 ,  0 ,  80.29 ,  0.54 ,  20.84
10 ,  2 ,  205654 ,  235 ,  0 ,  80.40 ,  0.54 ,  20.84
10 ,  2 ,  205678 ,  235 ,  0 ,  80.51 ,  0.54 ,  20.84
10 ,  2 ,  205704 ,  235 ,  0 ,  80.51 ,  0.55 ,  20.84
10 ,  2 ,  205729 ,  235 ,  0 ,  80.62 ,  0.54 ,  20.94
10 ,  2 ,  205757 ,  235 ,  0 ,  80.73 ,  0.54 ,  20.94
10 ,  2 ,  205782 ,  235 ,  0 ,  80.73 ,  0.55 ,  20.94
10 ,  2 ,  205807 ,  235 ,  0 ,  80.84 ,  0.55 ,  21.03
10 ,  2 ,  205833 ,  235 ,  0 ,  80.84 ,  0.55 ,  21.03
10 ,  2 ,  205857 ,  235 ,  0 ,  80.95 ,  0.55 ,  21.03
10 ,  2 ,  205883 ,  235 ,  0 ,  81.06 ,  0.55 ,  21.03
10 ,  2 ,  205907 ,  235 ,  0 ,  81.06 ,  0.55 ,  21.03
10 ,  2 ,  205933 ,  235 ,  0 ,  81.06 ,  0.55 ,  21.13
10 ,  2 ,  205959 ,  235 ,  0 ,  81.17 ,  0.55 ,  21.13
10 ,  2 ,  205986 ,  235 ,  0 ,  81.28 ,  0.55 ,  21.13
10 ,  2 ,  206011 ,  235 ,  0 ,  81.28 ,  0.55 ,  21.13
10 ,  2 ,  206083 ,  235 ,  0 ,  81.28 ,  0.55 ,  21.13
10 ,  2 ,  206108 ,  235 ,  0 ,  81.39 ,  0.55 ,  21.23
10 ,  2 ,  206134 ,  235 ,  0 ,  81.50 ,  0.55 ,  21.23
10 ,  2 ,  206158 ,  235 ,  0 ,  81.50 ,  0.55 ,  21.23
10 ,  2 ,  206184 ,  235 ,  0 ,  81.50 ,  0.55 ,  21.23
10 ,  2 ,  206210 ,  235 ,  0 ,  81.50 ,  0.56 ,  21.23
10 ,  2 ,  206234 ,  235 ,  0 ,  81.50 ,  0.55 ,  21.23
10 ,  2 ,  206262 ,  235 ,  0 ,  81.61 ,  0.55 ,  21.33
10 ,  2 ,  206287 ,  235 ,  0 ,  81.61 ,  0.55 ,  21.33
10 ,  2 ,  206312 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206338 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206363 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206388 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206413 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206438 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206464 ,  235 ,  0 ,  81.83 ,  0.55 ,  21.33
10 ,  2 ,  206491 ,  235 ,  0 ,  81.72 ,  0.55 ,  21.33
10 ,  2 ,  206517 ,  235 ,  0 ,  81.83 ,  0.55 ,  21.33
10 ,  2 ,  206541 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.43
10 ,  2 ,  206567 ,  235 ,  0 ,  81.83 ,  0.56 ,  21.33
10 ,  2 ,  206593 ,  235 ,  0 ,  81.83 ,  0.55 ,  21.43
10 ,  2 ,  206617 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
10 ,  2 ,  206643 ,  235 ,  0 ,  81.83 ,  0.55 ,  21.43
10 ,  2 ,  206667 ,  235 ,  0 ,  81.94 ,  0.55 ,  21.43
10 ,  2 ,  206693 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
10 ,  2 ,  206721 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
10 ,  2 ,  206746 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
10 ,  2 ,  206771 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.43
10 ,  2 ,  206796 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.53
10 ,  2 ,  206822 ,  235 ,  0 ,  82.05 ,  0.56 ,  21.43
10 ,  2 ,  206846 ,  235 ,  0 ,  82.05 ,  0.56 ,  21.53
10 ,  2 ,  206872 ,  235 ,  0 ,  81.94 ,  0.56 ,  21.53
10 ,  2 ,  206897 ,  235 ,  0 ,  82.05 ,  0.56 ,  21.53
10 ,  2 ,  206922 ,  0 ,  255 ,  82.05 ,  0.56 ,  21.53
