MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
4 ,  1 ,  70493 ,  0 ,  255 ,  14.98 ,  0.02 ,  1.98
4 ,  1 ,  70512 ,  205 ,  0 ,  14.76 ,  0.02 ,  1.98
4 ,  1 ,  70533 ,  205 ,  0 ,  14.87 ,  0.02 ,  1.89
4 ,  1 ,  70552 ,  205 ,  0 ,  14.87 ,  0.03 ,  1.89
4 ,  1 ,  70573 ,  205 ,  0 ,  16.74 ,  0.03 ,  1.98
4 ,  1 ,  70592 ,  205 ,  0 ,  19.61 ,  0.03 ,  2.08
4 ,  1 ,  70611 ,  205 ,  0 ,  22.47 ,  0.03 ,  2.38
4 ,  1 ,  70632 ,  205 ,  0 ,  25.44 ,  0.04 ,  2.78
4 ,  1 ,  70654 ,  205 ,  0 ,  28.09 ,  0.04 ,  3.27
4 ,  1 ,  70674 ,  205 ,  0 ,  30.73 ,  0.05 ,  3.67
4 ,  1 ,  70693 ,  205 ,  0 ,  32.71 ,  0.06 ,  4.17
4 ,  1 ,  70713 ,  205 ,  0 ,  34.36 ,  0.06 ,  4.56
4 ,  1 ,  70732 ,  205 ,  0 ,  35.91 ,  0.07 ,  4.86
4 ,  1 ,  70753 ,  205 ,  0 ,  37.23 ,  0.08 ,  5.26
4 ,  1 ,  70772 ,  205 ,  0 ,  38.44 ,  0.09 ,  5.56
4 ,  1 ,  70792 ,  205 ,  0 ,  39.43 ,  0.09 ,  5.75
4 ,  1 ,  70811 ,  205 ,  0 ,  40.42 ,  0.09 ,  6.05
4 ,  1 ,  70832 ,  205 ,  0 ,  41.19 ,  0.10 ,  6.35
4 ,  1 ,  70853 ,  205 ,  0 ,  42.07 ,  0.10 ,  6.55
4 ,  1 ,  70873 ,  205 ,  0 ,  42.73 ,  0.11 ,  6.75
4 ,  1 ,  70892 ,  205 ,  0 ,  43.39 ,  0.11 ,  6.95
4 ,  1 ,  70913 ,  205 ,  0 ,  43.95 ,  0.12 ,  7.14
4 ,  1 ,  70932 ,  205 ,  0 ,  44.50 ,  0.12 ,  7.34
4 ,  1 ,  70951 ,  205 ,  0 ,  44.94 ,  0.12 ,  7.54
4 ,  1 ,  70971 ,  205 ,  0 ,  45.38 ,  0.13 ,  7.64
4 ,  1 ,  70991 ,  205 ,  0 ,  45.82 ,  0.13 ,  7.74
4 ,  1 ,  71011 ,  205 ,  0 ,  46.26 ,  0.13 ,  7.94
4 ,  1 ,  71032 ,  205 ,  0 ,  46.59 ,  0.14 ,  8.04
4 ,  1 ,  71053 ,  205 ,  0 ,  47.03 ,  0.14 ,  8.24
4 ,  1 ,  71072 ,  205 ,  0 ,  47.36 ,  0.14 ,  8.24
4 ,  1 ,  71092 ,  205 ,  0 ,  47.69 ,  0.15 ,  8.43
4 ,  1 ,  71111 ,  205 ,  0 ,  48.02 ,  0.15 ,  8.53
