MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
6 ,  1 ,  114069 ,  0 ,  255 ,  14.10 ,  0.03 ,  1.98
6 ,  1 ,  114092 ,  215 ,  0 ,  13.99 ,  0.02 ,  1.98
6 ,  1 ,  114114 ,  215 ,  0 ,  14.10 ,  0.03 ,  1.98
6 ,  1 ,  114137 ,  215 ,  0 ,  14.65 ,  0.03 ,  1.98
6 ,  1 ,  114159 ,  215 ,  0 ,  18.40 ,  0.03 ,  1.98
6 ,  1 ,  114181 ,  215 ,  0 ,  22.69 ,  0.04 ,  2.58
6 ,  1 ,  114203 ,  215 ,  0 ,  26.99 ,  0.04 ,  3.27
6 ,  1 ,  114226 ,  215 ,  0 ,  30.73 ,  0.05 ,  3.87
6 ,  1 ,  114250 ,  215 ,  0 ,  33.92 ,  0.06 ,  4.56
6 ,  1 ,  114273 ,  215 ,  0 ,  37.01 ,  0.08 ,  5.36
6 ,  1 ,  114295 ,  215 ,  0 ,  39.21 ,  0.09 ,  5.95
6 ,  1 ,  114318 ,  215 ,  0 ,  41.08 ,  0.10 ,  6.45
6 ,  1 ,  114339 ,  215 ,  0 ,  42.73 ,  0.11 ,  6.95
6 ,  1 ,  114362 ,  215 ,  0 ,  44.06 ,  0.12 ,  7.44
6 ,  1 ,  114384 ,  215 ,  0 ,  45.27 ,  0.13 ,  7.74
6 ,  1 ,  114406 ,  215 ,  0 ,  46.26 ,  0.13 ,  8.14
6 ,  1 ,  114428 ,  215 ,  0 ,  47.25 ,  0.14 ,  8.43
6 ,  1 ,  114451 ,  215 ,  0 ,  48.13 ,  0.16 ,  8.73
6 ,  1 ,  114476 ,  215 ,  0 ,  49.01 ,  0.17 ,  9.13
6 ,  1 ,  114497 ,  215 ,  0 ,  49.67 ,  0.17 ,  9.43
6 ,  1 ,  114520 ,  215 ,  0 ,  50.33 ,  0.17 ,  9.62
6 ,  1 ,  114542 ,  215 ,  0 ,  50.99 ,  0.18 ,  9.92
6 ,  1 ,  114565 ,  215 ,  0 ,  51.54 ,  0.18 ,  10.12
6 ,  1 ,  114586 ,  215 ,  0 ,  52.09 ,  0.19 ,  10.32
6 ,  1 ,  114609 ,  215 ,  0 ,  52.65 ,  0.20 ,  10.52
6 ,  1 ,  114631 ,  215 ,  0 ,  53.09 ,  0.20 ,  10.72
6 ,  1 ,  114654 ,  215 ,  0 ,  53.64 ,  0.21 ,  10.91
6 ,  1 ,  114678 ,  215 ,  0 ,  54.08 ,  0.21 ,  11.01
6 ,  1 ,  114700 ,  215 ,  0 ,  54.52 ,  0.22 ,  11.21
6 ,  1 ,  114722 ,  215 ,  0 ,  54.96 ,  0.22 ,  11.41
6 ,  1 ,  114745 ,  215 ,  0 ,  55.29 ,  0.22 ,  11.51
6 ,  1 ,  114767 ,  215 ,  0 ,  55.73 ,  0.22 ,  11.71
6 ,  1 ,  114789 ,  215 ,  0 ,  56.06 ,  0.23 ,  11.81
6 ,  1 ,  114811 ,  215 ,  0 ,  56.39 ,  0.24 ,  11.91
6 ,  1 ,  114834 ,  215 ,  0 ,  56.72 ,  0.23 ,  12.10
6 ,  1 ,  114855 ,  215 ,  0 ,  57.05 ,  0.24 ,  12.20
6 ,  1 ,  114880 ,  215 ,  0 ,  57.27 ,  0.24 ,  12.30
6 ,  1 ,  114903 ,  215 ,  0 ,  57.60 ,  0.25 ,  12.40
6 ,  1 ,  114925 ,  215 ,  0 ,  57.82 ,  0.25 ,  12.50
6 ,  1 ,  114948 ,  215 ,  0 ,  58.15 ,  0.25 ,  12.60
6 ,  1 ,  114969 ,  215 ,  0 ,  58.37 ,  0.26 ,  12.80
6 ,  1 ,  114992 ,  215 ,  0 ,  58.59 ,  0.26 ,  12.80
6 ,  1 ,  115014 ,  215 ,  0 ,  58.81 ,  0.26 ,  12.90
6 ,  1 ,  115037 ,  215 ,  0 ,  59.03 ,  0.27 ,  13.00
6 ,  1 ,  115058 ,  215 ,  0 ,  59.25 ,  0.27 ,  13.10
6 ,  1 ,  115083 ,  215 ,  0 ,  59.47 ,  0.27 ,  13.20
6 ,  1 ,  115105 ,  215 ,  0 ,  59.69 ,  0.27 ,  13.30
6 ,  1 ,  115128 ,  215 ,  0 ,  59.80 ,  0.27 ,  13.30
