MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
5 ,  4 ,  105395 ,  0 ,  255 ,  13.99 ,  0.02 ,  1.98
5 ,  4 ,  105417 ,  210 ,  0 ,  13.88 ,  0.03 ,  1.98
5 ,  4 ,  105439 ,  210 ,  0 ,  13.99 ,  0.02 ,  1.89
5 ,  4 ,  105461 ,  210 ,  0 ,  14.65 ,  0.02 ,  1.89
5 ,  4 ,  105484 ,  210 ,  0 ,  17.73 ,  0.02 ,  1.98
5 ,  4 ,  105506 ,  210 ,  0 ,  21.48 ,  0.03 ,  2.38
5 ,  4 ,  105529 ,  210 ,  0 ,  25.33 ,  0.03 ,  2.88
5 ,  4 ,  105553 ,  210 ,  0 ,  29.19 ,  0.05 ,  3.57
5 ,  4 ,  105579 ,  210 ,  0 ,  32.16 ,  0.06 ,  4.17
5 ,  4 ,  105601 ,  210 ,  0 ,  34.91 ,  0.06 ,  4.86
5 ,  4 ,  105623 ,  210 ,  0 ,  36.90 ,  0.08 ,  5.36
5 ,  4 ,  105646 ,  210 ,  0 ,  38.66 ,  0.09 ,  5.75
5 ,  4 ,  105667 ,  210 ,  0 ,  40.20 ,  0.09 ,  6.25
5 ,  4 ,  105690 ,  210 ,  0 ,  41.52 ,  0.10 ,  6.65
5 ,  4 ,  105711 ,  210 ,  0 ,  42.62 ,  0.11 ,  6.95
5 ,  4 ,  105734 ,  210 ,  0 ,  43.61 ,  0.11 ,  7.24
5 ,  4 ,  105756 ,  210 ,  0 ,  44.50 ,  0.12 ,  7.64
5 ,  4 ,  105778 ,  210 ,  0 ,  45.27 ,  0.13 ,  7.84
5 ,  4 ,  105802 ,  210 ,  0 ,  46.15 ,  0.13 ,  8.14
5 ,  4 ,  105825 ,  210 ,  0 ,  46.81 ,  0.14 ,  8.33
5 ,  4 ,  105846 ,  210 ,  0 ,  47.36 ,  0.15 ,  8.53
5 ,  4 ,  105869 ,  210 ,  0 ,  48.02 ,  0.15 ,  8.83
5 ,  4 ,  105891 ,  210 ,  0 ,  48.57 ,  0.16 ,  9.03
5 ,  4 ,  105913 ,  210 ,  0 ,  49.01 ,  0.16 ,  9.23
