MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
15 ,  2 ,  292547 ,  0 ,  255 ,  3.75 ,  0.13 ,  1.09
15 ,  2 ,  292578 ,  255 ,  0 ,  2.43 ,  0.13 ,  0.79
15 ,  2 ,  292609 ,  255 ,  0 ,  4.41 ,  0.12 ,  0.79
15 ,  2 ,  292639 ,  255 ,  0 ,  15.09 ,  0.13 ,  1.49
15 ,  2 ,  292670 ,  255 ,  0 ,  28.86 ,  0.16 ,  3.77
15 ,  2 ,  292701 ,  255 ,  0 ,  40.42 ,  0.22 ,  6.75
15 ,  2 ,  292730 ,  255 ,  0 ,  48.68 ,  0.28 ,  9.82
15 ,  2 ,  292761 ,  255 ,  0 ,  54.85 ,  0.34 ,  12.30
15 ,  2 ,  292794 ,  255 ,  0 ,  59.69 ,  0.41 ,  14.39
15 ,  2 ,  292825 ,  255 ,  0 ,  63.22 ,  0.45 ,  15.78
15 ,  2 ,  292855 ,  255 ,  0 ,  66.08 ,  0.49 ,  16.87
15 ,  2 ,  292886 ,  255 ,  0 ,  68.50 ,  0.52 ,  17.76
15 ,  2 ,  292916 ,  255 ,  0 ,  70.60 ,  0.54 ,  18.45
15 ,  2 ,  292946 ,  255 ,  0 ,  72.36 ,  0.56 ,  19.15
15 ,  2 ,  292977 ,  255 ,  0 ,  74.01 ,  0.56 ,  19.55
15 ,  2 ,  293007 ,  255 ,  0 ,  75.44 ,  0.57 ,  20.14
15 ,  2 ,  293039 ,  255 ,  0 ,  76.76 ,  0.58 ,  20.44
15 ,  2 ,  293071 ,  255 ,  0 ,  78.08 ,  0.58 ,  20.84
15 ,  2 ,  293101 ,  255 ,  0 ,  79.19 ,  0.59 ,  21.13
15 ,  2 ,  293132 ,  255 ,  0 ,  80.29 ,  0.59 ,  21.43
15 ,  2 ,  293163 ,  255 ,  0 ,  81.28 ,  0.60 ,  21.73
15 ,  2 ,  293193 ,  255 ,  0 ,  82.16 ,  0.60 ,  22.03
15 ,  2 ,  293223 ,  255 ,  0 ,  83.15 ,  0.60 ,  22.22
15 ,  2 ,  293254 ,  255 ,  0 ,  83.92 ,  0.60 ,  22.42
15 ,  2 ,  293284 ,  255 ,  0 ,  84.80 ,  0.60 ,  22.62
15 ,  2 ,  293314 ,  255 ,  0 ,  85.57 ,  0.60 ,  22.82
15 ,  2 ,  293347 ,  255 ,  0 ,  86.34 ,  0.61 ,  22.92
15 ,  2 ,  293378 ,  255 ,  0 ,  87.00 ,  0.61 ,  23.12
15 ,  2 ,  293408 ,  255 ,  0 ,  87.67 ,  0.61 ,  23.32
15 ,  2 ,  293438 ,  255 ,  0 ,  88.33 ,  0.61 ,  23.42
15 ,  2 ,  293469 ,  255 ,  0 ,  88.88 ,  0.61 ,  23.61
15 ,  2 ,  293499 ,  255 ,  0 ,  89.43 ,  0.61 ,  23.71
15 ,  2 ,  293530 ,  255 ,  0 ,  89.98 ,  0.61 ,  23.81
15 ,  2 ,  293560 ,  255 ,  0 ,  90.53 ,  0.61 ,  23.91
15 ,  2 ,  293591 ,  255 ,  0 ,  91.08 ,  0.61 ,  24.01
15 ,  2 ,  293623 ,  255 ,  0 ,  91.52 ,  0.61 ,  24.11
15 ,  2 ,  293654 ,  255 ,  0 ,  91.96 ,  0.61 ,  24.21
15 ,  2 ,  293684 ,  255 ,  0 ,  92.40 ,  0.61 ,  24.31
15 ,  2 ,  293714 ,  255 ,  0 ,  92.84 ,  0.61 ,  24.41
15 ,  2 ,  293745 ,  255 ,  0 ,  93.28 ,  0.61 ,  24.51
