MS, MPT, t (s), PWMi, PWMe, Pressure (Psi), LW (V), Displacement (mm)
26 ,  1 ,  1097502 ,  0 ,  205 ,  13.55 ,  0.03 ,  1.98
26 ,  1 ,  1097543 ,  255 ,  0 ,  13.44 ,  0.03 ,  1.98
26 ,  1 ,  1097585 ,  255 ,  0 ,  16.52 ,  0.03 ,  1.98
26 ,  1 ,  1097626 ,  255 ,  0 ,  31.94 ,  0.06 ,  3.97
26 ,  1 ,  1097668 ,  255 ,  0 ,  46.04 ,  0.13 ,  7.54
26 ,  1 ,  1097709 ,  255 ,  0 ,  55.62 ,  0.21 ,  10.91
26 ,  1 ,  1097750 ,  255 ,  0 ,  62.12 ,  0.29 ,  13.59
26 ,  1 ,  1097792 ,  255 ,  0 ,  66.63 ,  0.36 ,  15.48
26 ,  1 ,  1097836 ,  255 ,  0 ,  70.38 ,  0.41 ,  16.97
26 ,  1 ,  1097877 ,  255 ,  0 ,  73.02 ,  0.45 ,  17.96
26 ,  1 ,  1097918 ,  255 ,  0 ,  75.33 ,  0.48 ,  18.75
26 ,  1 ,  1097959 ,  255 ,  0 ,  77.20 ,  0.51 ,  19.45
26 ,  1 ,  1098001 ,  255 ,  0 ,  78.75 ,  0.53 ,  19.94
26 ,  1 ,  1098042 ,  255 ,  0 ,  80.29 ,  0.54 ,  20.44
26 ,  1 ,  1098083 ,  255 ,  0 ,  81.72 ,  0.55 ,  20.84
26 ,  1 ,  1098124 ,  255 ,  0 ,  82.93 ,  0.56 ,  21.23
26 ,  1 ,  1098166 ,  255 ,  0 ,  84.14 ,  0.57 ,  21.53
26 ,  1 ,  1098209 ,  255 ,  0 ,  85.24 ,  0.58 ,  21.83
26 ,  1 ,  1098250 ,  255 ,  0 ,  86.23 ,  0.58 ,  22.13
26 ,  1 ,  1098292 ,  255 ,  0 ,  87.23 ,  0.58 ,  22.42
26 ,  1 ,  1098333 ,  255 ,  0 ,  88.11 ,  0.59 ,  22.72
26 ,  1 ,  1098374 ,  255 ,  0 ,  88.99 ,  0.59 ,  22.82
26 ,  1 ,  1098415 ,  255 ,  0 ,  89.76 ,  0.59 ,  23.12
26 ,  1 ,  1098457 ,  255 ,  0 ,  90.42 ,  0.59 ,  23.22
26 ,  1 ,  1098498 ,  255 ,  0 ,  91.19 ,  0.60 ,  23.42
26 ,  1 ,  1098539 ,  255 ,  0 ,  91.85 ,  0.60 ,  23.61
26 ,  1 ,  1098583 ,  255 ,  0 ,  92.51 ,  0.60 ,  23.71
26 ,  1 ,  1098624 ,  255 ,  0 ,  92.95 ,  0.60 ,  23.91
26 ,  1 ,  1098664 ,  255 ,  0 ,  93.50 ,  0.60 ,  24.01
26 ,  1 ,  1098706 ,  255 ,  0 ,  93.94 ,  0.60 ,  24.11
26 ,  1 ,  1098747 ,  255 ,  0 ,  94.38 ,  0.60 ,  24.21
26 ,  1 ,  1098788 ,  255 ,  0 ,  94.71 ,  0.61 ,  24.31
26 ,  1 ,  1098829 ,  255 ,  0 ,  95.04 ,  0.61 ,  24.31
26 ,  1 ,  1098871 ,  255 ,  0 ,  95.37 ,  0.61 ,  24.41
26 ,  1 ,  1098914 ,  255 ,  0 ,  95.59 ,  0.61 ,  24.51
26 ,  1 ,  1098955 ,  255 ,  0 ,  95.70 ,  0.61 ,  24.51
26 ,  1 ,  1098997 ,  255 ,  0 ,  95.93 ,  0.61 ,  24.61
26 ,  1 ,  1099038 ,  255 ,  0 ,  96.04 ,  0.61 ,  24.61
26 ,  1 ,  1099079 ,  255 ,  0 ,  96.15 ,  0.61 ,  24.61
26 ,  1 ,  1099120 ,  255 ,  0 ,  96.15 ,  0.61 ,  24.71
26 ,  1 ,  1099162 ,  255 ,  0 ,  96.26 ,  0.61 ,  24.71
26 ,  1 ,  1099203 ,  255 ,  0 ,  96.15 ,  0.61 ,  24.80
26 ,  1 ,  1099244 ,  255 ,  0 ,  96.26 ,  0.61 ,  24.80
26 ,  1 ,  1099283 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.80
26 ,  1 ,  1099325 ,  255 ,  0 ,  96.26 ,  0.61 ,  24.80
26 ,  1 ,  1099366 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.80
26 ,  1 ,  1099407 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.80
26 ,  1 ,  1099448 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.80
26 ,  1 ,  1099490 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099531 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099572 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099614 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099657 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099698 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099740 ,  255 ,  0 ,  96.37 ,  0.61 ,  24.90
26 ,  1 ,  1099781 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1099822 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1099863 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1099905 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1099945 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1099986 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1100030 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1100071 ,  255 ,  0 ,  96.37 ,  0.61 ,  25.00
26 ,  1 ,  1100112 ,  255 ,  0 ,  96.26 ,  0.61 ,  25.00
