MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
14,3,278430,0,255,4.08,0.13,1.09,0.0,0.0947863730472423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,3,278460,255,0,2.65,0.13,0.89,0.03,0.11296819122906053,0.002320028206896845,0.061,0.03803324929339091,0.005741935483870968,-0.031729243786356436,-0.16393442622950835,0.6987955211686326
14,3,278491,255,0,4.52,0.12,0.79,0.061,0.1374128998385289,0.002473358719957753,0.061,0.040546864261602505,0.0050967741935483875,0.074034902168165,0.0,0.8884183720061739
14,3,278521,255,0,15.09,0.13,1.59,0.091,0.16716171192143714,0.00269663990425552,0.06,0.04494399840425867,0.010258064516129033,0.3204301075268817,0.6666666666666669,1.064049011417434
14,3,278551,255,0,28.75,0.16,3.77,0.121,0.20125584052357492,0.002944102399499582,0.061,0.04826397376228823,0.02432258064516129,0.5457429931253305,1.3114754098360655,1.1733571601523742
14,3,278582,255,0,40.31,0.21,6.75,0.152,0.23873649869073196,0.0031654056549652518,0.061,0.051891895983036916,0.043548387096774194,0.6292966684294026,1.8032786885245904,1.2686730974610336
14,3,278612,255,0,48.57,0.27,9.72,0.182,0.27864489946869797,0.0033151749060546295,0.061,0.05434712960745294,0.06270967741935485,0.5764145954521417,1.9672131147540988,1.332553396926732
14,3,278643,255,0,54.74,0.33,12.2,0.213,0.3200222559032626,0.0033607453018300185,0.063,0.053345163521111405,0.07870967741935483,0.4679979518689194,2.0634920634920637,1.3216647868494877
14,3,278675,255,0,59.58,0.4,14.29,0.245,0.3619097810402157,0.0032866757082925593,0.06300000000000003,0.05216945568718346,0.09219354838709677,0.3563748079877111,1.746031746031745,1.3226417781283197
14,3,278706,255,0,63.11,0.44,15.68,0.276,0.4033486879253468,0.003095564581226759,0.061,0.05074696034797965,0.10116129032258064,0.26229508196721313,1.1475409836065567,1.3355804682659744
14,3,278736,255,0,66.08,0.47,16.77,0.306,0.44338018960444014,0.0028056092319620643,0.06,0.04676015386603441,0.10819354838709677,0.2129032258064517,1.0,1.2795377772493464
