MS,MPT,t (ms),PWMi,PWMe,Pressure (Psi),LW raw(V),Displacement (mm),t_rel(s),LW (V),delta d (m),delta t (s),vel (m/s),strain,strain rate (1/s),dv/dt raw,dv/dt
21,4,598603,0,225,14.43,0.04,1.98,0.0,-0.033250517598343104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4,598726,255,0,14.32,0.04,1.98,0.123,0.11220402785620212,0.007700597024892563,0.242,0.031820648863192406,0.012774193548387096,0.13756331644894695,0.4132231404958678,1.1084619561840263
21,4,598845,255,0,45.38,0.14,7.14,0.242,0.23499727579819127,0.007211699180579666,0.239,0.030174473558910737,0.04606451612903226,0.35092455122148736,1.297071129707113,0.9403072844375742
21,4,598965,255,0,65.75,0.35,14.98,0.362,0.33693746883678233,0.006440460713239241,0.22899999999999998,0.028124282590564376,0.09664516129032258,0.3076489646429074,1.48471615720524,0.807142243593633
21,4,599074,255,0,73.57,0.48,18.06,0.471,0.4198328495811332,0.005455906537951535,0.21499999999999997,0.025376309478844353,0.11651612903225805,0.14283570892723174,0.8372093023255818,0.6909497293191605
21,4,599180,255,0,78.3,0.53,19.74,0.577,0.48549166064040183,0.004351587776315959,0.20600000000000007,0.021124212506388143,0.1273548387096774,0.08706545568430941,0.388349514563107,0.5625693934107432
21,4,599280,255,0,81.72,0.56,20.84,0.677,0.5357221446237463,0.003233048962221119,0.19600000000000006,0.016495147766434275,0.1344516129032258,0.062211981566820375,0.2551020408163261,0.44306573214246087
21,4,599376,255,0,84.36,0.58,21.63,0.773,0.5723325441403242,0.0022003639778167498,0.19099999999999995,0.011520230250349478,0.1395483870967742,0.04661374767775716,0.15706806282722474,0.32151286479344193
21,4,599471,255,0,86.56,0.59,22.22,0.868,0.5971311017992937,0.0013317184580659074,0.13,0.010243988138968518,0.1433548387096774,0.0491315136476427,0.07692307692307698,0.30456550822683603
21,4,599506,255,0,88.11,0.59,22.62,0.903,0.6119260602098129,0.0006729157967963388,0.07199999999999995,0.009346052733282489,0.14593548387096775,0.05376344086021515,0.1388888888888891,0.29714666919080296
21,4,599543,255,0,88.77,0.6,22.82,0.94,0.6185256619810315,0.00023474341531174757,0.07299999999999995,0.0032156632234485987,0.1472258064516129,0.035351303579319295,0.13698630136986323,0.22779483768156464
21,4,599579,255,0,89.43,0.6,23.02,0.976,0.6285550833605671,-2.552067413748915e-06,0.07200000000000006,-3.544538074651268e-05,0.14851612903225805,0.026881720430107725,0.0,0.084495659438449
21,4,599615,255,0,89.98,0.6,23.12,1.012,0.6246093494605999,-8.003160220109606e-05,0.07200000000000006,-0.0011115500305707777,0.14916129032258066,0.026881720430107725,0.0,-0.20426973230176454
21,4,599651,255,0,90.53,0.6,23.32,1.048,0.61384766263484,-4.894662207022904e-05,0.07299999999999995,-0.0006705016721949189,0.1504516129032258,0.026513477684489473,0.0,-0.22628041216799882
21,4,599688,255,0,90.97,0.6,23.42,1.085,0.608090879372336,3.9667506474057035e-05,0.07299999999999995,0.0005433904996446173,0.1510967741935484,0.016791869200176855,0.0,-0.10093727469358335
21,4,599724,255,0,91.52,0.6,23.51,1.121,0.6064792415822085,0.00014287163980699448,0.07099999999999995,0.0020122766169999237,0.15167741935483872,0.01726487960018184,0.0,-0.03181560760443704
21,4,599759,255,0,91.96,0.6,23.61,1.156,0.6058319712324209,0.00023033285505372447,0.07400000000000007,0.0031126061493746524,0.1523225806451613,0.017436791630339895,0.0,-0.009188659074241934
21,4,599798,255,0,92.4,0.6,23.71,1.195,0.6057992808107145,0.0002855053322946226,0.07500000000000018,0.0038067377639282927,0.15296774193548388,0.025806451612903007,0.13333333333333314,0.006843194943881102
21,4,599834,255,0,92.73,0.61,23.91,1.231,0.606345210853212,0.00030413756325098617,0.07199999999999984,0.0042241328229303725,0.15425806451612903,0.017921146953404948,0.1388888888888893,0.018842395844683085
21,4,599870,255,0,93.17,0.61,23.91,1.267,0.6071559333115317,0.00029106808804270655,0.07199999999999984,0.004042612333926489,0.15425806451612903,0.00896057347670286,0.0,0.017525698303730953
21,4,599906,255,0,93.61,0.61,24.01,1.303,0.6076070611310807,0.00025632929385610836,0.07300000000000018,0.003511360189809695,0.15490322580645163,0.017675651789659595,0.0,0.018897750630300095
21,4,599943,255,0,93.83,0.61,24.11,1.34,0.6085354691075436,0.0002114499616081531,0.07299999999999995,0.0028965748165500444,0.15554838709677418,0.017675651789659647,0.0,0.023868485985661873
21,4,599979,255,0,94.16,0.61,24.21,1.376,0.609349460608034,0.0001665851625750001,0.07099999999999995,0.0023462698954225384,0.1561935483870968,0.009086778736938098,0.0,0.020857409905656484
21,4,600014,255,0,94.38,0.61,24.21,1.411,0.6100163452108452,0.0001287869174819356,0.07900000000000018,0.001630214145340953,0.1561935483870968,0.0,0.0,0.014607239066293968
21,4,600058,255,0,94.71,0.61,24.21,1.455,0.6105034324942712,0.00010144411988467539,0.08000000000000007,0.0012680514985584411,0.1561935483870968,0.016129032258064405,0.0,0.00952108532200068
21,4,600094,255,0,94.93,0.61,24.41,1.491,0.6107780320366053,8.469465199422643e-05,0.07499999999999996,0.0011292620265896864,0.15748387096774194,0.017204301075268724,0.0,0.004053612291599805
21,4,600133,255,0,95.15,0.61,24.41,1.53,0.6108074534161412,7.64488644557666e-05,0.07499999999999996,0.0010193181927435552,0.15748387096774194,0.008602150537634362,0.0,-0.0029203443391079293
21,4,600169,255,0,95.26,0.61,24.51,1.566,0.6105590062111722,7.359895772115621e-05,0.07200000000000006,0.0010222077461271687,0.15812903225806452,0.008960573476702446,0.0,-0.01121463077984823
21,4,600205,255,0,95.37,0.61,24.51,1.602,0.6099999999999921,7.305732719564162e-05,0.07299999999999995,0.0010007853040498859,0.15812903225806452,0.008837825894829824,0.0,-0.007657619331234278
21,4,600242,255,0,95.48,0.61,24.61,1.639,0.6099999999999921,7.242691643723731e-05,0.07299999999999995,0.000992149540236128,0.1587741935483871,0.008837825894829824,0.0,0.0
21,4,600278,255,0,95.59,0.61,24.61,1.675,0.6099999999999921,7.027219092514869e-05,0.07099999999999995,0.0009897491679598414,0.1587741935483871,0.0,0.0,0.0
